Date,Time,Latitude,Longitude,Logger ID,Deployment,Altitude,R-Err,C-Err,Total C-Err,No satellites used,No satellites provided,Duplicates,Notes
31/12/2009,15:42:59,-54.104514,-37.666121,SFL00000418,WH11,0,1.75085,26.94,26.94,6,7,0,
31/12/2009,16:43:00,-54.104396,-37.666099,SFL00000418,WH11,0,4.622144,-1.08,25.86,6,7,0,
31/12/2009,17:42:59,-54.104357,-37.666448,SFL00000418,WH11,0,1.989357,0.95,26.81,6,6,0,
31/12/2009,18:42:59,-54.104443,-37.665942,SFL00000418,WH11,0,14.031678,-0.04,26.77,8,8,0,
31/12/2009,19:51:19,-54.110641,-37.674277,SFL00000418,WH11,0,0.612214,-0.06,26.77,4,4,0,
31/12/2009,19:58:09,-54.12002,-37.679955,SFL00000418,WH11,0,0.229762,-0.66,26.77,4,4,0,
31/12/2009,20:05:02,-54.116533,-37.690897,SFL00000418,WH11,0,3.677775,-0.56,26.21,6,6,0,
31/12/2009,20:14:07,-54.118694,-37.699671,SFL00000418,WH11,0,13.712697,-0.58,25.63,6,6,0,
31/12/2009,20:19:33,-54.119469,-37.705406,SFL00000418,WH11,0,4.045785,0.36,25.63,5,5,0,
31/12/2009,20:25:20,-54.120988,-37.712199,SFL00000418,WH11,0,1.851803,0.17,25.63,5,5,0,
31/12/2009,20:31:00,-54.12275,-37.718637,SFL00000418,WH11,0,6.285271,0.81,25.63,5,5,0,
31/12/2009,20:36:54,-54.123843,-37.724388,SFL00000418,WH11,0,0.488951,-0.19,25.63,5,5,0,
31/12/2009,20:41:00,-54.124897,-37.728705,SFL00000418,WH11,0,5.544477,-0.22,25.41,6,6,0,
31/12/2009,20:48:09,-54.126743,-37.734142,SFL00000418,WH11,0,1.161956,0.94,25.41,4,4,0,
31/12/2009,20:54:06,-54.127592,-37.741439,SFL00000418,WH11,0,2.758158,0.65,25.41,5,5,0,
31/12/2009,20:59:47,-54.128876,-37.749488,SFL00000418,WH11,0,16.618014,0.96,25.41,5,5,0,
31/12/2009,21:05:15,-54.130553,-37.75511,SFL00000418,WH11,0,5.042236,0.41,25.82,7,7,0,
31/12/2009,21:10:35,-54.132078,-37.762212,SFL00000418,WH11,0,2.063345,0.37,26.19,6,6,0,
31/12/2009,21:17:09,-54.136131,-37.764772,SFL00000418,WH11,0,12.295171,-0.6,26.19,5,5,0,
31/12/2009,21:26:38,-54.137905,-37.781814,SFL00000418,WH11,0,12.729646,-0.76,25.43,7,8,0,
31/12/2009,21:59:07,-54.15582,-37.821661,SFL00000418,WH11,0,7.825007,0.75,26.18,7,8,0,
31/12/2009,22:15:10,-54.165164,-37.841435,SFL00000418,WH11,0,6.793157,-0.12,26.06,7,8,0,
31/12/2009,22:30:06,-54.177924,-37.854998,SFL00000418,WH11,0,0.386848,-0.06,26.06,4,4,0,
31/12/2009,22:41:13,-54.180736,-37.856681,SFL00000418,WH11,0,15.808363,-0.12,25.94,7,8,0,
31/12/2009,22:48:36,-54.183207,-37.860809,SFL00000418,WH11,0,0.137962,-0.76,25.94,4,5,0,
31/12/2009,22:53:37,-54.187343,-37.86464,SFL00000418,WH11,0,2.364672,0.59,25.94,5,5,0,
31/12/2009,23:10:14,-54.197597,-37.877793,SFL00000418,WH11,0,8.842623,0.68,26.62,6,7,0,
31/12/2009,23:26:51,-54.204365,-37.887347,SFL00000418,WH11,0,7.922909,-1.6,25.02,6,7,0,
31/12/2009,23:31:17,-54.204961,-37.889128,SFL00000418,WH11,0,5.553669,0.47,25.49,7,7,0,
31/12/2009,23:47:43,-54.212534,-37.897826,SFL00000418,WH11,0,8.147741,-0.32,25.17,6,7,0,
31/12/2009,23:52:03,-54.214713,-37.900274,SFL00000418,WH11,0,1.180789,-0.19,25.17,5,6,0,
01/01/2010,00:02:15,-54.219472,-37.904848,SFL00000418,WH11,0,10.737361,0.84,26.01,8,8,0,
01/01/2010,00:09:06,-54.222424,-37.910515,SFL00000418,WH11,0,5.396498,0.27,26.28,6,6,0,
01/01/2010,00:15:25,-54.225577,-37.915393,SFL00000418,WH11,0,11.539384,-1.13,25.15,8,8,0,
01/01/2010,00:21:02,-54.228436,-37.919427,SFL00000418,WH11,0,5.797111,-0.13,25.02,8,8,0,
01/01/2010,00:48:31,-54.233505,-37.937634,SFL00000418,WH11,0,8.915446,1.37,26.39,8,8,0,
01/01/2010,01:26:35,-54.243858,-37.968119,SFL00000418,WH11,0,2.538264,-1.01,26.39,5,6,0,
01/01/2010,01:31:52,-54.243385,-37.969593,SFL00000418,WH11,0,1.549351,-1.06,26.39,5,6,0,
01/01/2010,01:58:35,-54.243504,-37.976964,SFL00000418,WH11,0,12.997626,-0.5,25.89,6,6,0,
01/01/2010,02:03:32,-54.24324,-37.977544,SFL00000418,WH11,0,10.009056,-0.67,25.89,5,5,0,
01/01/2010,02:12:48,-54.241002,-37.975084,SFL00000418,WH11,0,0.171309,1.03,25.89,4,4,0,
01/01/2010,02:28:03,-54.247585,-37.996222,SFL00000418,WH11,0,6.297384,0.43,26.32,6,6,0,
01/01/2010,03:10:37,-54.259421,-38.030356,SFL00000418,WH11,0,5.801135,0.02,26.34,7,7,0,
01/01/2010,04:08:04,-54.267558,-38.06792,SFL00000418,WH11,0,1.335529,-0.38,26.34,4,4,0,
01/01/2010,04:13:36,-54.266622,-38.067295,SFL00000418,WH11,0,12.435329,-0.07,26.27,6,6,0,
01/01/2010,04:22:34,-54.266468,-38.069947,SFL00000418,WH11,0,7.106829,-0.56,25.71,8,8,0,
01/01/2010,04:28:10,-54.266753,-38.070414,SFL00000418,WH11,0,5.959458,-0.6,25.11,7,7,0,
01/01/2010,04:35:05,-54.267906,-38.068229,SFL00000418,WH11,0,10.42248,0.98,26.09,8,8,0,
01/01/2010,04:41:02,-54.268564,-38.069208,SFL00000418,WH11,0,8.436995,0.14,26.23,6,6,0,
01/01/2010,04:53:55,-54.267107,-38.071626,SFL00000418,WH11,0,16.370556,0.34,26.57,7,7,0,
01/01/2010,04:58:09,-54.267977,-38.070784,SFL00000418,WH11,0,9.762915,-1.35,26.57,5,5,0,
01/01/2010,05:04:05,-54.269411,-38.075815,SFL00000418,WH11,0,0.567981,-0.39,26.57,4,4,0,
01/01/2010,05:23:07,-54.271284,-38.077367,SFL00000418,WH11,0,6.516935,-1.11,25.46,8,8,0,
01/01/2010,05:30:59,-54.271924,-38.079968,SFL00000418,WH11,0,5.550031,0.99,25.46,5,5,0,
01/01/2010,05:40:05,-54.273382,-38.087201,SFL00000418,WH11,0,3.062724,0.11,25.46,5,5,0,
01/01/2010,05:44:59,-54.274282,-38.089171,SFL00000418,WH11,0,9.223579,1.12,26.58,8,8,0,
01/01/2010,05:50:15,-54.275689,-38.094835,SFL00000418,WH11,0,7.292815,-0.99,25.59,8,8,0,
01/01/2010,06:11:23,-54.276216,-38.09839,SFL00000418,WH11,0,11.887083,-0.02,25.57,6,6,0,
01/01/2010,06:27:00,-54.278173,-38.104419,SFL00000418,WH11,0,8.979252,-0.26,25.31,7,7,0,
01/01/2010,06:36:00,-54.280238,-38.107358,SFL00000418,WH11,0,9.966453,0.01,25.32,7,7,0,
01/01/2010,06:41:07,-54.281267,-38.11077,SFL00000418,WH11,0,11.14893,1.24,26.56,8,8,0,
