Date,Time,Latitude,Longitude,Altitude,Residual Error,Clock Error,Cumulative Clock Error,No Sats Used,No Sats Provided,Duplicates,Notes
27/01/2010,20:04:01,-54.007718,-36.215448,0,9.624376,0.14,-2.62,6,6,0,
27/01/2010,19:59:01,-54.009916,-36.22179,0,7.639824,-0.28,-2.76,7,8,0,
27/01/2010,19:54:11,-54.010197,-36.222999,0,7.717125,-0.49,-2.48,7,7,0,
27/01/2010,19:38:29,-54.017317,-36.243423,0,0.276785,-0.06,-1.99,4,4,0,
27/01/2010,19:29:00,-54.02183,-36.251263,0,13.652186,0.03,-1.99,5,5,0,
27/01/2010,19:24:00,-54.023843,-36.254239,0,2.454335,-0.14,-1.99,6,6,0,
27/01/2010,19:08:00,-54.026428,-36.262906,0,5.1214,-0.13,-1.85,5,5,0,
27/01/2010,19:03:08,-54.027765,-36.264931,0,0.290528,-0.55,-1.85,4,4,0,
27/01/2010,18:54:11,-54.028605,-36.263968,0,10.850194,0.26,-1.85,7,7,0,
27/01/2010,18:48:01,-54.030202,-36.267861,0,13.579113,0.06,-2.11,6,6,0,
27/01/2010,18:41:13,-54.030696,-36.269784,0,9.477358,-0.13,-2.17,6,6,0,
27/01/2010,18:23:00,-54.032846,-36.274414,0,0.427503,-0.07,-2.04,4,4,0,
27/01/2010,18:18:00,-54.031055,-36.274752,0,10.720428,-0.19,-2.04,8,8,0,
27/01/2010,18:13:17,-54.030358,-36.276765,0,6.330755,-0.66,-1.85,5,5,0,
27/01/2010,17:46:01,-54.030912,-36.272448,0,2.342619,-0.69,-1.85,5,5,0,
27/01/2010,17:30:09,-54.031595,-36.270671,0,12.345396,0.36,-1.85,7,7,0,
27/01/2010,17:23:45,-54.029146,-36.272933,0,0.335222,0.56,-2.21,4,4,0,
27/01/2010,17:04:13,-54.032142,-36.265952,0,0.193567,-0.35,-2.21,4,4,0,
27/01/2010,16:56:15,-54.032845,-36.264557,0,12.585179,-0.13,-2.21,6,6,0,
27/01/2010,16:31:00,-54.037959,-36.26363,0,6.000969,-0.36,-2.08,6,6,0,
27/01/2010,16:26:01,-54.039218,-36.263197,0,6.732613,0.37,-1.72,6,6,0,
27/01/2010,16:20:02,-54.040704,-36.261751,0,19.578231,-0.02,-2.09,7,7,0,
27/01/2010,16:15:06,-54.042271,-36.258723,0,15.794648,0,-2.07,5,5,0,
27/01/2010,16:09:00,-54.04219,-36.257509,0,8.104224,0.18,-2.07,5,5,0,
27/01/2010,16:02:14,-54.041869,-36.255863,0,17.290615,-0.36,-2.07,6,6,0,
27/01/2010,15:54:01,-54.03984,-36.253766,0,3.306769,-0.9,-1.71,4,4,0,
27/01/2010,15:48:00,-54.042504,-36.250726,0,3.471012,-0.5,-1.71,5,5,0,
27/01/2010,15:43:02,-54.043424,-36.247126,0,3.345112,-0.81,-1.71,5,6,0,
27/01/2010,15:34:00,-54.04396,-36.247622,0,2.068122,-0.15,-1.71,5,6,0,
27/01/2010,15:29:02,-54.044439,-36.246818,0,8.739063,-0.04,-1.71,7,7,0,
27/01/2010,15:23:01,-54.045058,-36.244915,0,2.807465,0.3,-1.67,6,7,0,
27/01/2010,15:18:00,-54.045868,-36.244349,0,6.912146,0.08,-1.97,6,6,0,
27/01/2010,15:12:00,-54.046248,-36.244291,0,6.642534,0.01,-2.05,5,6,0,
27/01/2010,15:07:00,-54.047493,-36.243977,0,4.462619,0.2,-2.05,5,5,0,
27/01/2010,15:00:00,-54.048249,-36.243171,0,13.883621,0,-2.05,6,6,0,
27/01/2010,14:31:08,-54.051866,-36.23801,0,9.155421,0.11,-2.05,7,8,0,
27/01/2010,14:26:10,-54.05208,-36.236695,0,12.919767,-0.46,-2.16,7,8,0,
27/01/2010,14:17:00,-54.052521,-36.235752,0,0.631394,0.03,-1.7,4,4,0,
27/01/2010,14:10:28,-54.053924,-36.23493,0,8.449921,0.46,-1.7,6,7,0,
27/01/2010,14:03:00,-54.054741,-36.233822,0,3.305618,-0.43,-2.16,7,8,0,
27/01/2010,13:47:14,-54.05717,-36.230963,0,3.9494,0.32,-1.73,7,8,0,
27/01/2010,13:30:00,-54.059335,-36.227537,0,4.712767,0.06,-2.05,7,8,0,
27/01/2010,13:23:00,-54.060271,-36.226509,0,12.267171,-0.45,-2.11,7,8,0,
27/01/2010,13:05:00,-54.062732,-36.224232,0,13.107455,0.57,-1.66,7,8,0,
27/01/2010,12:52:00,-54.063304,-36.219865,0,6.22723,0.62,-2.23,5,6,0,
27/01/2010,12:36:00,-54.074887,-36.216719,0,0.320254,0.16,-2.23,4,5,0,
27/01/2010,12:28:04,-54.080869,-36.233061,0,0.164273,-1.2,-2.23,4,4,0,
27/01/2010,12:13:03,-54.081727,-36.210697,0,5.470246,0.49,-2.23,5,6,0,
27/01/2010,12:02:00,-54.079785,-36.210717,0,0.473915,-0.24,-2.23,4,5,0,
27/01/2010,11:57:01,-54.079356,-36.209115,0,7.11216,0.23,-2.23,6,7,0,
27/01/2010,11:52:01,-54.080916,-36.209296,0,2.997928,-0.25,-2.46,6,7,0,
27/01/2010,11:45:02,-54.082667,-36.209684,0,11.376234,0.13,-2.21,6,7,0,
27/01/2010,11:31:00,-54.087184,-36.212459,0,3.246157,-0.03,-2.34,5,6,0,
27/01/2010,11:17:02,-54.090755,-36.215541,0,12.687498,-0.05,-2.34,6,7,0,
27/01/2010,11:11:03,-54.092248,-36.215525,0,11.815991,-0.6,-2.29,6,7,0,
27/01/2010,11:02:01,-54.094347,-36.214972,0,6.733982,0.02,-1.69,5,6,0,
27/01/2010,10:55:02,-54.094864,-36.214411,0,10.141971,-0.72,-1.69,5,6,0,
27/01/2010,10:48:03,-54.095831,-36.214226,0,0.471662,-0.55,-1.69,5,5,0,
27/01/2010,10:40:00,-54.096942,-36.214443,0,9.046622,0.45,-1.69,6,7,0,
27/01/2010,10:33:02,-54.097948,-36.215543,0,0.744337,0.11,-2.14,4,4,0,
27/01/2010,10:26:02,-54.098644,-36.213868,0,12.364021,0.18,-2.14,7,8,0,
27/01/2010,10:21:13,-54.09824,-36.212638,0,0.607282,0.6,-2.32,4,4,0,
27/01/2010,10:16:12,-54.099418,-36.214766,0,8.736213,-0.27,-2.32,6,7,0,
27/01/2010,10:10:03,-54.100642,-36.215113,0,0.306433,0.04,-2.05,4,4,0,
27/01/2010,10:05:02,-54.100691,-36.215782,0,0.978377,-0.09,-2.05,4,5,0,
27/01/2010,10:00:12,-54.10131,-36.215608,0,0.997429,0.6,-2.05,4,4,0,
27/01/2010,09:42:25,-54.103251,-36.215254,0,0.271879,0.18,-2.05,4,4,0,
27/01/2010,09:30:13,-54.098395,-36.219733,0,1.236017,-0.1,-2.05,4,4,0,
27/01/2010,09:22:37,-54.101686,-36.212125,0,1.202198,0.31,-2.05,4,4,0,
27/01/2010,09:12:00,-54.109137,-36.217199,0,0.281291,0.43,-2.05,4,5,0,
27/01/2010,09:07:04,-54.109674,-36.216621,0,12.890349,0.55,-2.05,5,6,0,
27/01/2010,08:48:02,-54.108077,-36.215517,0,0.436303,0.36,-2.05,4,4,0,
27/01/2010,08:43:15,-54.107456,-36.21715,0,0.251692,0.42,-2.05,4,4,0,
27/01/2010,08:37:00,-54.108018,-36.218252,0,0.655839,-0.03,-2.05,4,5,0,
27/01/2010,08:31:01,-54.107941,-36.219738,0,0.342214,-0.33,-2.05,4,5,0,
27/01/2010,08:22:00,-54.109618,-36.222084,0,0.137749,0.47,-2.05,4,4,0,
27/01/2010,08:17:00,-54.110465,-36.225798,0,15.951665,-0.26,-2.05,7,8,0,
27/01/2010,08:07:00,-54.114675,-36.22781,0,8.990586,-0.21,-1.79,7,8,0,
27/01/2010,08:02:03,-54.114965,-36.227191,0,0.916776,-0.09,-1.58,4,4,0,
27/01/2010,07:57:02,-54.115738,-36.228515,0,9.880103,0.48,-1.58,7,7,0,
27/01/2010,07:47:00,-54.116507,-36.22816,0,1.413317,0.01,-2.06,5,5,0,
27/01/2010,07:28:00,-54.119859,-36.237102,0,7.710121,-0.02,-2.06,8,8,0,
27/01/2010,07:23:00,-54.122105,-36.24039,0,9.731013,0.49,-2.04,5,5,0,
27/01/2010,07:17:04,-54.124342,-36.244164,0,8.56586,0,-2.04,8,8,0,
27/01/2010,07:09:01,-54.127626,-36.24963,0,11.436005,0,-2.04,6,6,0,
27/01/2010,07:02:00,-54.129555,-36.254236,0,6.106982,-0.13,-2.04,7,7,0,
27/01/2010,06:53:02,-54.132847,-36.263051,0,8.288921,0.36,-1.91,5,5,0,
27/01/2010,06:38:18,-54.137657,-36.274585,0,5.992469,0.09,-1.91,6,6,0,
27/01/2010,06:33:00,-54.138113,-36.278218,0,8.065005,0.47,-2,5,5,0,
27/01/2010,06:28:00,-54.138747,-36.280018,0,2.272123,0.12,-2,6,6,0,
27/01/2010,06:13:00,-54.139176,-36.28682,0,0.093266,0.56,-2.12,4,4,0,
27/01/2010,06:05:00,-54.138465,-36.290525,0,5.070287,0.01,-2.12,5,5,0,
27/01/2010,05:58:02,-54.139065,-36.292704,0,13.50826,-0.53,-2.12,8,8,0,
27/01/2010,05:51:00,-54.139036,-36.294355,0,0.142764,0.03,-1.59,4,4,0,
27/01/2010,05:44:00,-54.133014,-36.294219,0,0.357204,0.64,-1.59,4,4,0,
27/01/2010,05:38:00,-54.139402,-36.300804,0,3.903114,-0.37,-1.59,5,5,0,
27/01/2010,05:29:00,-54.13982,-36.304453,0,13.308343,0.12,-1.59,8,8,0,
27/01/2010,05:21:00,-54.140245,-36.30785,0,16.854792,-0.25,-1.71,5,5,0,
27/01/2010,05:16:03,-54.14049,-36.310349,0,11.534574,0.36,-1.71,8,8,0,
27/01/2010,05:10:01,-54.140594,-36.312784,0,5.237523,-0.12,-2.07,7,7,0,
27/01/2010,05:05:00,-54.140242,-36.314939,0,12.448788,-0.64,-1.95,8,8,0,
27/01/2010,05:00:02,-54.140364,-36.316721,0,10.543827,0.5,-1.31,8,8,0,
27/01/2010,04:53:01,-54.140231,-36.319025,0,6.23215,-0.28,-1.81,8,8,0,
27/01/2010,04:45:00,-54.139554,-36.321241,0,6.350335,0.54,-1.53,6,6,0,
27/01/2010,04:40:02,-54.139548,-36.322936,0,6.373768,-0.63,-2.07,8,8,0,
27/01/2010,04:35:00,-54.13871,-36.323777,0,8.378853,0.48,-1.44,8,8,0,
27/01/2010,04:29:00,-54.138095,-36.324856,0,9.949203,0.02,-1.92,8,8,0,
27/01/2010,04:24:00,-54.138937,-36.326292,0,0.180043,0.07,-1.94,4,4,0,
27/01/2010,04:19:00,-54.137056,-36.326569,0,6.733521,0.23,-1.94,8,8,0,
27/01/2010,04:10:01,-54.135894,-36.327397,0,3.136016,-0.53,-2.17,8,8,0,
27/01/2010,03:55:02,-54.13392,-36.330553,0,13.440597,0.23,-1.64,8,8,0,
27/01/2010,02:42:23,-54.135599,-36.336018,0,10.952311,-0.22,-1.87,8,8,0,
27/01/2010,02:27:11,-54.138766,-36.340336,0,6.003784,-0.13,-1.65,6,6,0,
27/01/2010,02:22:00,-54.138782,-36.340314,0,1.068001,0.05,-1.52,5,5,0,
27/01/2010,02:17:00,-54.139565,-36.341367,0,4.792074,0.44,-1.52,8,8,0,
27/01/2010,02:11:41,-54.140457,-36.338968,0,6.277363,0.14,-1.96,6,6,0,
27/01/2010,02:04:01,-54.14059,-36.337719,0,12.400222,-0.14,-2.1,8,8,0,
27/01/2010,01:56:04,-54.140471,-36.34094,0,9.743442,0.13,-1.96,6,6,0,
27/01/2010,01:32:01,-54.139036,-36.338796,0,6.644454,-0.64,-2.09,8,8,0,
27/01/2010,01:27:00,-54.139818,-36.339064,0,8.70483,0.11,-1.45,7,7,0,
27/01/2010,01:11:11,-54.141358,-36.34294,0,10.113259,-0.1,-1.56,7,7,0,
27/01/2010,01:05:30,-54.142283,-36.34559,0,0.578933,0.2,-1.46,4,4,0,
27/01/2010,00:57:23,-54.143663,-36.343333,0,10.725473,0.49,-1.46,7,8,0,
27/01/2010,00:50:45,-54.144819,-36.342415,0,4.404018,-0.67,-1.95,7,7,0,
27/01/2010,00:45:03,-54.144394,-36.342811,0,6.820297,0.56,-1.28,6,6,0,
27/01/2010,00:38:00,-54.142943,-36.34131,0,9.332094,-0.33,-1.84,6,6,0,
27/01/2010,00:30:40,-54.142091,-36.344225,0,12.821093,0.34,-1.51,6,7,0,
27/01/2010,00:25:37,-54.142286,-36.344098,0,7.365932,-0.52,-1.85,6,7,0,
27/01/2010,00:19:27,-54.142894,-36.344754,0,4.591603,0.18,-1.33,7,8,0,
27/01/2010,00:11:02,-54.142673,-36.343531,0,9.86136,0.47,-1.51,6,6,0,
26/01/2010,23:21:01,-54.143617,-36.350307,0,10.368084,-0.11,-1.98,7,8,0,
26/01/2010,23:06:09,-54.149737,-36.359863,0,11.276687,0.15,-1.87,5,5,0,
26/01/2010,22:49:12,-54.150153,-36.360226,0,7.060643,0,-1.87,7,8,0,
26/01/2010,22:42:25,-54.150629,-36.360515,0,2.804167,-0.76,-1.87,7,8,0,
26/01/2010,22:36:07,-54.14495,-36.344873,0,6.953005,1.5,-1.11,4,4,0,
26/01/2010,22:31:00,-54.152569,-36.366109,0,7.305668,-0.03,-1.11,7,8,0,
26/01/2010,22:26:08,-54.153725,-36.368636,0,1.363259,0.39,-1.08,6,7,0,
26/01/2010,22:20:02,-54.157841,-36.369162,0,7.956672,-0.36,-1.47,6,7,0,
26/01/2010,22:15:10,-54.158588,-36.36866,0,12.348865,0.26,-1.11,7,8,0,
26/01/2010,21:29:30,-54.171363,-36.369278,0,5.37606,-0.42,-1.37,5,6,0,
26/01/2010,21:22:15,-54.170184,-36.369128,0,4.353763,0.54,-1.37,7,8,0,
26/01/2010,21:11:00,-54.171634,-36.369067,0,0.716101,0.45,-1.91,5,6,0,
26/01/2010,21:06:32,-54.172194,-36.369156,0,0.387661,0.35,-1.91,4,5,0,
26/01/2010,21:01:22,-54.172472,-36.368276,0,6.185883,-0.67,-1.91,6,7,0,
26/01/2010,20:56:14,-54.177093,-36.369031,0,3.287376,-0.21,-1.24,5,7,0,
26/01/2010,20:38:37,-54.190343,-36.375901,0,0.462522,-0.43,-1.24,4,6,0,
26/01/2010,19:57:00,-54.221771,-36.423197,0,7.075438,-0.1,-1.24,6,8,0,
26/01/2010,19:49:04,-54.226419,-36.43433,0,5.202586,-0.61,-1.14,5,6,0,
26/01/2010,19:41:17,-54.229768,-36.442283,0,8.259752,0.54,-1.14,6,7,0,
26/01/2010,19:36:00,-54.219553,-36.478329,0,0.690981,0.59,-1.68,4,5,0,
26/01/2010,19:31:03,-55.233377,-33.08379,0,0.623179,-8.45,-1.68,4,5,0,
26/01/2010,19:13:01,-54.235924,-36.475209,0,0.062236,0.89,-1.68,4,5,0,
26/01/2010,18:58:00,-54.241773,-36.491953,0,6.454093,0.05,-1.68,5,5,0,
26/01/2010,18:52:00,-54.241521,-36.490941,0,0.233182,0.15,-1.68,4,4,0,
26/01/2010,17:02:00,-54.244907,-36.49185,0,19.667676,-0.02,-1.68,5,5,0,
26/01/2010,16:57:00,-54.244826,-36.492121,0,17.912989,-0.03,-1.68,5,5,0,
26/01/2010,16:52:00,-54.244816,-36.491919,0,8.9122,-0.01,-1.68,5,5,0,
26/01/2010,16:47:00,-54.244629,-36.491846,0,12.206334,-1.68,-1.68,6,6,0,
26/01/2010,16:42:00,-54.244706,-36.492008,0,8.99525,-0.02,-1.68,5,5,0,
26/01/2010,16:36:00,-54.244868,-36.491623,0,0.255571,0.03,-1.68,4,4,0,
26/01/2010,16:31:00,-54.244748,-36.491955,0,0.608888,0.01,-1.68,4,4,0,
26/01/2010,16:26:00,-54.245347,-36.491515,0,0.763001,0.07,-1.68,4,4,0,
26/01/2010,16:21:00,-54.244728,-36.492334,0,0.850406,0.02,-1.68,4,4,0,
26/01/2010,16:16:00,-54.245063,-36.491693,0,0.909903,0.06,-1.68,4,4,0,
26/01/2010,16:11:00,-54.246241,-36.489862,0,0.251372,0.21,-1.68,4,4,0,
30/01/2010,13:16:00,-54.245119,-36.494237,0,0.220537,-0.24,-5.61,4,4,0,
30/01/2010,12:16:00,-54.245235,-36.493182,0,9.564688,-0.05,-5.61,6,7,0,
30/01/2010,11:16:00,-54.245495,-36.494645,0,5.45241,-0.1,-5.56,5,6,0,
30/01/2010,10:16:00,-54.245006,-36.494376,0,6.077519,-0.61,-5.56,6,7,0,
30/01/2010,09:16:00,-54.24511,-36.494522,0,1.838699,-0.56,-4.95,4,4,0,
30/01/2010,08:16:00,-54.244482,-36.49175,0,0.245595,-0.44,-4.95,4,4,0,
30/01/2010,03:00:00,-54.244732,-36.492343,0,2.999471,-0.21,-4.95,6,6,0,
29/01/2010,23:52:00,-54.244819,-36.49288,0,5.681747,-0.17,-4.74,6,6,0,
29/01/2010,22:51:00,-54.244433,-36.492082,0,6.063217,-0.11,-4.57,6,7,0,
29/01/2010,21:51:00,-54.24483,-36.492069,0,6.881986,-0.17,-4.46,6,7,0,
29/01/2010,19:47:00,-54.244685,-36.4923,0,5.587419,-0.11,-4.29,6,6,0,
29/01/2010,18:47:00,-54.244757,-36.492094,0,5.690291,-0.49,-4.18,6,6,0,
29/01/2010,17:47:00,-54.246909,-36.490943,0,4.988678,-0.62,-3.69,4,4,0,
29/01/2010,16:46:00,-54.242557,-36.491324,0,0.288793,-0.13,-3.69,4,4,0,
29/01/2010,15:46:00,-54.243444,-36.495118,0,0.727195,-0.4,-3.69,4,4,0,
29/01/2010,14:46:00,-54.24554,-36.487498,0,1.804209,-0.2,-3.69,4,4,0,
29/01/2010,13:46:00,-54.244853,-36.491717,0,7.811239,-0.3,-3.69,6,7,0,
29/01/2010,12:46:00,-54.245011,-36.491065,0,13.597337,-0.16,-3.39,5,6,0,
29/01/2010,11:46:00,-54.245213,-36.493689,0,0.418509,-0.27,-3.39,4,5,0,
29/01/2010,10:46:00,-54.245325,-36.491146,0,2.908956,-0.23,-3.39,6,7,0,
29/01/2010,09:44:00,-54.244857,-36.492562,0,0.868056,-0.25,-3.16,4,4,0,
29/01/2010,09:39:00,-54.244615,-36.491301,0,0.653306,-0.12,-3.16,5,5,0,
29/01/2010,09:34:00,-54.245118,-36.491421,0,0.258491,-0.13,-3.16,5,5,0,
29/01/2010,09:29:00,-54.244603,-36.492752,0,1.728115,-0.24,-3.16,5,5,0,
29/01/2010,09:24:00,-54.244762,-36.491484,0,0.160999,-0.12,-3.16,4,4,0,
29/01/2010,09:19:00,-54.245146,-36.492011,0,0.117166,-0.17,-3.16,4,4,0,
29/01/2010,09:14:00,-54.245225,-36.492245,0,0.169817,-0.16,-3.16,4,4,0,
29/01/2010,09:09:00,-54.241561,-36.487169,0,0.263658,0.24,-3.16,4,4,0,
29/01/2010,09:04:00,-54.247732,-36.4947,0,0.579418,-0.3,-3.16,4,4,0,
29/01/2010,08:59:00,-54.246519,-36.49299,0,1.187966,-0.2,-3.16,4,4,0,
29/01/2010,08:54:00,-54.246535,-36.492901,0,1.820599,-0.19,-3.16,4,4,0,
29/01/2010,08:49:00,-54.245595,-36.492224,0,1.323431,-0.13,-3.16,4,4,0,
29/01/2010,08:44:00,-54.245141,-36.491736,0,0.738016,-0.09,-3.16,4,4,0,
29/01/2010,08:30:00,-54.245596,-36.491578,0,0.257098,-0.07,-3.16,4,4,0,
29/01/2010,08:25:00,-54.245148,-36.491597,0,0.428689,-0.1,-3.16,4,4,0,
29/01/2010,08:20:00,-54.245082,-36.49167,0,1.643786,-0.06,-3.16,4,4,0,
29/01/2010,08:15:00,-54.244926,-36.491654,0,0.819569,-0.01,-3.16,4,4,0,
29/01/2010,08:10:00,-54.24481,-36.491775,0,9.98705,-0.03,-3.16,5,5,0,
29/01/2010,08:05:00,-54.244933,-36.490075,0,1.337598,-0.02,-3.16,4,4,0,
29/01/2010,07:58:00,-54.244649,-36.492276,0,1.234641,-0.03,-3.16,5,5,0,
29/01/2010,07:53:00,-54.244362,-36.492814,0,0.622267,-0.01,-3.16,4,4,0,
29/01/2010,07:48:00,-54.244178,-36.493111,0,4.857115,-0.06,-3.16,6,6,0,
29/01/2010,07:43:01,-54.242748,-36.492788,0,11.070089,-0.49,-3.1,5,5,0,
29/01/2010,07:35:00,-54.243614,-36.498309,0,7.223457,-0.19,-3.1,4,4,0,
29/01/2010,07:30:00,-54.243217,-36.485773,0,0.404877,0.01,-3.1,4,4,0,
29/01/2010,07:24:00,-54.243479,-36.493219,0,0.355448,-0.08,-3.1,4,4,0,
29/01/2010,07:19:00,-54.243155,-36.491434,0,0.629614,-0.09,-3.1,4,4,0,
29/01/2010,06:11:03,-54.244306,-36.494235,0,0.145559,-0.95,-3.1,4,4,0,
29/01/2010,06:05:08,-54.244008,-36.492988,0,0.885246,-0.28,-3.1,4,4,0,
29/01/2010,05:58:05,-54.243246,-36.493046,0,9.039944,-0.13,-3.1,5,5,0,
29/01/2010,05:53:03,-54.241991,-36.491787,0,0.356181,-0.93,-3.1,4,4,0,
29/01/2010,05:48:11,-54.23862,-36.487235,0,0.18743,-0.05,-3.1,4,4,0,
29/01/2010,05:43:05,-54.237762,-36.48107,0,5.317249,-0.06,-3.1,7,7,0,
29/01/2010,05:38:21,-54.233617,-36.477639,0,0.135612,-0.25,-3.04,4,4,0,
29/01/2010,05:33:10,-54.229756,-36.476556,0,15.189087,0.79,-3.04,7,7,0,
29/01/2010,05:28:16,-54.22465,-36.47567,0,6.800812,-0.13,-3.83,5,5,0,
29/01/2010,05:23:03,-54.218791,-36.473532,0,11.716775,-0.53,-3.83,7,7,0,
29/01/2010,05:18:01,-54.21426,-36.472854,0,0.193865,-0.21,-3.3,4,4,0,
29/01/2010,05:13:00,-54.209349,-36.476255,0,3.310165,0.23,-3.3,4,4,0,
29/01/2010,05:08:06,-54.202983,-36.470705,0,21.749322,0.11,-3.3,7,7,0,
29/01/2010,05:03:07,-54.19879,-36.47003,0,15.96306,0.52,-3.41,8,8,0,
29/01/2010,04:57:05,-54.19445,-36.469735,0,0.389572,0.53,-3.93,5,5,0,
29/01/2010,04:52:29,-54.190221,-36.467158,0,4.016058,-0.76,-3.93,7,7,0,
29/01/2010,04:47:01,-54.186769,-36.467693,0,3.399297,0.37,-3.17,6,6,0,
29/01/2010,04:40:01,-54.180256,-36.465382,0,8.952555,0.37,-3.54,8,8,0,
29/01/2010,04:35:04,-54.173626,-36.462856,0,0.64458,0.54,-3.91,4,4,0,
29/01/2010,04:27:03,-54.16857,-36.463607,0,13.897722,-0.51,-3.91,7,7,0,
29/01/2010,04:20:06,-54.159406,-36.465122,0,12.109314,-0.26,-3.4,8,8,0,
