Date,Time,Latitude,Longitude,Logger ID,Deployment,Altitude,R-Err,C-Err,Total C-Err,No satellites used,No satellites provided,Duplicates,Notes
30/12/2009,21:58:59,-54.104291,-37.666418,SFL00000417,WH14,0,9.157232,27.82,27.82,6,7,0,
30/12/2009,22:59:00,-54.104274,-37.666675,SFL00000417,WH14,0,0.468848,-1.09,27.82,4,5,0,
30/12/2009,23:59:00,-54.104309,-37.66666,SFL00000417,WH14,0,7.871917,-1.12,26.7,7,8,0,
31/12/2009,00:58:59,-54.104344,-37.666631,SFL00000417,WH14,0,8.829288,0.97,27.67,7,8,0,
31/12/2009,01:59:00,-54.104065,-37.665327,SFL00000417,WH14,0,3.836173,-0.98,26.69,6,6,0,
31/12/2009,02:59:00,-54.105164,-37.66599,SFL00000417,WH14,0,5.210842,-0.04,26.69,5,5,0,
31/12/2009,03:58:59,-54.104022,-37.66564,SFL00000417,WH14,0,0.103051,0.81,26.69,4,4,0,
31/12/2009,04:59:00,-54.104562,-37.66679,SFL00000417,WH14,0,1.995533,-0.26,26.69,5,5,0,
31/12/2009,05:59:00,-54.104771,-37.666561,SFL00000417,WH14,0,14.529583,-0.25,26.44,6,6,0,
31/12/2009,06:58:59,-54.104267,-37.66625,SFL00000417,WH14,0,15.550443,0.97,27.41,8,8,0,
31/12/2009,07:59:00,-54.104847,-37.663044,SFL00000417,WH14,0,9.58945,-0.72,27.41,5,5,0,
31/12/2009,09:00:00,-54.104494,-37.665664,SFL00000417,WH14,0,6.019046,-1.08,27.41,5,5,0,
31/12/2009,10:00:00,-54.104195,-37.666606,SFL00000417,WH14,0,0.517063,-1.2,27.41,4,4,0,
31/12/2009,11:01:00,-54.103991,-37.66499,SFL00000417,WH14,0,0.117476,-1.14,27.41,4,4,0,
31/12/2009,12:00:59,-54.104323,-37.666708,SFL00000417,WH14,0,3.028705,-0.4,27.01,6,6,0,
31/12/2009,13:00:59,-54.104771,-37.666677,SFL00000417,WH14,0,0.553304,-0.11,27.01,4,4,0,
31/12/2009,14:01:00,-54.104487,-37.666143,SFL00000417,WH14,0,1.284741,-1.18,27.01,5,6,0,
31/12/2009,15:00:59,-54.104497,-37.666884,SFL00000417,WH14,0,4.882374,-0.25,26.76,6,7,0,
31/12/2009,16:00:59,-54.104007,-37.666466,SFL00000417,WH14,0,6.961848,-0.12,26.76,5,6,0,
31/12/2009,17:01:00,-54.104225,-37.666158,SFL00000417,WH14,0,3.668669,-1.13,26.76,5,6,0,
31/12/2009,18:00:59,-54.104311,-37.666544,SFL00000417,WH14,0,5.26173,-0.23,26.53,8,8,0,
31/12/2009,19:00:59,-54.104321,-37.666044,SFL00000417,WH14,0,0.435615,-0.04,26.53,4,4,0,
