Date,Time,Latitude,Longitude,Logger ID,Deployment,Altitude,R-Err,C-Err,Total C-Err,No satellites used,No satellites provided,Duplicates,Notes
20/12/2009,15:02:00,-54.1039,-37.663252,SFL00000419,WH1,0,14.288338,0,3.61,7,8,0,
20/12/2009,15:06:59,-54.103943,-37.663177,SFL00000419,WH1,0,12.930075,1.36,4.97,7,8,0,
20/12/2009,15:11:59,-54.103643,-37.660015,SFL00000419,WH1,0,0.793755,0.14,4.97,4,4,0,
20/12/2009,15:18:59,-54.103928,-37.662811,SFL00000419,WH1,0,4.388157,0.01,4.98,7,8,0,
20/12/2009,15:24:00,-54.103876,-37.663017,SFL00000419,WH1,0,5.337469,-1.66,3.32,7,8,0,
20/12/2009,15:29:00,-54.103972,-37.662836,SFL00000419,WH1,0,9.276209,0.36,3.32,5,6,0,
20/12/2009,15:33:59,-54.104377,-37.662937,SFL00000419,WH1,0,10.428851,1.68,5,6,7,0,
20/12/2009,15:38:59,-54.104222,-37.663096,SFL00000419,WH1,0,10.352601,-0.62,4.38,6,7,0,
20/12/2009,15:44:00,-54.1052,-37.662996,SFL00000419,WH1,0,0.198256,-1.05,4.38,4,4,0,
20/12/2009,15:58:59,-54.103932,-37.66371,SFL00000419,WH1,0,10.674039,0.02,4.4,6,8,0,
20/12/2009,16:16:59,-54.104809,-37.666451,SFL00000419,WH1,0,0.87195,-0.14,4.4,4,4,0,
20/12/2009,16:23:00,-54.104507,-37.665967,SFL00000419,WH1,0,0.329317,-1.06,4.4,4,5,0,
20/12/2009,16:39:59,-54.104717,-37.666901,SFL00000419,WH1,0,0.205176,-0.11,4.4,4,4,0,
20/12/2009,16:45:00,-54.104375,-37.666426,SFL00000419,WH1,0,15.753762,-1.12,3.28,6,7,0,
20/12/2009,16:50:00,-54.10465,-37.667258,SFL00000419,WH1,0,12.53202,-0.04,3.24,6,7,0,
20/12/2009,16:54:59,-54.104621,-37.666155,SFL00000419,WH1,0,8.138594,1.02,4.26,8,8,0,
20/12/2009,17:01:00,-54.106036,-37.666397,SFL00000419,WH1,0,4.665897,-0.74,3.52,6,7,0,
20/12/2009,17:06:01,-54.109494,-37.66816,SFL00000419,WH1,0,8.833472,0.84,4.36,7,8,0,
20/12/2009,17:12:08,-54.113218,-37.67291,SFL00000419,WH1,0,11.844686,-1.34,3.02,6,7,0,
20/12/2009,17:17:40,-54.115486,-37.679457,SFL00000419,WH1,0,11.968241,0.95,3.02,5,6,0,
20/12/2009,17:32:05,-54.120561,-37.695658,SFL00000419,WH1,0,18.747717,1.58,4.6,7,8,0,
20/12/2009,17:37:01,-54.121794,-37.702589,SFL00000419,WH1,0,0.447148,0.08,4.6,4,5,0,
20/12/2009,17:42:31,-54.122868,-37.709165,SFL00000419,WH1,0,7.497706,-1.52,3.08,7,8,0,
20/12/2009,17:47:23,-54.123593,-37.716206,SFL00000419,WH1,0,0.420083,0.22,3.08,4,5,0,
20/12/2009,19:00:02,-54.131202,-37.821127,SFL00000419,WH1,0,1.921912,1.4,3.08,4,4,0,
20/12/2009,19:08:04,-54.134515,-37.831121,SFL00000419,WH1,0,0.805504,-0.23,2.85,6,6,0,
20/12/2009,19:14:04,-54.136178,-37.836892,SFL00000419,WH1,0,7.674593,0.85,3.7,6,6,0,
20/12/2009,19:19:26,-54.138358,-37.843949,SFL00000419,WH1,0,5.821673,0.35,3.7,5,5,0,
20/12/2009,19:27:03,-54.142053,-37.852156,SFL00000419,WH1,0,12.184768,0.35,3.7,5,5,0,
20/12/2009,19:33:22,-54.144008,-37.855702,SFL00000419,WH1,0,0.5271,-0.69,3.7,4,4,0,
20/12/2009,19:40:35,-54.146575,-37.863214,SFL00000419,WH1,0,12.394382,0.83,4.53,6,6,0,
20/12/2009,19:45:10,-54.148464,-37.868862,SFL00000419,WH1,0,2.558471,-0.49,4.53,5,5,0,
20/12/2009,19:50:09,-54.149338,-37.87442,SFL00000419,WH1,0,2.800854,0.16,4.53,5,5,0,
20/12/2009,19:55:31,-54.150789,-37.877383,SFL00000419,WH1,0,1.754671,-1.75,4.53,4,4,0,
20/12/2009,20:01:06,-54.152742,-37.882127,SFL00000419,WH1,0,1.349811,-1.33,4.53,4,4,0,
20/12/2009,20:09:16,-54.155505,-37.889164,SFL00000419,WH1,0,0.838386,-1.76,4.53,4,4,0,
20/12/2009,20:15:01,-54.15809,-37.895075,SFL00000419,WH1,0,8.083845,-0.13,4.4,6,6,0,
20/12/2009,20:38:12,-54.16758,-37.927343,SFL00000419,WH1,0,0.252923,-0.58,4.4,4,4,0,
20/12/2009,20:43:10,-54.171009,-37.934163,SFL00000419,WH1,0,20.52254,0.21,4.4,5,5,0,
20/12/2009,20:48:23,-54.172719,-37.939947,SFL00000419,WH1,0,2.761382,-0.17,4.4,5,5,0,
20/12/2009,20:53:05,-54.174796,-37.945366,SFL00000419,WH1,0,5.3591,-0.94,3.46,6,6,0,
20/12/2009,20:59:08,-54.177571,-37.952336,SFL00000419,WH1,0,11.821166,-0.1,3.36,6,6,0,
20/12/2009,21:04:01,-54.18016,-37.95934,SFL00000419,WH1,0,0.119279,-0.31,3.36,4,4,0,
20/12/2009,21:11:13,-54.18074,-37.964687,SFL00000419,WH1,0,13.184457,0.92,4.28,7,7,0,
20/12/2009,21:19:22,-54.184537,-37.974445,SFL00000419,WH1,0,0.625697,-0.43,4.28,4,4,0,
20/12/2009,21:24:19,-54.185238,-37.977801,SFL00000419,WH1,0,10.13268,-0.72,3.56,6,6,0,
20/12/2009,21:29:00,-54.187763,-37.983247,SFL00000419,WH1,0,6.328556,-0.12,3.44,6,6,0,
20/12/2009,21:38:01,-54.183863,-37.983694,SFL00000419,WH1,0,0.118401,1.04,3.44,4,4,0,
20/12/2009,21:45:13,-54.193168,-38.001882,SFL00000419,WH1,0,8.777126,0.24,3.68,6,6,0,
20/12/2009,21:52:04,-54.194804,-38.012206,SFL00000419,WH1,0,11.690859,-0.92,2.76,7,7,0,
20/12/2009,22:09:08,-54.201493,-38.031302,SFL00000419,WH1,0,23.395661,1.5,4.26,6,6,0,
20/12/2009,22:16:14,-54.204677,-38.039304,SFL00000419,WH1,0,12.600514,-0.38,4.26,5,5,0,
20/12/2009,22:22:23,-54.206452,-38.047454,SFL00000419,WH1,0,4.300191,-0.12,4.26,5,5,0,
20/12/2009,22:36:10,-54.209467,-38.06129,SFL00000419,WH1,0,9.411455,-0.02,4.24,7,7,0,
20/12/2009,22:50:07,-54.21176,-38.073631,SFL00000419,WH1,0,20.007649,-0.91,3.33,6,7,0,
20/12/2009,23:04:05,-54.217742,-38.088905,SFL00000419,WH1,0,3.460835,0.31,3.33,5,6,0,
20/12/2009,23:21:00,-54.224522,-38.105698,SFL00000419,WH1,0,6.502543,-0.48,3.33,5,6,0,
20/12/2009,23:26:08,-54.225884,-38.110646,SFL00000419,WH1,0,4.104247,0.56,3.89,6,7,0,
20/12/2009,23:31:03,-54.226576,-38.116347,SFL00000419,WH1,0,5.069629,-0.81,3.89,5,6,0,
20/12/2009,23:38:12,-54.228852,-38.125436,SFL00000419,WH1,0,0.076816,0.14,3.89,4,5,0,
20/12/2009,23:43:04,-54.229854,-38.131312,SFL00000419,WH1,0,0.235282,0,3.89,4,5,0,
20/12/2009,23:50:08,-54.231774,-38.139304,SFL00000419,WH1,0,1.458714,-0.59,3.89,5,6,0,
21/12/2009,00:00:19,-54.233541,-38.148983,SFL00000419,WH1,0,4.405591,-1.04,2.85,6,8,0,
21/12/2009,00:29:14,-54.237902,-38.180426,SFL00000419,WH1,0,1.084762,0.63,2.85,5,6,0,
21/12/2009,00:35:07,-54.238942,-38.188191,SFL00000419,WH1,0,0.448398,0.44,2.85,4,6,0,
21/12/2009,00:41:06,-54.239727,-38.197728,SFL00000419,WH1,0,7.251825,1.34,4.19,6,6,0,
21/12/2009,00:46:22,-54.240205,-38.203416,SFL00000419,WH1,0,0.376393,-1.52,4.19,4,5,0,
21/12/2009,01:37:10,-54.237639,-38.238386,SFL00000419,WH1,0,5.562735,-1.73,4.19,5,7,0,
21/12/2009,01:41:59,-54.236977,-38.241215,SFL00000419,WH1,0,4.844956,-0.16,4.03,6,8,0,
21/12/2009,02:05:21,-54.235638,-38.271167,SFL00000419,WH1,0,8.328809,-0.76,3.27,6,8,0,
