Date,Time,Latitude,Longitude,Logger ID,Deployment,Altitude,R-Err,C-Err,Total C-Err,No satellites used,No satellites provided,Duplicates,Notes
29/12/2009,14:44:00,-54.105023,-37.66625,SFL00000416,WH13,0,6.983105,1.47,22.76,5,6,0,
29/12/2009,15:44:00,-54.104146,-37.666853,SFL00000416,WH13,0,0.909399,0.25,22.76,5,6,0,
29/12/2009,16:43:59,-54.104339,-37.666769,SFL00000416,WH13,0,1.93696,1.17,22.76,5,5,0,
29/12/2009,17:44:00,-54.104312,-37.667713,SFL00000416,WH13,0,5.174205,0.02,22.76,5,5,0,
29/12/2009,18:44:00,-54.104617,-37.666782,SFL00000416,WH13,0,8.813501,22.76,22.76,6,6,0,
29/12/2009,19:43:59,-54.104275,-37.667148,SFL00000416,WH13,0,5.548365,0.93,22.76,5,5,0,
29/12/2009,21:47:59,-54.104902,-37.666162,SFL00000416,WH13,0,9.198753,0.78,22.76,5,5,0,
29/12/2009,22:48:00,-54.104886,-37.666768,SFL00000416,WH13,0,6.461016,-0.32,22.76,5,6,0,
29/12/2009,23:48:00,-54.104243,-37.666394,SFL00000416,WH13,0,0.760998,-0.24,22.76,5,6,0,
30/12/2009,00:47:59,-54.103928,-37.666983,SFL00000416,WH13,0,1.240108,0.66,22.76,4,4,0,
30/12/2009,01:50:59,-54.102117,-37.665307,SFL00000416,WH13,0,0.104429,0.6,22.76,4,5,0,
30/12/2009,04:59:00,-54.103904,-37.666789,SFL00000416,WH13,0,18.690233,-0.54,22.22,6,6,0,
30/12/2009,05:59:00,-54.104326,-37.667038,SFL00000416,WH13,0,5.953229,-0.06,22.16,6,6,0,
30/12/2009,06:58:59,-54.10417,-37.667173,SFL00000416,WH13,0,7.688301,0.94,23.1,8,8,0,
30/12/2009,07:59:00,-54.104507,-37.666447,SFL00000416,WH13,0,10.727381,-1.01,22.09,6,6,0,
30/12/2009,09:00:00,-54.104418,-37.666649,SFL00000416,WH13,0,0.639555,-0.16,22.09,4,4,0,
30/12/2009,10:00:00,-54.104597,-37.665682,SFL00000416,WH13,0,1.793704,-0.17,22.09,4,4,0,
30/12/2009,10:59:59,-54.104752,-37.669284,SFL00000416,WH13,0,7.312127,0.52,22.09,5,5,0,
30/12/2009,14:26:00,-54.104988,-37.666969,SFL00000416,WH13,0,2.240385,-0.45,22.09,5,6,0,
30/12/2009,14:30:59,-54.105276,-37.668405,SFL00000416,WH13,0,0.449393,0.7,22.09,4,5,0,
