Date,Time,Latitude,Longitude,Logger ID,Deployment,Altitude,R-Err,C-Err,Total C-Err,No satellites used,No satellites provided,Duplicates,Notes
29/12/2009,06:35:00,-54.382494,-37.985579,SFL00000421,WH6,0,11.015169,4.73,0.93,6,6,0,
29/12/2009,06:40:02,-54.379882,-37.981413,SFL00000421,WH6,0,13.414885,1.55,2.48,8,8,0,
29/12/2009,06:45:07,-54.377473,-37.977651,SFL00000421,WH6,0,0.424202,-0.96,2.48,4,4,0,
29/12/2009,06:54:10,-54.3719,-37.969961,SFL00000421,WH6,0,9.655229,-1.15,2.48,5,5,0,
29/12/2009,06:59:36,-54.369127,-37.966997,SFL00000421,WH6,0,15.13383,-1.98,2.48,5,5,0,
29/12/2009,07:04:41,-54.365487,-37.962874,SFL00000421,WH6,0,16.077673,-1.94,0.54,8,8,0,
29/12/2009,07:11:02,-54.362629,-37.958867,SFL00000421,WH6,0,22.389925,1.79,2.33,7,7,0,
29/12/2009,07:18:08,-54.357529,-37.954484,SFL00000421,WH6,0,1.142814,5.99,-4.85,4,4,0,
29/12/2009,07:23:23,-54.354156,-37.951827,SFL00000421,WH6,0,6.638624,6.06,1.21,6,6,0,
29/12/2009,07:28:18,-54.350486,-37.949065,SFL00000421,WH6,0,8.641458,-0.13,1.08,7,7,0,
29/12/2009,07:33:23,-54.347477,-37.946392,SFL00000421,WH6,0,4.256499,0.72,1.08,5,5,0,
29/12/2009,07:38:03,-54.344334,-37.944026,SFL00000421,WH6,0,11.619182,0.76,1.84,6,6,0,
29/12/2009,07:45:40,-54.339432,-37.940068,SFL00000421,WH6,0,12.160216,-0.18,1.66,7,7,0,
29/12/2009,08:01:20,-54.329461,-37.927351,SFL00000421,WH6,0,0.15961,0.02,1.66,4,4,0,
29/12/2009,08:09:04,-54.322774,-37.92927,SFL00000421,WH6,0,0.183099,-1.08,1.66,4,4,0,
29/12/2009,08:16:48,-54.318745,-37.921456,SFL00000421,WH6,0,9.942639,0.52,1.66,5,5,0,
29/12/2009,08:21:02,-54.31568,-37.91902,SFL00000421,WH6,0,0.236961,-0.03,1.66,4,4,0,
29/12/2009,08:26:06,-54.311983,-37.923484,SFL00000421,WH6,0,2.539655,-0.28,1.38,6,6,0,
29/12/2009,08:34:05,-54.304906,-37.92516,SFL00000421,WH6,0,0.648193,0.09,1.38,4,4,0,
29/12/2009,08:39:14,-54.302368,-37.92421,SFL00000421,WH6,0,5.617454,-0.17,1.21,6,6,0,
29/12/2009,08:45:14,-54.297461,-37.921891,SFL00000421,WH6,0,8.845623,-0.33,1.21,5,5,0,
29/12/2009,09:02:57,-54.283584,-37.907283,SFL00000421,WH6,0,0.548404,-0.7,1.21,4,4,0,
29/12/2009,09:11:02,-54.277876,-37.900905,SFL00000421,WH6,0,0.124083,0.19,1.21,4,4,0,
29/12/2009,09:16:01,-54.273576,-37.896286,SFL00000421,WH6,0,0.567879,0.2,1.21,4,4,0,
29/12/2009,10:07:07,-54.230814,-37.846272,SFL00000421,WH6,0,4.338355,6.17,-5.06,5,5,0,
29/12/2009,10:21:00,-54.22004,-37.830891,SFL00000421,WH6,0,1.329282,7.02,-5.06,4,5,0,
29/12/2009,11:59:08,-54.141947,-37.732397,SFL00000421,WH6,0,0.904005,5.9,-5.06,4,4,0,
29/12/2009,12:06:41,-54.136343,-37.731816,SFL00000421,WH6,0,0.916687,6.99,-5.06,4,5,0,
29/12/2009,12:11:26,-54.135021,-37.727838,SFL00000421,WH6,0,0.52531,6.53,-5.06,4,4,0,
29/12/2009,12:16:32,-54.133329,-37.724371,SFL00000421,WH6,0,6.38874,6.38,1.32,7,8,0,
29/12/2009,12:35:55,-54.12909,-37.703638,SFL00000421,WH6,0,0.726993,0.74,1.32,4,4,0,
29/12/2009,12:44:15,-54.124477,-37.699083,SFL00000421,WH6,0,7.39524,-0.13,1.32,5,6,0,
29/12/2009,12:58:11,-54.119081,-37.678282,SFL00000421,WH6,0,0.417461,0.1,1.32,4,4,0,
29/12/2009,13:07:15,-54.112903,-37.681763,SFL00000421,WH6,0,5.360331,0.2,1.32,5,6,0,
29/12/2009,13:12:42,-54.110646,-37.676455,SFL00000421,WH6,0,0.315281,-0.98,1.32,4,4,0,
29/12/2009,13:19:28,-54.106798,-37.671282,SFL00000421,WH6,0,10.101517,-0.57,1.32,5,6,0,
29/12/2009,13:25:59,-54.10462,-37.66617,SFL00000421,WH6,0,8.536684,-0.07,1.25,7,8,0,
29/12/2009,13:30:59,-54.104326,-37.665726,SFL00000421,WH6,0,5.990988,0.01,1.25,5,5,0,
29/12/2009,13:36:00,-54.104402,-37.666006,SFL00000421,WH6,0,6.054506,-0.98,0.27,6,7,0,
