Date,Time,Latitude,Longitude,Logger ID,Deployment,Altitude,R-Err,C-Err,Total C-Err,No satellites used,No satellites provided,Duplicates,Notes
21/12/2009,13:04:43,-54.104197,-37.662856,SFL00000414,WH2,0,13.305572,1.47,2.7,5,6,0,
21/12/2009,13:18:59,-54.105228,-37.662734,SFL00000414,WH2,0,0.107083,1.58,2.7,4,4,0,
21/12/2009,13:34:00,-54.102613,-37.663132,SFL00000414,WH2,0,14.04029,1.14,2.7,5,6,0,
21/12/2009,14:35:00,-54.103884,-37.662112,SFL00000414,WH2,0,2.199347,0.75,2.7,4,4,0,
21/12/2009,14:50:00,-54.104092,-37.665047,SFL00000414,WH2,0,5.778798,0.01,2.71,7,8,0,
21/12/2009,15:04:59,-54.103979,-37.662319,SFL00000414,WH2,0,18.025159,1.59,4.3,7,8,0,
21/12/2009,15:20:00,-54.104569,-37.662875,SFL00000414,WH2,0,10.714981,-0.74,3.56,7,8,0,
21/12/2009,15:35:00,-54.104406,-37.663334,SFL00000414,WH2,0,19.478316,-0.71,2.85,7,8,0,
21/12/2009,15:49:59,-54.104042,-37.662726,SFL00000414,WH2,0,10.477598,1.46,4.31,7,8,0,
21/12/2009,16:05:00,-54.103772,-37.662849,SFL00000414,WH2,0,6.499531,-1.62,2.69,7,8,0,
21/12/2009,16:20:00,-54.104036,-37.66295,SFL00000414,WH2,0,27.042193,0.43,3.12,7,8,0,
21/12/2009,16:39:59,-54.103318,-37.663407,SFL00000414,WH2,0,0.329423,0.91,3.12,4,4,0,
21/12/2009,16:54:59,-54.103585,-37.662686,SFL00000414,WH2,0,17.069928,1.35,3.12,5,6,0,
21/12/2009,17:51:00,-54.105795,-37.670431,SFL00000414,WH2,0,0.578788,0.1,3.12,4,4,0,
21/12/2009,18:06:00,-54.105214,-37.676131,SFL00000414,WH2,0,0.828374,-0.69,3.12,4,5,0,
21/12/2009,18:20:59,-54.104586,-37.662839,SFL00000414,WH2,0,2.592539,1.73,4.85,6,6,0,
21/12/2009,18:36:00,-54.10447,-37.666491,SFL00000414,WH2,0,13.349009,-2.01,2.84,6,6,0,
21/12/2009,18:51:00,-54.104619,-37.665882,SFL00000414,WH2,0,13.040215,0.43,2.84,5,5,0,
21/12/2009,19:05:59,-54.104749,-37.666351,SFL00000414,WH2,0,7.604639,0.75,3.59,6,6,0,
21/12/2009,19:21:00,-54.104253,-37.666563,SFL00000414,WH2,0,21.622501,-0.65,2.94,6,6,0,
21/12/2009,19:36:00,-54.104741,-37.666543,SFL00000414,WH2,0,16.618977,0.34,3.28,6,6,0,
