Date,Time,Latitude,Longitude,Logger ID,Deployment,Altitude,R-Err,C-Err,Total C-Err,No satellites used,No satellites provided,Duplicates,Notes
30/12/2009,18:20:59,-54.104663,-37.66528,SFL00000414,WH12,0,1.070678,0.95,5.93,5,5,0,
30/12/2009,19:36:17,-54.129537,-37.760628,SFL00000414,WH12,0,8.386019,5.93,5.93,6,6,0,
30/12/2009,19:41:59,-54.131329,-37.767216,SFL00000414,WH12,0,9.419385,0.86,6.79,6,6,0,
30/12/2009,19:58:01,-54.141302,-37.793123,SFL00000414,WH12,0,9.091586,-1.42,6.79,5,5,0,
30/12/2009,20:03:02,-54.145138,-37.800293,SFL00000414,WH12,0,11.522511,-1.27,5.52,6,6,0,
30/12/2009,20:08:08,-54.148336,-37.805526,SFL00000414,WH12,0,9.887544,1.1,5.52,4,4,0,
30/12/2009,20:22:00,-54.159421,-37.817541,SFL00000414,WH12,0,4.972523,0.75,6.27,6,6,0,
30/12/2009,20:37:14,-54.170888,-37.828397,SFL00000414,WH12,0,8.085163,-1.38,6.27,5,5,0,
30/12/2009,21:00:12,-54.184263,-37.856318,SFL00000414,WH12,0,4.682963,0.36,6.63,7,7,0,
30/12/2009,21:08:24,-54.189366,-37.864681,SFL00000414,WH12,0,11.097316,-0.5,6.63,5,5,0,
30/12/2009,21:16:01,-54.193233,-37.870793,SFL00000414,WH12,0,0.979004,-0.23,6.4,6,6,0,
30/12/2009,21:25:03,-54.197203,-37.874488,SFL00000414,WH12,0,4.893768,-1.15,5.25,6,6,0,
30/12/2009,21:30:05,-54.197911,-37.875431,SFL00000414,WH12,0,2.37709,1.4,5.25,4,4,0,
30/12/2009,21:36:25,-54.200888,-37.880524,SFL00000414,WH12,0,4.42181,0.23,5.25,5,5,0,
30/12/2009,21:42:02,-54.201738,-37.884752,SFL00000414,WH12,0,7.403443,0.75,6,7,8,0,
30/12/2009,21:47:09,-54.196845,-37.876825,SFL00000414,WH12,0,1.076708,0.1,6,4,4,0,
30/12/2009,21:52:07,-54.20215,-37.889634,SFL00000414,WH12,0,1.198103,0.7,6,4,5,0,
30/12/2009,22:08:04,-54.203966,-37.90005,SFL00000414,WH12,0,7.690208,-0.51,5.49,6,6,0,
30/12/2009,22:13:03,-54.204765,-37.905706,SFL00000414,WH12,0,22.82196,0.5,5.99,7,8,0,
30/12/2009,22:31:05,-54.208622,-37.92816,SFL00000414,WH12,0,2.704014,-0.03,5.99,5,6,0,
30/12/2009,22:48:06,-54.215206,-37.950852,SFL00000414,WH12,0,11.698704,0.71,6.7,6,6,0,
30/12/2009,22:57:14,-54.218124,-37.963283,SFL00000414,WH12,0,4.475812,-0.34,6.7,5,6,0,
30/12/2009,23:04:00,-54.219322,-37.974129,SFL00000414,WH12,0,0.306511,-0.21,6.7,4,5,0,
30/12/2009,23:10:01,-54.221886,-37.976399,SFL00000414,WH12,0,14.020612,-0.17,6.7,5,6,0,
30/12/2009,23:24:12,-54.224355,-37.988536,SFL00000414,WH12,0,19.292024,0.1,6.7,5,6,0,
30/12/2009,23:30:07,-54.224852,-37.997665,SFL00000414,WH12,0,0.239401,-1.35,6.7,4,5,0,
30/12/2009,23:46:12,-54.227472,-38.01519,SFL00000414,WH12,0,4.395432,-1.51,5.19,7,8,0,
30/12/2009,23:53:14,-54.22904,-38.026594,SFL00000414,WH12,0,0.639894,0.85,5.19,4,5,0,
31/12/2009,01:15:09,-54.215818,-38.145964,SFL00000414,WH12,0,7.755459,0.47,5.66,6,7,0,
31/12/2009,01:23:07,-54.216338,-38.152909,SFL00000414,WH12,0,9.889533,-0.51,5.15,8,8,0,
31/12/2009,01:32:25,-54.215211,-38.163357,SFL00000414,WH12,0,7.264317,0.55,5.7,7,8,0,
31/12/2009,01:39:06,-54.214782,-38.169567,SFL00000414,WH12,0,8.420845,-0.75,4.95,6,7,0,
31/12/2009,01:45:02,-54.214514,-38.176093,SFL00000414,WH12,0,0.345107,0.6,4.95,4,5,0,
31/12/2009,01:52:15,-54.211766,-38.180429,SFL00000414,WH12,0,1.558195,1.59,4.95,5,6,0,
31/12/2009,02:30:08,-54.208325,-38.195565,SFL00000414,WH12,0,0.234098,1.14,4.95,4,4,0,
31/12/2009,02:57:13,-54.203326,-38.214851,SFL00000414,WH12,0,0.481056,0.64,4.95,4,4,0,
31/12/2009,04:18:18,-54.196565,-38.313535,SFL00000414,WH12,0,12.218501,-0.17,4.78,7,7,0,
31/12/2009,04:23:05,-54.195045,-38.316107,SFL00000414,WH12,0,2.611648,-0.03,4.78,5,5,0,
31/12/2009,04:29:02,-54.19454,-38.322068,SFL00000414,WH12,0,12.667658,0.08,4.86,8,8,0,
31/12/2009,04:34:01,-54.193788,-38.328242,SFL00000414,WH12,0,5.586148,1.64,6.5,8,8,0,
31/12/2009,04:50:18,-54.190187,-38.346863,SFL00000414,WH12,0,8.303285,-1.41,5.09,8,8,0,
31/12/2009,04:59:00,-54.189186,-38.348678,SFL00000414,WH12,0,12.32822,0.46,5.55,8,8,0,
31/12/2009,05:20:37,-54.188514,-38.356477,SFL00000414,WH12,0,4.864771,0.91,6.46,7,7,0,
31/12/2009,05:25:53,-54.199419,-38.338061,SFL00000414,WH12,0,0.933595,-1.68,6.46,4,4,0,
31/12/2009,05:33:36,-54.187557,-38.35885,SFL00000414,WH12,0,11.581373,-1.3,6.46,5,5,0,
31/12/2009,05:41:53,-54.188235,-38.357438,SFL00000414,WH12,0,14.037791,-1.5,4.96,8,8,0,
31/12/2009,05:47:03,-54.187584,-38.357799,SFL00000414,WH12,0,8.29162,-0.11,4.85,6,6,0,
31/12/2009,05:52:16,-54.187726,-38.358248,SFL00000414,WH12,0,9.923789,1.1,5.95,7,7,0,
31/12/2009,05:57:00,-54.187298,-38.358733,SFL00000414,WH12,0,6.681657,-0.5,5.45,8,8,0,
31/12/2009,06:02:19,-54.187603,-38.358838,SFL00000414,WH12,0,5.358047,1.13,6.58,7,7,0,
31/12/2009,06:10:09,-54.185414,-38.362917,SFL00000414,WH12,0,4.249445,-0.13,6.45,8,8,0,
31/12/2009,06:24:09,-54.183575,-38.369094,SFL00000414,WH12,0,10.543657,-0.75,5.7,8,8,0,
31/12/2009,06:33:01,-54.181495,-38.373659,SFL00000414,WH12,0,2.323382,-0.37,5.7,5,5,0,
31/12/2009,06:38:01,-54.177481,-38.374654,SFL00000414,WH12,0,1.162589,-0.1,5.7,4,4,0,
31/12/2009,06:52:01,-54.176664,-38.383435,SFL00000414,WH12,0,4.958118,0.39,6.09,6,6,0,
31/12/2009,06:57:10,-54.175668,-38.38588,SFL00000414,WH12,0,2.492752,-0.52,5.57,8,8,0,
31/12/2009,07:05:19,-54.174283,-38.393862,SFL00000414,WH12,0,4.930962,-0.64,4.93,8,8,0,
31/12/2009,07:09:59,-54.173912,-38.39865,SFL00000414,WH12,0,13.464842,1.62,6.55,7,7,0,
31/12/2009,07:17:17,-54.174128,-38.399944,SFL00000414,WH12,0,15.120027,-0.25,6.3,7,7,0,
31/12/2009,07:23:00,-54.174678,-38.400001,SFL00000414,WH12,0,11.998917,-1.51,4.79,8,8,0,
31/12/2009,07:29:35,-54.174516,-38.399866,SFL00000414,WH12,0,17.071627,1.13,5.92,8,8,0,
31/12/2009,07:36:01,-54.174504,-38.400643,SFL00000414,WH12,0,5.635952,-1.23,4.69,7,7,0,
31/12/2009,07:41:59,-54.173607,-38.406034,SFL00000414,WH12,0,1.693778,1.58,6.27,6,6,0,
31/12/2009,07:50:01,-54.173267,-38.409586,SFL00000414,WH12,0,5.352111,0.01,6.27,5,5,0,
31/12/2009,07:55:05,-54.173109,-38.411051,SFL00000414,WH12,0,7.613625,-0.86,5.41,6,6,0,
31/12/2009,08:00:03,-54.172004,-38.412429,SFL00000414,WH12,0,20.999789,-0.23,5.18,6,6,0,
31/12/2009,08:08:07,-54.170785,-38.419621,SFL00000414,WH12,0,4.874344,-0.14,5.04,6,6,0,
31/12/2009,08:16:07,-54.170007,-38.426911,SFL00000414,WH12,0,5.46576,-0.03,5.04,5,5,0,
31/12/2009,08:21:01,-54.169186,-38.432453,SFL00000414,WH12,0,7.571008,-0.25,4.79,7,7,0,
31/12/2009,08:26:01,-54.168895,-38.437762,SFL00000414,WH12,0,2.540911,1.64,6.43,6,6,0,
31/12/2009,08:31:01,-54.16961,-38.439845,SFL00000414,WH12,0,3.687436,0.08,6.51,6,6,0,
31/12/2009,08:38:00,-54.169556,-38.443036,SFL00000414,WH12,0,5.509183,-0.34,6.17,6,6,0,
31/12/2009,08:44:12,-54.167835,-38.449238,SFL00000414,WH12,0,0.399353,-1.03,6.17,4,4,0,
31/12/2009,08:53:26,-54.166274,-38.456595,SFL00000414,WH12,0,6.500592,-0.79,5.38,6,6,0,
31/12/2009,09:01:54,-54.16398,-38.464641,SFL00000414,WH12,0,10.822265,-0.54,4.84,6,6,0,
31/12/2009,09:07:00,-54.164862,-38.468266,SFL00000414,WH12,0,0.262818,1.13,4.84,4,4,0,
31/12/2009,09:15:14,-54.161325,-38.474664,SFL00000414,WH12,0,10.927182,1.17,6.01,8,8,0,
31/12/2009,09:21:15,-54.159788,-38.479396,SFL00000414,WH12,0,8.890481,-0.48,5.53,6,6,0,
31/12/2009,09:44:00,-54.156448,-38.498273,SFL00000414,WH12,0,14.138729,-0.63,4.9,7,8,0,
31/12/2009,09:49:11,-54.156508,-38.49902,SFL00000414,WH12,0,0.314199,0.57,4.9,4,4,0,
31/12/2009,09:54:06,-54.155839,-38.500658,SFL00000414,WH12,0,6.858053,1.11,6.01,6,7,0,
31/12/2009,10:09:02,-54.153333,-38.514949,SFL00000414,WH12,0,9.214141,-0.14,5.87,7,8,0,
31/12/2009,10:16:00,-54.153334,-38.516525,SFL00000414,WH12,0,11.273327,-0.98,4.89,6,6,0,
31/12/2009,10:21:59,-54.152855,-38.51715,SFL00000414,WH12,0,12.870859,1.6,4.89,5,6,0,
31/12/2009,10:28:05,-54.152303,-38.518054,SFL00000414,WH12,0,3.744524,0.46,5.35,6,7,0,
31/12/2009,10:33:05,-54.151906,-38.518388,SFL00000414,WH12,0,0.48802,0.93,5.35,4,5,0,
31/12/2009,10:38:02,-54.15191,-38.51921,SFL00000414,WH12,0,3.727375,0.01,5.36,6,6,0,
31/12/2009,10:43:01,-54.151513,-38.519552,SFL00000414,WH12,0,8.547363,-0.63,4.73,6,7,0,
31/12/2009,10:49:02,-54.151398,-38.520554,SFL00000414,WH12,0,10.079255,0.5,4.73,5,5,0,
31/12/2009,10:55:00,-54.150549,-38.519658,SFL00000414,WH12,0,7.769587,1.03,4.73,5,6,0,
31/12/2009,11:09:00,-54.14998,-38.524252,SFL00000414,WH12,0,9.741898,0.87,4.73,5,5,0,
31/12/2009,11:14:01,-54.149621,-38.524765,SFL00000414,WH12,0,2.562889,0.01,4.73,5,6,0,
31/12/2009,11:19:01,-54.149512,-38.524563,SFL00000414,WH12,0,16.890427,0.13,4.86,7,7,0,
31/12/2009,11:24:59,-54.148857,-38.525565,SFL00000414,WH12,0,6.444168,1.22,6.08,6,6,0,
31/12/2009,11:30:00,-54.148563,-38.526754,SFL00000414,WH12,0,4.930919,-0.67,5.41,6,6,0,
