Date,Time,No satellites used,Latitude,Longitude,Altitude,Clock offset,Accuracy indicator,Battery voltage
23/01/2012,12:11:58,8,-54.008401,-38.052137,49,-7.005,6.3143E-06,4.1
23/01/2012,12:16:58,8,-54.008162,-38.052123,-47,9999.999,8.53412E-06,4.1
23/01/2012,12:21:58,7,-54.008142,-38.052146,49,-7.03,3.54057E-06,4.1
23/01/2012,12:26:58,7,-54.008489,-38.052119,92,-7.065,7.54639E-06,4.1
23/01/2012,12:31:58,7,-54.008207,-38.051765,5,-7.095,9.16259E-06,4.1
23/01/2012,12:36:58,6,-54.008581,-38.052029,-22,-7.105,1.7275E-06,4.1
23/01/2012,12:41:59,5,-54.011194,-38.049322,-37,-6.96,2.3745E-06,4.1
23/01/2012,12:46:58,6,-54.008436,-38.052106,31,9999.999,0.000000894,4.1
23/01/2012,12:51:58,5,-54.008252,-38.052029,-12,-6.155,1.55165E-07,4.1
23/01/2012,12:57:40,0,0,0,0,9999.999,9999.999,4.1
23/01/2012,13:07:16,4,-54.011011,-38.053634,-37,9999.999,1.95011E-06,4.1
23/01/2012,13:12:38,4,-54.012046,-38.054453,-37,-7.195,2.27938E-06,4.1
23/01/2012,13:18:31,4,-54.01309,-38.056749,-37,9999.999,4.87652E-07,4.1
23/01/2012,13:26:05,7,-54.01365,-38.055913,28,9999.999,5.23666E-06,4.1
23/01/2012,13:34:56,3,0,0,0,9999.999,9999.999,4.1
23/01/2012,13:39:57,6,-54.008669,-38.052611,6,-7.275,2.12653E-06,4.1
23/01/2012,13:44:57,6,-54.008356,-38.052696,-14,-7.335,2.3332E-07,4.1
23/01/2012,13:49:57,5,-54.008675,-38.052454,23,-7.33,1.18214E-07,4.1
23/01/2012,13:54:57,5,-54.008691,-38.052726,-45,-7.31,1.92345E-07,4.1
23/01/2012,13:59:57,6,-54.008624,-38.05262,-24,-7.335,1.65845E-06,4.1
23/01/2012,14:04:57,6,-54.008889,-38.052465,-11,-7.36,1.91215E-06,4.1
23/01/2012,14:09:57,6,-54.008679,-38.053035,-110,-7.385,1.52575E-05,4.1
23/01/2012,14:14:57,5,-54.008774,-38.052526,-11,-7.415,8.1936E-06,4.1
23/01/2012,14:19:57,6,-54.00875,-38.052241,3,-7.41,3.80086E-06,4.1
23/01/2012,14:24:57,5,-54.008715,-38.052838,-42,-7.41,1.62681E-06,4.1
23/01/2012,14:29:57,6,-54.008503,-38.052783,-13,-7.445,1.65274E-05,4.1
23/01/2012,14:34:57,6,-54.008804,-38.052747,6,-7.47,1.0177E-06,4.1
23/01/2012,14:39:57,7,-54.008786,-38.052468,22,-7.47,9.08899E-06,4.1
23/01/2012,14:44:57,6,-54.008647,-38.052518,2,-7.47,1.84526E-06,4.1
23/01/2012,14:49:56,3,0,0,0,9999.999,9999.999,4.1
23/01/2012,14:58:05,0,0,0,0,9999.999,9999.999,4.1
23/01/2012,15:22:38,7,-54.022852,-38.072125,85,-7.405,1.21457E-05,4.1
23/01/2012,15:38:24,0,0,0,0,9999.999,9999.999,4.1
23/01/2012,17:09:52,0,0,0,0,9999.999,9999.999,4.1
23/01/2012,21:18:27,4,-53.933935,-38.159059,85,9999.999,1.7427E-06,4.1
23/01/2012,22:29:11,1,0,0,0,9999.999,9999.999,4.1
23/01/2012,22:39:16,2,0,0,0,9999.999,9999.999,4.1
23/01/2012,22:48:02,3,0,0,0,9999.999,9999.999,4.1
23/01/2012,22:53:45,0,0,0,0,9999.999,9999.999,4.1
23/01/2012,23:00:54,0,0,0,0,9999.999,9999.999,4.1
24/01/2012,00:21:18,1,0,0,0,9999.999,9999.999,4.1
24/01/2012,01:25:26,0,0,0,0,9999.999,9999.999,4.1
24/01/2012,02:06:19,7,-53.817972,-38.122009,46,-8.59,5.88127E-06,4.1
24/01/2012,02:13:55,0,0,0,0,9999.999,9999.999,4.1
24/01/2012,02:18:56,5,-53.809239,-38.120736,90,9999.999,1.7943E-07,4.1
24/01/2012,02:25:24,6,-53.80712,-38.120576,40,-8.02,2.87038E-06,4.08
24/01/2012,02:30:48,7,-53.805487,-38.120807,11,9999.999,2.09736E-06,4.1
24/01/2012,02:47:14,4,-53.797351,-38.119453,40,-8.925,1.28491E-06,4.08
24/01/2012,02:54:06,0,0,0,0,9999.999,9999.999,4.08
24/01/2012,03:11:01,6,-53.790525,-38.122568,111,9999.999,1.05923E-05,4.08
24/01/2012,03:26:30,4,-53.788054,-38.121817,40,9999.999,2.42154E-06,4.08
24/01/2012,03:44:17,0,0,0,0,9999.999,9999.999,4.08
24/01/2012,04:57:27,11,-53.783835,-38.138546,9,9999.999,1.3579E-05,4.08
24/01/2012,05:30:46,0,0,0,0,9999.999,9999.999,4.08
24/01/2012,06:56:43,8,-53.791246,-38.133429,-12,9999.999,2.05666E-06,4.08
24/01/2012,07:03:53,5,-53.790918,-38.133273,-27,-8.85,8.06003E-07,4.08
24/01/2012,07:10:20,6,-53.789329,-38.132761,-66,-8.57,3.49602E-06,4.08
24/01/2012,07:16:15,7,-53.788332,-38.133206,25,-8.355,1.61445E-06,4.08
24/01/2012,11:24:38,0,0,0,0,9999.999,9999.999,4.08
24/01/2012,11:29:42,0,0,0,0,9999.999,9999.999,4.08
24/01/2012,11:36:50,0,0,0,0,9999.999,9999.999,4.08
24/01/2012,11:42:41,0,0,0,0,9999.999,9999.999,4.08
24/01/2012,11:48:22,0,0,0,0,9999.999,9999.999,4.08
24/01/2012,11:54:49,7,-53.769603,-38.122687,3,9999.999,4.72777E-06,4.08
24/01/2012,12:01:08,3,0,0,0,9999.999,9999.999,4.08
24/01/2012,12:06:16,3,0,0,0,9999.999,9999.999,4.08
24/01/2012,12:17:22,6,-53.771787,-38.121223,-4,9999.999,1.28765E-06,4.08
24/01/2012,12:22:24,1,0,0,0,9999.999,9999.999,4.08
24/01/2012,12:54:11,0,0,0,0,9999.999,9999.999,4.08
24/01/2012,12:59:30,0,0,0,0,9999.999,9999.999,4.08
24/01/2012,13:06:10,2,0,0,0,9999.999,9999.999,4.08
24/01/2012,13:34:35,0,0,0,0,9999.999,9999.999,4.08
24/01/2012,13:45:30,6,-53.776353,-38.135053,14,-10.695,1.37576E-06,4.08
24/01/2012,13:53:32,5,-53.777534,-38.137083,-10,9999.999,4.62654E-07,4.08
24/01/2012,14:07:15,1,0,0,0,9999.999,9999.999,4.08
24/01/2012,14:14:50,0,0,0,0,9999.999,9999.999,4.08
24/01/2012,14:39:15,1,0,0,0,9999.999,9999.999,4.08
24/01/2012,15:36:06,4,-53.78799,-38.152231,25,-9.605,1.45974E-06,4.08
24/01/2012,15:43:00,4,-53.786042,-38.164892,25,9999.999,2.9704E-07,4.08
24/01/2012,15:48:19,7,-53.791339,-38.157521,-11,-9.51,2.21786E-06,4.08
24/01/2012,15:54:32,0,0,0,0,9999.999,9999.999,4.08
24/01/2012,16:00:46,1,0,0,0,9999.999,9999.999,4.08
24/01/2012,16:07:43,7,-53.795654,-38.160451,-35,-9.72,4.51665E-06,4.08
24/01/2012,16:59:51,0,0,0,0,9999.999,9999.999,4.08
24/01/2012,17:56:56,7,-53.816169,-38.184527,-6,-10.055,1.01339E-05,4.08
24/01/2012,18:07:43,0,0,0,0,9999.999,9999.999,4.08
24/01/2012,18:29:31,5,-53.831081,-38.166622,41,9999.999,2.5103E-07,4.08
24/01/2012,18:36:14,3,0,0,0,9999.999,9999.999,4.08
24/01/2012,18:41:23,4,-53.833256,-38.166081,-6,-11.8,5.8143E-07,4.08
24/01/2012,19:00:11,0,0,0,0,9999.999,9999.999,4.08
24/01/2012,19:05:40,8,-53.84211,-38.16496,-17,9999.999,9.85147E-06,4.08
24/01/2012,19:18:32,0,0,0,0,9999.999,9999.999,4.08
24/01/2012,19:25:49,6,-53.845713,-38.161359,34,-10.69,1.76587E-06,4.08
24/01/2012,19:31:33,3,0,0,0,9999.999,9999.999,4.08
24/01/2012,20:39:38,0,0,0,0,9999.999,9999.999,4.08
24/01/2012,22:39:00,3,0,0,0,9999.999,9999.999,4.06
24/01/2012,23:47:56,10,-53.847304,-38.161079,-70,9999.999,6.2704E-06,4.06
25/01/2012,00:00:55,0,0,0,0,9999.999,9999.999,4.06
25/01/2012,01:01:45,0,0,0,0,9999.999,9999.999,4.06
25/01/2012,01:09:34,0,0,0,0,9999.999,9999.999,4.06
25/01/2012,03:29:15,8,-53.867275,-38.134922,35,-11.685,9.05878E-06,4.06
25/01/2012,03:41:58,6,-53.867756,-38.134276,69,9999.999,1.09145E-06,4.06
25/01/2012,04:00:25,6,-53.87027,-38.133577,-30,-11.895,2.548E-06,4.06
25/01/2012,05:15:24,7,-53.91097,-38.113729,39,-11.86,2.57335E-06,4.06
25/01/2012,07:11:04,4,-54.017354,-38.059562,39,9999.999,7.63048E-07,4.06
25/01/2012,07:21:29,0,0,0,0,9999.999,9999.999,4.06
25/01/2012,07:26:28,6,-54.00824,-38.051647,-52,-12.505,5.92248E-06,4.06
25/01/2012,07:31:28,7,-54.008443,-38.052202,-8,9999.999,2.55439E-06,4.06
25/01/2012,07:36:28,6,-54.009142,-38.052783,51,-12.83,5.86447E-07,4.06
25/01/2012,07:41:28,6,-54.008624,-38.052037,24,-13.01,6.30149E-06,4.06
25/01/2012,07:46:27,4,-54.028814,-38.042244,24,9999.999,9.79061E-07,4.06
25/01/2012,07:51:28,4,-54.008348,-38.051865,24,9999.999,7.06795E-07,4.06
25/01/2012,07:56:28,6,-54.008203,-38.05198,30,-13.915,5.66987E-06,4.06
25/01/2012,08:01:28,8,-54.008182,-38.051708,34,9999.999,8.90124E-06,4.06
25/01/2012,08:06:28,6,-54.008506,-38.05169,47,-12.935,3.58801E-06,4.06
25/01/2012,08:11:28,6,-54.008257,-38.052226,-8,9999.999,1.24314E-06,4.06
25/01/2012,08:16:28,6,-54.008301,-38.051628,32,-12.985,3.08001E-06,4.06
25/01/2012,08:21:28,7,-54.008495,-38.051393,92,-12.975,4.28316E-06,4.06
25/01/2012,08:26:28,7,-54.00842,-38.051764,32,-12.955,9.20053E-06,4.06
25/01/2012,08:31:27,8,-54.008521,-38.05195,24,-13.01,3.69822E-06,4.06
25/01/2012,08:36:27,6,-54.008283,-38.051877,7,9999.999,6.84753E-06,4.06
25/01/2012,08:41:27,7,-54.008463,-38.051389,28,-14.035,7.13528E-06,4.06
25/01/2012,08:46:27,6,-54.008344,-38.051921,13,9999.999,1.20741E-05,4.06
25/01/2012,08:51:27,5,-54.007902,-38.05215,-22,-14.075,1.18655E-07,4.06
25/01/2012,08:56:27,8,-54.008373,-38.051551,15,-14.09,5.05508E-06,4.06
25/01/2012,09:01:26,3,0,0,0,9999.999,9999.999,4.06
25/01/2012,09:06:27,6,-54.008491,-38.051657,34,-14.115,3.38702E-06,4.06
25/01/2012,09:11:27,8,-54.00832,-38.051766,16,-14.14,4.91594E-06,4.06
25/01/2012,09:16:27,8,-54.00833,-38.05182,60,-14.145,6.98194E-06,4.06
25/01/2012,09:21:27,6,-54.008174,-38.052062,51,-14.17,1.08078E-05,4.06
25/01/2012,09:26:27,8,-54.008361,-38.051552,41,-14.195,2.84614E-06,4.06
25/01/2012,09:31:27,8,-54.008316,-38.051721,15,-14.18,9.35907E-06,4.06
25/01/2012,09:36:27,8,-54.008286,-38.051942,16,-14.185,1.37927E-05,4.06
25/01/2012,09:41:27,7,-54.008236,-38.051676,52,-14.225,3.80578E-06,4.04
25/01/2012,09:46:27,5,-54.008414,-38.053317,147,-14.27,3.43597E-07,4.04
25/01/2012,09:51:27,5,-54.007993,-38.052406,48,-14.305,9.30342E-06,4.04
25/01/2012,09:56:27,5,-54.008477,-38.05173,31,-14.28,3.24126E-07,4.04
25/01/2012,10:01:27,7,-54.008314,-38.05188,18,-14.245,2.63E-06,4.04
25/01/2012,10:06:27,6,-54.008629,-38.052176,50,-14.26,1.4267E-06,4.04
25/01/2012,10:11:27,7,-54.008781,-38.051991,-11,-14.295,4.07106E-06,4.04
25/01/2012,10:16:27,7,-54.008504,-38.052496,4,-14.345,2.421E-06,4.04
25/01/2012,10:21:27,4,-54.008993,-38.052319,4,-14.36,2.69686E-07,4.04
25/01/2012,10:27:15,6,-54.009223,-38.054093,-43,9999.999,9.95761E-06,4.04
25/01/2012,10:32:21,8,-54.008988,-38.053685,5,-13.745,7.86075E-06,4.04
25/01/2012,10:37:20,4,-54.008338,-38.05315,5,-13.29,2.4058E-07,4.04
25/01/2012,10:42:20,5,-54.007963,-38.051412,-3,9999.999,3.53049E-07,4.04
25/01/2012,10:47:20,7,-54.008523,-38.053866,57,-14.3,1.58389E-06,4.04
25/01/2012,10:52:20,8,-54.00828,-38.053642,33,9999.999,9.47333E-06,4.04
25/01/2012,10:57:20,8,-54.008328,-38.053471,47,-14.45,7.97342E-06,4.04
25/01/2012,11:02:20,5,-54.008076,-38.053746,59,-14.54,4.49263E-07,4.04
25/01/2012,11:07:20,7,-54.008076,-38.053491,76,9999.999,5.6596E-06,4.04
25/01/2012,11:12:20,6,-54.007846,-38.0537,-18,-13.49,7.65357E-07,4.04
25/01/2012,11:17:20,5,-54.008993,-38.053964,-12,9999.999,1.73692E-06,4.04
25/01/2012,11:22:20,8,-54.007847,-38.053528,57,-14.555,4.86726E-06,4.04
25/01/2012,11:27:20,6,-54.007851,-38.053417,62,9999.999,5.86544E-06,4.04
25/01/2012,11:32:20,7,-54.00785,-38.053694,37,-13.555,4.03269E-06,4.04
25/01/2012,11:37:20,5,-54.00732,-38.054003,29,9999.999,5.87069E-07,4.04
25/01/2012,11:42:20,6,-54.007628,-38.053874,84,-13.595,1.3147E-06,4.04
25/01/2012,11:47:20,7,-54.007572,-38.053597,79,-13.63,3.97048E-06,4.04
25/01/2012,11:52:20,8,-54.00736,-38.053719,69,-13.63,3.31224E-06,4.04
25/01/2012,11:57:20,7,-54.0075,-38.053959,20,-13.625,3.30303E-06,4.04
25/01/2012,12:02:20,5,-54.007473,-38.053794,96,-13.625,7.76679E-07,4.04
25/01/2012,12:07:20,9,-54.00735,-38.05383,28,-13.645,5.18532E-06,4.04
25/01/2012,12:12:20,7,-54.007382,-38.05387,37,-13.68,2.24169E-06,4.04
25/01/2012,12:17:20,10,-54.007536,-38.053874,40,-13.7,7.82183E-06,4.04
25/01/2012,12:22:20,6,-54.007365,-38.053632,14,-13.695,7.71523E-06,4.04
25/01/2012,12:27:20,6,-54.007304,-38.053911,32,-13.705,3.63343E-06,4.04
25/01/2012,12:32:20,6,-54.007494,-38.053685,13,-13.73,9.93467E-06,4.04
25/01/2012,12:37:20,6,-54.007436,-38.054157,51,-13.75,3.64945E-06,4.04
25/01/2012,12:42:20,8,-54.007309,-38.053935,19,-13.765,1.09221E-05,4.04
25/01/2012,12:47:20,7,-54.007342,-38.053911,48,-13.775,4.17962E-06,4.04
25/01/2012,12:52:20,6,-54.007359,-38.053564,18,-13.785,1.26505E-06,4.02
25/01/2012,12:57:20,6,-54.007571,-38.054078,58,-13.805,2.91334E-06,4.02
25/01/2012,13:02:20,6,-54.007499,-38.053918,20,-13.835,8.15925E-06,4.02
25/01/2012,13:07:20,6,-54.00734,-38.054263,20,-13.86,5.54285E-06,4.02
25/01/2012,13:12:20,6,-54.007658,-38.053916,22,-13.865,9.27384E-07,4.02
25/01/2012,13:17:20,6,-54.007167,-38.054156,3,-13.885,4.73189E-06,4.02
25/01/2012,13:22:20,5,-54.007258,-38.054311,-14,-13.945,1.01543E-06,4.02
25/01/2012,13:27:20,5,-54.007436,-38.052966,58,-13.985,6.8763E-08,4.02
25/01/2012,13:32:20,5,-54.007612,-38.053371,84,-13.98,8.42927E-07,4.02
25/01/2012,13:37:20,6,-54.007365,-38.05357,55,-13.95,7.06471E-06,4.02
25/01/2012,13:42:20,4,-54.007313,-38.053721,55,-13.96,1.59629E-06,4.02
25/01/2012,13:47:19,5,-54.007494,-38.054421,-11,-14.02,7.37334E-07,4.02
25/01/2012,13:52:20,7,-54.007442,-38.053596,84,9999.999,9.47513E-06,4.02
25/01/2012,13:57:19,6,-54.00759,-38.054102,43,-15.005,3.19862E-06,4.02
25/01/2012,14:02:19,5,-54.007337,-38.054223,-22,9999.999,3.26308E-07,4.02
25/01/2012,14:07:19,9,-54.007311,-38.054098,17,-15.075,8.28861E-06,4.02
25/01/2012,14:12:19,8,-54.007604,-38.05379,51,-15.115,1.07355E-05,4.02
25/01/2012,14:17:19,9,-54.007456,-38.054189,21,-15.115,6.93659E-06,4.02
25/01/2012,14:22:19,8,-54.007586,-38.054225,30,-15.115,6.59863E-06,4.02
25/01/2012,14:27:19,7,-54.007424,-38.053886,23,-15.12,5.22327E-06,4.02
25/01/2012,14:32:19,5,-54.007235,-38.054102,28,-15.14,4.1488E-07,4.02
25/01/2012,14:37:19,6,-54.007602,-38.053915,74,-15.18,4.68054E-06,4.02
25/01/2012,14:42:19,6,-54.007305,-38.054,15,-15.205,2.53616E-06,4.02
25/01/2012,14:47:19,5,-54.007003,-38.054104,-18,-15.21,3.56609E-07,4.02
25/01/2012,14:52:19,10,-54.007545,-38.053765,61,-15.215,1.3283E-05,4.02
25/01/2012,14:57:19,8,-54.00716,-38.053297,19,-15.22,6.91362E-06,4.02
25/01/2012,15:02:19,7,-54.007281,-38.053848,39,-15.235,6.80086E-06,4.02
25/01/2012,15:07:19,7,-54.007702,-38.054147,82,-15.29,8.20857E-06,4.02
25/01/2012,15:12:19,7,-54.007496,-38.053995,42,-15.345,2.57086E-06,4.02
25/01/2012,15:17:19,7,-54.007615,-38.054265,49,-15.365,9.13895E-06,4.02
25/01/2012,15:22:19,7,-54.00755,-38.054079,59,-15.36,1.39023E-05,4.02
25/01/2012,15:27:19,5,-54.006845,-38.053629,-40,-15.31,7.06644E-07,4.02
25/01/2012,15:32:19,7,-54.007452,-38.054024,51,-15.31,1.0876E-05,4.02
25/01/2012,15:37:19,7,-54.007224,-38.053584,82,-15.375,1.01026E-05,4.02
25/01/2012,15:42:19,7,-54.007419,-38.054161,46,-15.415,2.37647E-06,4.02
25/01/2012,15:47:19,4,-54.007403,-38.054241,46,-15.43,2.10119E-06,4.02
25/01/2012,15:52:19,7,-54.007133,-38.05367,34,-15.415,2.6765E-06,4.02
25/01/2012,15:57:19,8,-54.00733,-38.053734,1,-15.4,7.00807E-06,4.02
25/01/2012,16:02:19,6,-54.00719,-38.053723,26,-15.41,1.20694E-05,4.02
25/01/2012,16:07:19,6,-54.006962,-38.05379,51,-15.425,4.20232E-06,4.02
25/01/2012,16:12:18,3,0,0,0,9999.999,9999.999,4.02
25/01/2012,16:17:18,3,0,0,0,9999.999,9999.999,4.02
25/01/2012,16:22:19,4,-54.006286,-38.053768,51,-15.445,4.25663E-07,4.02
25/01/2012,16:27:19,4,-54.006834,-38.053768,51,-15.475,3.43317E-07,4.02
25/01/2012,16:32:19,5,-54.007178,-38.054334,124,-15.545,8.04327E-06,4.02
25/01/2012,16:37:19,5,-54.007527,-38.054398,51,9999.999,7.21617E-07,4.02
25/01/2012,16:42:19,4,-54.007812,-38.054837,124,-14.595,5.73376E-07,4.02
25/01/2012,16:47:19,4,-54.006566,-38.051412,124,9999.999,3.59729E-07,4.02
25/01/2012,16:52:19,4,-54.005861,-38.055892,124,-14.455,1.10551E-06,4
25/01/2012,16:57:19,5,-54.007229,-38.054143,27,9999.999,7.88135E-07,4
25/01/2012,17:02:19,4,-54.00686,-38.054848,124,-15.63,1.07927E-06,4
25/01/2012,17:07:19,4,-54.005755,-38.052138,124,9999.999,8.60162E-07,4
25/01/2012,17:12:18,4,-54.010575,-38.069165,124,9999.999,1.89552E-07,4.02
25/01/2012,17:17:18,3,0,0,0,9999.999,9999.999,4
25/01/2012,17:22:18,3,0,0,0,9999.999,9999.999,4.02
25/01/2012,17:27:19,5,-54.007624,-38.053677,139,9999.999,1.30272E-06,4.02
25/01/2012,17:32:19,5,-54.007078,-38.054232,58,-14.725,1.27945E-06,4.02
25/01/2012,17:37:19,5,-54.007833,-38.053512,187,9999.999,1.18148E-06,4.02
25/01/2012,17:42:19,7,-54.00723,-38.05406,88,-14.78,8.07638E-06,4.02
25/01/2012,17:47:19,6,-54.007003,-38.054455,62,-14.8,9.02043E-06,4.02
25/01/2012,17:52:19,6,-54.007323,-38.054226,113,-14.8,8.48511E-06,4.02
25/01/2012,17:57:19,6,-54.006997,-38.05458,154,-14.805,3.17676E-06,4.02
25/01/2012,18:02:19,8,-54.007148,-38.054001,95,-14.835,8.08808E-06,4.02
25/01/2012,18:07:19,8,-54.007208,-38.054157,93,-14.87,1.33161E-05,4.02
25/01/2012,18:12:19,5,-54.006956,-38.05443,120,-14.875,2.06285E-07,4.02
25/01/2012,18:17:19,8,-54.00726,-38.054317,71,-14.88,1.09578E-05,4.02
25/01/2012,18:22:19,6,-54.006947,-38.054682,124,-14.905,7.38042E-06,4.02
25/01/2012,18:27:19,7,-54.007171,-38.054152,78,-14.935,6.76593E-06,4.02
25/01/2012,18:32:19,7,-54.007373,-38.053898,56,-14.96,1.49035E-05,4.02
25/01/2012,18:37:19,6,-54.006829,-38.054592,95,-14.97,2.52213E-06,4.02
25/01/2012,18:42:19,5,-54.00699,-38.054838,79,-14.98,1.343E-07,4.02
25/01/2012,18:47:19,3,0,0,0,9999.999,9999.999,4.02
25/01/2012,18:52:19,4,-54.006634,-38.054978,79,-14.995,3.41792E-07,4.02
25/01/2012,18:57:18,6,-54.007235,-38.053915,50,-15.03,8.96553E-06,4.02
25/01/2012,19:02:18,5,-54.007057,-38.054183,103,9999.999,7.97262E-07,4.02
25/01/2012,19:07:18,4,-54.007548,-38.053561,50,-16.1,6.83708E-07,4.02
25/01/2012,19:12:18,4,-54.00656,-38.055223,50,9999.999,2.73681E-07,4.02
25/01/2012,19:17:18,4,-54.006823,-38.055083,50,-16.16,2.3966E-07,4.02
25/01/2012,19:22:18,4,-54.007427,-38.053471,50,-16.15,4.96502E-07,4.02
25/01/2012,19:27:19,4,-54.006509,-38.051532,50,-16.035,1.17064E-06,4.02
25/01/2012,19:32:18,5,-54.0071,-38.053168,72,-15.955,4.28289E-07,4.02
25/01/2012,19:37:18,4,-54.007424,-38.054482,72,9999.999,2.79169E-07,4.02
25/01/2012,19:42:18,5,-54.007371,-38.053746,65,-15.17,9.70489E-07,4.02
25/01/2012,19:47:17,4,-54.009631,-38.066562,72,9999.999,2.46885E-07,4.02
25/01/2012,19:52:18,5,-54.006799,-38.056243,-27,9999.999,1.8975E-06,4.02
25/01/2012,19:57:18,5,-54.007565,-38.055462,159,-16.405,1.45486E-07,4.02
25/01/2012,20:02:18,7,-54.007113,-38.054539,35,9999.999,5.86453E-06,4.02
25/01/2012,20:07:18,5,-54.007275,-38.05369,102,-16.225,3.34952E-07,4.02
25/01/2012,20:12:18,5,-54.006612,-38.054738,5,-16.17,7.29433E-07,4.02
25/01/2012,20:17:18,4,-54.005557,-38.050917,5,-16.17,1.20225E-07,4.02
25/01/2012,20:22:18,4,-54.006852,-38.054233,5,-16.13,2.28096E-07,4.02
25/01/2012,20:27:18,7,-54.007115,-38.05412,59,-16.24,8.01204E-06,4.02
25/01/2012,20:32:18,6,-54.006646,-38.053803,-16,-16.365,5.09632E-06,4.02
25/01/2012,20:37:18,6,-54.006148,-38.054156,-107,-16.375,6.21552E-06,4.02
25/01/2012,20:42:18,4,-54.005401,-38.055601,-107,-16.34,2.85991E-07,4.02
25/01/2012,20:47:18,5,-54.006698,-38.053856,-8,-16.32,1.90391E-05,4.02
25/01/2012,20:52:18,4,-54.006722,-38.054368,-8,-16.35,1.26771E-06,4.02
25/01/2012,20:57:18,5,-54.007008,-38.05441,65,-16.43,7.46218E-07,4.02
25/01/2012,21:02:18,5,-54.005998,-38.053885,-34,-16.46,5.62621E-06,4.02
25/01/2012,21:07:18,4,-54.006542,-38.052607,-34,-16.35,2.02448E-07,4.02
25/01/2012,21:12:18,6,-54.007078,-38.054287,65,-16.32,4.11208E-06,4.02
25/01/2012,21:17:18,7,-54.007433,-38.054249,92,-16.445,3.73917E-06,4.02
25/01/2012,21:22:18,5,-54.008303,-38.054403,191,-16.55,1.17418E-05,4.02
25/01/2012,21:27:18,6,-54.007259,-38.054134,92,9999.999,7.76593E-06,4.02
25/01/2012,21:32:18,8,-54.007224,-38.054313,92,-15.515,6.42162E-06,4.02
25/01/2012,21:37:18,4,-54.00833,-38.051548,191,9999.999,2.7641E-07,4.02
25/01/2012,21:42:18,4,-54.007951,-38.053648,191,-15.485,1.69854E-07,4.02
25/01/2012,21:47:18,5,-54.007501,-38.053983,92,9999.999,1.67358E-06,4.02
25/01/2012,21:52:18,5,-54.007751,-38.053671,141,-16.55,7.73153E-07,4.02
25/01/2012,21:57:18,5,-54.007588,-38.054311,92,9999.999,4.78255E-06,4.02
25/01/2012,22:02:18,7,-54.007346,-38.054488,123,-15.615,4.13954E-06,4
25/01/2012,22:07:18,7,-54.007298,-38.054601,92,9999.999,1.22464E-05,4
25/01/2012,22:12:18,6,-54.007327,-38.053944,78,-15.63,4.79569E-06,4
25/01/2012,22:17:18,3,0,0,0,9999.999,9999.999,4
25/01/2012,22:22:18,4,-54.007323,-38.054168,78,-15.655,1.18355E-06,4
25/01/2012,22:27:18,5,-54.006666,-38.053992,-21,-15.68,5.3395E-06,4
25/01/2012,22:32:18,3,0,0,0,9999.999,9999.999,4
25/01/2012,22:37:18,3,0,0,0,9999.999,9999.999,4
25/01/2012,22:42:18,4,-54.007004,-38.053843,-21,-15.71,3.60018E-07,4
25/01/2012,22:47:18,5,-54.007331,-38.05405,67,-15.735,8.31983E-07,4
25/01/2012,22:52:18,3,0,0,0,9999.999,9999.999,4
