Date,Time,No satellites used,Latitude,Longitude,Altitude,Clock offset,Accuracy indicator,Battery voltage
02/02/2012,18:22:07,9,-54.013811,-38.051133,12,-7.04,9.36744E-06,4.1
02/02/2012,18:34:14,4,-54.008898,-38.052619,12,9999.999,6.97273E-07,4.1
02/02/2012,18:39:24,5,-54.00889,-38.05184,24,-7.74,6.57568E-07,4.1
02/02/2012,18:44:24,6,-54.008646,-38.051963,9,9999.999,5.29524E-06,4.1
02/02/2012,18:49:24,5,-54.008539,-38.051811,22,-6.765,1.42165E-06,4.1
02/02/2012,18:54:24,5,-54.007177,-38.05202,111,9999.999,7.34145E-06,4.1
02/02/2012,18:59:24,4,-54.007765,-38.052358,111,-6.76,6.1674E-07,4.1
02/02/2012,19:04:24,2,0,0,0,9999.999,9999.999,4.1
02/02/2012,19:09:24,1,0,0,0,9999.999,9999.999,4.1
02/02/2012,19:14:24,1,0,0,0,9999.999,9999.999,4.1
02/02/2012,19:19:24,2,0,0,0,9999.999,9999.999,4.1
02/02/2012,19:24:24,2,0,0,0,9999.999,9999.999,4.1
02/02/2012,19:29:24,2,0,0,0,9999.999,9999.999,4.1
02/02/2012,19:34:24,2,0,0,0,9999.999,9999.999,4.08
02/02/2012,19:39:24,2,0,0,0,9999.999,9999.999,4.08
02/02/2012,19:44:24,3,0,0,0,9999.999,9999.999,4.08
02/02/2012,19:49:23,4,-54.006139,-38.063427,111,9999.999,2.77579E-07,4.1
02/02/2012,19:54:24,3,0,0,0,9999.999,9999.999,4.08
02/02/2012,19:59:24,3,0,0,0,9999.999,9999.999,4.1
02/02/2012,20:04:24,3,0,0,0,9999.999,9999.999,4.1
02/02/2012,20:09:24,2,0,0,0,9999.999,9999.999,4.1
02/02/2012,20:14:24,3,0,0,0,9999.999,9999.999,4.1
02/02/2012,20:19:24,3,0,0,0,9999.999,9999.999,4.1
02/02/2012,20:24:24,3,0,0,0,9999.999,9999.999,4.08
02/02/2012,20:29:24,1,0,0,0,9999.999,9999.999,4.08
02/02/2012,20:34:24,2,0,0,0,9999.999,9999.999,4.08
02/02/2012,20:39:24,2,0,0,0,9999.999,9999.999,4.08
02/02/2012,20:44:24,2,0,0,0,9999.999,9999.999,4.08
02/02/2012,20:49:24,1,0,0,0,9999.999,9999.999,4.08
02/02/2012,20:54:24,2,0,0,0,9999.999,9999.999,4.08
02/02/2012,20:59:24,2,0,0,0,9999.999,9999.999,4.08
02/02/2012,21:04:24,1,0,0,0,9999.999,9999.999,4.08
02/02/2012,21:09:24,0,0,0,0,9999.999,9999.999,4.08
02/02/2012,21:14:24,0,0,0,0,9999.999,9999.999,4.08
02/02/2012,21:19:24,1,0,0,0,9999.999,9999.999,4.08
02/02/2012,21:24:24,2,0,0,0,9999.999,9999.999,4.08
02/02/2012,21:29:24,3,0,0,0,9999.999,9999.999,4.08
02/02/2012,21:34:24,3,0,0,0,9999.999,9999.999,4.08
02/02/2012,21:39:24,2,0,0,0,9999.999,9999.999,4.08
02/02/2012,21:44:24,3,0,0,0,9999.999,9999.999,4.08
02/02/2012,21:49:24,0,0,0,0,9999.999,9999.999,4.08
02/02/2012,21:54:24,2,0,0,0,9999.999,9999.999,4.08
02/02/2012,21:59:24,3,0,0,0,9999.999,9999.999,4.08
02/02/2012,22:04:24,3,0,0,0,9999.999,9999.999,4.08
02/02/2012,22:09:24,0,0,0,0,9999.999,9999.999,4.08
02/02/2012,22:14:23,4,-54.009968,-38.041909,111,-7.51,9.70794E-07,4.08
02/02/2012,22:19:23,5,-54.008165,-38.051372,12,9999.999,6.25532E-06,4.08
02/02/2012,22:24:23,2,0,0,0,9999.999,9999.999,4.08
02/02/2012,22:29:23,3,0,0,0,9999.999,9999.999,4.08
02/02/2012,22:34:23,6,-54.008011,-38.051501,-17,-7.47,4.47632E-06,4.08
02/02/2012,22:39:23,0,0,0,0,9999.999,9999.999,4.08
02/02/2012,22:44:23,4,-54.008804,-38.051463,-17,9999.999,3.21002E-07,4.08
02/02/2012,22:49:23,5,-54.008135,-38.051705,-75,-8.535,6.66368E-07,4.08
02/02/2012,22:54:23,4,-54.008459,-38.051635,-17,9999.999,1.15031E-06,4.08
02/02/2012,22:59:23,5,-54.00792,-38.051962,42,-7.555,5.20859E-07,4.08
02/02/2012,23:04:23,0,0,0,0,9999.999,9999.999,4.08
02/02/2012,23:09:23,1,0,0,0,9999.999,9999.999,4.08
02/02/2012,23:14:23,1,0,0,0,9999.999,9999.999,4.08
02/02/2012,23:19:23,0,0,0,0,9999.999,9999.999,4.08
02/02/2012,23:24:23,0,0,0,0,9999.999,9999.999,4.08
02/02/2012,23:29:23,0,0,0,0,9999.999,9999.999,4.08
02/02/2012,23:34:23,0,0,0,0,9999.999,9999.999,4.08
02/02/2012,23:39:23,0,0,0,0,9999.999,9999.999,4.08
02/02/2012,23:44:23,0,0,0,0,9999.999,9999.999,4.08
02/02/2012,23:49:23,2,0,0,0,9999.999,9999.999,4.08
02/02/2012,23:54:23,1,0,0,0,9999.999,9999.999,4.08
02/02/2012,23:59:23,1,0,0,0,9999.999,9999.999,4.08
03/02/2012,00:04:23,0,0,0,0,9999.999,9999.999,4.08
03/02/2012,00:09:23,0,0,0,0,9999.999,9999.999,4.08
03/02/2012,00:14:23,1,0,0,0,9999.999,9999.999,4.08
03/02/2012,00:19:23,1,0,0,0,9999.999,9999.999,4.08
03/02/2012,00:24:23,0,0,0,0,9999.999,9999.999,4.08
03/02/2012,00:29:23,1,0,0,0,9999.999,9999.999,4.08
03/02/2012,00:34:23,0,0,0,0,9999.999,9999.999,4.08
03/02/2012,00:39:23,0,0,0,0,9999.999,9999.999,4.08
03/02/2012,00:44:23,0,0,0,0,9999.999,9999.999,4.08
03/02/2012,00:49:23,2,0,0,0,9999.999,9999.999,4.08
03/02/2012,00:54:23,3,0,0,0,9999.999,9999.999,4.08
03/02/2012,00:59:23,3,0,0,0,9999.999,9999.999,4.08
03/02/2012,01:04:23,1,0,0,0,9999.999,9999.999,4.08
03/02/2012,01:09:22,4,-54.008467,-38.051086,-17,9999.999,2.8988E-06,4.08
03/02/2012,01:14:23,4,-54.007979,-38.051439,-17,-8,1.26808E-06,4.08
03/02/2012,01:19:23,3,0,0,0,9999.999,9999.999,4.08
03/02/2012,01:24:23,4,-54.007327,-38.053783,-17,-8.2,3.23037E-07,4.08
03/02/2012,01:29:22,3,0,0,0,9999.999,9999.999,4.08
03/02/2012,01:34:22,3,0,0,0,9999.999,9999.999,4.08
03/02/2012,01:39:22,5,-54.008146,-38.051581,79,9999.999,1.65661E-06,4.08
03/02/2012,01:44:22,3,0,0,0,9999.999,9999.999,4.08
03/02/2012,01:49:22,5,-54.008224,-38.051631,1,-9.085,2.6341E-07,4.08
03/02/2012,01:54:22,4,-54.008218,-38.051433,-17,9999.999,1.16838E-06,4.08
03/02/2012,01:59:21,2,0,0,0,9999.999,9999.999,4.08
03/02/2012,02:04:21,0,0,0,0,9999.999,9999.999,4.06
03/02/2012,02:09:21,0,0,0,0,9999.999,9999.999,4.08
03/02/2012,02:14:21,2,0,0,0,9999.999,9999.999,4.06
03/02/2012,02:19:22,5,-54.007972,-38.052183,82,-9.17,3.95832E-06,4.06
03/02/2012,02:24:21,3,0,0,0,9999.999,9999.999,4.06
03/02/2012,02:29:21,1,0,0,0,9999.999,9999.999,4.06
03/02/2012,02:34:21,2,0,0,0,9999.999,9999.999,4.06
03/02/2012,02:39:21,2,0,0,0,9999.999,9999.999,4.08
03/02/2012,02:44:22,5,-54.007478,-38.053406,60,-9.255,1.25508E-06,4.06
03/02/2012,02:49:22,4,-54.007885,-38.051337,60,-9.31,1.26963E-06,4.06
03/02/2012,02:54:22,4,-54.007739,-38.052273,60,-9.335,9.6679E-07,4.06
03/02/2012,02:59:21,3,0,0,0,9999.999,9999.999,4.06
03/02/2012,03:04:21,3,0,0,0,9999.999,9999.999,4.06
03/02/2012,03:09:22,4,-54.00792,-38.051725,60,-9.355,7.0744E-07,4.06
03/02/2012,03:14:21,2,0,0,0,9999.999,9999.999,4.06
03/02/2012,03:19:21,3,0,0,0,9999.999,9999.999,4.06
03/02/2012,03:24:21,2,0,0,0,9999.999,9999.999,4.06
03/02/2012,03:29:21,0,0,0,0,9999.999,9999.999,4.06
03/02/2012,03:34:21,2,0,0,0,9999.999,9999.999,4.06
03/02/2012,03:39:21,1,0,0,0,9999.999,9999.999,4.06
03/02/2012,03:44:21,0,0,0,0,9999.999,9999.999,4.06
03/02/2012,03:49:21,0,0,0,0,9999.999,9999.999,4.06
03/02/2012,03:54:21,0,0,0,0,9999.999,9999.999,4.06
03/02/2012,03:59:21,1,0,0,0,9999.999,9999.999,4.06
03/02/2012,04:04:21,1,0,0,0,9999.999,9999.999,4.06
03/02/2012,04:09:22,5,-54.007444,-38.048421,-23,-9.43,1.57005E-06,4.06
03/02/2012,04:14:21,3,0,0,0,9999.999,9999.999,4.06
03/02/2012,04:19:21,3,0,0,0,9999.999,9999.999,4.06
03/02/2012,04:24:21,2,0,0,0,9999.999,9999.999,4.06
03/02/2012,04:29:22,4,-54.006819,-38.049778,-23,-9.54,5.44433E-07,4.06
03/02/2012,04:34:22,4,-54.008139,-38.05048,-23,9999.999,5.04702E-07,4.06
03/02/2012,04:39:22,4,-54.007455,-38.050011,-23,-8.645,3.59771E-07,4.06
03/02/2012,04:44:22,1,0,0,0,9999.999,9999.999,4.06
03/02/2012,04:49:22,4,-54.008069,-38.051835,-23,9999.999,1.7517E-07,4.06
03/02/2012,04:54:22,2,0,0,0,9999.999,9999.999,4.06
03/02/2012,04:59:22,5,-54.007879,-38.051855,76,-8.695,1.20822E-05,4.06
03/02/2012,05:04:22,4,-54.007088,-38.0526,76,-8.7,4.72184E-07,4.06
03/02/2012,05:09:22,5,-54.007968,-38.052049,16,-8.7,3.60679E-07,4.06
03/02/2012,05:14:22,3,0,0,0,9999.999,9999.999,4.06
03/02/2012,05:19:22,4,-54.007752,-38.053027,16,-8.755,6.02205E-07,4.06
03/02/2012,05:24:22,4,-54.007386,-38.05579,16,-8.81,8.91901E-07,4.06
03/02/2012,05:29:22,5,-54.007977,-38.051147,-12,-8.82,2.44062E-07,4.06
03/02/2012,05:34:22,5,-54.008258,-38.049312,-24,-8.795,7.04454E-06,4.06
03/02/2012,05:39:22,5,-54.00831,-38.049429,-39,-8.8,2.42022E-06,4.06
03/02/2012,05:44:22,6,-54.008063,-38.050964,0,-8.85,4.8361E-06,4.06
03/02/2012,05:49:22,5,-54.008645,-38.050509,-86,-8.895,3.71976E-07,4.06
03/02/2012,05:54:22,6,-54.008224,-38.051038,8,-8.905,3.70801E-06,4.06
03/02/2012,05:59:22,6,-54.008312,-38.05249,66,-8.92,2.43174E-06,4.06
03/02/2012,06:04:22,4,-54.00838,-38.052843,66,-8.965,3.79776E-07,4.06
03/02/2012,06:09:22,4,-54.004565,-38.041327,66,-8.795,8.2546E-08,4.06
03/02/2012,06:14:22,5,-54.008872,-38.052224,-33,9999.999,2.02711E-06,4.06
03/02/2012,06:19:22,3,0,0,0,9999.999,9999.999,4.06
03/02/2012,06:24:21,4,-54.010094,-38.055465,-33,-9.075,1.32041E-06,4.06
03/02/2012,06:29:21,4,-54.008684,-38.050897,-33,9999.999,3.3591E-07,4.06
03/02/2012,06:34:21,3,0,0,0,9999.999,9999.999,4.06
03/02/2012,06:39:21,3,0,0,0,9999.999,9999.999,4.06
03/02/2012,06:44:21,4,-54.010288,-38.053034,-33,-10.105,2.20143E-07,4.06
03/02/2012,06:49:20,2,0,0,0,9999.999,9999.999,4.06
03/02/2012,06:54:20,2,0,0,0,9999.999,9999.999,4.06
03/02/2012,06:59:20,2,0,0,0,9999.999,9999.999,4.06
03/02/2012,07:04:20,2,0,0,0,9999.999,9999.999,4.06
03/02/2012,07:09:20,3,0,0,0,9999.999,9999.999,4.06
03/02/2012,07:14:20,1,0,0,0,9999.999,9999.999,4.06
03/02/2012,07:19:20,3,0,0,0,9999.999,9999.999,4.06
03/02/2012,07:24:21,4,-54.007514,-38.052893,-33,9999.999,2.74415E-07,4.06
03/02/2012,07:29:20,3,0,0,0,9999.999,9999.999,4.06
03/02/2012,07:34:21,6,-54.008555,-38.051202,28,-10.175,8.64673E-06,4.06
03/02/2012,07:39:20,3,0,0,0,9999.999,9999.999,4.06
03/02/2012,07:44:21,4,-54.007881,-38.052733,28,-10.27,2.47013E-07,4.06
03/02/2012,07:49:21,4,-54.008249,-38.051543,28,-10.31,2.7944E-07,4.06
03/02/2012,07:54:21,4,-54.007946,-38.051897,28,-10.27,5.1943E-07,4.06
03/02/2012,07:59:21,4,-54.008079,-38.05202,28,-10.26,3.94092E-07,4.06
03/02/2012,08:04:21,6,-54.008119,-38.051876,13,-10.3,3.96946E-06,4.04
03/02/2012,08:09:21,6,-54.008407,-38.051647,61,-10.345,3.0407E-06,4.04
03/02/2012,08:14:21,6,-54.008357,-38.051498,22,-10.36,1.06676E-06,4.04
03/02/2012,08:19:21,5,-54.008409,-38.051241,-8,-10.35,1.29866E-06,4.06
03/02/2012,08:24:21,4,-54.008493,-38.0522,-8,-10.385,1.38912E-06,4.04
03/02/2012,08:29:21,6,-54.008179,-38.051139,5,-10.415,1.78064E-06,4.04
03/02/2012,08:34:20,1,0,0,0,9999.999,9999.999,4.04
03/02/2012,08:39:21,4,-54.008234,-38.053296,5,-10.395,3.83057E-07,4.04
03/02/2012,08:44:21,5,-54.00833,-38.052233,93,-10.405,1.31155E-06,4.04
03/02/2012,08:49:21,4,-54.008407,-38.053662,93,-10.42,3.36037E-07,4.04
03/02/2012,08:54:20,0,0,0,0,9999.999,9999.999,4.04
03/02/2012,08:59:20,0,0,0,0,9999.999,9999.999,4.04
03/02/2012,09:04:20,2,0,0,0,9999.999,9999.999,4.04
03/02/2012,09:09:20,1,0,0,0,9999.999,9999.999,4.04
03/02/2012,09:14:20,0,0,0,0,9999.999,9999.999,4.04
03/02/2012,09:19:20,0,0,0,0,9999.999,9999.999,4.04
03/02/2012,09:24:20,0,0,0,0,9999.999,9999.999,4.04
03/02/2012,09:29:20,0,0,0,0,9999.999,9999.999,4.04
03/02/2012,09:34:20,0,0,0,0,9999.999,9999.999,4.04
03/02/2012,09:39:20,0,0,0,0,9999.999,9999.999,4.04
03/02/2012,09:44:20,3,0,0,0,9999.999,9999.999,4.04
03/02/2012,09:49:20,1,0,0,0,9999.999,9999.999,4.04
03/02/2012,09:54:21,4,-54.006824,-38.052494,93,-10.575,6.69357E-07,4.04
03/02/2012,09:59:21,4,-54.007546,-38.052453,93,9999.999,3.55088E-07,4.04
03/02/2012,10:04:20,0,0,0,0,9999.999,9999.999,4.04
03/02/2012,10:09:20,0,0,0,0,9999.999,9999.999,4.04
03/02/2012,10:14:20,0,0,0,0,9999.999,9999.999,4.04
03/02/2012,10:19:20,1,0,0,0,9999.999,9999.999,4.04
03/02/2012,10:24:20,3,0,0,0,9999.999,9999.999,4.04
03/02/2012,10:29:20,0,0,0,0,9999.999,9999.999,4.04
03/02/2012,10:34:20,0,0,0,0,9999.999,9999.999,4.04
03/02/2012,10:39:20,1,0,0,0,9999.999,9999.999,4.04
03/02/2012,10:44:20,0,0,0,0,9999.999,9999.999,4.04
03/02/2012,10:49:20,0,0,0,0,9999.999,9999.999,4.04
03/02/2012,10:54:20,1,0,0,0,9999.999,9999.999,4.04
03/02/2012,10:59:20,0,0,0,0,9999.999,9999.999,4.04
03/02/2012,11:04:20,0,0,0,0,9999.999,9999.999,4.04
03/02/2012,11:09:20,0,0,0,0,9999.999,9999.999,4.04
03/02/2012,11:14:20,0,0,0,0,9999.999,9999.999,4.04
03/02/2012,11:19:20,0,0,0,0,9999.999,9999.999,4.04
03/02/2012,11:24:20,0,0,0,0,9999.999,9999.999,4.04
03/02/2012,11:29:20,0,0,0,0,9999.999,9999.999,4.04
03/02/2012,11:34:20,0,0,0,0,9999.999,9999.999,4.04
03/02/2012,11:39:20,0,0,0,0,9999.999,9999.999,4.04
03/02/2012,11:44:20,0,0,0,0,9999.999,9999.999,4.04
03/02/2012,11:49:20,0,0,0,0,9999.999,9999.999,4.04
03/02/2012,11:54:20,1,0,0,0,9999.999,9999.999,4.04
03/02/2012,11:59:20,0,0,0,0,9999.999,9999.999,4.04
03/02/2012,12:04:20,2,0,0,0,9999.999,9999.999,4.04
03/02/2012,12:09:20,0,0,0,0,9999.999,9999.999,4.04
03/02/2012,12:14:20,1,0,0,0,9999.999,9999.999,4.04
03/02/2012,12:19:20,3,0,0,0,9999.999,9999.999,4.04
03/02/2012,12:24:20,0,0,0,0,9999.999,9999.999,4.02
03/02/2012,12:29:20,1,0,0,0,9999.999,9999.999,4.04
03/02/2012,12:34:20,0,0,0,0,9999.999,9999.999,4.04
03/02/2012,12:39:20,0,0,0,0,9999.999,9999.999,4.04
03/02/2012,12:44:20,1,0,0,0,9999.999,9999.999,4.04
03/02/2012,12:49:20,0,0,0,0,9999.999,9999.999,4.04
03/02/2012,12:54:20,1,0,0,0,9999.999,9999.999,4.02
03/02/2012,12:59:20,1,0,0,0,9999.999,9999.999,4.02
03/02/2012,13:04:20,0,0,0,0,9999.999,9999.999,4.02
03/02/2012,13:09:20,0,0,0,0,9999.999,9999.999,4.02
03/02/2012,13:14:20,1,0,0,0,9999.999,9999.999,4.02
03/02/2012,13:19:20,0,0,0,0,9999.999,9999.999,4.04
03/02/2012,13:24:20,4,-54.007657,-38.053402,93,9999.999,7.60953E-07,4.02
03/02/2012,13:29:20,3,0,0,0,9999.999,9999.999,4.02
03/02/2012,13:34:20,2,0,0,0,9999.999,9999.999,4.02
03/02/2012,13:39:20,3,0,0,0,9999.999,9999.999,4.02
03/02/2012,13:44:20,5,-54.009096,-38.050881,152,-10.32,5.39713E-07,4.02
03/02/2012,13:55:47,9,-54.009784,-38.05275,53,9999.999,7.25871E-06,4.04
03/02/2012,14:04:14,0,0,0,0,9999.999,9999.999,4.04
03/02/2012,14:20:16,7,-54.01854,-38.059429,50,-10.71,1.94524E-06,4.04
03/02/2012,14:41:14,6,-54.024988,-38.077685,119,9999.999,7.75604E-07,4.04
03/02/2012,14:47:17,2,0,0,0,9999.999,9999.999,4.04
03/02/2012,14:53:01,8,-54.026674,-38.081754,20,-10.35,7.47685E-06,4.04
03/02/2012,14:58:02,0,0,0,0,9999.999,9999.999,4.04
03/02/2012,15:31:38,0,0,0,0,9999.999,9999.999,4.04
03/02/2012,15:44:25,0,0,0,0,9999.999,9999.999,4.04
03/02/2012,16:32:03,9,-53.991933,-38.144261,-6,9999.999,5.10648E-06,4.04
03/02/2012,16:59:43,11,-53.977027,-38.168491,33,-11.635,6.05272E-06,4.04
03/02/2012,20:49:12,0,0,0,0,9999.999,9999.999,4.04
03/02/2012,21:24:34,0,0,0,0,9999.999,9999.999,4.04
03/02/2012,21:35:03,0,0,0,0,9999.999,9999.999,4.04
04/02/2012,06:32:54,0,0,0,0,9999.999,9999.999,4.04
04/02/2012,06:48:45,0,0,0,0,9999.999,9999.999,4.04
04/02/2012,07:00:12,6,-53.957624,-39.107435,65,-12.6,6.52443E-06,4.04
04/02/2012,07:08:03,5,-53.958787,-39.115933,41,-13.395,6.4081E-07,4.04
04/02/2012,07:16:08,6,-53.959856,-39.114061,34,-13.92,5.89026E-06,4.04
04/02/2012,07:25:34,7,-53.960977,-39.117298,36,9999.999,4.46717E-06,4.02
04/02/2012,07:32:56,7,-53.961912,-39.120707,8,-12.875,3.76202E-06,4.02
04/02/2012,07:44:12,7,-53.963586,-39.126609,-13,9999.999,1.64579E-06,4.02
04/02/2012,09:18:30,6,-53.975521,-39.127456,-20,9999.999,1.75804E-07,4.02
04/02/2012,10:53:24,7,-53.966977,-39.166259,6,9999.999,1.98982E-06,4.04
04/02/2012,11:48:39,9,-53.96162,-39.21435,0,-13.625,1.09597E-05,4.02
04/02/2012,12:09:01,2,0,0,0,9999.999,9999.999,4.02
04/02/2012,12:50:01,0,0,0,0,9999.999,9999.999,4.02
04/02/2012,13:50:09,8,-53.978698,-39.340118,47,-14.1,6.80785E-06,4.02
04/02/2012,14:49:49,0,0,0,0,9999.999,9999.999,4.02
04/02/2012,14:55:57,5,-53.994782,-39.435648,110,-14.565,8.39955E-07,4.02
04/02/2012,16:11:46,0,0,0,0,9999.999,9999.999,4.02
04/02/2012,16:17:14,4,-53.994911,-39.521171,47,9999.999,3.63563E-07,4.02
04/02/2012,16:55:26,0,0,0,0,9999.999,9999.999,4.02
04/02/2012,17:13:09,5,-53.989634,-39.592362,70,-13.965,7.70121E-06,4.02
04/02/2012,17:33:48,6,-53.991124,-39.62344,42,9999.999,2.28462E-06,4.02
04/02/2012,18:17:37,5,-53.991251,-39.681542,4,-14.57,3.53739E-07,4.02
04/02/2012,18:22:44,0,0,0,0,9999.999,9999.999,4.02
04/02/2012,18:28:19,7,-53.991774,-39.683022,3,9999.999,5.11648E-06,4.02
04/02/2012,19:02:12,5,-53.987073,-39.725133,29,-14.5,9.6658E-08,4.02
04/02/2012,19:07:29,7,-53.98732,-39.729089,-4,9999.999,2.53888E-06,4.02
04/02/2012,19:12:45,5,-53.987071,-39.733232,27,9999.999,1.90436E-07,4.02
04/02/2012,19:20:48,6,-53.987538,-39.734624,-34,-14.895,2.02465E-06,4.02
04/02/2012,19:26:08,0,0,0,0,9999.999,9999.999,4.02
04/02/2012,19:34:47,5,-53.988329,-39.73716,24,9999.999,1.84867E-07,4.02
04/02/2012,19:40:56,6,-53.988186,-39.738047,-40,-14.61,2.97249E-06,4.02
04/02/2012,20:18:11,8,-53.990437,-39.747151,-17,9999.999,8.98114E-06,4.02
04/02/2012,20:25:59,5,-53.99111,-39.746491,29,-15.19,1.948E-07,4.02
04/02/2012,20:33:55,2,0,0,0,9999.999,9999.999,4.02
04/02/2012,20:45:21,8,-53.991312,-39.75446,17,-15.91,7.56812E-06,4.02
04/02/2012,21:07:30,7,-53.986626,-39.773088,-4,9999.999,4.3981E-06,4.02
04/02/2012,21:41:57,4,-53.967275,-39.790345,29,9999.999,1.99307E-06,4.02
04/02/2012,21:49:01,0,0,0,0,9999.999,9999.999,4.02
04/02/2012,21:59:01,0,0,0,0,9999.999,9999.999,4.02
04/02/2012,22:10:52,6,-53.966412,-39.789885,34,-15.575,1.68041E-06,4.02
04/02/2012,22:16:42,4,-53.966685,-39.788781,34,-15.425,6.24227E-07,4.02
04/02/2012,22:28:52,1,0,0,0,9999.999,9999.999,4.02
04/02/2012,22:43:47,8,-53.965094,-39.788961,-7,9999.999,7.11655E-06,4.02
