Date,Time,Latitude,Longitude,Altitude,Residual Error,Clock Error,Cumulative Clock Error,No Sats Used,No Sats Provided
21/01/2008,13:14:14,-54.392112,-36.254765,20,7.776133,4.1,4.1,6,6
21/01/2008,13:29:00,-54.391992,-36.254357,20,2.2876,0.65,4.1,5,5
21/01/2008,13:44:00,-54.391142,-36.253494,20,0.228083,0.71,4.1,4,4
21/01/2008,14:05:00,-54.391832,-36.254693,20,10.626595,0.88,4.98,8,8
21/01/2008,14:14:00,-54.39123,-36.254857,20,14.447254,-0.54,4.44,8,8
21/01/2008,14:29:02,-54.389135,-36.251155,20,6.619878,-0.06,4.38,6,6
21/01/2008,14:44:11,-54.389496,-36.250455,20,20.048288,0.71,5.09,8,8
21/01/2008,14:59:00,-54.391493,-36.253292,20,14.735193,-0.45,4.64,8,8
21/01/2008,15:14:03,-54.391031,-36.253554,20,11.779138,0.29,4.93,7,7
21/01/2008,15:46:01,-54.391524,-36.254602,20,12.075685,-0.14,4.79,8,8
21/01/2008,16:01:08,-54.391392,-36.254224,20,9.91626,-0.73,4.06,8,8
21/01/2008,16:16:03,-54.390664,-36.256513,20,11.785995,0.51,4.57,7,8
21/01/2008,16:31:00,-54.391357,-36.253771,20,16.037452,-0.71,3.86,7,7
21/01/2008,16:46:00,-54.391167,-36.256831,20,4.935779,0.23,4.09,7,7
21/01/2008,17:01:03,-54.391072,-36.256123,20,8.436883,0.18,4.27,7,7
21/01/2008,17:16:03,-54.39107,-36.256644,20,12.534191,0.85,5.12,8,8
21/01/2008,17:31:00,-54.391538,-36.255428,20,12.657024,-0.83,4.29,8,8
21/01/2008,17:46:00,-54.391501,-36.253984,20,8.833604,0.85,5.14,7,7
21/01/2008,18:01:00,-54.391796,-36.254107,20,20.888881,-1.1,4.04,8,8
21/01/2008,18:16:00,-54.392133,-36.254022,20,21.347935,0.09,4.13,7,7
21/01/2008,18:31:00,-54.392161,-36.254162,20,10.397292,0.06,4.19,8,8
21/01/2008,18:46:00,-54.392213,-36.254889,20,15.169424,0.07,4.26,6,6
21/01/2008,19:03:00,-54.392717,-36.254547,20,15.076407,0.11,4.26,5,5
21/01/2008,19:18:00,-54.391651,-36.254539,20,15.617798,0.17,4.43,7,7
21/01/2008,19:39:00,-54.394305,-36.251721,20,0.102939,-0.3,4.43,4,4
21/01/2008,19:54:00,-54.392281,-36.254429,20,9.107927,0.15,4.58,6,6
21/01/2008,20:09:00,-54.392115,-36.255582,20,2.168218,-1.05,4.58,5,6
21/01/2008,20:24:00,-54.391856,-36.254539,20,14.339454,0.02,4.6,6,6
21/01/2008,21:02:00,-54.392421,-36.254439,20,0.270806,-0.13,4.6,4,4
21/01/2008,21:17:00,-54.391984,-36.256859,20,0.169452,-0.12,4.6,4,4
21/01/2008,21:32:00,-54.392304,-36.254735,20,0.103189,-1.15,4.6,4,4
21/01/2008,21:47:00,-54.392398,-36.25405,20,0.852538,-0.02,4.6,4,4
21/01/2008,22:02:00,-54.391944,-36.254893,20,13.15364,0.01,4.6,5,5
21/01/2008,22:17:00,-54.392574,-36.253525,20,5.910236,-0.98,4.6,5,5
21/01/2008,22:57:00,-54.390627,-36.256632,20,0.375987,-0.32,4.6,4,4
21/01/2008,23:12:00,-54.392534,-36.25486,20,6.271604,-0.16,4.44,6,6
21/01/2008,23:35:00,-54.39128,-36.25547,20,3.456215,-0.05,4.44,5,5
21/01/2008,23:50:00,-54.392086,-36.25507,20,9.147698,-0.9,3.54,8,8
22/01/2008,00:05:00,-54.391963,-36.254514,20,5.15341,-0.02,3.52,7,7
22/01/2008,00:20:00,-54.392301,-36.254627,20,12.080845,1.12,4.64,7,7
22/01/2008,01:25:00,-54.392098,-36.254123,20,11.678578,-0.33,4.31,8,8
22/01/2008,01:40:00,-54.392156,-36.255104,20,16.872143,-0.95,3.36,8,8
22/01/2008,02:18:00,-54.391629,-36.254068,20,15.936462,-0.08,3.28,7,7
22/01/2008,02:33:00,-54.392088,-36.253813,20,13.693349,0.98,4.26,8,8
22/01/2008,02:48:00,-54.392406,-36.254724,20,8.052448,0.09,4.35,8,8
22/01/2008,03:03:00,-54.392307,-36.255247,20,13.528515,-1.03,3.32,8,8
22/01/2008,03:18:00,-54.391844,-36.255152,20,9.267394,1.03,4.35,8,8
22/01/2008,03:33:00,-54.391631,-36.254724,20,19.166886,-0.89,3.46,8,8
22/01/2008,03:50:00,-54.391434,-36.254541,20,7.658628,-0.09,3.37,6,6
22/01/2008,04:07:00,-54.385142,-36.17107,20,0.247033,-1.3,3.37,4,4
22/01/2008,04:22:00,-54.392034,-36.25483,20,24.076297,0.05,3.42,8,8
22/01/2008,04:37:00,-54.392042,-36.254573,20,12.362147,0.07,3.49,8,8
22/01/2008,04:52:00,-54.392008,-36.25474,20,16.623846,0.13,3.62,8,8
22/01/2008,05:07:00,-54.392124,-36.254686,20,10.606897,-0.07,3.55,6,6
22/01/2008,05:22:00,-54.392238,-36.254719,20,11.768129,0.03,3.58,8,8
22/01/2008,05:37:00,-54.391741,-36.254356,20,5.799221,0.24,3.58,5,5
22/01/2008,05:52:00,-54.392564,-36.258922,20,0.234205,-0.4,3.58,4,4
22/01/2008,06:07:00,-54.392082,-36.25495,20,26.422216,-0.79,2.79,7,7
22/01/2008,06:22:00,-54.392508,-36.254498,20,9.234087,1.12,3.91,7,7
22/01/2008,06:37:00,-54.391908,-36.254879,20,2.861379,-0.15,3.76,6,6
22/01/2008,06:52:00,-54.391727,-36.255297,20,12.808964,-0.9,2.86,6,6
22/01/2008,07:07:00,-54.392189,-36.254726,20,15.605771,1.07,3.93,8,8
22/01/2008,07:22:00,-54.391422,-36.254978,20,26.67563,-0.97,3.93,5,5
22/01/2008,07:37:00,-54.39233,-36.25491,20,1.510253,-0.82,3.93,5,5
22/01/2008,07:52:00,-54.391938,-36.254258,20,1.352691,0.21,3.93,4,4
22/01/2008,08:07:00,-54.39176,-36.25496,20,15.999913,-0.73,3.93,5,5
22/01/2008,08:22:00,-54.392339,-36.254972,20,7.552732,-0.65,3.93,5,5
22/01/2008,08:37:00,-54.390998,-36.256949,20,0.31684,-0.73,3.93,4,4
22/01/2008,08:52:00,-54.393031,-36.252922,20,5.38668,-0.52,3.93,5,5
22/01/2008,09:30:00,-54.391872,-36.254403,20,0.906291,-0.8,3.93,4,4
22/01/2008,09:45:00,-54.392605,-36.254568,20,8.718099,0.27,4.2,6,6
22/01/2008,10:00:00,-54.391932,-36.254084,20,22.447825,-0.92,3.28,6,6
22/01/2008,10:38:00,-54.391684,-36.254937,20,11.03571,-0.26,3.02,6,6
22/01/2008,10:53:00,-54.392116,-36.254289,20,17.453803,0.09,3.11,6,6
22/01/2008,11:10:10,-54.390989,-36.253317,20,11.277216,0.01,3.12,7,7
22/01/2008,11:25:15,-54.391924,-36.255497,20,11.287693,0.46,3.58,6,6
22/01/2008,11:55:00,-54.391229,-36.255112,20,2.674564,-0.18,3.58,5,5
22/01/2008,12:33:00,-54.3918,-36.255107,20,27.561995,-0.31,3.27,6,7
22/01/2008,12:48:00,-54.391803,-36.254764,20,14.830867,-0.01,3.26,6,6
22/01/2008,13:03:00,-54.391673,-36.254574,20,23.486988,0.09,3.35,8,8
22/01/2008,13:18:00,-54.391751,-36.254531,20,17.72488,0.21,3.56,6,6
22/01/2008,13:33:00,-54.391556,-36.254521,20,4.712202,-1.08,2.48,7,7
22/01/2008,13:50:00,-54.392047,-36.254478,20,20.003226,1.07,3.55,8,8
22/01/2008,14:05:00,-54.390016,-36.252325,20,28.881227,-0.78,2.77,7,7
22/01/2008,14:20:00,-54.391258,-36.254459,20,11.675802,-0.07,2.7,8,8
22/01/2008,14:35:20,-54.391573,-36.254391,20,9.480251,-0.52,2.18,6,6
22/01/2008,14:50:00,-54.39135,-36.254594,20,16.155641,0.68,2.86,7,7
22/01/2008,15:20:00,-54.38721,-36.240418,20,12.672581,1.4,2.86,5,5
22/01/2008,15:35:00,-54.393484,-36.254623,20,21.34657,-0.06,2.8,6,6
22/01/2008,16:21:00,-54.392053,-36.254408,20,19.925043,0.99,3.79,8,8
22/01/2008,16:36:00,-54.391725,-36.254465,20,22.413877,-0.79,3,8,8
22/01/2008,16:51:00,-54.392153,-36.254961,20,10.797443,0.04,3.04,7,7
22/01/2008,17:06:00,-54.391484,-36.25411,20,23.509503,0.1,3.14,8,8
22/01/2008,17:21:00,-54.392145,-36.255941,20,8.655785,-0.08,3.06,6,6
22/01/2008,19:08:00,-54.39182,-36.254523,20,17.682115,-0.66,2.4,7,7
