Date,Time,Latitude,Longitude,Altitude,Residual Error,Clock Error,Cumulative Clock Error,No Sats Used,No Sats Provided
25/01/2008,21:51:02,-54.391419,-36.255872,20,16.597592,5.18,5.18,7,7
25/01/2008,22:06:03,-54.39114,-36.256446,20,12.052941,-0.05,5.13,7,7
25/01/2008,22:21:05,-54.39094,-36.256074,20,10.689698,0.54,5.67,8,8
25/01/2008,22:36:00,-54.391593,-36.255528,20,4.749563,-0.15,5.67,5,5
25/01/2008,22:51:00,-54.392368,-36.254457,20,16.634683,-0.4,5.27,6,6
25/01/2008,23:06:00,-54.39178,-36.255864,20,8.701121,0.52,5.27,5,5
25/01/2008,23:21:00,-54.391873,-36.255056,20,7.640224,0.34,5.27,5,5
25/01/2008,23:36:00,-54.392376,-36.256246,20,12.417062,-0.22,5.05,6,6
25/01/2008,23:51:00,-54.392601,-36.254729,20,0.072552,0.81,5.05,4,4
26/01/2008,00:06:00,-54.392644,-36.254936,20,0.531681,0.51,5.05,4,5
26/01/2008,00:21:00,-54.392828,-36.255307,20,0.476869,0.05,5.05,4,4
26/01/2008,00:36:00,-54.392202,-36.255402,20,27.080023,0.69,5.74,7,7
26/01/2008,00:51:00,-54.392743,-36.253909,20,2.958652,-0.24,5.74,5,5
26/01/2008,01:06:00,-54.392589,-36.255015,20,29.424135,-0.69,5.05,7,7
26/01/2008,01:21:00,-54.391843,-36.255241,20,27.840503,0.7,5.75,8,8
26/01/2008,01:36:00,-54.39171,-36.255799,20,17.556203,-0.29,5.46,7,7
26/01/2008,01:53:00,-54.392343,-36.257847,20,9.432775,-0.7,5.46,5,5
26/01/2008,02:08:00,-54.392913,-36.2578,20,0.838786,-0.02,5.46,4,4
26/01/2008,02:23:00,-54.393019,-36.256784,20,12.396114,-0.23,5.23,6,6
26/01/2008,02:38:00,-54.392881,-36.257115,20,14.777115,-0.5,4.73,6,6
26/01/2008,02:53:00,-54.391433,-36.257615,20,0.318166,0.71,4.73,4,4
26/01/2008,03:08:00,-54.392182,-36.254937,20,11.165956,0.56,5.29,7,7
26/01/2008,03:23:00,-54.39153,-36.256086,20,2.307548,-0.49,4.8,6,6
26/01/2008,03:42:00,-54.392364,-36.255032,20,10.917407,0.57,5.37,6,6
26/01/2008,04:22:00,-54.393827,-36.25607,20,16.132329,-0.27,5.1,6,6
26/01/2008,04:45:00,-54.391662,-36.254961,20,0.555687,0.17,5.1,4,4
26/01/2008,05:23:00,-54.391155,-36.249848,20,0.515362,0.46,5.1,4,4
26/01/2008,05:38:00,-54.392522,-36.274227,20,0.424081,-1.8,5.1,4,4
26/01/2008,05:53:00,-54.391982,-36.254259,20,10.59675,0.44,5.54,6,6
26/01/2008,06:14:00,-54.392252,-36.255862,20,1.503769,-0.88,5.54,4,4
26/01/2008,06:29:00,-54.392427,-36.255941,20,9.195359,-0.08,5.46,6,6
26/01/2008,06:44:00,-54.392067,-36.255983,20,14.931807,-0.36,5.1,7,7
26/01/2008,06:59:00,-54.39264,-36.25541,20,18.328025,-0.35,4.75,6,6
26/01/2008,07:14:00,-54.391745,-36.255771,20,3.578805,0.61,5.36,6,6
26/01/2008,09:24:00,-54.391449,-36.256159,20,16.289591,-0.34,5.36,5,5
26/01/2008,09:39:00,-54.39171,-36.255284,20,19.554525,-0.75,4.61,6,6
26/01/2008,09:54:00,-54.391862,-36.25523,20,0.924178,0.77,4.61,4,4
26/01/2008,10:09:00,-54.392095,-36.255204,20,1.548306,0.43,4.61,4,4
26/01/2008,10:24:00,-54.392032,-36.255578,20,1.076027,0.05,4.61,4,4
26/01/2008,10:39:00,-54.390223,-36.25575,20,0.436758,0.65,4.61,4,4
26/01/2008,11:17:00,-54.36776,-36.225878,20,13.599897,2.6,7.21,6,6
26/01/2008,11:57:00,-54.392948,-36.255146,20,1.514126,-2.28,7.21,4,4
26/01/2008,12:50:00,-54.392214,-36.254732,20,25.623898,-2.75,4.46,7,7
26/01/2008,13:20:00,-54.392378,-36.25545,20,19.493115,0.38,4.84,6,6
26/01/2008,13:35:00,-54.390974,-36.251376,20,0.581869,-0.2,4.84,4,4
26/01/2008,13:50:00,-54.392347,-36.255962,20,8.96665,0.19,4.84,5,5
26/01/2008,14:05:00,-54.394826,-36.259172,20,13.071414,-0.38,4.84,5,5
26/01/2008,14:20:00,-54.393155,-36.260696,20,0.450474,-1,4.84,4,4
26/01/2008,14:35:00,-54.392945,-36.260779,20,0.990211,-0.26,4.84,4,4
26/01/2008,14:52:00,-54.391879,-36.255863,20,23.223576,-0.32,4.84,5,5
26/01/2008,15:07:00,-54.375838,-36.200695,20,0.635143,4.42,4.84,4,4
26/01/2008,15:22:00,-54.393301,-36.26147,20,22.412025,-0.49,4.84,5,5
26/01/2008,15:37:00,-54.383874,-36.278915,20,0.588036,-1.59,4.84,4,4
26/01/2008,15:52:00,-54.392414,-36.255179,20,1.846843,-0.7,4.84,5,5
26/01/2008,16:07:00,-54.3918,-36.255573,20,2.621271,-0.02,4.82,6,6
26/01/2008,19:03:00,-54.391985,-36.255444,20,24.436053,0.1,4.92,6,6
26/01/2008,19:26:00,-54.392365,-36.255597,20,12.135133,-0.86,4.92,5,5
26/01/2008,19:41:00,-54.392369,-36.255433,20,12.82482,-0.19,4.92,5,5
26/01/2008,19:56:00,-54.391485,-36.254764,20,0.727143,-0.39,4.92,4,4
26/01/2008,20:13:00,-54.391793,-36.255287,20,1.778768,-0.99,4.92,5,5
26/01/2008,20:53:00,-54.391692,-36.256126,20,2.867554,-0.24,4.92,5,5
26/01/2008,21:54:00,-54.391726,-36.255003,20,0.608013,-0.16,4.92,4,4
26/01/2008,22:55:00,-54.392342,-36.255424,20,5.700689,-1.01,4.92,5,5
26/01/2008,23:10:00,-54.39407,-36.255879,20,0.274286,-0.52,4.92,4,4
26/01/2008,23:25:00,-54.391853,-36.254918,20,0.146353,-0.86,4.92,4,4
26/01/2008,23:42:00,-54.391867,-36.255439,20,15.105343,-0.28,4.64,6,6
26/01/2008,23:57:00,-54.391778,-36.254753,20,10.461221,-0.37,4.27,7,7
27/01/2008,00:12:00,-54.392172,-36.254063,20,2.81804,-0.36,4.27,5,5
27/01/2008,00:27:00,-54.392071,-36.254925,20,13.711077,0.3,4.57,8,8
27/01/2008,00:44:00,-54.391666,-36.255043,20,14.708965,-0.35,4.22,7,7
27/01/2008,00:59:00,-54.391654,-36.25456,20,22.49579,-0.47,3.75,8,8
27/01/2008,01:14:00,-54.391089,-36.254732,20,6.813912,0.68,4.43,6,6
27/01/2008,01:29:00,-54.391925,-36.254016,20,18.345196,-0.26,4.17,8,8
27/01/2008,01:44:00,-54.391258,-36.253948,20,11.504016,-0.42,3.75,8,8
27/01/2008,01:59:00,-54.391969,-36.254204,20,10.234705,0.68,4.43,7,7
27/01/2008,02:14:00,-54.394395,-36.259029,20,9.193114,-0.64,3.79,7,7
27/01/2008,02:29:00,-54.391742,-36.254201,20,11.622544,-0.08,3.71,8,8
27/01/2008,02:44:00,-54.391972,-36.254264,20,11.648278,0.7,3.71,5,5
27/01/2008,02:59:00,-54.390957,-36.253383,20,25.047807,0.36,4.07,6,6
27/01/2008,03:14:00,-54.391847,-36.254265,20,19.300932,-0.39,3.68,8,8
27/01/2008,03:29:00,-54.391437,-36.25478,20,23.170985,0.69,4.37,6,6
27/01/2008,03:44:00,-54.391821,-36.25476,20,11.739506,-0.32,4.05,8,8
27/01/2008,03:59:00,-54.391971,-36.25418,20,1.049833,-0.4,4.05,4,4
27/01/2008,04:14:00,-54.391588,-36.254697,20,14.038425,0.29,4.34,8,8
27/01/2008,04:29:00,-54.391458,-36.254896,20,0.521284,-0.32,4.34,4,4
27/01/2008,05:01:00,-54.391773,-36.256916,20,6.314202,-0.22,4.34,5,5
27/01/2008,05:20:00,-54.3925,-36.254495,20,14.778161,-0.7,4.34,5,5
27/01/2008,05:35:00,-54.392141,-36.255358,20,6.09965,-0.07,4.34,5,5
27/01/2008,05:50:00,-54.392505,-36.255606,20,5.909831,-0.4,4.34,5,5
27/01/2008,06:05:00,-54.392223,-36.25509,20,15.05658,-0.8,3.54,6,6
27/01/2008,06:28:00,-54.392293,-36.255615,20,0.317939,0.12,3.54,4,4
27/01/2008,06:43:00,-54.392524,-36.254647,20,4.454465,-0.08,3.54,5,5
27/01/2008,06:58:00,-54.391944,-36.255793,20,17.394378,0.57,4.11,7,7
27/01/2008,07:15:00,-54.393075,-36.256121,20,1.60494,-0.53,4.11,5,5
27/01/2008,07:34:00,-54.389406,-36.254451,20,1.515166,-0.09,4.11,4,4
27/01/2008,07:49:00,-54.392361,-36.255371,20,17.095426,-0.45,3.66,6,6
27/01/2008,08:08:00,-54.392039,-36.25468,20,1.332574,0.51,3.66,4,4
27/01/2008,08:29:00,-54.393177,-36.256447,20,0.981862,-0.17,3.66,4,4
27/01/2008,08:46:00,-54.391544,-36.257359,20,0.221203,0.29,3.66,4,4
27/01/2008,09:07:00,-54.390946,-36.256601,20,6.211405,-0.45,3.66,5,5
27/01/2008,09:28:00,-54.392319,-36.254982,20,12.104075,-0.07,3.66,5,5
27/01/2008,09:43:00,-54.392559,-36.255708,20,6.607005,-0.35,3.66,5,5
27/01/2008,09:58:00,-54.391468,-36.255194,20,1.133351,0.35,3.66,4,4
27/01/2008,10:13:00,-54.391799,-36.255601,20,12.254167,-0.12,3.66,5,5
27/01/2008,11:20:00,-54.410376,-36.292656,20,0.221557,-3.38,3.66,4,4
27/01/2008,12:04:00,-54.390839,-36.259355,20,5.598488,-0.03,3.66,5,5
27/01/2008,12:19:00,-54.391815,-36.254371,20,7.732604,-0.21,3.45,6,6
27/01/2008,12:36:00,-54.391662,-36.254429,20,0.338358,0.59,3.45,4,4
27/01/2008,12:51:13,-54.391701,-36.255078,20,24.017764,-0.07,3.45,5,5
