Date,Time,Latitude,Longitude,Altitude,Residual Error,Clock Error,Cumulative Clock Error,No Sats Used,No Sats Provided
11/01/2008,19:33:15,-54.399397,-36.251435,20,23.660546,1.19,0,4,4
11/01/2008,20:33:00,-54.391624,-36.255247,20,9.721307,1.26,1.26,6,6
11/01/2008,20:48:00,-54.391864,-36.255288,20,20.372064,0.14,1.4,6,6
11/01/2008,21:03:00,-54.391634,-36.255265,20,15.691893,-1.09,0.31,6,6
11/01/2008,21:18:00,-54.392036,-36.254586,20,3.089304,1.11,0.31,5,5
11/01/2008,21:33:00,-54.392209,-36.255136,20,0.233713,1.23,0.31,4,4
11/01/2008,21:48:00,-54.391949,-36.254918,20,15.284996,0.28,0.59,6,6
11/01/2008,22:03:00,-54.392249,-36.254452,20,16.962139,1.09,1.68,7,7
11/01/2008,22:21:00,-54.391126,-36.255742,20,1.450607,-0.57,1.68,4,4
11/01/2008,22:36:00,-54.39211,-36.255295,20,9.757894,-0.46,1.22,7,7
11/01/2008,22:51:00,-54.39317,-36.254441,20,1.259475,0.05,1.22,4,4
11/01/2008,23:06:00,-54.391564,-36.255318,20,26.155405,0.14,1.36,7,7
11/01/2008,23:21:00,-54.391117,-36.255992,20,5.020497,0.06,1.42,8,8
11/01/2008,23:36:00,-54.391844,-36.254984,20,14.137794,-1.07,0.35,8,8
11/01/2008,23:51:11,-54.391164,-36.254537,20,15.316641,1.24,1.59,8,8
12/01/2008,00:06:00,-54.39202,-36.257546,20,17.206236,-0.98,0.61,8,8
12/01/2008,00:21:00,-54.391981,-36.25556,20,21.558272,0.21,0.82,6,6
12/01/2008,00:36:00,-54.392403,-36.257131,20,6.24643,0.97,1.79,8,8
12/01/2008,00:51:00,-54.392012,-36.255607,20,19.15799,-0.81,0.98,8,8
12/01/2008,01:06:00,-54.39176,-36.256428,20,14.285905,0.03,1.01,8,8
12/01/2008,01:21:00,-54.391998,-36.256039,20,12.535083,0.22,1.23,8,8
12/01/2008,01:36:00,-54.391408,-36.256211,20,27.216049,0.19,1.42,8,8
12/01/2008,01:51:00,-54.391549,-36.255742,20,7.317352,-1.03,0.39,8,8
12/01/2008,02:06:00,-54.381544,-36.274173,20,18.507996,1.6,0.39,4,4
12/01/2008,02:21:00,-54.391827,-36.255503,20,3.238049,0.42,0.81,8,8
12/01/2008,02:36:00,-54.392043,-36.25602,20,17.826095,-0.13,0.68,8,8
12/01/2008,02:51:00,-54.391225,-36.25541,20,28.389822,0.29,0.97,8,8
12/01/2008,03:06:00,-54.391322,-36.253567,20,15.004868,0.17,0.97,5,5
12/01/2008,03:21:00,-54.391719,-36.255392,20,14.477145,0.02,0.99,8,8
12/01/2008,03:36:00,-54.39217,-36.257723,20,23.574945,0.03,1.02,6,6
12/01/2008,03:51:00,-54.39164,-36.25541,20,25.994927,0.25,1.27,8,8
12/01/2008,04:06:00,-54.39163,-36.255928,20,18.456707,-0.95,0.32,8,8
12/01/2008,04:21:00,-54.392032,-36.25608,20,19.25613,1.22,1.54,8,8
12/01/2008,04:36:00,-54.391986,-36.255822,20,14.755024,-0.81,0.73,8,8
12/01/2008,04:51:00,-54.391708,-36.255734,20,12.646252,-0.05,0.68,8,8
12/01/2008,05:06:00,-54.391649,-36.255961,20,13.712527,1.07,1.75,8,8
12/01/2008,05:21:00,-54.391502,-36.255518,20,22.130955,-0.87,0.88,8,8
12/01/2008,05:36:00,-54.391488,-36.256176,20,26.117883,0.03,0.91,7,7
