Date,Time,Latitude,Longitude,Altitude,Residual Error,Clock Error,Cumulative Clock Error,No Sats Used,No Sats Provided
01/02/2008,22:02:00,-54.391844,-36.254199,20,6.51331,3.41,3.41,6,6
01/02/2008,22:17:00,-54.391887,-36.254394,20,18.972885,-1,3.41,5,5
01/02/2008,22:32:00,-54.409348,-36.291885,20,5.015032,-4.7,3.41,4,4
01/02/2008,22:39:00,-54.390995,-36.25419,20,7.35874,-0.38,3.03,6,6
01/02/2008,22:54:00,-54.391822,-36.254991,20,16.707895,0.05,3.08,8,8
01/02/2008,23:09:00,-54.391706,-36.254362,20,24.511608,0.11,3.19,7,7
01/02/2008,23:24:00,-54.391387,-36.254616,20,20.256869,0.01,3.2,8,8
01/02/2008,23:39:00,-54.392123,-36.252412,20,18.6948,0.28,3.48,7,7
01/02/2008,23:58:00,-54.393395,-36.24894,20,0.215038,-0.9,3.48,4,4
02/02/2008,00:13:00,-54.392685,-36.249716,20,7.473461,0.14,3.48,5,5
02/02/2008,00:28:00,-54.39201,-36.253154,20,10.095009,-1.03,2.45,6,6
02/02/2008,00:43:00,-54.391689,-36.252324,20,28.953398,0.11,2.56,8,8
02/02/2008,01:04:00,-54.391205,-36.252124,20,4.522929,0.18,2.56,5,5
02/02/2008,01:19:00,-54.391917,-36.252142,20,20.559295,0.25,2.81,6,6
02/02/2008,01:34:00,-54.390872,-36.25263,20,19.117488,0.13,2.94,6,6
02/02/2008,01:49:00,-54.392332,-36.253003,20,18.779834,-0.17,2.77,7,7
02/02/2008,02:04:00,-54.39141,-36.251283,20,8.270299,0.24,2.77,5,5
02/02/2008,02:19:00,-54.39156,-36.254482,20,3.496548,0.09,2.77,5,5
02/02/2008,02:57:00,-54.391642,-36.252451,20,2.929251,0.15,2.77,5,5
02/02/2008,03:12:00,-54.392386,-36.251784,20,0.684965,0.06,2.77,4,4
02/02/2008,03:27:00,-54.391877,-36.252043,20,19.409643,0.3,3.07,7,7
02/02/2008,03:42:00,-54.39228,-36.251733,20,21.640426,0.07,3.14,6,6
02/02/2008,04:51:00,-54.39216,-36.25148,20,20.115765,-0.28,2.86,6,6
02/02/2008,05:29:00,-54.391396,-36.252338,20,0.295944,-0.13,2.86,4,4
02/02/2008,05:44:00,-54.391586,-36.253123,20,0.513055,-0.02,2.86,4,4
02/02/2008,06:01:00,-54.392579,-36.252812,20,0.861549,0.05,2.86,4,4
02/02/2008,06:39:00,-54.391808,-36.252284,20,9.373931,0.04,2.9,7,7
02/02/2008,06:54:00,-54.392098,-36.253069,20,27.948206,0.11,3.01,6,6
02/02/2008,07:09:00,-54.391886,-36.251527,20,1.991406,0.06,3.01,4,4
02/02/2008,07:43:00,-54.392518,-36.25267,20,0.198617,0.45,3.01,5,5
02/02/2008,07:58:00,-54.391773,-36.252609,20,7.581317,-0.6,2.41,6,6
02/02/2008,08:13:00,-54.391627,-36.252637,20,22.199327,0.05,2.46,6,6
02/02/2008,08:32:00,-54.391722,-36.25253,20,4.029339,0.12,2.58,6,6
02/02/2008,08:47:00,-54.391472,-36.252611,20,5.362589,-0.07,2.58,5,5
02/02/2008,09:02:00,-54.391792,-36.252358,20,2.454451,0.06,2.58,5,5
02/02/2008,09:17:00,-54.391658,-36.252615,20,13.567348,0.15,2.58,5,5
02/02/2008,09:32:00,-54.392189,-36.252322,20,29.206152,0.08,2.66,6,6
02/02/2008,09:47:00,-54.391451,-36.252543,20,14.265925,0.02,2.68,6,6
02/02/2008,10:02:04,-54.391226,-36.252848,20,25.602579,-0.22,2.46,8,8
02/02/2008,10:17:00,-54.395711,-36.252032,20,1.389629,-0.4,2.46,4,4
02/02/2008,10:36:02,-54.390615,-36.252247,20,20.561432,0.16,2.62,8,8
02/02/2008,10:51:00,-54.391081,-36.250632,20,0.317659,-0.16,2.62,4,4
02/02/2008,11:12:00,-54.392119,-36.252631,20,3.093334,-0.14,2.62,5,6
02/02/2008,11:50:00,-54.39185,-36.252764,20,2.114739,-0.24,2.62,5,5
02/02/2008,12:07:00,-54.390868,-36.253716,20,0.640566,-0.22,2.62,4,4
02/02/2008,12:22:00,-54.39215,-36.252602,20,0.386723,-0.11,2.62,4,4
02/02/2008,12:37:00,-54.39258,-36.252103,20,8.186195,0.03,2.62,5,5
02/02/2008,12:52:00,-54.391816,-36.25236,20,24.510517,-0.92,1.7,7,7
02/02/2008,13:07:00,-54.391692,-36.252117,20,11.06117,1.07,2.77,6,6
02/02/2008,13:22:00,-54.392004,-36.252501,20,16.582949,-0.04,2.73,8,8
02/02/2008,13:37:00,-54.393098,-36.258274,20,6.052892,-1.41,2.73,5,5
02/02/2008,14:15:00,-54.391308,-36.25576,20,8.203235,-0.36,2.37,6,6
02/02/2008,15:16:00,-54.396182,-36.248829,20,1.739728,0.4,2.37,4,4
02/02/2008,15:31:00,-54.390108,-36.253273,20,11.986397,0.34,2.37,5,5
02/02/2008,15:46:00,-54.389134,-36.249073,20,6.097912,0.06,2.43,6,6
02/02/2008,16:01:00,-54.389865,-36.247999,20,9.912687,-0.86,1.57,6,6
02/02/2008,16:18:14,-54.388664,-36.238599,20,3.068859,1.07,2.64,6,6
02/02/2008,16:35:14,-54.377332,-36.218453,20,8.370674,-0.16,2.48,7,7
02/02/2008,16:52:27,-54.368104,-36.193141,20,8.14681,-0.77,1.71,7,7
02/02/2008,17:07:02,-54.360691,-36.171496,20,15.29245,1.45,3.16,7,7
02/02/2008,17:43:06,-54.345499,-36.10418,20,13.694389,-1.37,1.79,7,7
02/02/2008,18:00:01,-54.338183,-36.070639,20,17.638395,-0.04,1.75,7,7
02/02/2008,18:15:05,-54.330435,-36.043859,20,22.934733,0.04,1.75,5,5
02/02/2008,18:32:05,-54.319103,-36.012138,20,11.679027,-0.13,1.62,6,7
02/02/2008,18:53:02,-54.308346,-35.982375,20,18.064382,0.73,2.35,7,7
02/02/2008,19:08:11,-54.299394,-35.958733,20,18.385139,0.79,3.14,6,6
02/02/2008,19:27:09,-54.295245,-35.945445,20,11.504224,-0.92,2.22,6,6
02/02/2008,19:42:02,-54.287089,-35.930842,20,18.136819,0.17,2.39,6,6
02/02/2008,19:59:08,-54.275572,-35.912537,20,14.942783,-0.05,2.39,5,5
02/02/2008,21:11:05,-54.250247,-35.866834,20,1.534792,0.58,2.39,4,4
02/02/2008,21:26:11,-54.245385,-35.860068,20,3.188379,-0.18,2.39,5,5
02/02/2008,21:45:01,-54.241539,-35.855356,20,12.354265,-0.58,1.81,8,8
02/02/2008,22:06:02,-54.23143,-35.837867,20,4.128334,0.99,2.8,6,6
02/02/2008,22:25:08,-54.228977,-35.833253,20,13.023916,-1.1,1.7,8,8
02/02/2008,22:40:35,-54.226106,-35.83046,20,17.133969,0.93,2.63,6,6
02/02/2008,22:59:01,-54.222391,-35.821547,20,16.702029,-0.21,2.42,8,8
02/02/2008,23:18:02,-54.219506,-35.810155,20,7.770274,0.2,2.62,8,8
02/02/2008,23:33:12,-54.216638,-35.800943,20,19.491568,0.33,2.95,8,8
02/02/2008,23:54:09,-54.213678,-35.785014,20,17.625585,-0.11,2.84,8,8
03/02/2008,00:12:24,-54.209981,-35.768878,20,10.857038,-1.28,1.56,8,8
03/02/2008,00:29:00,-54.205934,-35.751522,20,11.700393,1.54,3.1,8,8
03/02/2008,00:46:00,-54.199507,-35.729956,20,12.747125,-0.85,2.25,8,8
03/02/2008,01:01:48,-54.198394,-35.71801,20,19.597791,0.16,2.41,8,8
03/02/2008,01:17:06,-54.197427,-35.70602,20,11.924927,-0.33,2.08,8,8
03/02/2008,01:33:00,-54.194493,-35.697125,20,22.410645,0.17,2.25,8,8
03/02/2008,01:48:28,-54.191575,-35.683061,20,12.711949,0.26,2.51,7,7
03/02/2008,02:03:00,-54.189032,-35.669345,20,8.172498,0.54,3.05,8,8
03/02/2008,02:18:00,-54.186565,-35.656129,20,19.216721,-0.78,2.27,8,8
03/02/2008,02:33:00,-54.18486,-35.645667,20,7.854266,0.31,2.58,8,8
03/02/2008,02:48:00,-54.183066,-35.637954,20,21.148619,0.48,3.06,7,7
03/02/2008,03:03:06,-54.180419,-35.628845,20,10.65453,-0.87,2.19,8,8
03/02/2008,03:21:22,-54.178431,-35.61695,20,14.818625,0.58,2.77,8,8
03/02/2008,03:38:38,-54.17598,-35.606301,20,21.555463,0.31,3.08,8,8
03/02/2008,03:53:21,-54.172194,-35.597528,20,11.313439,-0.48,2.6,8,8
03/02/2008,04:08:08,-54.167357,-35.584414,20,6.391299,0.17,2.77,6,6
03/02/2008,04:23:01,-54.169237,-35.574193,20,13.88067,-0.63,2.14,7,7
03/02/2008,04:38:01,-54.165817,-35.559393,20,21.9032,0.71,2.85,8,8
03/02/2008,04:53:02,-54.165276,-35.543655,20,19.906455,-0.77,2.08,6,6
03/02/2008,05:08:00,-54.16392,-35.534468,20,13.129667,0.95,3.03,7,7
