Date,Time,Latitude,Longitude,Altitude,Residual Error,Clock Error,Cumulative Clock Error,No Sats Used,No Sats Provided
11/01/2008,20:05:00,-54.391849,-36.25527,20,4.576027,-0.14,0,5,5
11/01/2008,20:20:00,-54.391277,-36.255304,20,1.931377,-1.26,0,5,5
11/01/2008,20:35:00,-54.392656,-36.255535,20,4.798499,-0.18,-0.18,6,6
11/01/2008,20:56:00,-54.392078,-36.256239,20,0.929618,-1.11,-0.18,4,4
11/01/2008,21:11:00,-54.391715,-36.255733,20,14.757289,-0.01,-0.19,6,6
11/01/2008,21:26:00,-54.391407,-36.254943,20,4.204523,0.04,-0.15,7,7
11/01/2008,21:41:00,-54.390301,-36.256216,20,0.203533,-1.05,-0.15,4,4
11/01/2008,21:56:00,-54.388303,-36.249453,20,0.637995,0.67,-0.15,4,4
11/01/2008,22:14:00,-54.391892,-36.254954,20,7.57529,-0.36,-0.51,6,6
11/01/2008,22:29:00,-54.391383,-36.254954,20,3.270199,0.03,-0.48,6,6
11/01/2008,22:44:00,-54.390589,-36.255486,20,0.569244,-1.1,-0.48,4,4
11/01/2008,22:59:00,-54.391226,-36.25535,20,11.592765,0.13,-0.35,7,7
11/01/2008,23:14:00,-54.391369,-36.254652,20,15.813372,0.11,-0.24,7,7
11/01/2008,23:29:00,-54.391582,-36.255087,20,16.331182,-1.09,-1.33,8,8
11/01/2008,23:44:00,-54.392676,-36.255336,20,12.925971,1.01,-0.32,6,6
11/01/2008,23:59:00,-54.392787,-36.256304,20,14.114745,-1.02,-1.34,7,7
12/01/2008,00:14:00,-54.391544,-36.251758,20,11.69605,0.41,-0.93,6,6
12/01/2008,00:29:00,-54.391645,-36.25453,20,26.236752,0.81,-0.12,8,8
12/01/2008,00:44:00,-54.391856,-36.254664,20,21.551761,-0.96,-1.08,8,8
12/01/2008,01:14:00,-54.391745,-36.254929,20,12.231543,1,-0.08,6,7
12/01/2008,01:29:00,-54.391965,-36.254435,20,12.069413,-0.76,-0.84,8,8
12/01/2008,01:44:00,-54.391849,-36.254653,20,25.084171,-0.1,-0.94,8,8
12/01/2008,01:59:00,-54.391719,-36.255076,20,15.794111,0.05,-0.89,8,8
12/01/2008,02:14:00,-54.391516,-36.254547,20,24.782127,0.12,-0.77,8,8
12/01/2008,02:29:00,-54.391798,-36.254963,20,23.667656,-0.07,-0.84,6,6
12/01/2008,02:44:00,-54.391363,-36.254477,20,20.26012,0.02,-0.82,8,8
12/01/2008,02:59:00,-54.391544,-36.255034,20,11.137956,0.1,-0.72,8,8
12/01/2008,03:14:00,-54.391546,-36.254462,20,15.952715,-0.99,-1.71,6,6
12/01/2008,03:29:00,-54.391282,-36.254947,20,20.364973,1,-0.71,8,8
12/01/2008,03:44:00,-54.391755,-36.254933,20,20.63134,0.08,-0.63,8,8
12/01/2008,03:59:00,-54.392056,-36.254873,20,23.58196,-1.06,-1.69,8,8
12/01/2008,04:14:00,-54.391767,-36.254651,20,17.704435,1.08,-0.61,8,8
