Date,Time,Latitude,Longitude,Altitude,Residual Error,Clock Error,Cumulative Clock Error,No Sats Used,No Sats Provided
19/01/2008,13:30:00,-54.384399,-36.256439,20,1.281185,1.6,0,4,4
19/01/2008,13:45:23,-54.388877,-36.253975,20,3.800201,1.48,0,4,4
19/01/2008,14:02:00,-54.389815,-36.249767,20,7.525357,0.78,0,5,5
19/01/2008,14:25:00,-54.389948,-36.249911,20,0.80567,0.87,0,4,4
19/01/2008,14:48:00,-54.388986,-36.25079,20,1.437849,1.19,0,4,4
19/01/2008,15:05:00,-54.391239,-36.255387,20,15.187469,0.64,0.64,6,7
19/01/2008,15:35:00,-54.392105,-36.257312,20,2.74957,0.2,0.64,5,5
19/01/2008,15:50:00,-54.391339,-36.253657,20,20.482489,0,0.64,5,5
19/01/2008,16:35:00,-54.391609,-36.254954,20,1.089027,-0.05,0.64,4,4
19/01/2008,17:13:00,-54.391332,-36.251789,20,0.453833,-0.09,0.64,4,4
19/01/2008,17:51:00,-54.400495,-36.229428,20,0.287988,-0.5,0.64,4,4
19/01/2008,18:08:00,-54.390507,-36.259009,20,15.973426,0.13,0.64,5,5
19/01/2008,18:23:00,-54.391671,-36.255043,20,14.083463,-0.16,0.48,7,7
19/01/2008,18:38:00,-54.390728,-36.256352,20,11.279251,0.6,1.08,6,6
19/01/2008,19:39:00,-54.392178,-36.254619,20,12.300691,0.12,1.2,6,6
19/01/2008,19:54:00,-54.391715,-36.254859,20,1.390681,-0.26,1.2,4,4
19/01/2008,20:13:00,-54.393102,-36.254458,20,2.499627,-1.06,1.2,5,5
19/01/2008,20:28:00,-54.391447,-36.253448,20,1.258277,-0.27,1.2,4,4
19/01/2008,20:45:00,-54.391129,-36.254335,20,7.702865,-0.66,0.54,6,6
19/01/2008,21:25:00,-54.390191,-36.253849,20,0.637846,-0.21,0.54,4,4
19/01/2008,22:26:00,-54.429171,-36.255208,20,14.087743,-4.2,0.54,4,4
19/01/2008,22:41:00,-54.378868,-36.254971,20,6.598327,1.85,0.54,5,5
19/01/2008,22:56:00,-54.398236,-36.257928,20,12.350962,-0.69,0.54,4,4
19/01/2008,23:11:00,-54.391482,-36.254585,20,18.394905,-0.28,0.54,5,5
19/01/2008,23:26:00,-54.39173,-36.254787,20,15.395742,0.48,1.02,6,6
19/01/2008,23:41:00,-54.391876,-36.254204,20,15.32026,-0.25,1.02,5,5
19/01/2008,23:58:00,-54.3917,-36.252706,20,21.515191,-0.68,0.34,6,6
20/01/2008,01:14:00,-54.391979,-36.255094,20,25.091553,0.54,0.88,7,7
20/01/2008,02:15:00,-54.390525,-36.254278,20,10.600312,0.1,0.88,5,5
20/01/2008,04:06:00,-54.392505,-36.254177,20,10.87775,-0.65,0.88,5,5
20/01/2008,04:23:00,-54.39157,-36.254168,20,18.907007,-0.02,0.86,6,6
20/01/2008,04:38:00,-54.39246,-36.254435,20,25.513711,-0.37,0.49,8,8
20/01/2008,04:53:00,-54.39168,-36.254361,20,15.53521,-0.39,0.1,7,7
20/01/2008,05:08:00,-54.39141,-36.252552,20,0.615326,0.82,0.1,4,5
20/01/2008,05:23:00,-54.392539,-36.256745,20,17.17913,0.3,0.1,5,8
20/01/2008,06:03:00,-54.391321,-36.254859,20,3.434854,0.04,0.1,5,5
20/01/2008,06:41:00,-54.392923,-36.25323,20,0.293815,0.1,0.1,4,4
20/01/2008,07:02:00,-54.3917,-36.253971,20,4.827613,0.35,0.45,6,6
20/01/2008,07:23:00,-54.391727,-36.254612,20,13.201982,0.22,0.67,7,7
20/01/2008,07:40:00,-54.386202,-36.260846,20,0.238941,-1.3,0.67,4,4
20/01/2008,09:29:00,-54.383592,-36.258657,20,23.525231,-1.01,0.67,4,4
20/01/2008,10:07:00,-54.39194,-36.25488,20,1.543299,-0.2,0.67,4,4
20/01/2008,10:39:00,-54.391596,-36.253877,20,0.732486,0,0.67,4,4
20/01/2008,10:54:00,-54.39114,-36.254356,20,13.732703,-0.38,0.67,5,5
20/01/2008,11:11:00,-54.391717,-36.254291,20,1.707961,-0.87,0.67,5,5
20/01/2008,11:26:00,-54.391921,-36.254078,20,0.813056,-0.2,0.67,4,4
20/01/2008,11:41:33,-54.386108,-36.248261,20,0.224906,0.45,0.67,4,4
20/01/2008,12:17:08,-54.369208,-36.211979,20,10.05908,0.38,1.05,6,7
20/01/2008,12:36:04,-54.363624,-36.188908,20,6.230088,-0.24,1.05,5,5
20/01/2008,13:25:18,-54.340787,-36.126343,20,5.064691,-0.78,1.05,5,5
20/01/2008,15:14:01,-54.261596,-35.989246,20,2.305581,-0.73,1.05,4,4
20/01/2008,15:31:20,-54.252279,-35.964762,20,2.507891,-0.01,1.05,5,6
20/01/2008,15:49:02,-54.240922,-35.952095,20,20.079043,-1.62,-0.57,8,8
20/01/2008,18:54:14,-54.180559,-35.72064,20,15.888882,0.37,-0.2,7,8
20/01/2008,19:15:27,-54.183369,-35.669935,20,1.89261,1.04,-0.2,5,5
20/01/2008,19:55:01,-54.17805,-35.623041,20,27.915967,-0.21,-0.41,6,6
20/01/2008,20:10:19,-54.172593,-35.591512,20,8.910873,0.58,-0.41,5,5
20/01/2008,20:49:22,-54.162791,-35.536012,20,2.462124,0.77,0.36,6,6
20/01/2008,21:55:38,-54.147446,-35.485003,20,9.898225,0.22,0.58,6,6
20/01/2008,22:12:16,-54.140009,-35.462033,20,9.838927,-0.59,0.58,5,5
21/01/2008,02:01:05,-54.017646,-35.127344,20,0.549783,0.28,0.58,4,4
21/01/2008,02:20:49,-54.001373,-35.10686,20,12.146765,-0.34,0.24,8,8
21/01/2008,03:04:34,-53.979382,-35.071248,20,0.353427,0.5,0.24,4,4
