Date,Time,Latitude,Longitude,Altitude,Residual Error,Clock Error,Cumulative Clock Error,No Sats Used,No Sats Provided
23/01/2008,17:17:00,-54.39218,-36.254616,20,4.380717,3.63,3.63,6,6
23/01/2008,17:32:00,-54.393525,-36.2382,20,7.344647,0.86,3.63,5,5
23/01/2008,17:47:00,-54.392702,-36.253045,20,18.388594,-0.68,2.95,7,7
23/01/2008,18:02:00,-54.392303,-36.254354,20,10.994895,0.62,3.57,8,8
23/01/2008,18:17:00,-54.392625,-36.253176,20,1.91507,-0.21,3.36,6,6
23/01/2008,18:32:00,-54.376169,-36.254779,20,0.174744,0.76,3.36,4,4
23/01/2008,18:47:00,-54.392594,-36.253876,20,4.93228,0.21,3.57,6,6
23/01/2008,19:02:00,-54.392124,-36.254508,20,1.811594,-0.33,3.24,6,6
23/01/2008,19:17:00,-54.391849,-36.254234,20,3.581572,-0.49,3.24,5,5
23/01/2008,19:32:00,-54.392146,-36.254805,20,5.552684,0.17,3.24,5,5
23/01/2008,19:47:00,-54.39175,-36.254603,20,9.921853,-0.02,3.22,6,6
23/01/2008,20:02:00,-54.392247,-36.25456,20,27.505821,-0.51,2.71,7,7
23/01/2008,20:34:00,-54.397046,-36.247491,20,0.305338,0.65,2.71,4,4
23/01/2008,20:49:00,-54.396776,-36.249239,20,0.309551,0.4,2.71,4,4
23/01/2008,21:04:00,-54.392823,-36.253998,20,0.216502,0.7,2.71,4,4
23/01/2008,21:21:00,-54.391266,-36.254817,20,1.026971,-0.06,2.71,4,4
23/01/2008,21:40:00,-54.392253,-36.25399,20,14.128917,0.54,2.71,5,5
23/01/2008,21:55:00,-54.392016,-36.254594,20,8.166238,0.1,2.81,6,6
23/01/2008,22:10:00,-54.392041,-36.254509,20,5.207907,-0.33,2.81,5,5
23/01/2008,22:25:00,-54.391944,-36.254022,20,6.610042,0.42,2.81,5,5
23/01/2008,22:40:00,-54.391164,-36.256087,20,0.0893,-0.28,2.81,4,4
23/01/2008,22:55:00,-54.392574,-36.253799,20,13.478948,-0.4,2.41,6,6
23/01/2008,23:10:00,-54.393833,-36.253252,20,5.571253,0.54,2.41,5,5
24/01/2008,11:47:00,-54.39219,-36.253862,20,19.324912,-0.45,2.41,5,5
24/01/2008,12:02:00,-54.392309,-36.254273,20,14.420255,0.2,2.41,5,5
24/01/2008,12:17:00,-54.392565,-36.25394,20,17.788732,-0.08,2.33,6,6
24/01/2008,12:32:00,-54.391816,-36.254837,20,17.652907,-0.42,1.91,6,6
24/01/2008,12:47:00,-54.392555,-36.253474,20,14.972789,0.7,2.61,7,7
24/01/2008,13:02:00,-54.391921,-36.254641,20,7.060113,-0.34,2.27,7,7
24/01/2008,13:23:00,-54.391643,-36.255555,20,1.856027,0.24,2.27,4,4
24/01/2008,14:01:00,-54.392557,-36.254949,20,12.508257,0.1,2.27,5,5
24/01/2008,14:18:00,-54.392339,-36.248167,20,0.405884,0.11,2.27,4,4
24/01/2008,14:33:00,-54.390725,-36.207572,20,11.235003,4.07,2.27,4,4
