Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2013/01/17, 11:38:06, -54.008278, -38.051258, 19.72,  4212.00, 173, -2, 0.00, 1
2013/01/17, 11:58:37, -54.008278, -38.051258, 19.72,  4212.00, 173, 0, 0.00, 1
2013/01/17, 12:03:54, -54.008396, -38.051075, -13.64,  0.00, 333, 0, 17.75, 1
2013/01/17, 12:08:48, -54.008194, -38.051296, -7.18,  6408.00, 42, 0, 26.70, 1
2013/01/17, 12:14:04, -54.007999, -38.050667, -47.60,  0.00, 318, 0, 46.47, 1
2013/01/17, 12:20:59, -54.008724, -38.051922, 98.58,  1080.00, 32, 0, 115.00, 1
2013/01/17, 13:58:34, -54.008724, -38.051922, 98.58,  1080.00, 32, 0, 0.00, 1
2013/01/17, 14:04:37, -54.008392, -38.050087, -81.96,  0.00, 193, 0, 125.46, 1
2013/01/17, 14:09:38, -54.007927, -38.049786, 19.53,  0.00, 179, 0, 55.32, 1
2013/01/17, 14:14:37, -54.007374, -38.048660, 39.95,  0.00, 86, 0, 95.89, 1
2013/01/17, 14:19:31, -54.007225, -38.047943, 32.84,  0.00, 224, 0, 49.70, 1
2013/01/17, 14:24:27, -54.006924, -38.047859, 77.53,  0.00, 159, 0, 33.92, 1
2013/01/17, 14:29:22, -54.007191, -38.049271, 119.70,  0.00, 195, 0, 96.93, 1
2013/01/17, 14:34:12, -54.007313, -38.049500, 41.19,  0.00, 210, 0, 20.20, 1
2013/01/17, 14:39:03, -54.007259, -38.049431, 53.65,  0.00, 205, 0, 7.51, 1
2013/01/17, 14:43:50, -54.007374, -38.049473, 26.85,  0.00, 193, 0, 13.08, 1
2013/01/17, 14:48:37, -54.007355, -38.049446, 37.06,  0.00, 199, 0, 2.75, 1
2013/01/17, 14:53:25, -54.007484, -38.049465, 28.76,  0.00, 160, 0, 14.40, 1
2013/01/17, 14:58:12, -54.007549, -38.049519, 44.86,  2664.00, 203, 0, 8.04, 1
2013/01/17, 15:02:37, -54.007683, -38.049526, 34.96,  0.00, 50, 0, 14.91, 1
2013/01/17, 15:06:51, -54.007637, -38.049313, 13.36,  0.00, 229, 0, 14.83, 1
2013/01/17, 15:11:05, -54.007877, -38.049858, 40.46,  0.00, 212, 0, 44.50, 1
2013/01/17, 15:15:19, -54.007908, -38.050163, 30.39,  0.00, 232, 0, 20.23, 1
2013/01/17, 15:19:33, -54.007938, -38.050129, 30.20,  0.00, 180, 0, 4.01, 1
2013/01/17, 15:23:51, -54.008186, -38.050556, 16.94,  0.00, 250, 0, 39.23, 1
2013/01/17, 15:28:09, -54.008396, -38.050873, 29.48,  0.00, 118, 0, 31.21, 1
2013/01/17, 15:32:24, -54.008694, -38.051041, 20.63,  0.00, 24, 0, 34.91, 1
2013/01/17, 15:37:06, -54.008804, -38.051266, 19.75,  36.00, 230, 0, 19.13, 1
2013/01/17, 15:41:20, -54.008953, -38.051544, 21.72,  0.00, 222, 0, 24.59, 1
2013/01/17, 15:45:37, -54.009052, -38.051853, 24.32,  432.00, 258, 0, 23.00, 1
2013/01/17, 15:49:50, -54.008972, -38.051781, 34.42,  0.00, 34, 0, 10.06, 1
2013/01/17, 15:54:00, -54.009132, -38.051811, 25.57,  0.00, 257, 0, 17.90, 1
2013/01/17, 15:58:13, -54.009331, -38.051949, 23.42,  0.00, 348, 0, 23.89, 1
2013/01/17, 16:03:36, -54.009308, -38.052055, 18.89,  396.00, 0, 0, 7.38, 1
2013/01/17, 16:08:32, -54.009392, -38.052055, 17.40,  360.00, 39, 0, 9.34, 1
2013/01/17, 16:13:33, -54.009457, -38.051968, 14.48,  0.00, 135, 0, 9.20, 1
2013/01/17, 16:18:28, -54.009361, -38.052086, 20.58,  36.00, 287, 0, 13.17, 1
2013/01/17, 16:23:23, -54.009586, -38.051804, 25.38,  936.00, 179, 0, 31.07, 1
2013/01/17, 16:28:17, -54.009430, -38.052036, 15.77,  612.00, 73, 0, 23.04, 1
2013/01/17, 16:33:12, -54.009495, -38.052135, 15.70,  936.00, 80, 0, 9.70, 1
2013/01/17, 16:38:05, -54.009457, -38.052036, 20.28,  0.00, 103, 0, 7.73, 1
2013/01/17, 16:42:58, -54.009438, -38.052067, 10.43,  0.00, 9, 0, 2.93, 1
2013/01/17, 16:47:52, -54.009449, -38.052143, 23.16,  0.00, 117, 0, 5.11, 1
2013/01/17, 16:52:48, -54.009483, -38.052116, 28.08,  0.00, 160, 0, 4.17, 1
2013/01/17, 16:57:47, -54.009502, -38.052124, -1.25,  936.00, 206, 0, 2.18, 1
2013/01/17, 17:02:48, -54.009575, -38.052307, 20.62,  0.00, 112, 0, 14.45, 1
2013/01/17, 17:07:44, -54.009586, -38.052334, 27.87,  0.00, 88, 0, 2.15, 1
2013/01/17, 17:12:39, -54.009598, -38.052418, 65.60,  0.00, 176, 0, 5.65, 1
2013/01/17, 17:17:34, -54.009647, -38.052414, 39.63,  0.00, 32, 0, 5.45, 1
2013/01/17, 17:22:28, -54.009674, -38.052402, 7.77,  0.00, 254, 0, 3.10, 1
2013/01/17, 17:27:26, -54.009693, -38.052635, 27.44,  972.00, 317, 0, 15.37, 1
2013/01/17, 17:32:33, -54.009956, -38.053032, 86.54,  0.00, 0, 0, 39.09, 1
2013/01/17, 17:37:27, -54.009792, -38.052544, 11.17,  0.00, 97, 0, 36.73, 1
2013/01/17, 17:42:20, -54.009792, -38.052597, 29.66,  0.00, 87, 0, 3.46, 1
2013/01/17, 17:47:13, -54.009747, -38.052628, 21.24,  0.00, 38, 0, 5.40, 1
2013/01/17, 17:52:06, -54.009815, -38.052643, 6.01,  0.00, 40, 0, 7.62, 1
2013/01/17, 17:56:59, -54.009773, -38.052567, 19.34,  0.00, 34, 0, 6.82, 1
2013/01/17, 18:02:30, -54.009785, -38.052589, 17.65,  108.00, 113, 0, 1.96, 1
2013/01/17, 18:07:23, -54.009766, -38.052544, 18.36,  288.00, 323, 0, 3.62, 1
2013/01/17, 18:12:16, -54.009785, -38.052559, 17.49,  0.00, 121, 0, 2.33, 1
2013/01/17, 18:17:11, -54.009750, -38.052502, 22.82,  252.00, 70, 0, 5.39, 1
2013/01/17, 18:22:06, -54.009850, -38.052532, 2.73,  540.00, 325, 0, 11.29, 1
2013/01/17, 18:27:01, -54.009716, -38.052441, 1.17,  252.00, 118, 0, 16.04, 1
2013/01/17, 18:31:56, -54.009743, -38.052475, 4.05,  468.00, 115, 0, 3.73, 1
2013/01/17, 18:36:51, -54.009712, -38.052494, -2.60,  144.00, 67, 0, 3.66, 1
2013/01/17, 18:41:47, -54.009792, -38.052616, 23.86,  144.00, 85, 0, 11.94, 1
2013/01/17, 18:46:44, -54.009815, -38.052692, 50.68,  180.00, 53, 0, 5.59, 1
2013/01/17, 18:51:41, -54.009747, -38.052608, 25.26,  1188.00, 187, 0, 9.34, 1
2013/01/17, 18:56:38, -54.009785, -38.052490, 11.32,  0.00, 197, 0, 8.79, 1
2013/01/17, 19:01:40, -54.009743, -38.052551, 14.73,  0.00, 0, 0, 6.14, 1
2013/01/17, 19:06:40, -54.009773, -38.052517, 15.27,  0.00, 0, 0, 4.01, 1
2013/01/17, 19:11:37, -54.009834, -38.052601, 27.16,  648.00, 143, 0, 8.73, 1
2013/01/17, 19:16:37, -54.010048, -38.052582, 50.15,  108.00, 64, 0, 23.83, 1
2013/01/17, 19:21:29, -54.009796, -38.052654, -1.25,  0.00, 75, 0, 28.41, 1
2013/01/17, 19:26:21, -54.009922, -38.052567, 11.36,  0.00, 329, 0, 15.12, 1
2013/01/17, 19:31:22, -54.009922, -38.052567, 11.36,  0.00, 329, 0, 0.00, 1
2013/01/17, 19:36:14, -54.010174, -38.052765, 26.03,  0.00, 89, 0, 30.86, 1
2013/01/17, 19:41:07, -54.010143, -38.052753, 21.51,  0.00, 148, 0, 3.54, 1
2013/01/17, 19:46:05, -54.010021, -38.052605, -13.11,  0.00, 29, 0, 16.66, 1
2013/01/17, 19:50:59, -54.010174, -38.052628, 38.71,  0.00, 255, 0, 17.08, 1
2013/01/17, 19:55:55, -54.010056, -38.052673, 13.41,  900.00, 352, 0, 13.45, 1
2013/01/17, 20:01:21, -54.010101, -38.052620, 22.06,  144.00, 183, 0, 6.09, 1
2013/01/17, 20:06:31, -54.010117, -38.052708, 11.13,  9000.00, 19, 0, 6.02, 1
2013/01/17, 20:12:00, -54.010178, -38.052727, 13.71,  0.00, 294, 0, 6.90, 1
2013/01/17, 20:17:08, -54.010109, -38.052628, 20.50,  612.00, 69, 0, 10.04, 1
2013/01/17, 20:22:18, -54.010178, -38.052864, -12.33,  216.00, 102, 0, 17.22, 1
2013/01/17, 20:27:37, -54.010113, -38.052780, 8.66,  936.00, 63, 0, 9.08, 1
2013/01/17, 20:32:34, -54.010113, -38.052891, 1.88,  0.00, 56, 0, 7.25, 1
2013/01/17, 20:37:58, -54.010040, -38.052708, 17.38,  288.00, 215, 0, 14.45, 1
2013/01/17, 20:44:18, -54.009930, -38.052452, -3.92,  1008.00, 350, 0, 20.72, 1
2013/01/17, 20:49:08, -54.009792, -38.052464, 13.92,  540.00, 237, 0, 15.36, 1
2013/01/17, 20:53:59, -54.009674, -38.052299, 5.54,  1080.00, 285, 0, 16.98, 1
2013/01/17, 20:58:51, -54.009670, -38.052170, 13.66,  396.00, 72, 0, 8.44, 1
2013/01/17, 21:03:47, -54.009560, -38.052013, 22.58,  900.00, 271, 0, 15.96, 1
2013/01/17, 21:08:39, -54.009499, -38.052189, 6.30,  684.00, 153, 0, 13.35, 1
2013/01/17, 21:13:31, -54.009537, -38.052021, 13.48,  288.00, 320, 0, 11.76, 1
2013/01/17, 21:18:23, -54.009449, -38.052139, 10.15,  432.00, 287, 0, 12.46, 1
2013/01/17, 21:23:15, -54.009468, -38.052059, 11.54,  108.00, 312, 0, 5.64, 1
2013/01/17, 21:28:07, -54.009502, -38.052059, 11.61,  396.00, 258, 0, 3.78, 1
2013/01/17, 21:33:00, -54.009544, -38.052055, 15.60,  72.00, 5, 0, 4.68, 1
2013/01/17, 21:37:52, -54.009552, -38.052105, 20.94,  540.00, 305, 0, 3.39, 1
2013/01/17, 21:42:44, -54.009434, -38.052223, 32.21,  936.00, 102, 0, 15.22, 1
2013/01/17, 21:47:37, -54.009510, -38.052113, 9.96,  180.00, 75, 0, 11.09, 1
2013/01/17, 21:52:31, -54.009541, -38.052044, 8.19,  0.00, 86, 0, 5.68, 1
2013/01/17, 21:57:25, -54.009525, -38.052044, 7.70,  0.00, 292, 0, 1.78, 1
2013/01/17, 22:02:36, -54.009525, -38.052048, 2.61,  0.00, 246, 0, 0.26, 1
