Date,Time,Latitude,Longitude,Logger ID,Deployment,Altitude,R-Err,C-Err,Total C-Err,Sats Used,# Sats,Duplicates,Notes
06/03/2013,18:32:00,-54.005944,-38.047877,SFL00000421,W8986_01_140313,0,0.206993,0.11,2.22,4,4,0,
06/03/2013,18:39:00,-54.006646,-38.047803,SFL00000421,W8986_01_140313,0,0.724508,0.06,2.22,4,4,0,
06/03/2013,18:44:00,-54.006015,-38.047923,SFL00000421,W8986_01_140313,0,0.550053,0.01,2.22,4,5,0,
06/03/2013,18:49:00,-54.006778,-38.047837,SFL00000421,W8986_01_140313,0,0.179447,-0.02,2.22,4,5,0,
06/03/2013,19:03:00,-54.006561,-38.047931,SFL00000421,W8986_01_140313,0,0.602298,0.02,2.22,4,4,0,
06/03/2013,19:08:00,-54.006043,-38.047859,SFL00000421,W8986_01_140313,0,13.069389,0.01,2.22,5,5,0,
06/03/2013,19:13:00,-54.006537,-38.047815,SFL00000421,W8986_01_140313,0,9.924594,2.22,2.22,6,7,0,
06/03/2013,19:19:00,-54.006697,-38.047631,SFL00000421,W8986_01_140313,0,17.116631,0.01,2.22,5,6,0,
06/03/2013,19:24:00,-54.006622,-38.047631,SFL00000421,W8986_01_140313,0,5.915671,0.03,2.25,6,7,0,
06/03/2013,21:26:00,-54.008726,-38.050526,SFL00000421,W8986_01_140313,0,17.822455,-0.04,2.25,5,5,0,
06/03/2013,21:46:14,-54.015856,-38.053386,SFL00000421,W8986_01_140313,0,0.344045,0.07,2.25,4,4,0,
06/03/2013,23:34:11,-54.123943,-38.137364,SFL00000421,W8986_01_140313,0,2.354573,-0.88,2.25,5,5,0,
06/03/2013,23:49:06,-54.134406,-38.145285,SFL00000421,W8986_01_140313,0,8.438582,-0.61,2.25,5,5,0,
07/03/2013,00:16:00,-54.157095,-38.170826,SFL00000421,W8986_01_140313,0,4.547178,-0.09,2.25,5,5,0,
07/03/2013,02:08:33,-54.169137,-38.200487,SFL00000421,W8986_01_140313,0,2.947903,-0.97,2.25,5,5,0,
07/03/2013,02:13:38,-54.169987,-38.199008,SFL00000421,W8986_01_140313,0,8.513442,-0.99,1.26,6,6,0,
07/03/2013,02:52:02,-54.175806,-38.192683,SFL00000421,W8986_01_140313,0,0.162531,0.15,1.26,4,4,0,
07/03/2013,03:10:00,-54.38629,-43.478482,SFL00000421,W8986_01_140313,0,0.204624,-1.19,1.26,4,4,0,
07/03/2013,04:15:01,-54.178035,-38.196328,SFL00000421,W8986_01_140313,0,0.346081,0.63,1.26,4,4,0,
07/03/2013,05:20:24,-54.188408,-38.202314,SFL00000421,W8986_01_140313,0,10.583366,0.24,1.26,5,5,0,
07/03/2013,05:26:46,-54.189407,-38.206398,SFL00000421,W8986_01_140313,0,6.043038,0.36,1.26,5,5,0,
07/03/2013,05:31:06,-54.189403,-38.209966,SFL00000421,W8986_01_140313,0,3.812235,0.7,1.96,6,6,0,
07/03/2013,07:16:00,-54.175701,-38.20299,SFL00000421,W8986_01_140313,0,0.813597,-0.56,1.96,5,5,0,
07/03/2013,07:22:10,-54.174963,-38.200564,SFL00000421,W8986_01_140313,0,16.543787,-0.83,1.13,7,7,0,
07/03/2013,07:39:07,-54.175808,-38.196612,SFL00000421,W8986_01_140313,0,3.244213,0.46,1.13,5,5,0,
07/03/2013,07:45:08,-54.175601,-38.196482,SFL00000421,W8986_01_140313,0,8.617556,0.73,1.86,6,6,0,
07/03/2013,07:50:01,-54.175569,-38.196432,SFL00000421,W8986_01_140313,0,9.029622,-0.84,1.02,6,6,0,
07/03/2013,08:08:12,-54.175257,-38.19487,SFL00000421,W8986_01_140313,0,6.002912,0.02,1.04,6,6,0,
07/03/2013,08:25:10,-54.175277,-38.19351,SFL00000421,W8986_01_140313,0,8.276274,0.68,1.72,6,6,0,
07/03/2013,08:52:12,-54.174083,-38.188789,SFL00000421,W8986_01_140313,0,8.506707,-0.77,0.95,7,7,0,
07/03/2013,08:57:06,-54.173183,-38.187321,SFL00000421,W8986_01_140313,0,0.198719,0.41,0.95,4,4,0,
07/03/2013,09:29:07,-54.174361,-38.175169,SFL00000421,W8986_01_140313,0,1.056824,0.53,1.48,6,6,0,
07/03/2013,09:36:04,-54.173966,-38.172991,SFL00000421,W8986_01_140313,0,7.320841,0.05,1.48,5,5,0,
07/03/2013,09:41:12,-54.173909,-38.169113,SFL00000421,W8986_01_140313,0,0.58629,-0.17,1.48,5,5,0,
07/03/2013,09:47:01,-54.173819,-38.165318,SFL00000421,W8986_01_140313,0,1.347129,0.19,1.48,4,4,0,
07/03/2013,10:03:17,-54.171992,-38.152267,SFL00000421,W8986_01_140313,0,2.657393,0.15,1.48,5,5,0,
07/03/2013,10:36:00,-54.167647,-38.131375,SFL00000421,W8986_01_140313,0,10.984482,0.24,1.72,7,7,0,
07/03/2013,10:45:11,-54.165519,-38.130653,SFL00000421,W8986_01_140313,0,0.30644,-0.42,1.72,4,4,0,
07/03/2013,11:00:27,-54.16476,-38.118345,SFL00000421,W8986_01_140313,0,1.833639,-0.64,1.72,5,5,0,
07/03/2013,11:18:05,-54.161036,-38.106647,SFL00000421,W8986_01_140313,0,13.054042,-0.78,0.94,6,6,0,
07/03/2013,11:26:27,-54.159513,-38.101782,SFL00000421,W8986_01_140313,0,0.097311,0.11,0.94,4,4,0,
07/03/2013,11:58:21,-54.152999,-38.090764,SFL00000421,W8986_01_140313,0,0.621082,0.53,0.94,4,4,0,
07/03/2013,12:42:04,-54.137539,-38.063849,SFL00000421,W8986_01_140313,0,0.590134,0.61,0.94,4,4,0,
07/03/2013,12:48:11,-54.136841,-38.060162,SFL00000421,W8986_01_140313,0,0.536393,0.45,0.94,4,4,0,
07/03/2013,13:42:02,-54.134957,-38.019892,SFL00000421,W8986_01_140313,0,1.90676,-0.1,0.94,4,4,0,
07/03/2013,13:59:03,-54.136118,-38.009943,SFL00000421,W8986_01_140313,0,2.168574,0.15,0.94,4,4,0,
07/03/2013,14:41:09,-54.139305,-37.982243,SFL00000421,W8986_01_140313,0,2.198945,-0.14,0.94,5,5,0,
07/03/2013,14:55:18,-54.141574,-37.977284,SFL00000421,W8986_01_140313,0,0.485229,0.01,0.94,4,4,0,
07/03/2013,15:36:14,-54.152294,-37.96551,SFL00000421,W8986_01_140313,0,11.154836,0.19,0.94,5,5,0,
07/03/2013,16:26:04,-54.166892,-37.959962,SFL00000421,W8986_01_140313,0,1.696373,0.01,0.94,4,4,0,
07/03/2013,16:34:02,-54.169145,-37.953908,SFL00000421,W8986_01_140313,0,1.062488,-0.14,0.94,5,5,0,
07/03/2013,16:52:01,-54.175988,-37.95029,SFL00000421,W8986_01_140313,0,4.818178,0.25,1.19,6,6,0,
07/03/2013,17:16:15,-54.185183,-37.94687,SFL00000421,W8986_01_140313,0,1.782859,-0.01,1.19,5,5,0,
07/03/2013,18:24:13,-54.218331,-37.967087,SFL00000421,W8986_01_140313,0,13.55549,-4.61,1.19,4,4,0,
07/03/2013,19:54:15,-54.211995,-37.946201,SFL00000421,W8986_01_140313,0,12.603171,0,1.19,7,8,0,
07/03/2013,20:28:09,-54.21229,-37.949169,SFL00000421,W8986_01_140313,0,0.714754,-0.01,1.19,4,4,0,
07/03/2013,21:01:07,-54.219925,-37.955423,SFL00000421,W8986_01_140313,0,6.283177,-0.81,1.19,5,5,0,
07/03/2013,21:44:08,-54.224109,-38.010429,SFL00000421,W8986_01_140313,0,14.822563,-0.68,0.51,7,7,0,
07/03/2013,22:00:28,-54.223331,-38.035105,SFL00000421,W8986_01_140313,0,10.907799,0.22,0.73,7,7,0,
07/03/2013,22:07:09,-54.22121,-38.045735,SFL00000421,W8986_01_140313,0,7.706113,-0.28,0.45,8,8,0,
07/03/2013,22:21:00,-54.216214,-38.057371,SFL00000421,W8986_01_140313,0,0.091307,0.5,0.45,4,4,0,
07/03/2013,23:39:35,-54.212565,-38.120138,SFL00000421,W8986_01_140313,0,7.720365,-0.07,0.38,7,7,0,
08/03/2013,00:43:05,-54.208326,-38.145992,SFL00000421,W8986_01_140313,0,0.70338,0.12,0.38,4,4,0,
08/03/2013,00:48:03,-54.205002,-38.146492,SFL00000421,W8986_01_140313,0,8.851311,0.16,0.38,5,5,0,
08/03/2013,00:53:01,-54.205451,-38.147801,SFL00000421,W8986_01_140313,0,2.820821,0.48,0.38,5,5,0,
08/03/2013,01:29:10,-54.202446,-38.151881,SFL00000421,W8986_01_140313,0,0.554595,0.63,0.38,4,4,0,
08/03/2013,02:06:37,-54.204261,-38.149408,SFL00000421,W8986_01_140313,0,0.277041,0.09,0.38,4,4,0,
08/03/2013,02:12:02,-54.20282,-38.151132,SFL00000421,W8986_01_140313,0,6.166756,0.26,0.64,6,6,0,
08/03/2013,03:00:09,-54.201731,-38.143174,SFL00000421,W8986_01_140313,0,0.679422,-0.29,0.64,4,4,0,
