Date,Time,Latitude,Longitude,Logger ID,Deployment,Altitude,R-Err,C-Err,Total C-Err,Sats Used,# Sats,Duplicates,Notes
13/03/2013,17:17:00,-54.007429,-38.048605,SFL00000418,W8967_01_280313,0,3.809685,104.87,104.87,6,7,0,
13/03/2013,17:22:00,-54.007356,-38.048936,SFL00000418,W8967_01_280313,0,18.959934,-0.03,104.84,7,7,0,
13/03/2013,17:29:00,-54.007468,-38.048697,SFL00000418,W8967_01_280313,0,6.646133,-0.04,104.8,7,8,0,
13/03/2013,17:34:00,-54.007404,-38.048756,SFL00000418,W8967_01_280313,0,9.054941,0.02,104.82,6,7,0,
13/03/2013,18:43:00,-54.007843,-38.048848,SFL00000418,W8967_01_280313,0,1.676965,-0.13,104.82,4,5,0,
13/03/2013,20:47:00,-54.007537,-38.048879,SFL00000418,W8967_01_280313,0,15.298758,-0.17,104.65,8,8,0,
13/03/2013,21:47:00,-54.007806,-38.049008,SFL00000418,W8967_01_280313,0,0.456817,-0.01,104.65,5,5,0,
13/03/2013,22:47:00,-54.007352,-38.048755,SFL00000418,W8967_01_280313,0,4.080458,-0.04,104.61,6,6,0,
13/03/2013,23:47:00,-54.007298,-38.048639,SFL00000418,W8967_01_280313,0,13.468595,-0.02,104.59,6,6,0,
14/03/2013,00:47:00,-54.007203,-38.049097,SFL00000418,W8967_01_280313,0,5.668235,-0.08,104.59,5,5,0,
14/03/2013,01:48:00,-54.007423,-38.047428,SFL00000418,W8967_01_280313,0,0.79748,-0.05,104.59,4,4,0,
14/03/2013,02:48:00,-54.007468,-38.048426,SFL00000418,W8967_01_280313,0,10.634929,-0.07,104.59,5,5,0,
14/03/2013,04:52:00,-54.00763,-38.049587,SFL00000418,W8967_01_280313,0,10.743553,-0.19,104.4,8,8,0,
14/03/2013,05:28:08,-54.012322,-38.053903,SFL00000418,W8967_01_280313,0,0.660388,-0.55,104.4,4,4,0,
14/03/2013,06:30:14,-54.066603,-38.096451,SFL00000418,W8967_01_280313,0,13.21324,0.06,104.4,5,5,0,
14/03/2013,06:38:10,-54.072135,-38.100432,SFL00000418,W8967_01_280313,0,3.849495,-0.44,103.96,8,8,0,
14/03/2013,07:10:33,-54.098255,-38.128621,SFL00000418,W8967_01_280313,0,7.814723,0.19,104.15,7,7,0,
14/03/2013,07:20:27,-54.103286,-38.133691,SFL00000418,W8967_01_280313,0,13.002554,-0.42,103.73,8,8,0,
14/03/2013,07:26:00,-54.10658,-38.136202,SFL00000418,W8967_01_280313,0,4.428094,0.61,104.34,8,8,0,
14/03/2013,07:44:04,-54.115838,-38.145509,SFL00000418,W8967_01_280313,0,3.397989,0.15,104.34,5,5,0,
14/03/2013,07:49:05,-54.118102,-38.14836,SFL00000418,W8967_01_280313,0,3.345366,-0.38,104.34,5,5,0,
14/03/2013,08:04:06,-54.126816,-38.158289,SFL00000418,W8967_01_280313,0,3.875371,-0.26,104.08,7,7,0,
14/03/2013,08:11:05,-54.130567,-38.162454,SFL00000418,W8967_01_280313,0,13.350426,-0.12,103.96,8,8,0,
14/03/2013,08:17:02,-54.135568,-38.166922,SFL00000418,W8967_01_280313,0,1.44207,0.46,104.42,6,6,0,
14/03/2013,08:41:06,-54.152542,-38.183101,SFL00000418,W8967_01_280313,0,15.867701,-0.08,104.34,6,6,0,
14/03/2013,08:55:13,-54.163022,-38.192673,SFL00000418,W8967_01_280313,0,10.203238,-0.77,103.57,6,6,0,
14/03/2013,09:09:08,-54.172937,-38.197551,SFL00000418,W8967_01_280313,0,4.909061,0.76,104.33,6,6,0,
14/03/2013,09:15:22,-54.176592,-38.200122,SFL00000418,W8967_01_280313,0,12.875646,-0.65,103.68,7,7,0,
14/03/2013,09:23:13,-54.182668,-38.204317,SFL00000418,W8967_01_280313,0,9.838072,0.67,104.35,6,6,0,
14/03/2013,09:28:17,-54.186933,-38.207754,SFL00000418,W8967_01_280313,0,7.796462,-0.34,104.01,7,7,0,
14/03/2013,09:44:13,-54.196253,-38.217295,SFL00000418,W8967_01_280313,0,13.706436,-0.23,103.78,7,7,0,
14/03/2013,10:00:01,-54.20715,-38.229224,SFL00000418,W8967_01_280313,0,3.836491,-0.02,103.78,5,5,0,
14/03/2013,10:07:10,-54.209082,-38.233253,SFL00000418,W8967_01_280313,0,4.379102,-0.21,103.78,5,5,0,
14/03/2013,10:13:35,-54.209768,-38.233671,SFL00000418,W8967_01_280313,0,5.770041,-0.11,103.67,8,8,0,
14/03/2013,10:18:05,-54.211773,-38.235033,SFL00000418,W8967_01_280313,0,2.786293,0.66,103.67,5,5,0,
14/03/2013,10:25:06,-54.216205,-38.237284,SFL00000418,W8967_01_280313,0,0.183231,0.8,103.67,4,4,0,
14/03/2013,10:39:01,-54.225364,-38.249454,SFL00000418,W8967_01_280313,0,5.441931,0.01,103.68,8,8,0,
14/03/2013,10:44:16,-54.22902,-38.254259,SFL00000418,W8967_01_280313,0,7.20634,0.5,104.18,8,8,0,
14/03/2013,10:50:10,-54.233,-38.259666,SFL00000418,W8967_01_280313,0,8.863331,-0.65,103.53,8,8,0,
14/03/2013,10:59:20,-54.237088,-38.267783,SFL00000418,W8967_01_280313,0,8.689356,0.62,104.15,7,7,0,
14/03/2013,11:04:01,-54.239004,-38.271913,SFL00000418,W8967_01_280313,0,2.611337,-0.59,104.15,5,5,0,
14/03/2013,11:09:05,-54.241426,-38.277127,SFL00000418,W8967_01_280313,0,7.323434,0.01,104.16,6,6,0,
