Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2013/03/13, 11:22:56, -54.008434, -38.050930, 33.13,  0.00, 76, -2, 0.00, 1
2013/03/13, 11:28:21, -54.008381, -38.051628, 26.22,  5220.00, 43, 0, 45.99, 1
2013/03/13, 11:33:52, -54.008541, -38.051975, -14.25,  3888.00, 224, 0, 28.82, 1
2013/03/13, 11:39:00, -54.008255, -38.051491, 3.04,  6444.00, 215, 0, 44.85, 1
2013/03/13, 11:44:07, -54.007969, -38.050823, -33.17,  648.00, 142, 0, 54.01, 1
2013/03/13, 11:52:09, -54.008308, -38.051666, 24.27,  468.00, 256, 0, 66.75, 1
2013/03/13, 13:31:36, -54.008308, -38.051666, 24.27,  468.00, 256, 0, 0.00, 1
2013/03/13, 13:37:20, -54.008717, -38.051544, -40.63,  1224.00, 49, 0, 46.17, 1
2013/03/13, 13:42:35, -54.008377, -38.050903, 36.33,  216.00, 161, 0, 56.43, 1
2013/03/13, 13:51:12, -54.008270, -38.050713, -6.50,  864.00, 54, 0, 17.20, 1
2013/03/13, 13:55:53, -54.008331, -38.050743, 41.24,  432.00, 73, 0, 7.06, 1
2013/03/13, 14:00:41, -54.008400, -38.050808, 21.65,  540.00, 190, 0, 8.77, 1
2013/03/13, 14:05:44, -54.008591, -38.051170, 14.65,  864.00, 350, 0, 31.79, 1
2013/03/13, 14:10:46, -54.008495, -38.051525, 19.85,  1728.00, 283, 0, 25.54, 1
2013/03/13, 14:15:48, -54.008736, -38.052055, 12.75,  0.00, 190, 0, 43.79, 1
2013/03/13, 14:20:49, -54.008720, -38.051979, 14.63,  216.00, 115, 0, 5.28, 1
2013/03/13, 14:25:49, -54.008999, -38.052109, 13.44,  1476.00, 51, 0, 32.17, 1
2013/03/13, 14:30:47, -54.009247, -38.052113, 15.05,  864.00, 280, 0, 27.58, 1
2013/03/13, 14:35:40, -54.009235, -38.052082, 22.29,  0.00, 323, 0, 2.43, 1
2013/03/13, 14:40:37, -54.009220, -38.051987, 15.95,  324.00, 100, 0, 6.43, 1
2013/03/13, 14:45:31, -54.009132, -38.051891, 26.46,  0.00, 174, 0, 11.62, 1
2013/03/13, 14:50:29, -54.009239, -38.052086, 14.08,  324.00, 170, 0, 17.43, 1
2013/03/13, 14:55:25, -54.009426, -38.052338, 8.62,  0.00, 272, 0, 26.52, 1
2013/03/13, 15:00:21, -54.009521, -38.052364, 15.84,  0.00, 333, 0, 10.70, 1
2013/03/13, 15:05:15, -54.009541, -38.052364, 30.82,  0.00, 252, 0, 2.22, 1
2013/03/13, 15:10:09, -54.009628, -38.052567, 18.29,  0.00, 251, 0, 16.42, 1
2013/03/13, 15:15:25, -54.010345, -38.052994, 15.89,  2124.00, 202, 0, 84.47, 1
2013/03/13, 15:20:20, -54.011169, -38.052971, 17.54,  1980.00, 4, 0, 91.64, 1
2013/03/13, 15:25:13, -54.011730, -38.052650, 20.16,  0.00, 120, 0, 65.81, 1
2013/03/13, 15:30:10, -54.012188, -38.051926, 13.45,  864.00, 231, 0, 69.51, 1
2013/03/13, 15:38:01, -54.012245, -38.051273, 2.77,  0.00, 0, 0, 43.13, 1
2013/03/13, 15:57:19, -54.012245, -38.051273, 2.77,  0.00, 0, 0, 0.00, 1
2013/03/13, 16:28:36, -54.011845, -38.049343, 9.44,  144.00, 174, 0, 133.72, 1
2013/03/13, 16:55:02, -54.012032, -38.049530, 53.00,  0.00, 284, 0, 24.12, 1
