Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2013/01/19, 16:37:41, -54.008495, -38.051273, 39.64,  5076.00, 32, -2, 0.00, 1
2013/01/19, 17:18:18, -54.008495, -38.051273, 39.64,  5076.00, 32, 0, 0.00, 1
2013/01/19, 17:24:12, -54.008354, -38.051872, 9.51,  11340.00, 123, 0, 42.17, 1
2013/01/19, 17:29:51, -54.008476, -38.051453, 25.28,  0.00, 280, 0, 30.56, 1
2013/01/19, 17:44:19, -54.008476, -38.051453, 25.28,  0.00, 280, 0, 0.00, 1
2013/01/19, 17:50:35, -54.008751, -38.051052, 54.81,  180.00, 65, 0, 40.27, 1
2013/01/19, 18:00:55, -54.008781, -38.048946, 30.43,  144.00, 58, 0, 137.66, 1
2013/01/19, 18:05:52, -54.008759, -38.049095, 39.77,  180.00, 85, 0, 10.04, 1
2013/01/19, 18:10:43, -54.008770, -38.048962, 48.63,  324.00, 44, 0, 8.78, 1
2013/01/19, 18:15:34, -54.007664, -38.048901, 104.38,  3132.00, 43, 0, 123.05, 1
2013/01/19, 18:20:26, -54.007252, -38.048763, 49.86,  0.00, 135, 0, 46.69, 1
2013/01/19, 18:25:14, -54.007267, -38.048920, 75.91,  0.00, 150, 0, 10.39, 1
2013/01/19, 18:30:04, -54.007160, -38.049103, 49.50,  0.00, 241, 0, 16.87, 1
2013/01/19, 18:34:53, -54.007130, -38.049046, 53.68,  288.00, 71, 0, 5.00, 1
2013/01/19, 18:39:47, -54.007202, -38.049099, 46.22,  0.00, 228, 0, 8.72, 1
2013/01/19, 18:44:40, -54.007053, -38.048656, 95.01,  0.00, 352, 0, 33.35, 1
2013/01/19, 18:49:51, -54.007236, -38.048958, 61.45,  108.00, 283, 0, 28.35, 1
2013/01/19, 18:54:49, -54.007206, -38.048916, 58.68,  252.00, 20, 0, 4.32, 1
2013/01/19, 18:59:47, -54.007229, -38.048927, 54.38,  72.00, 281, 0, 2.66, 1
2013/01/19, 19:04:43, -54.007278, -38.049000, 46.00,  108.00, 306, 0, 7.24, 1
2013/01/19, 19:09:37, -54.007221, -38.048916, 50.69,  108.00, 8, 0, 8.38, 1
2013/01/19, 19:14:27, -54.007210, -38.048965, 49.76,  108.00, 307, 0, 3.43, 1
2013/01/19, 19:19:20, -54.007202, -38.048981, 47.50,  72.00, 294, 0, 1.37, 1
2013/01/19, 19:24:13, -54.007236, -38.049034, 46.52,  756.00, 40, 0, 5.13, 1
2013/01/19, 19:29:06, -54.007217, -38.048931, 43.81,  2052.00, 262, 0, 7.05, 1
2013/01/19, 19:34:24, -54.007259, -38.049019, 45.28,  180.00, 136, 0, 7.41, 1
2013/01/19, 19:39:27, -54.007244, -38.048996, 53.40,  0.00, 125, 0, 2.25, 1
2013/01/19, 19:44:13, -54.007339, -38.048943, 63.63,  0.00, 53, 0, 11.12, 1
2013/01/19, 19:48:58, -54.007298, -38.048927, 67.84,  0.00, 16, 0, 4.68, 1
2013/01/19, 19:53:43, -54.007256, -38.049026, 48.31,  0.00, 143, 0, 7.98, 1
2013/01/19, 19:58:28, -54.007351, -38.048935, 75.10,  0.00, 55, 0, 12.12, 1
2013/01/19, 20:03:20, -54.007591, -38.048824, 138.18,  0.00, 358, 0, 27.65, 1
2013/01/19, 20:08:05, -54.007393, -38.048923, 89.10,  0.00, 334, 0, 22.95, 1
2013/01/19, 20:12:50, -54.007355, -38.048958, 74.11,  0.00, 116, 0, 4.80, 1
2013/01/19, 20:17:35, -54.007236, -38.048996, 46.80,  0.00, 98, 0, 13.46, 1
2013/01/19, 20:22:20, -54.007217, -38.048992, 46.90,  0.00, 48, 0, 2.13, 1
2013/01/19, 20:27:05, -54.007214, -38.049000, 44.68,  0.00, 79, 0, 0.62, 1
2013/01/19, 20:31:50, -54.007248, -38.049046, 45.28,  0.00, 44, 0, 4.83, 1
2013/01/19, 20:36:34, -54.007252, -38.049007, 44.26,  0.00, 16, 0, 2.59, 1
2013/01/19, 20:41:18, -54.007267, -38.049042, 39.32,  0.00, 64, 0, 2.83, 1
2013/01/19, 20:46:02, -54.007221, -38.049023, 35.18,  0.00, 14, 0, 5.26, 1
2013/01/19, 20:50:46, -54.007214, -38.048981, 38.44,  0.00, 79, 0, 2.85, 1
2013/01/19, 20:55:33, -54.007214, -38.048946, 50.73,  72.00, 54, 0, 2.29, 1
2013/01/19, 21:00:20, -54.007198, -38.049126, 38.00,  0.00, 91, 0, 11.90, 1
2013/01/19, 21:05:04, -54.007153, -38.048901, 55.85,  0.00, 68, 0, 15.53, 1
2013/01/19, 21:09:51, -54.007198, -38.049034, 29.98,  0.00, 39, 0, 10.03, 1
2013/01/19, 21:14:37, -54.007168, -38.048927, 39.93,  0.00, 32, 0, 7.75, 1
2013/01/19, 21:19:23, -54.007179, -38.049038, 40.44,  0.00, 240, 0, 7.36, 1
2013/01/19, 21:24:28, -54.007008, -38.048344, 123.11,  36.00, 46, 0, 49.18, 1
2013/01/19, 21:29:35, -54.007198, -38.048962, 41.92,  144.00, 346, 0, 45.58, 1
2013/01/19, 21:35:07, -54.007252, -38.048920, 42.13,  612.00, 125, 0, 6.60, 1
2013/01/19, 21:39:46, -54.007179, -38.048954, 43.99,  720.00, 113, 0, 8.42, 1
2013/01/19, 21:44:25, -54.007236, -38.049061, 56.18,  252.00, 132, 0, 9.44, 1
2013/01/19, 21:49:05, -54.007141, -38.049042, 38.35,  1656.00, 17, 0, 10.64, 1
2013/01/19, 21:53:43, -54.007217, -38.049103, 47.23,  144.00, 296, 0, 9.34, 1
2013/01/19, 21:58:22, -54.006985, -38.048977, -21.93,  180.00, 351, 0, 27.08, 1
2013/01/19, 22:03:02, -54.007164, -38.049088, 40.27,  504.00, 25, 0, 21.18, 1
2013/01/19, 22:07:16, -54.007214, -38.049034, 43.87,  144.00, 128, 0, 6.59, 1
2013/01/19, 22:11:28, -54.007114, -38.049046, 30.67,  540.00, 166, 0, 11.15, 1
2013/01/19, 22:15:40, -54.007248, -38.049042, 43.92,  324.00, 144, 0, 14.90, 1
2013/01/19, 22:19:53, -54.007233, -38.049068, 40.26,  144.00, 8, 0, 2.38, 1
2013/01/19, 22:24:06, -54.007172, -38.048962, 39.05,  144.00, 19, 0, 9.69, 1
2013/01/19, 22:28:19, -54.007202, -38.049034, 44.48,  756.00, 290, 0, 5.77, 1
