Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2013/01/07, 11:30:35, -54.008450, -38.051987, 17.03,  1944.00, 68, -2, 0.00, 1
2013/01/07, 11:35:33, -54.008110, -38.051617, -62.73,  1368.00, 191, 0, 44.88, 1
2013/01/07, 11:40:40, -54.008343, -38.051582, 6.89,  6120.00, 349, 0, 26.01, 1
2013/01/07, 11:50:47, -54.008343, -38.051582, 6.89,  6120.00, 349, 0, 0.00, 1
2013/01/07, 11:55:41, -54.007088, -38.051979, 45.52,  3960.00, 352, 0, 141.94, 1
2013/01/07, 12:00:36, -54.006233, -38.052429, 81.36,  252.00, 107, 0, 99.52, 1
2013/01/07, 12:05:52, -54.006367, -38.052341, 53.66,  0.00, 122, 0, 15.97, 1
2013/01/07, 12:10:55, -54.008362, -38.051311, 37.51,  504.00, 62, 0, 231.82, 1
2013/01/07, 12:15:59, -54.008347, -38.051556, 8.36,  576.00, 216, 0, 16.10, 1
2013/01/07, 12:20:58, -54.008167, -38.051460, 14.70,  1548.00, 306, 0, 20.98, 1
2013/01/07, 12:25:55, -54.008030, -38.051582, 29.57,  2304.00, 157, 0, 17.19, 1
2013/01/07, 12:30:51, -54.007633, -38.051682, 35.34,  936.00, 348, 0, 44.63, 1
2013/01/07, 12:35:47, -54.007313, -38.051922, 21.34,  1332.00, 348, 0, 38.89, 1
2013/01/07, 12:40:44, -54.006920, -38.052113, 54.59,  0.00, 131, 0, 45.45, 1
2013/01/07, 12:45:40, -54.006599, -38.052483, 40.11,  0.00, 343, 0, 43.11, 1
2013/01/07, 12:50:36, -54.005020, -38.053120, -145.36,  0.00, 209, 0, 180.44, 1
2013/01/07, 12:55:31, -54.006004, -38.052349, 84.20,  1188.00, 89, 0, 120.46, 1
2013/01/07, 13:00:33, -54.005962, -38.052120, 88.48,  0.00, 93, 0, 15.68, 1
2013/01/07, 13:05:33, -54.005733, -38.051823, 97.51,  792.00, 8, 0, 32.02, 1
2013/01/07, 13:10:34, -54.005642, -38.051865, 83.54,  0.00, 83, 0, 10.48, 1
2013/01/07, 13:15:35, -54.005695, -38.052025, 76.86,  0.00, 125, 0, 12.00, 1
2013/01/07, 13:20:35, -54.005589, -38.052139, 60.36,  0.00, 240, 0, 13.94, 1
2013/01/07, 13:26:05, -54.005600, -38.051838, 84.91,  1512.00, 44, 0, 19.71, 1
2013/01/07, 13:31:02, -54.005497, -38.051991, 99.52,  0.00, 41, 0, 15.20, 1
2013/01/07, 13:36:01, -54.005562, -38.051792, 79.73,  108.00, 86, 0, 14.88, 1
2013/01/07, 13:41:02, -54.005531, -38.051838, 76.31,  0.00, 67, 0, 4.57, 1
2013/01/07, 13:46:02, -54.005527, -38.051731, 80.59,  108.00, 107, 0, 7.01, 1
2013/01/07, 13:51:03, -54.005501, -38.051807, 79.82,  108.00, 104, 0, 5.75, 1
2013/01/07, 13:56:05, -54.005527, -38.051788, 80.12,  72.00, 90, 0, 3.15, 1
2013/01/07, 14:01:41, -54.005589, -38.051872, 69.55,  0.00, 164, 0, 8.81, 1
2013/01/07, 14:07:24, -54.005630, -38.051781, 79.33,  0.00, 231, 0, 7.49, 1
2013/01/07, 14:12:31, -54.005184, -38.051937, 91.64,  6768.00, 349, 0, 50.63, 1
2013/01/07, 14:17:31, -54.005917, -38.051819, 57.82,  0.00, 349, 0, 81.87, 1
2013/01/07, 14:22:36, -54.005367, -38.051682, 113.17,  2664.00, 173, 0, 61.81, 1
2013/01/07, 14:27:37, -54.004513, -38.052189, 102.42,  0.00, 353, 0, 100.57, 1
2013/01/07, 14:32:38, -54.005424, -38.051815, 101.40,  0.00, 177, 0, 104.21, 1
2013/01/07, 14:37:37, -54.005196, -38.051769, 114.38,  0.00, 76, 0, 25.53, 1
2013/01/07, 14:43:05, -54.005627, -38.051781, 82.52,  144.00, 29, 0, 47.93, 1
2013/01/07, 14:48:03, -54.005600, -38.051701, 74.54,  504.00, 116, 0, 6.03, 1
2013/01/07, 14:53:01, -54.005650, -38.051739, 85.51,  0.00, 8, 0, 6.09, 1
2013/01/07, 14:57:57, -54.005512, -38.051903, 95.17,  180.00, 118, 0, 18.72, 1
2013/01/07, 15:03:00, -54.005619, -38.051716, 84.11,  0.00, 59, 0, 17.06, 1
2013/01/07, 15:07:58, -54.005611, -38.051758, 87.09,  0.00, 202, 0, 2.89, 1
2013/01/07, 15:12:59, -54.005661, -38.051785, 82.88,  252.00, 55, 0, 5.83, 1
2013/01/07, 15:17:57, -54.005642, -38.051762, 91.94,  0.00, 35, 0, 2.59, 1
2013/01/07, 15:22:54, -54.005676, -38.051804, 84.82,  0.00, 176, 0, 4.67, 1
2013/01/07, 15:27:50, -54.005810, -38.051846, 51.98,  180.00, 145, 0, 15.15, 1
2013/01/07, 15:32:45, -54.005676, -38.051849, 86.14,  252.00, 89, 0, 14.90, 1
2013/01/07, 15:37:40, -54.005550, -38.051994, 63.58,  216.00, 66, 0, 16.91, 1
2013/01/07, 15:42:37, -54.005726, -38.051773, 61.05,  0.00, 126, 0, 24.32, 1
2013/01/07, 15:47:35, -54.005596, -38.051819, 108.40,  0.00, 55, 0, 14.76, 1
2013/01/07, 15:52:33, -54.005608, -38.051815, 119.82,  0.00, 37, 0, 1.36, 1
2013/01/07, 15:57:32, -54.005642, -38.051811, 84.24,  0.00, 120, 0, 3.79, 1
2013/01/07, 16:02:36, -54.005688, -38.051765, 97.91,  0.00, 43, 0, 5.93, 1
2013/01/07, 16:07:40, -54.005581, -38.051659, 90.46,  0.00, 146, 0, 13.77, 1
2013/01/07, 16:12:39, -54.005619, -38.051758, 99.31,  0.00, 164, 0, 7.73, 1
2013/01/07, 16:17:37, -54.005592, -38.051750, 95.41,  0.00, 50, 0, 3.05, 1
2013/01/07, 16:22:35, -54.005600, -38.051746, 100.29,  0.00, 104, 0, 0.93, 1
2013/01/07, 16:27:33, -54.005650, -38.051777, 97.58,  0.00, 77, 0, 5.92, 1
2013/01/07, 16:32:32, -54.005634, -38.051804, 102.48,  0.00, 59, 0, 2.51, 1
2013/01/07, 16:37:37, -54.005619, -38.051781, 103.89,  0.00, 163, 0, 2.25, 1
2013/01/07, 16:43:07, -54.005493, -38.051823, 93.16,  288.00, 151, 0, 14.28, 1
2013/01/07, 16:48:07, -54.005577, -38.051826, 94.13,  0.00, 347, 0, 9.34, 1
2013/01/07, 16:53:06, -54.005390, -38.051842, 89.07,  0.00, 22, 0, 20.82, 1
2013/01/07, 16:58:04, -54.005653, -38.051865, 93.24,  144.00, 43, 0, 29.28, 1
2013/01/07, 17:03:07, -54.005547, -38.052017, 125.75,  3420.00, 212, 0, 15.41, 1
2013/01/07, 17:08:05, -54.005627, -38.051964, 92.32,  288.00, 75, 0, 9.55, 1
2013/01/07, 17:13:04, -54.005623, -38.051815, 91.76,  36.00, 259, 0, 9.75, 1
2013/01/07, 17:18:04, -54.005665, -38.051968, 203.74,  0.00, 280, 0, 11.04, 1
2013/01/07, 17:23:03, -54.005718, -38.051807, 84.06,  216.00, 189, 0, 12.06, 1
2013/01/07, 17:28:06, -54.005699, -38.051834, 58.25,  360.00, 13, 0, 2.75, 1
2013/01/07, 17:33:07, -54.005623, -38.051788, 87.97,  0.00, 42, 0, 8.97, 1
2013/01/07, 17:38:08, -54.005650, -38.051830, 53.04,  0.00, 116, 0, 4.07, 1
2013/01/07, 17:43:10, -54.005676, -38.051640, 89.74,  0.00, 156, 0, 12.75, 1
2013/01/07, 17:48:09, -54.005646, -38.051826, 36.49,  216.00, 50, 0, 12.60, 1
2013/01/07, 17:53:09, -54.005680, -38.051826, 106.12,  0.00, 294, 0, 3.78, 1
2013/01/07, 17:58:09, -54.005657, -38.051830, 79.49,  0.00, 321, 0, 2.57, 1
2013/01/07, 18:03:12, -54.005596, -38.051781, 83.45,  0.00, 355, 0, 7.50, 1
2013/01/07, 18:08:10, -54.005638, -38.051762, 85.26,  180.00, 3, 0, 4.83, 1
2013/01/07, 18:13:08, -54.005592, -38.051716, 88.45,  216.00, 3, 0, 5.93, 1
2013/01/07, 18:18:05, -54.005650, -38.051746, 73.08,  216.00, 227, 0, 6.74, 1
2013/01/07, 18:23:03, -54.005661, -38.051727, 94.29,  0.00, 351, 0, 1.74, 1
2013/01/07, 18:28:00, -54.005657, -38.051727, 81.81,  216.00, 342, 0, 0.44, 1
2013/01/07, 18:32:58, -54.005676, -38.051586, 76.16,  0.00, 13, 0, 9.45, 1
2013/01/07, 18:37:56, -54.005608, -38.051659, 94.75,  0.00, 7, 0, 8.94, 1
2013/01/07, 18:42:54, -54.005623, -38.051716, 79.85,  0.00, 35, 0, 4.08, 1
2013/01/07, 18:47:52, -54.005516, -38.051655, 100.82,  0.00, 335, 0, 12.55, 1
2013/01/07, 18:52:50, -54.005413, -38.051571, 122.15,  0.00, 25, 0, 12.70, 1
2013/01/07, 18:57:48, -54.005386, -38.051556, 121.56,  0.00, 44, 0, 3.16, 1
2013/01/07, 19:03:01, -54.005215, -38.051502, 159.23,  0.00, 97, 0, 19.34, 1
2013/01/07, 19:08:24, -54.005325, -38.051468, 107.40,  0.00, 220, 0, 12.43, 1
2013/01/07, 19:14:06, -54.005669, -38.051758, 82.40,  468.00, 113, 0, 42.69, 1
2013/01/07, 19:19:24, -54.005642, -38.051788, 81.44,  684.00, 118, 0, 3.59, 1
2013/01/07, 19:24:42, -54.005547, -38.051743, 82.32,  2160.00, 243, 0, 10.97, 1
2013/01/07, 19:30:02, -54.005550, -38.051861, 88.65,  720.00, 36, 0, 7.72, 1
2013/01/07, 19:35:18, -54.005657, -38.051838, 93.92,  216.00, 76, 0, 11.99, 1
2013/01/07, 19:40:32, -54.005592, -38.051762, 94.58,  288.00, 53, 0, 8.77, 1
2013/01/07, 19:45:45, -54.005478, -38.051655, 70.39,  0.00, 198, 0, 14.48, 1
2013/01/07, 19:50:57, -54.005501, -38.051701, 75.33,  0.00, 39, 0, 3.95, 1
2013/01/07, 19:56:08, -54.005642, -38.051804, 80.94,  0.00, 40, 0, 17.06, 1
2013/01/07, 20:01:35, -54.005581, -38.051765, 76.85,  216.00, 133, 0, 7.25, 1
2013/01/07, 20:06:31, -54.005558, -38.051800, 71.87,  0.00, 101, 0, 3.43, 1
2013/01/07, 20:11:26, -54.005608, -38.051785, 72.56,  540.00, 27, 0, 5.65, 1
2013/01/07, 20:16:20, -54.005627, -38.051807, 87.85,  2556.00, 301, 0, 2.56, 1
2013/01/07, 20:21:14, -54.005653, -38.051819, 97.20,  1800.00, 108, 0, 3.00, 1
2013/01/07, 20:26:09, -54.005634, -38.051777, 89.03,  252.00, 128, 0, 3.46, 1
2013/01/07, 20:31:04, -54.005627, -38.051743, 83.49,  252.00, 130, 0, 2.35, 1
2013/01/07, 20:35:59, -54.005566, -38.051819, 79.16,  252.00, 94, 0, 8.41, 1
2013/01/07, 20:40:54, -54.005604, -38.051807, 80.52,  180.00, 70, 0, 4.30, 1
2013/01/07, 20:45:49, -54.005409, -38.051762, 43.11,  720.00, 151, 0, 21.88, 1
2013/01/07, 20:50:44, -54.005596, -38.051804, 80.84,  180.00, 51, 0, 20.97, 1
2013/01/07, 20:55:39, -54.005650, -38.051758, 82.04,  180.00, 52, 0, 6.71, 1
2013/01/07, 21:00:36, -54.005611, -38.051743, 77.49,  396.00, 19, 0, 4.45, 1
2013/01/07, 21:05:31, -54.005650, -38.051723, 85.55,  72.00, 69, 0, 4.53, 1
2013/01/07, 21:10:27, -54.005619, -38.051731, 89.17,  0.00, 14, 0, 3.49, 1
2013/01/07, 21:15:22, -54.005650, -38.051758, 89.61,  432.00, 355, 0, 3.87, 1
2013/01/07, 21:20:17, -54.005657, -38.051685, 78.49,  180.00, 123, 0, 4.83, 1
2013/01/07, 21:25:12, -54.005646, -38.051720, 85.86,  36.00, 6, 0, 2.59, 1
2013/01/07, 21:30:07, -54.005665, -38.051819, 90.78,  360.00, 117, 0, 6.81, 1
2013/01/07, 21:35:02, -54.005707, -38.051979, 58.54,  0.00, 257, 0, 11.45, 1
2013/01/07, 21:39:57, -54.005730, -38.051994, 65.78,  252.00, 231, 0, 2.74, 1
2013/01/07, 21:44:52, -54.005665, -38.051865, 79.62,  36.00, 3, 0, 11.10, 1
2013/01/07, 21:49:49, -54.005676, -38.051842, 81.29,  576.00, 321, 0, 1.94, 1
2013/01/07, 21:54:44, -54.005653, -38.051868, 90.71,  72.00, 218, 0, 3.07, 1
2013/01/07, 21:59:40, -54.005638, -38.051788, 78.03,  0.00, 273, 0, 5.49, 1
2013/01/07, 22:04:39, -54.005726, -38.051777, 83.77,  0.00, 318, 0, 9.81, 1
2013/01/07, 22:09:36, -54.005676, -38.051857, 93.29,  0.00, 343, 0, 7.63, 1
2013/01/07, 22:14:36, -54.005718, -38.051838, 92.27,  36.00, 16, 0, 4.83, 1
2013/01/07, 22:19:35, -54.005722, -38.051781, 85.84,  72.00, 34, 0, 3.75, 1
2013/01/07, 22:24:35, -54.005634, -38.051689, 86.82,  36.00, 358, 0, 11.48, 1
2013/01/07, 22:30:04, -54.005680, -38.051777, 88.51,  108.00, 17, 0, 7.70, 1
2013/01/07, 22:35:00, -54.005630, -38.051758, 80.06,  360.00, 216, 0, 5.70, 1
2013/01/07, 22:40:00, -54.005661, -38.051746, 83.86,  180.00, 20, 0, 3.54, 1
2013/01/07, 22:44:57, -54.005672, -38.051785, 82.22,  0.00, 79, 0, 2.83, 1
2013/01/07, 22:49:53, -54.005520, -38.051640, 104.99,  0.00, 89, 0, 19.38, 1
2013/01/07, 22:54:49, -54.005684, -38.051750, 79.09,  36.00, 47, 0, 19.60, 1
2013/01/07, 22:59:45, -54.005665, -38.051773, 83.46,  468.00, 129, 0, 2.59, 1
2013/01/07, 23:04:44, -54.005299, -38.051693, -5.46,  0.00, 154, 0, 41.03, 1
2013/01/07, 23:09:41, -54.005356, -38.051743, 30.47,  0.00, 137, 0, 7.13, 1
2013/01/07, 23:14:38, -54.005890, -38.051556, 208.96,  0.00, 41, 0, 60.62, 1
