Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2013/01/28, 10:34:25, -54.008324, -38.051567, 8.22,  3060.00, 191, -2, 0.00, 1
2013/01/28, 10:39:36, -54.008217, -38.051353, -4.44,  8208.00, 120, 0, 18.36, 1
2013/01/28, 10:44:49, -54.008217, -38.051353, -4.44,  8208.00, 120, 0, 0.00, 1
2013/01/28, 10:49:53, -54.008404, -38.051525, 1.79,  468.00, 94, 0, 23.64, 1
2013/01/28, 10:54:52, -54.007671, -38.050900, -64.74,  0.00, 17, 0, 91.17, 1
2013/01/28, 10:59:44, -54.008526, -38.050583, 25.93,  1080.00, 57, 0, 97.30, 1
2013/01/28, 11:04:33, -54.008526, -38.050621, 19.30,  0.00, 40, 0, 2.48, 1
2013/01/28, 11:09:14, -54.008430, -38.050377, 26.47,  180.00, 92, 0, 19.19, 1
2013/01/28, 11:13:57, -54.008446, -38.050598, 17.44,  324.00, 127, 0, 14.55, 1
2013/01/28, 11:18:44, -54.008492, -38.050735, 13.67,  36.00, 210, 0, 10.31, 1
2013/01/28, 11:23:37, -54.008499, -38.050644, 23.13,  72.00, 100, 0, 6.00, 1
2013/01/28, 11:28:27, -54.008472, -38.050560, 17.96,  144.00, 193, 0, 6.26, 1
2013/01/28, 11:33:18, -54.008503, -38.050468, 38.02,  0.00, 89, 0, 6.93, 1
2013/01/28, 11:38:08, -54.008205, -38.050743, -12.24,  0.00, 136, 0, 37.70, 1
2013/01/28, 11:42:58, -54.008648, -38.050331, 60.35,  0.00, 53, 0, 56.14, 1
2013/01/28, 11:47:47, -54.009220, -38.049316, 178.74,  0.00, 88, 0, 91.89, 1
2013/01/28, 11:52:41, -54.008907, -38.049557, 124.23,  0.00, 64, 0, 38.20, 1
2013/01/28, 11:57:58, -54.008480, -38.050663, 16.28,  72.00, 131, 0, 86.47, 1
2013/01/28, 12:02:53, -54.008522, -38.050674, 25.38,  72.00, 149, 0, 4.73, 1
