Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2013/02/24, 10:48:05, -54.008343, -38.051678, 15.44,  1980.00, 320, -2, 0.00, 1
2013/02/24, 10:52:52, -54.008255, -38.051907, 12.03,  1548.00, 120, 0, 17.88, 1
2013/02/24, 10:57:42, -54.008194, -38.052326, -42.32,  0.00, 86, 0, 28.21, 1
2013/02/24, 11:02:51, -54.008564, -38.051273, 50.73,  1044.00, 277, 0, 80.17, 1
2013/02/24, 11:07:43, -54.008377, -38.051731, 28.89,  0.00, 340, 0, 36.44, 1
2013/02/24, 11:12:25, -54.008289, -38.051991, -16.26,  0.00, 304, 0, 19.61, 1
2013/02/24, 11:17:22, -54.008656, -38.051960, 9.29,  4500.00, 321, 0, 40.86, 1
2013/02/24, 11:22:46, -54.008373, -38.051617, 8.60,  6228.00, 239, 0, 38.63, 1
2013/02/24, 11:33:36, -54.008373, -38.051617, 8.60,  6228.00, 239, 0, 0.00, 1
2013/02/24, 11:38:20, -54.008289, -38.051468, 23.46,  108.00, 19, 0, 13.49, 1
2013/02/24, 11:43:00, -54.008766, -38.051556, 37.63,  0.00, 238, 0, 53.35, 1
2013/02/24, 11:47:38, -54.008736, -38.052155, 7.90,  0.00, 286, 0, 39.28, 1
2013/02/24, 11:52:13, -54.008774, -38.051235, 28.01,  5040.00, 50, 0, 60.27, 1
2013/02/24, 11:56:45, -54.008724, -38.049477, 13.93,  36.00, 226, 0, 115.01, 1
2013/02/24, 12:01:54, -54.008759, -38.049572, 10.65,  0.00, 356, 0, 7.33, 1
2013/02/24, 12:07:10, -54.007759, -38.046017, 55.99,  0.00, 10, 0, 257.55, 1
2013/02/24, 12:12:11, -54.007477, -38.046165, 22.87,  36.00, 25, 0, 32.81, 1
2013/02/24, 12:17:11, -54.006397, -38.046528, 63.77,  756.00, 20, 0, 122.41, 1
2013/02/24, 12:22:07, -54.006836, -38.047676, 51.93,  3960.00, 232, 0, 89.50, 1
2013/02/24, 12:27:11, -54.007343, -38.049007, 21.34,  540.00, 96, 0, 103.65, 1
2013/02/24, 12:32:09, -54.007477, -38.048985, 36.14,  2196.00, 105, 0, 14.97, 1
2013/02/24, 12:37:01, -54.007702, -38.049084, 39.48,  0.00, 12, 0, 25.84, 1
2013/02/24, 12:41:54, -54.007690, -38.049152, 35.33,  0.00, 236, 0, 4.64, 1
2013/02/24, 12:46:51, -54.007656, -38.049324, 35.03,  504.00, 96, 0, 11.86, 1
2013/02/24, 12:52:38, -54.007671, -38.049088, 42.45,  0.00, 233, 0, 15.51, 1
2013/02/24, 12:58:49, -54.007614, -38.048973, 37.51,  0.00, 217, 0, 9.83, 1
