Date,Time,Latitude,Longitude,Logger ID,Deployment,Altitude,R-Err,C-Err,Total C-Err,Sats Used,# Sats,Duplicates,Notes
13/03/2013,17:02:00,-54.006753,-38.049188,SFL00000417,W8975_01_210313,0,0.585118,0,104.1,4,4,0,
13/03/2013,17:07:00,-54.007504,-38.049574,SFL00000417,W8975_01_210313,0,17.122071,104.1,104.1,7,8,0,
13/03/2013,17:12:00,-53.992116,-38.058148,SFL00000417,W8975_01_210313,0,0.333218,1.7,104.1,4,4,0,
13/03/2013,17:17:00,-54.007514,-38.05002,SFL00000417,W8975_01_210313,0,10.446977,-0.08,104.02,6,7,0,
13/03/2013,17:23:00,-54.007226,-38.050909,SFL00000417,W8975_01_210313,0,0.320361,0.12,104.02,4,5,0,
13/03/2013,17:28:00,-54.008174,-38.050354,SFL00000417,W8975_01_210313,0,2.658459,0.02,104.02,5,6,0,
13/03/2013,17:33:00,-54.007965,-38.050166,SFL00000417,W8975_01_210313,0,10.385633,-0.02,104,7,8,0,
13/03/2013,17:38:00,-54.008048,-38.049944,SFL00000417,W8975_01_210313,0,10.062591,0,104,5,6,0,
13/03/2013,18:39:00,-54.00757,-38.04952,SFL00000417,W8975_01_210313,0,4.967165,-0.02,104,5,6,0,
13/03/2013,19:39:00,-54.007298,-38.05038,SFL00000417,W8975_01_210313,0,1.797612,-0.1,104,4,4,0,
13/03/2013,20:39:00,-54.007827,-38.049316,SFL00000417,W8975_01_210313,0,7.241863,-0.13,103.87,7,7,0,
13/03/2013,21:39:00,-54.007762,-38.050046,SFL00000417,W8975_01_210313,0,19.639782,-0.04,103.83,8,8,0,
13/03/2013,22:39:00,-54.007693,-38.049781,SFL00000417,W8975_01_210313,0,10.429798,-0.06,103.77,8,8,0,
13/03/2013,23:39:00,-54.007723,-38.049839,SFL00000417,W8975_01_210313,0,8.904567,-0.03,103.74,7,7,0,
14/03/2013,00:39:00,-54.008814,-38.050793,SFL00000417,W8975_01_210313,0,0.215368,-0.2,103.74,4,4,0,
14/03/2013,01:41:00,-54.007832,-38.049572,SFL00000417,W8975_01_210313,0,5.975823,-0.09,103.65,7,7,0,
14/03/2013,02:41:00,-54.007534,-38.048893,SFL00000417,W8975_01_210313,0,10.994162,0,103.65,6,6,0,
14/03/2013,03:41:00,-54.007895,-38.049834,SFL00000417,W8975_01_210313,0,3.425833,-0.13,103.52,8,8,0,
14/03/2013,04:41:00,-54.007773,-38.049563,SFL00000417,W8975_01_210313,0,12.064075,0.01,103.53,8,8,0,
14/03/2013,05:41:00,-54.007958,-38.049576,SFL00000417,W8975_01_210313,0,10.153553,-0.04,103.49,7,7,0,
14/03/2013,06:41:00,-54.008168,-38.050403,SFL00000417,W8975_01_210313,0,5.345355,-0.09,103.4,8,8,0,
14/03/2013,07:30:11,-54.021165,-38.082599,SFL00000417,W8975_01_210313,0,5.398013,-0.26,103.14,6,6,0,
14/03/2013,07:53:16,-54.010501,-38.095476,SFL00000417,W8975_01_210313,0,8.362678,0.22,103.36,7,7,0,
14/03/2013,08:00:24,-54.006771,-38.099816,SFL00000417,W8975_01_210313,0,5.172313,-0.35,103.01,8,8,0,
14/03/2013,08:05:02,-54.004842,-38.104404,SFL00000417,W8975_01_210313,0,3.823335,0.37,103.38,7,7,0,
14/03/2013,08:40:01,-53.96893,-38.119005,SFL00000417,W8975_01_210313,0,11.886695,0.09,103.38,5,5,0,
14/03/2013,08:45:56,-53.963615,-38.121807,SFL00000417,W8975_01_210313,0,4.615453,-0.22,103.16,6,6,0,
14/03/2013,08:53:38,-53.95294,-38.124153,SFL00000417,W8975_01_210313,0,8.65015,0.08,103.24,6,6,0,
14/03/2013,09:16:05,-53.927615,-38.132629,SFL00000417,W8975_01_210313,0,9.801122,-0.15,103.09,7,7,0,
14/03/2013,09:22:07,-53.920414,-38.136743,SFL00000417,W8975_01_210313,0,0.498787,0.33,103.09,4,4,0,
14/03/2013,09:36:00,-53.906941,-38.142765,SFL00000417,W8975_01_210313,0,8.813339,-0.03,103.06,6,6,0,
14/03/2013,09:41:33,-53.902418,-38.145912,SFL00000417,W8975_01_210313,0,6.633597,0.3,103.06,5,5,0,
14/03/2013,09:57:12,-53.884669,-38.155284,SFL00000417,W8975_01_210313,0,2.367859,-0.12,102.94,6,6,0,
14/03/2013,10:03:00,-53.879547,-38.157887,SFL00000417,W8975_01_210313,0,6.837212,0.39,103.33,7,7,0,
14/03/2013,10:20:59,-53.868063,-38.162359,SFL00000417,W8975_01_210313,0,14.758283,-0.16,103.17,8,8,0,
14/03/2013,10:50:44,-53.848219,-38.169685,SFL00000417,W8975_01_210313,0,1.52907,0.25,103.42,6,6,0,
14/03/2013,11:07:35,-53.83263,-38.180475,SFL00000417,W8975_01_210313,0,9.289576,-0.53,102.89,6,6,0,
14/03/2013,11:15:58,-53.825912,-38.184457,SFL00000417,W8975_01_210313,0,0.257638,0.33,102.89,4,4,0,
14/03/2013,11:26:00,-53.822421,-38.189741,SFL00000417,W8975_01_210313,0,2.726605,0.5,103.39,6,6,0,
14/03/2013,11:32:00,-53.823532,-38.191511,SFL00000417,W8975_01_210313,0,9.607206,-0.48,102.91,8,8,0,
14/03/2013,12:29:04,-50.038171,-38.324349,SFL00000417,W8975_01_210313,0,1.987384,3.28,102.91,4,4,0,
14/03/2013,12:37:41,-53.821182,-38.212709,SFL00000417,W8975_01_210313,0,6.432644,-0.16,102.91,5,5,0,
14/03/2013,12:44:00,-53.819323,-38.216048,SFL00000417,W8975_01_210313,0,14.711831,0.6,103.51,6,6,0,
14/03/2013,12:50:47,-53.818205,-38.220105,SFL00000417,W8975_01_210313,0,1.139062,-0.29,103.51,5,5,0,
14/03/2013,12:55:00,-53.817242,-38.221735,SFL00000417,W8975_01_210313,0,12.383825,-0.53,103.51,5,5,0,
14/03/2013,13:04:06,-53.814652,-38.227758,SFL00000417,W8975_01_210313,0,1.067182,0.11,103.51,5,5,0,
14/03/2013,13:31:07,-53.794406,-38.255538,SFL00000417,W8975_01_210313,0,28.21866,-0.6,103.51,4,4,0,
14/03/2013,13:37:00,-53.788371,-38.262104,SFL00000417,W8975_01_210313,0,2.354402,-0.45,103.06,6,6,0,
14/03/2013,13:55:02,-53.779629,-38.270446,SFL00000417,W8975_01_210313,0,5.874201,0.02,103.08,6,6,0,
14/03/2013,14:40:51,-53.758304,-38.290816,SFL00000417,W8975_01_210313,0,1.228944,0,103.08,5,5,0,
14/03/2013,15:15:06,-53.740634,-38.319195,SFL00000417,W8975_01_210313,0,5.497121,0.42,103.5,6,6,0,
14/03/2013,15:51:07,-53.734786,-38.346623,SFL00000417,W8975_01_210313,0,4.599697,-0.65,102.85,7,7,0,
14/03/2013,16:56:01,-53.736001,-38.352048,SFL00000417,W8975_01_210313,0,4.757321,0.17,103.02,6,6,0,
14/03/2013,17:01:01,-53.737601,-38.352107,SFL00000417,W8975_01_210313,0,0.309661,-0.29,103.02,4,4,0,
14/03/2013,17:36:02,-53.74022,-38.374419,SFL00000417,W8975_01_210313,0,0.51743,-1.3,103.02,4,4,0,
14/03/2013,18:08:00,-53.724516,-38.385736,SFL00000417,W8975_01_210313,0,1.579903,0.33,103.02,4,4,0,
14/03/2013,18:14:01,-53.723915,-38.386941,SFL00000417,W8975_01_210313,0,3.429392,-0.41,103.02,5,5,0,
14/03/2013,19:22:04,-53.72627,-38.384536,SFL00000417,W8975_01_210313,0,5.924292,-0.48,102.54,7,7,0,
14/03/2013,19:28:04,-53.727043,-38.376623,SFL00000417,W8975_01_210313,0,2.634498,-0.1,102.54,4,4,0,
14/03/2013,19:49:01,-53.725251,-38.378772,SFL00000417,W8975_01_210313,0,2.329149,0.38,102.54,5,5,0,
14/03/2013,20:18:01,-53.723499,-38.38072,SFL00000417,W8975_01_210313,0,8.596763,0.21,102.75,6,6,0,
14/03/2013,20:33:01,-53.718146,-38.391159,SFL00000417,W8975_01_210313,0,2.840972,0.25,103,7,7,0,
14/03/2013,20:38:01,-53.717638,-38.393085,SFL00000417,W8975_01_210313,0,18.100264,0.39,103.39,7,7,0,
14/03/2013,21:02:02,-53.713756,-38.401477,SFL00000417,W8975_01_210313,0,12.014591,-0.02,103.37,7,7,0,
14/03/2013,21:11:03,-53.711844,-38.405424,SFL00000417,W8975_01_210313,0,4.869713,-0.13,103.24,8,8,0,
14/03/2013,21:26:12,-53.706623,-38.413867,SFL00000417,W8975_01_210313,0,9.197348,-0.63,102.61,8,8,0,
14/03/2013,21:32:08,-53.705168,-38.417248,SFL00000417,W8975_01_210313,0,4.633491,0.01,102.61,5,5,0,
14/03/2013,22:27:03,-53.701707,-38.417744,SFL00000417,W8975_01_210313,0,12.267755,0.21,102.82,7,7,0,
14/03/2013,23:05:07,-53.706956,-38.422745,SFL00000417,W8975_01_210313,0,10.19033,0.48,102.82,5,5,0,
14/03/2013,23:12:01,-53.707424,-38.42572,SFL00000417,W8975_01_210313,0,0.060049,-0.43,102.82,4,4,0,
14/03/2013,23:26:02,-53.706991,-38.429418,SFL00000417,W8975_01_210313,0,6.766156,0.47,103.29,6,6,0,
14/03/2013,23:33:03,-53.707112,-38.431054,SFL00000417,W8975_01_210313,0,3.914125,-0.51,103.29,5,5,0,
14/03/2013,23:38:05,-53.706732,-38.429072,SFL00000417,W8975_01_210313,0,4.751663,-0.53,102.76,6,6,0,
14/03/2013,23:53:02,-53.701106,-38.420401,SFL00000417,W8975_01_210313,0,0.600827,0.47,102.76,4,4,0,
15/03/2013,00:11:06,-53.703429,-38.420881,SFL00000417,W8975_01_210313,0,0.465546,0.08,102.76,4,4,0,
15/03/2013,00:31:40,-53.70041,-38.427368,SFL00000417,W8975_01_210313,0,0.147637,-0.26,102.76,4,4,0,
15/03/2013,00:55:53,-53.697331,-38.430153,SFL00000417,W8975_01_210313,0,0.701123,0.32,102.76,4,4,0,
15/03/2013,01:04:08,-53.696615,-38.432409,SFL00000417,W8975_01_210313,0,6.501527,0.04,102.8,6,6,0,
15/03/2013,01:13:01,-53.695206,-38.434223,SFL00000417,W8975_01_210313,0,8.559166,-0.43,102.37,7,7,0,
15/03/2013,02:05:09,-53.696789,-38.429935,SFL00000417,W8975_01_210313,0,5.239017,0.47,102.84,6,6,0,
15/03/2013,02:28:02,-53.697643,-38.425859,SFL00000417,W8975_01_210313,0,0.866164,-0.26,102.84,4,4,0,
15/03/2013,02:56:04,-53.694669,-38.426109,SFL00000417,W8975_01_210313,0,0.664726,0.43,102.84,4,4,0,
15/03/2013,03:12:03,-53.693697,-38.425576,SFL00000417,W8975_01_210313,0,4.71843,-0.06,102.78,6,6,0,
15/03/2013,03:40:03,-53.686922,-38.424907,SFL00000417,W8975_01_210313,0,0.4505,0,102.78,4,4,0,
15/03/2013,04:27:02,-53.686705,-38.428135,SFL00000417,W8975_01_210313,0,8.302182,-0.03,102.75,6,6,0,
15/03/2013,05:31:03,-53.678018,-38.440233,SFL00000417,W8975_01_210313,0,8.499397,-0.05,102.7,6,6,0,
15/03/2013,06:36:06,-53.670893,-38.45014,SFL00000417,W8975_01_210313,0,9.139679,-0.01,102.7,4,4,0,
15/03/2013,06:59:10,-53.667951,-38.450542,SFL00000417,W8975_01_210313,0,7.420304,-0.32,102.38,6,6,0,
15/03/2013,07:05:02,-53.667162,-38.452386,SFL00000417,W8975_01_210313,0,4.136218,-0.19,102.19,8,8,0,
15/03/2013,07:14:19,-53.665973,-38.451997,SFL00000417,W8975_01_210313,0,2.170575,0.26,102.45,7,7,0,
15/03/2013,07:19:02,-53.666785,-38.451933,SFL00000417,W8975_01_210313,0,8.70695,0.34,102.79,7,7,0,
15/03/2013,07:38:02,-53.6618,-38.461334,SFL00000417,W8975_01_210313,0,10.925996,-0.1,102.79,5,5,0,
15/03/2013,07:46:03,-53.658043,-38.464956,SFL00000417,W8975_01_210313,0,11.616297,-0.65,102.14,8,8,0,
15/03/2013,08:02:06,-53.653222,-38.468569,SFL00000417,W8975_01_210313,0,15.31904,0.13,102.27,8,8,0,
15/03/2013,08:10:04,-53.651029,-38.468744,SFL00000417,W8975_01_210313,0,6.263678,0.24,102.51,7,7,0,
15/03/2013,08:16:01,-53.649269,-38.468528,SFL00000417,W8975_01_210313,0,5.262559,-0.12,102.39,7,7,0,
15/03/2013,08:21:03,-53.648067,-38.468683,SFL00000417,W8975_01_210313,0,3.924627,0.25,102.39,5,5,0,
15/03/2013,08:39:02,-53.644457,-38.472645,SFL00000417,W8975_01_210313,0,3.557354,-0.13,102.26,7,7,0,
15/03/2013,09:04:01,-53.639105,-38.476052,SFL00000417,W8975_01_210313,0,6.47819,0.12,102.38,8,8,0,
15/03/2013,09:12:06,-53.637957,-38.477235,SFL00000417,W8975_01_210313,0,9.774122,0.65,103.03,8,8,0,
15/03/2013,09:17:01,-53.637357,-38.478353,SFL00000417,W8975_01_210313,0,7.762066,-0.41,102.62,7,7,0,
15/03/2013,09:22:04,-53.636746,-38.47948,SFL00000417,W8975_01_210313,0,12.199451,-0.5,102.12,8,8,0,
15/03/2013,09:31:07,-53.636441,-38.481514,SFL00000417,W8975_01_210313,0,5.527802,0.71,102.83,6,6,0,
15/03/2013,09:36:01,-53.636659,-38.482698,SFL00000417,W8975_01_210313,0,11.085057,-0.24,102.59,6,6,0,
15/03/2013,09:43:05,-53.635812,-38.483775,SFL00000417,W8975_01_210313,0,0.834451,-0.31,102.59,4,4,0,
15/03/2013,09:50:05,-53.635157,-38.485768,SFL00000417,W8975_01_210313,0,4.475134,-0.29,102.59,5,5,0,
15/03/2013,10:04:02,-53.635958,-38.488497,SFL00000417,W8975_01_210313,0,6.188614,0.35,102.94,6,6,0,
15/03/2013,10:09:01,-53.635013,-38.488515,SFL00000417,W8975_01_210313,0,5.606408,-0.47,102.47,7,7,0,
15/03/2013,10:17:05,-53.634502,-38.489596,SFL00000417,W8975_01_210313,0,10.11311,-0.39,102.08,6,6,0,
15/03/2013,10:24:01,-53.633652,-38.489519,SFL00000417,W8975_01_210313,0,9.214053,0.89,102.97,7,7,0,
