Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2013/01/04, 12:21:45, -54.008404, -38.051517, 37.22,  1728.00, 217, -2, 0.00, 1
2013/01/04, 12:38:35, -54.008404, -38.051517, 37.22,  1728.00, 217, 0, 0.00, 1
2013/01/04, 12:43:58, -54.008434, -38.051380, 19.18,  0.00, 0, 0, 9.55, 1
2013/01/04, 12:49:17, -54.008408, -38.051327, 27.41,  0.00, 0, 0, 4.51, 1
2013/01/04, 12:54:26, -54.008545, -38.051514, 21.35,  972.00, 237, 0, 19.53, 1
2013/01/04, 12:59:32, -54.008816, -38.052021, 30.15,  360.00, 239, 0, 44.78, 1
2013/01/04, 13:04:36, -54.008751, -38.052044, 22.88,  1188.00, 167, 0, 7.38, 1
2013/01/04, 13:09:22, -54.008678, -38.052151, 23.44,  0.00, 0, 0, 10.71, 1
2013/01/04, 13:14:08, -54.008556, -38.052395, 2.06,  0.00, 86, 0, 20.93, 1
2013/01/04, 13:18:50, -54.008221, -38.052616, -64.07,  0.00, 145, 0, 39.95, 1
2013/01/04, 13:23:33, -54.008457, -38.052464, -24.92,  0.00, 215, 0, 28.06, 1
2013/01/04, 13:28:16, -54.008484, -38.052517, -32.83,  0.00, 107, 0, 4.58, 1
2013/01/04, 13:32:59, -54.008728, -38.051838, 45.47,  0.00, 325, 0, 52.01, 1
2013/01/04, 13:37:43, -54.008610, -38.052116, 12.16,  0.00, 44, 0, 22.41, 1
2013/01/04, 13:42:31, -54.008690, -38.052330, 2.06,  0.00, 149, 0, 16.57, 1
2013/01/04, 13:47:19, -54.008644, -38.051994, 28.74,  0.00, 159, 0, 22.54, 1
2013/01/04, 13:52:02, -54.008667, -38.052181, 12.93,  0.00, 126, 0, 12.48, 1
2013/01/04, 13:56:46, -54.008621, -38.052540, -18.60,  0.00, 133, 0, 24.01, 1
2013/01/04, 14:01:35, -54.008053, -38.054169, -77.17,  0.00, 295, 0, 123.77, 1
2013/01/04, 14:06:31, -54.008732, -38.052124, 20.29,  0.00, 266, 0, 153.49, 1
2013/01/04, 14:11:26, -54.008709, -38.052082, 18.27,  0.00, 127, 0, 3.75, 1
2013/01/04, 14:16:35, -54.008713, -38.052090, 36.74,  252.00, 314, 0, 0.69, 1
2013/01/04, 14:21:24, -54.008698, -38.052208, 17.27,  36.00, 212, 0, 7.89, 1
2013/01/04, 14:26:13, -54.008617, -38.052235, 16.61,  0.00, 343, 0, 9.18, 1
2013/01/04, 14:31:01, -54.008701, -38.052231, 12.75,  0.00, 335, 0, 9.34, 1
2013/01/04, 14:35:48, -54.008797, -38.051876, 44.46,  540.00, 255, 0, 25.54, 1
2013/01/04, 14:40:35, -54.008762, -38.052254, 16.19,  1044.00, 173, 0, 25.01, 1
2013/01/04, 14:45:22, -54.008812, -38.052197, 11.03,  288.00, 328, 0, 6.69, 1
2013/01/04, 14:50:10, -54.008598, -38.052219, 27.45,  0.00, 27, 0, 23.84, 1
2013/01/04, 14:54:58, -54.008442, -38.052166, 50.49,  0.00, 219, 0, 17.69, 1
2013/01/04, 14:59:47, -54.008709, -38.052280, 15.10,  0.00, 87, 0, 30.61, 1
2013/01/04, 15:04:47, -54.008671, -38.052116, 18.02,  36.00, 283, 0, 11.52, 1
2013/01/04, 15:09:57, -54.008816, -38.052105, 22.35,  0.00, 153, 0, 16.14, 1
2013/01/04, 15:15:50, -54.008919, -38.052086, 0.99,  36.00, 218, 0, 11.52, 1
2013/01/04, 15:22:05, -54.008888, -38.051846, 20.30,  36.00, 145, 0, 16.06, 1
2013/01/04, 15:29:12, -54.008698, -38.051537, 17.63,  252.00, 6, 0, 29.22, 1
2013/01/04, 15:34:13, -54.008465, -38.051243, 16.54,  576.00, 50, 0, 32.25, 1
2013/01/04, 15:39:16, -54.008266, -38.051517, 18.34,  0.00, 50, 0, 28.46, 1
2013/01/04, 15:44:16, -54.008083, -38.051495, 19.30,  216.00, 74, 0, 20.40, 1
2013/01/04, 15:49:19, -54.008121, -38.051418, 36.00,  396.00, 126, 0, 6.57, 1
