Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2013/02/03, 11:35:17, -54.008469, -38.051697, 62.55,  2088.00, 316, -2, 0.00, 1
2013/02/03, 11:58:52, -54.008469, -38.051697, 62.55,  2088.00, 316, 0, 0.00, 1
2013/02/03, 12:08:41, -54.008369, -38.051865, 4.91,  0.00, 225, 0, 15.63, 1
2013/02/03, 12:14:07, -54.009418, -38.052555, 0.19,  0.00, 190, 0, 125.05, 1
2013/02/03, 12:22:07, -54.010040, -38.052513, -12.19,  8532.00, 171, 0, 69.22, 1
2013/02/03, 12:27:00, -54.010204, -38.053066, 2.91,  0.00, 293, 0, 40.48, 1
2013/02/03, 12:31:49, -54.009972, -38.052666, 28.93,  468.00, 316, 0, 36.72, 1
2013/02/03, 12:36:43, -54.009659, -38.052349, 11.66,  504.00, 326, 0, 40.50, 1
2013/02/03, 12:41:32, -54.008869, -38.051239, 18.08,  4104.00, 53, 0, 113.92, 1
2013/02/03, 12:46:20, -54.008251, -38.050064, 38.24,  0.00, 78, 0, 103.04, 1
2013/02/03, 12:51:23, -54.007813, -38.049881, 2.49,  2808.00, 21, 0, 50.15, 1
2013/02/03, 12:56:17, -54.007256, -38.049393, 19.74,  0.00, 182, 0, 69.66, 1
2013/02/03, 13:01:13, -54.007668, -38.049164, 56.12,  0.00, 175, 0, 48.19, 1
2013/02/03, 13:06:35, -54.007488, -38.049503, 34.94,  72.00, 83, 0, 29.86, 1
2013/02/03, 13:11:33, -54.007446, -38.049633, 27.84,  0.00, 298, 0, 9.69, 1
2013/02/03, 13:16:32, -54.007088, -38.048916, 63.01,  0.00, 100, 0, 61.48, 1
2013/02/03, 13:21:29, -54.007191, -38.048580, 24.37,  0.00, 81, 0, 24.76, 1
2013/02/03, 13:26:26, -54.007088, -38.048485, 52.23,  216.00, 104, 0, 13.03, 1
2013/02/03, 13:31:29, -54.007061, -38.048523, 43.92,  252.00, 138, 0, 3.90, 1
2013/02/03, 13:36:31, -54.006966, -38.048370, 74.94,  180.00, 154, 0, 14.54, 1
2013/02/03, 13:41:35, -54.007065, -38.048462, 54.56,  144.00, 132, 0, 12.54, 1
2013/02/03, 13:46:42, -54.007050, -38.048519, 42.33,  36.00, 15, 0, 4.08, 1
2013/02/03, 13:51:49, -54.007179, -38.048553, 52.07,  216.00, 160, 0, 14.52, 1
2013/02/03, 13:57:00, -54.007118, -38.048534, 43.51,  468.00, 42, 0, 6.90, 1
2013/02/03, 14:02:07, -54.007095, -38.048504, 50.76,  0.00, 167, 0, 3.22, 1
2013/02/03, 14:07:03, -54.007061, -38.048500, 36.71,  0.00, 158, 0, 3.79, 1
2013/02/03, 14:11:59, -54.007126, -38.048492, 35.27,  0.00, 79, 0, 7.25, 1
2013/02/03, 14:16:58, -54.007053, -38.048481, 17.40,  0.00, 167, 0, 8.15, 1
2013/02/03, 14:21:57, -54.007164, -38.048508, 51.73,  2772.00, 0, 0, 12.47, 1
2013/02/03, 14:26:57, -54.006859, -38.048618, -26.29,  0.00, 91, 0, 34.67, 1
2013/02/03, 14:32:00, -54.006195, -38.048923, -108.19,  0.00, 5, 0, 76.48, 1
2013/02/03, 14:37:06, -54.006790, -38.048729, -43.92,  0.00, 5, 0, 67.36, 1
2013/02/03, 14:43:33, -54.006538, -38.048840, -35.04,  468.00, 95, 0, 28.94, 1
2013/02/03, 14:53:14, -54.006458, -38.049068, -47.22,  3672.00, 160, 0, 17.35, 1
2013/02/03, 15:09:54, -54.006458, -38.049068, -47.22,  3672.00, 160, 0, 0.00, 1
2013/02/03, 15:16:32, -54.007095, -38.048592, 43.99,  0.00, 41, 0, 77.36, 1
2013/02/03, 15:28:37, -54.007183, -38.048584, 47.43,  0.00, 84, 0, 9.80, 1
2013/02/03, 15:33:54, -54.007145, -38.048588, 36.36,  1296.00, 54, 0, 4.23, 1
2013/02/03, 15:39:28, -54.007000, -38.048359, 75.51,  0.00, 76, 0, 22.00, 1
2013/02/03, 15:49:35, -54.006939, -38.048359, 79.35,  2556.00, 244, 0, 6.78, 1
2013/02/03, 15:57:24, -54.006973, -38.048428, 106.53,  0.00, 251, 0, 5.88, 1
2013/02/03, 16:02:38, -54.006962, -38.048336, 80.77,  0.00, 237, 0, 6.14, 1
2013/02/03, 16:07:40, -54.007038, -38.048458, 41.85,  324.00, 225, 0, 11.62, 1
2013/02/03, 16:12:39, -54.006653, -38.048252, 140.83,  0.00, 235, 0, 44.88, 1
2013/02/03, 16:17:42, -54.007042, -38.048443, 54.89,  180.00, 241, 0, 45.02, 1
2013/02/03, 16:22:46, -54.007050, -38.048489, 45.78,  144.00, 250, 0, 3.13, 1
2013/02/03, 16:27:51, -54.007050, -38.048435, 65.25,  0.00, 273, 0, 3.53, 1
2013/02/03, 16:32:55, -54.006954, -38.048355, 66.39,  0.00, 82, 0, 11.89, 1
2013/02/03, 16:38:28, -54.007080, -38.048527, 62.90,  1116.00, 6, 0, 17.96, 1
2013/02/03, 16:43:24, -54.006966, -38.048576, 65.37,  540.00, 282, 0, 13.07, 1
2013/02/03, 16:48:18, -54.007000, -38.048679, 47.54,  360.00, 43, 0, 7.72, 1
2013/02/03, 16:53:15, -54.007065, -38.048157, 85.06,  0.00, 92, 0, 34.87, 1
2013/02/03, 16:58:10, -54.007309, -38.048084, 28.04,  540.00, 210, 0, 27.55, 1
2013/02/03, 17:03:17, -54.007069, -38.048470, 37.60,  0.00, 0, 0, 36.72, 1
2013/02/03, 17:08:07, -54.006950, -38.048321, 103.13,  0.00, 207, 0, 16.43, 1
2013/02/03, 17:13:00, -54.007072, -38.048477, 32.91,  360.00, 337, 0, 16.97, 1
2013/02/03, 17:17:52, -54.006996, -38.048229, 105.10,  0.00, 160, 0, 18.28, 1
2013/02/03, 17:22:45, -54.007084, -38.048443, 43.51,  216.00, 49, 0, 17.07, 1
2013/02/03, 17:27:35, -54.007011, -38.048485, 48.92,  0.00, 35, 0, 8.57, 1
2013/02/03, 17:32:26, -54.007065, -38.048447, 36.10,  0.00, 17, 0, 6.50, 1
2013/02/03, 17:37:19, -54.007214, -38.048450, 90.74,  2844.00, 355, 0, 16.57, 1
2013/02/03, 17:42:11, -54.006985, -38.048504, 18.71,  0.00, 208, 0, 25.71, 1
2013/02/03, 17:47:00, -54.007141, -38.048508, 38.01,  0.00, 237, 0, 17.35, 1
2013/02/03, 17:51:47, -54.007187, -38.048546, 44.22,  0.00, 38, 0, 5.69, 1
2013/02/03, 17:56:36, -54.007275, -38.048557, 45.19,  180.00, 34, 0, 9.81, 1
2013/02/03, 18:01:25, -54.007149, -38.048656, 19.47,  0.00, 7, 0, 15.43, 1
2013/02/03, 18:06:08, -54.007565, -38.048538, 129.04,  0.00, 53, 0, 46.90, 1
2013/02/03, 18:11:01, -54.007046, -38.048618, 23.80,  0.00, 139, 0, 57.95, 1
2013/02/03, 18:15:43, -54.007141, -38.048737, 33.94,  0.00, 37, 0, 13.12, 1
2013/02/03, 18:20:26, -54.007439, -38.048573, 71.59,  0.00, 314, 0, 34.83, 1
2013/02/03, 18:25:11, -54.007256, -38.048775, 27.70,  0.00, 270, 0, 24.26, 1
2013/02/03, 18:29:57, -54.007401, -38.048653, 66.73,  0.00, 158, 0, 17.99, 1
2013/02/03, 18:34:45, -54.007225, -38.048702, 41.13,  0.00, 189, 0, 19.83, 1
2013/02/03, 18:39:31, -54.007496, -38.048759, 67.60,  0.00, 287, 0, 30.36, 1
2013/02/03, 18:44:19, -54.007195, -38.048637, 40.78,  0.00, 29, 0, 34.41, 1
2013/02/03, 18:49:08, -54.007313, -38.048771, 51.56,  0.00, 249, 0, 15.77, 1
2013/02/03, 18:53:55, -54.007244, -38.048626, 49.39,  0.00, 247, 0, 12.19, 1
2013/02/03, 18:58:45, -54.007130, -38.048336, 75.98,  0.00, 249, 0, 22.80, 1
2013/02/03, 19:03:41, -54.007168, -38.048641, 39.48,  0.00, 45, 0, 20.37, 1
2013/02/03, 19:08:31, -54.007504, -38.049053, 77.99,  0.00, 293, 0, 46.05, 1
2013/02/03, 19:13:26, -54.007092, -38.048424, 52.38,  0.00, 94, 0, 61.55, 1
2013/02/03, 19:18:21, -54.007225, -38.048660, 61.92,  0.00, 232, 0, 21.37, 1
2013/02/03, 19:23:35, -54.007069, -38.048649, 30.92,  72.00, 71, 0, 17.36, 1
2013/02/03, 19:28:26, -54.007153, -38.048622, 48.91,  108.00, 86, 0, 9.51, 1
2013/02/03, 19:33:15, -54.007172, -38.048656, 44.65,  396.00, 358, 0, 3.07, 1
2013/02/03, 19:38:06, -54.007191, -38.048626, 45.92,  0.00, 186, 0, 2.88, 1
2013/02/03, 19:42:56, -54.007130, -38.048615, 33.70,  252.00, 340, 0, 6.82, 1
2013/02/03, 19:47:46, -54.007141, -38.048653, 33.14,  36.00, 137, 0, 2.77, 1
2013/02/03, 19:52:36, -54.007179, -38.048656, 38.56,  288.00, 12, 0, 4.23, 1
2013/02/03, 19:57:25, -54.007214, -38.048641, 44.45,  108.00, 28, 0, 4.01, 1
2013/02/03, 20:02:27, -54.007179, -38.048679, 45.41,  108.00, 146, 0, 4.62, 1
2013/02/03, 20:07:30, -54.007156, -38.048668, 43.30,  180.00, 179, 0, 2.66, 1
2013/02/03, 20:12:35, -54.007221, -38.048679, 52.18,  540.00, 89, 0, 7.26, 1
2013/02/03, 20:17:36, -54.007175, -38.048611, 34.11,  792.00, 336, 0, 6.78, 1
