Date,Time,Latitude,Longitude,Logger ID,Deployment,Altitude,R-Err,C-Err,Total C-Err,Sats Used,# Sats,Duplicates,Notes
23/02/2013,14:07:00,-54.006041,-38.047032,SFL00000420,W8940_01_170313,0,16.936032,-0.28,-0.28,6,6,0,
23/02/2013,14:12:00,-54.005588,-38.045782,SFL00000420,W8940_01_170313,0,0.542662,0.12,-0.28,4,4,0,
23/02/2013,14:17:00,-54.00592,-38.046841,SFL00000420,W8940_01_170313,0,24.220596,0.03,-0.25,7,7,0,
23/02/2013,14:22:00,-54.005968,-38.046523,SFL00000420,W8940_01_170313,0,18.704497,-0.01,-0.26,6,6,0,
23/02/2013,14:27:00,-54.006484,-38.046319,SFL00000420,W8940_01_170313,0,0.548915,-0.03,-0.26,4,4,0,
23/02/2013,14:32:00,-54.006211,-38.04638,SFL00000420,W8940_01_170313,0,18.600465,-0.02,-0.28,6,6,0,
23/02/2013,14:55:00,-54.006583,-38.045965,SFL00000420,W8940_01_170313,0,6.945255,-0.03,-0.28,5,5,0,
23/02/2013,15:03:00,-54.006458,-38.046115,SFL00000420,W8940_01_170313,0,12.859033,-0.02,-0.3,7,7,0,
23/02/2013,15:09:00,-54.006223,-38.045671,SFL00000420,W8940_01_170313,0,10.925281,-0.01,-0.31,6,6,0,
23/02/2013,15:15:00,-54.006535,-38.046357,SFL00000420,W8940_01_170313,0,0.118935,-0.02,-0.31,4,4,0,
23/02/2013,16:24:00,-54.006026,-38.046278,SFL00000420,W8940_01_170313,0,7.76017,-0.23,-0.54,6,6,0,
23/02/2013,17:25:00,-54.00765,-38.045151,SFL00000420,W8940_01_170313,0,3.995431,-0.08,-0.54,4,4,0,
23/02/2013,18:25:00,-54.006054,-38.046274,SFL00000420,W8940_01_170313,0,2.643555,-0.1,-0.54,5,5,0,
23/02/2013,19:25:00,-54.00596,-38.045086,SFL00000420,W8940_01_170313,0,0.085586,-0.1,-0.54,4,5,0,
23/02/2013,20:25:00,-54.00631,-38.04621,SFL00000420,W8940_01_170313,0,16.709299,-0.36,-0.9,7,8,0,
23/02/2013,22:29:00,-54.006249,-38.046046,SFL00000420,W8940_01_170313,0,22.427175,-0.16,-1.06,8,8,0,
24/02/2013,00:33:00,-54.006058,-38.045705,SFL00000420,W8940_01_170313,0,12.795506,-0.2,-1.26,8,8,0,
24/02/2013,01:34:00,-54.002664,-38.044446,SFL00000420,W8940_01_170313,0,0.547302,0.18,-1.26,4,4,0,
24/02/2013,02:34:00,-54.004907,-38.04487,SFL00000420,W8940_01_170313,0,10.882301,-0.14,-1.26,5,5,0,
24/02/2013,03:34:00,-54.00637,-38.045918,SFL00000420,W8940_01_170313,0,20.784178,-0.3,-1.56,8,8,0,
24/02/2013,04:38:00,-54.006231,-38.046295,SFL00000420,W8940_01_170313,0,11.053409,-0.2,-1.76,6,7,0,
24/02/2013,05:38:00,-54.006342,-38.045892,SFL00000420,W8940_01_170313,0,11.340056,-0.01,-1.77,7,8,0,
24/02/2013,07:42:00,-54.006308,-38.046251,SFL00000420,W8940_01_170313,0,13.82656,-0.23,-2,8,8,0,
24/02/2013,08:42:00,-54.00713,-38.046325,SFL00000420,W8940_01_170313,0,10.58884,-0.13,-2,5,5,0,
24/02/2013,09:42:00,-54.006349,-38.045895,SFL00000420,W8940_01_170313,0,11.130627,-0.16,-2.16,8,8,0,
24/02/2013,10:42:00,-54.006492,-38.046238,SFL00000420,W8940_01_170313,0,12.103292,-0.13,-2.29,8,8,0,
24/02/2013,11:42:00,-54.006191,-38.04657,SFL00000420,W8940_01_170313,0,6.773901,-0.11,-2.29,5,5,0,
24/02/2013,12:45:00,-54.006173,-38.04581,SFL00000420,W8940_01_170313,0,11.999077,-0.12,-2.41,7,7,0,
24/02/2013,13:45:00,-54.006204,-38.046317,SFL00000420,W8940_01_170313,0,23.290093,-0.18,-2.59,7,7,0,
24/02/2013,15:51:00,-54.006604,-38.046317,SFL00000420,W8940_01_170313,0,0.198582,-0.2,-2.59,4,4,0,
24/02/2013,16:51:00,-54.0064,-38.04631,SFL00000420,W8940_01_170313,0,15.954782,-0.37,-2.96,8,8,0,
24/02/2013,17:51:00,-54.006742,-38.045717,SFL00000420,W8940_01_170313,0,0.549548,-0.03,-2.96,4,4,0,
24/02/2013,19:55:00,-54.00639,-38.046085,SFL00000420,W8940_01_170313,0,5.649423,-0.32,-3.28,6,7,0,
24/02/2013,23:01:00,-54.007219,-38.047263,SFL00000420,W8940_01_170313,0,14.227904,-0.3,-3.58,8,8,0,
24/02/2013,23:43:05,-54.010884,-38.053205,SFL00000420,W8940_01_170313,0,7.485561,0.45,-3.13,6,6,0,
24/02/2013,23:49:05,-54.011668,-38.053571,SFL00000420,W8940_01_170313,0,14.015799,0.11,-3.02,8,8,0,
24/02/2013,23:54:33,-54.012346,-38.053543,SFL00000420,W8940_01_170313,0,3.013474,-0.74,-3.02,5,5,0,
24/02/2013,23:59:32,-54.0126,-38.053359,SFL00000420,W8940_01_170313,0,8.236741,0,-3.02,8,8,0,
25/02/2013,00:05:00,-54.014297,-38.0535,SFL00000420,W8940_01_170313,0,4.622914,-0.12,-3.02,5,5,0,
25/02/2013,00:11:00,-54.015128,-38.054188,SFL00000420,W8940_01_170313,0,18.856936,-0.41,-3.43,7,7,0,
25/02/2013,00:20:02,-54.020073,-38.055354,SFL00000420,W8940_01_170313,0,2.889217,-0.36,-3.79,7,7,0,
25/02/2013,02:47:01,-54.127094,-38.124971,SFL00000420,W8940_01_170313,0,8.150842,-0.18,-3.97,6,6,0,
25/02/2013,03:24:00,-54.134903,-38.134396,SFL00000420,W8940_01_170313,0,6.092769,-0.03,-4,7,7,0,
25/02/2013,03:34:37,-54.13663,-38.135821,SFL00000420,W8940_01_170313,0,9.112947,0.37,-4,5,5,0,
25/02/2013,03:46:00,-54.137955,-38.138492,SFL00000420,W8940_01_170313,0,0.464716,0.49,-4,4,4,0,
25/02/2013,04:14:02,-54.142831,-38.153831,SFL00000420,W8940_01_170313,0,0.153284,-0.36,-4,4,5,0,
25/02/2013,04:23:01,-54.143651,-38.15562,SFL00000420,W8940_01_170313,0,8.761817,0.65,-4,5,6,0,
25/02/2013,04:29:55,-54.144766,-38.158483,SFL00000420,W8940_01_170313,0,1.34828,0.4,-4,4,4,0,
25/02/2013,05:07:01,-54.15208,-38.172073,SFL00000420,W8940_01_170313,0,0.648736,0.46,-4,4,4,0,
25/02/2013,05:26:59,-54.158235,-38.174159,SFL00000420,W8940_01_170313,0,8.754993,0.54,-4,5,5,0,
25/02/2013,05:33:14,-54.163698,-38.174044,SFL00000420,W8940_01_170313,0,0.339691,0.21,-4,4,4,0,
25/02/2013,06:11:01,-54.174047,-38.170952,SFL00000420,W8940_01_170313,0,2.975597,0.02,-4,5,5,0,
25/02/2013,06:46:01,-54.185453,-38.161534,SFL00000420,W8940_01_170313,0,11.727822,0.47,-3.53,8,8,0,
25/02/2013,07:06:03,-54.192525,-38.156096,SFL00000420,W8940_01_170313,0,18.11769,-0.52,-4.05,6,7,0,
25/02/2013,07:16:12,-54.196109,-38.154878,SFL00000420,W8940_01_170313,0,4.14412,0.21,-3.84,6,6,0,
25/02/2013,07:21:02,-54.196716,-38.154096,SFL00000420,W8940_01_170313,0,19.940889,-0.26,-4.1,6,6,0,
25/02/2013,07:26:18,-54.197644,-38.153152,SFL00000420,W8940_01_170313,0,5.728873,-0.09,-4.19,6,7,0,
25/02/2013,07:35:00,-54.200254,-38.152115,SFL00000420,W8940_01_170313,0,3.098495,0.44,-3.75,6,6,0,
25/02/2013,07:41:01,-54.201262,-38.151006,SFL00000420,W8940_01_170313,0,4.402213,-0.46,-3.75,5,5,0,
25/02/2013,07:46:04,-54.202453,-38.1502,SFL00000420,W8940_01_170313,0,8.027801,-0.36,-4.11,8,8,0,
25/02/2013,07:52:18,-54.204088,-38.14939,SFL00000420,W8940_01_170313,0,12.940041,0.11,-4,8,8,0,
25/02/2013,07:57:00,-54.205794,-38.148397,SFL00000420,W8940_01_170313,0,16.256512,0.36,-3.64,8,8,0,
25/02/2013,08:06:09,-54.210058,-38.145826,SFL00000420,W8940_01_170313,0,5.740584,-0.12,-3.76,8,8,0,
25/02/2013,08:11:00,-54.211071,-38.145041,SFL00000420,W8940_01_170313,0,5.72143,0.11,-3.65,8,8,0,
25/02/2013,08:19:14,-54.21411,-38.14298,SFL00000420,W8940_01_170313,0,7.080785,-0.51,-4.16,8,8,0,
25/02/2013,08:25:12,-54.217231,-38.141278,SFL00000420,W8940_01_170313,0,0.71541,-0.15,-4.16,4,4,0,
25/02/2013,08:32:04,-54.21925,-38.139715,SFL00000420,W8940_01_170313,0,15.051488,0.38,-3.78,8,8,0,
25/02/2013,08:38:04,-54.221788,-38.138752,SFL00000420,W8940_01_170313,0,12.661399,-0.27,-4.05,8,8,0,
25/02/2013,08:43:02,-54.222632,-38.138136,SFL00000420,W8940_01_170313,0,6.910276,-0.36,-4.41,8,8,0,
25/02/2013,08:50:04,-54.22484,-38.137307,SFL00000420,W8940_01_170313,0,22.805785,0.47,-3.94,8,8,0,
