Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2013/01/26, 14:29:58, -54.008530, -38.051788, 31.66,  2880.00, 211, -2, 0.00, 1
2013/01/26, 14:35:03, -54.008499, -38.051926, 26.10,  2556.00, 208, 0, 9.65, 1
2013/01/26, 14:40:20, -54.008263, -38.051517, 3.06,  0.00, 275, 0, 37.46, 1
2013/01/26, 14:45:47, -54.008263, -38.051517, 3.06,  0.00, 275, 0, 0.00, 1
2013/01/26, 14:51:01, -54.008106, -38.050358, 34.35,  0.00, 28, 0, 77.72, 1
2013/01/26, 14:56:10, -54.008198, -38.050095, 38.08,  2196.00, 239, 0, 20.00, 1
2013/01/26, 15:01:14, -54.008099, -38.049965, 43.18,  1872.00, 245, 0, 13.90, 1
2013/01/26, 15:06:06, -54.008350, -38.050198, 31.27,  324.00, 8, 0, 31.79, 1
2013/01/26, 15:10:56, -54.008236, -38.050247, 34.37,  0.00, 252, 0, 13.07, 1
2013/01/26, 15:15:45, -54.008305, -38.050373, 26.65,  0.00, 31, 0, 11.25, 1
2013/01/26, 15:20:35, -54.008377, -38.050316, 45.36,  0.00, 4, 0, 8.83, 1
2013/01/26, 15:25:25, -54.008179, -38.050354, 18.26,  0.00, 15, 0, 22.16, 1
2013/01/26, 15:30:16, -54.008224, -38.050228, 35.73,  0.00, 107, 0, 9.63, 1
2013/01/26, 15:35:08, -54.008194, -38.050232, 21.38,  0.00, 267, 0, 3.35, 1
2013/01/26, 15:40:01, -54.008198, -38.050209, 26.33,  0.00, 329, 0, 1.57, 1
2013/01/26, 15:44:54, -54.008240, -38.050262, 22.39,  0.00, 19, 0, 5.81, 1
2013/01/26, 15:49:48, -54.008228, -38.050320, 23.72,  0.00, 37, 0, 4.02, 1
2013/01/26, 15:54:40, -54.008286, -38.050411, 37.55,  0.00, 210, 0, 8.77, 1
2013/01/26, 15:59:35, -54.008286, -38.050259, 22.73,  0.00, 69, 0, 9.93, 1
2013/01/26, 16:04:43, -54.008301, -38.050148, 23.73,  0.00, 213, 0, 7.44, 1
2013/01/26, 16:10:04, -54.008217, -38.050346, 20.33,  72.00, 196, 0, 15.96, 1
2013/01/26, 16:14:56, -54.008221, -38.050316, 23.04,  216.00, 167, 0, 2.01, 1
2013/01/26, 16:19:49, -54.008205, -38.050293, 17.25,  144.00, 249, 0, 2.33, 1
2013/01/26, 16:24:42, -54.008236, -38.050301, 26.09,  288.00, 248, 0, 3.49, 1
2013/01/26, 16:29:35, -54.008255, -38.050434, 47.22,  36.00, 248, 0, 8.94, 1
2013/01/26, 16:34:29, -54.008194, -38.050278, 47.77,  180.00, 256, 0, 12.24, 1
2013/01/26, 16:39:23, -54.008205, -38.050278, 22.99,  144.00, 118, 0, 1.22, 1
2013/01/26, 16:44:22, -54.008251, -38.050262, 29.19,  0.00, 0, 0, 5.22, 1
2013/01/26, 16:49:23, -54.008259, -38.050308, 31.60,  108.00, 154, 0, 3.13, 1
2013/01/26, 16:54:22, -54.008297, -38.050262, 37.79,  252.00, 262, 0, 5.19, 1
2013/01/26, 16:59:26, -54.008213, -38.050243, 17.56,  1368.00, 292, 0, 9.42, 1
2013/01/26, 17:04:30, -54.008202, -38.050285, 12.73,  360.00, 37, 0, 3.00, 1
2013/01/26, 17:09:33, -54.008461, -38.050583, 20.11,  1152.00, 58, 0, 34.77, 1
2013/01/26, 17:14:34, -54.008286, -38.050278, 28.44,  36.00, 23, 0, 27.85, 1
2013/01/26, 17:19:33, -54.008278, -38.050217, 25.90,  0.00, 42, 0, 4.08, 1
2013/01/26, 17:24:34, -54.008305, -38.050255, 36.63,  0.00, 0, 0, 3.90, 1
2013/01/26, 17:29:35, -54.008240, -38.050240, 13.14,  864.00, 17, 0, 7.29, 1
2013/01/26, 17:34:33, -54.008293, -38.050358, 35.68,  36.00, 26, 0, 9.71, 1
2013/01/26, 17:39:35, -54.008293, -38.050350, 24.29,  72.00, 240, 0, 0.52, 1
2013/01/26, 17:44:37, -54.008286, -38.050312, 26.85,  0.00, 292, 0, 2.60, 1
2013/01/26, 17:49:42, -54.008240, -38.050327, 19.12,  2916.00, 228, 0, 5.21, 1
2013/01/26, 17:55:30, -54.008259, -38.050407, 13.07,  324.00, 174, 0, 5.64, 1
2013/01/26, 18:02:03, -54.008312, -38.050407, 13.18,  180.00, 153, 0, 5.89, 1
2013/01/26, 18:07:01, -54.008278, -38.050438, 3.29,  0.00, 159, 0, 4.29, 1
2013/01/26, 18:11:58, -54.008266, -38.050304, 29.97,  252.00, 62, 0, 8.86, 1
2013/01/26, 18:16:57, -54.008286, -38.050301, 26.71,  468.00, 318, 0, 2.23, 1
2013/01/26, 18:22:01, -54.008244, -38.050301, 25.71,  144.00, 100, 0, 4.67, 1
2013/01/26, 18:27:00, -54.007980, -38.050266, -40.82,  0.00, 37, 0, 29.44, 1
2013/01/26, 18:32:01, -54.008286, -38.050365, 18.68,  0.00, 25, 0, 34.64, 1
2013/01/26, 18:37:00, -54.008141, -38.050297, -6.52,  0.00, 81, 0, 16.72, 1
2013/01/26, 18:42:01, -54.008183, -38.050293, 4.86,  0.00, 341, 0, 4.68, 1
2013/01/26, 18:47:00, -54.008244, -38.050331, 16.51,  0.00, 11, 0, 7.22, 1
2013/01/26, 18:51:58, -54.008186, -38.050320, 24.16,  0.00, 115, 0, 6.49, 1
2013/01/26, 18:56:59, -54.008186, -38.050282, 22.61,  360.00, 117, 0, 2.48, 1
2013/01/26, 19:01:59, -54.008541, -38.050320, 63.77,  0.00, 331, 0, 39.55, 1
2013/01/26, 19:06:57, -54.008186, -38.050262, 20.42,  0.00, 26, 0, 39.66, 1
2013/01/26, 19:11:57, -54.008110, -38.050247, 16.39,  108.00, 72, 0, 8.51, 1
2013/01/26, 19:16:55, -54.008255, -38.050343, 24.17,  0.00, 175, 0, 17.30, 1
2013/01/26, 19:21:52, -54.008236, -38.050297, 16.05,  0.00, 98, 0, 3.67, 1
2013/01/26, 19:26:49, -54.008278, -38.050274, 22.76,  0.00, 102, 0, 4.91, 1
2013/01/26, 19:31:46, -54.008198, -38.050354, 20.86,  0.00, 131, 0, 10.32, 1
2013/01/26, 19:36:46, -54.008148, -38.050484, -11.68,  0.00, 158, 0, 10.15, 1
2013/01/26, 19:41:46, -54.008186, -38.050133, 32.54,  0.00, 52, 0, 23.32, 1
2013/01/26, 19:46:47, -54.008076, -38.050083, 53.52,  0.00, 298, 0, 12.66, 1
2013/01/26, 19:52:06, -54.008156, -38.050369, 15.68,  288.00, 343, 0, 20.70, 1
2013/01/26, 19:57:03, -54.008186, -38.050274, 24.33,  144.00, 59, 0, 7.05, 1
2013/01/26, 20:02:12, -54.008232, -38.050346, -1.29,  1368.00, 112, 0, 6.95, 1
2013/01/26, 20:07:23, -54.007923, -38.050964, 41.58,  2772.00, 288, 0, 53.02, 1
2013/01/26, 20:12:37, -54.008190, -38.050339, 29.87,  180.00, 313, 0, 50.49, 1
2013/01/26, 20:17:45, -54.008011, -38.050274, 55.36,  252.00, 42, 0, 20.35, 1
2013/01/26, 20:22:53, -54.008110, -38.050659, 38.86,  2160.00, 335, 0, 27.46, 1
2013/01/26, 20:28:01, -54.008301, -38.050152, 21.49,  540.00, 148, 0, 39.35, 1
2013/01/26, 20:33:10, -54.008297, -38.050301, 19.70,  0.00, 186, 0, 9.75, 1
2013/01/26, 20:38:18, -54.007996, -38.050220, 60.80,  36.00, 225, 0, 33.89, 1
2013/01/26, 20:43:27, -54.008179, -38.050373, 20.97,  0.00, 71, 0, 22.67, 1
2013/01/26, 20:48:35, -54.008156, -38.050411, 40.15,  0.00, 31, 0, 3.56, 1
2013/01/26, 20:53:44, -54.008186, -38.050247, 31.47,  0.00, 359, 0, 11.22, 1
2013/01/26, 20:58:52, -54.008232, -38.050304, 24.94,  0.00, 345, 0, 6.33, 1
2013/01/26, 21:03:48, -54.008270, -38.050243, 22.07,  0.00, 96, 0, 5.81, 1
2013/01/26, 21:08:34, -54.008255, -38.050278, 20.88,  0.00, 106, 0, 2.83, 1
2013/01/26, 21:13:52, -54.008221, -38.050308, 24.39,  180.00, 84, 0, 4.26, 1
2013/01/26, 21:18:38, -54.008247, -38.050320, 20.24,  0.00, 56, 0, 3.00, 1
2013/01/26, 21:23:23, -54.008224, -38.050270, 24.26,  144.00, 88, 0, 4.15, 1
2013/01/26, 21:28:08, -54.008202, -38.050247, 22.18,  0.00, 107, 0, 2.87, 1
2013/01/26, 21:32:56, -54.008419, -38.050377, 65.82,  0.00, 309, 0, 25.58, 1
2013/01/26, 21:37:53, -54.008366, -38.050323, 50.84,  0.00, 357, 0, 6.87, 1
2013/01/26, 21:42:53, -54.008224, -38.050346, 27.38,  0.00, 137, 0, 15.86, 1
2013/01/26, 21:47:51, -54.008224, -38.050274, 36.01,  0.00, 113, 0, 4.70, 1
2013/01/26, 21:52:51, -54.008282, -38.050274, 31.31,  72.00, 121, 0, 6.45, 1
2013/01/26, 21:57:53, -54.008175, -38.050293, 26.83,  0.00, 143, 0, 11.96, 1
2013/01/26, 22:03:00, -54.008095, -38.050289, -10.78,  0.00, 350, 0, 8.90, 1
2013/01/26, 22:08:05, -54.008217, -38.050304, 11.14,  720.00, 357, 0, 13.60, 1
2013/01/26, 22:13:06, -54.008202, -38.050270, 16.08,  504.00, 166, 0, 2.78, 1
2013/01/26, 22:18:04, -54.008121, -38.050323, -11.24,  468.00, 285, 0, 9.65, 1
2013/01/26, 22:23:01, -54.008133, -38.050365, 6.45,  0.00, 340, 0, 3.05, 1
2013/01/26, 22:27:56, -54.008057, -38.050350, -6.84,  432.00, 185, 0, 8.51, 1
2013/01/26, 22:32:50, -54.008217, -38.050350, 16.09,  144.00, 338, 0, 17.79, 1
2013/01/26, 22:37:47, -54.008156, -38.050327, 14.89,  180.00, 25, 0, 6.95, 1
2013/01/26, 22:42:44, -54.008221, -38.050407, 14.90,  432.00, 95, 0, 8.92, 1
2013/01/26, 22:47:39, -54.008217, -38.050282, 12.61,  0.00, 11, 0, 8.18, 1
2013/01/26, 22:52:32, -54.008152, -38.050282, 19.07,  324.00, 348, 0, 7.23, 1
2013/01/26, 22:57:25, -54.008221, -38.050308, 20.55,  72.00, 261, 0, 7.86, 1
2013/01/26, 23:02:02, -54.007896, -38.050591, 41.85,  540.00, 353, 0, 40.60, 1
2013/01/26, 23:06:22, -54.008007, -38.050484, 41.13,  0.00, 296, 0, 14.19, 1
2013/01/26, 23:10:42, -54.008228, -38.050323, 25.30,  0.00, 152, 0, 26.73, 1
2013/01/26, 23:15:02, -54.008274, -38.050228, -0.83,  0.00, 150, 0, 8.04, 1
2013/01/26, 23:19:26, -54.008156, -38.050381, 35.71,  0.00, 95, 0, 16.50, 1
2013/01/26, 23:23:54, -54.008427, -38.050049, -25.21,  0.00, 140, 0, 37.13, 1
2013/01/26, 23:28:14, -54.008362, -38.050163, 3.80,  0.00, 337, 0, 10.38, 1
2013/01/26, 23:32:38, -54.008232, -38.050301, 25.15,  0.00, 191, 0, 17.04, 1
2013/01/26, 23:37:29, -54.008240, -38.050220, 12.63,  0.00, 0, 0, 5.37, 1
2013/01/26, 23:41:48, -54.008255, -38.050236, 17.07,  936.00, 130, 0, 1.97, 1
2013/01/26, 23:46:07, -54.008305, -38.050117, 12.27,  504.00, 269, 0, 9.56, 1
2013/01/26, 23:50:27, -54.008217, -38.050362, 29.56,  324.00, 240, 0, 18.76, 1
2013/01/26, 23:54:46, -54.008186, -38.050369, 36.82,  2592.00, 114, 0, 3.48, 1
2013/01/26, 23:59:06, -54.008133, -38.050331, 21.91,  36.00, 71, 0, 6.40, 1
2013/01/27, 00:03:49, -54.008347, -38.050255, 23.96,  432.00, 240, 0, 24.31, 1
2013/01/27, 00:08:43, -54.008270, -38.050255, 14.34,  252.00, 128, 0, 8.56, 1
2013/01/27, 00:13:37, -54.008274, -38.050175, -1.75,  252.00, 140, 0, 5.25, 1
2013/01/27, 00:18:32, -54.008205, -38.050186, 11.53,  0.00, 131, 0, 7.71, 1
2013/01/27, 00:23:28, -54.008289, -38.050175, -10.28,  216.00, 131, 0, 9.37, 1
2013/01/27, 00:28:26, -54.008297, -38.050144, 82.33,  0.00, 169, 0, 2.21, 1
2013/01/27, 00:33:29, -54.008217, -38.050243, 8.60,  324.00, 53, 0, 11.00, 1
2013/01/27, 00:38:26, -54.008324, -38.050255, 24.26,  144.00, 264, 0, 11.92, 1
2013/01/27, 00:43:21, -54.008404, -38.050312, -27.27,  216.00, 239, 0, 9.64, 1
2013/01/27, 00:48:18, -54.008327, -38.050259, 20.12,  144.00, 0, 0, 9.24, 1
2013/01/27, 00:53:12, -54.008213, -38.050228, 7.70,  72.00, 116, 0, 12.84, 1
2013/01/27, 00:58:05, -54.008286, -38.050289, -10.81,  504.00, 185, 0, 9.04, 1
2013/01/27, 01:03:01, -54.008286, -38.050285, 16.05,  0.00, 327, 0, 0.26, 1
2013/01/27, 01:07:48, -54.008179, -38.050320, 33.54,  0.00, 28, 0, 12.12, 1
2013/01/27, 01:12:34, -54.008396, -38.050323, 5.18,  432.00, 310, 0, 24.13, 1
2013/01/27, 01:17:20, -54.008217, -38.050259, 30.66,  1656.00, 180, 0, 20.34, 1
2013/01/27, 01:22:06, -54.008240, -38.050228, 18.80,  324.00, 8, 0, 3.26, 1
2013/01/27, 01:26:53, -54.008156, -38.050240, 23.83,  324.00, 180, 0, 9.37, 1
2013/01/27, 01:31:40, -54.008373, -38.050205, 27.92,  1368.00, 116, 0, 24.24, 1
2013/01/27, 01:36:29, -54.008198, -38.050323, 21.05,  1008.00, 30, 0, 20.93, 1
2013/01/27, 01:41:16, -54.008259, -38.050346, 9.81,  684.00, 195, 0, 6.95, 1
2013/01/27, 01:46:03, -54.008183, -38.050282, 16.03,  792.00, 0, 0, 9.43, 1
2013/01/27, 01:50:49, -54.007824, -38.050171, 65.47,  576.00, 348, 0, 40.57, 1
2013/01/27, 01:55:37, -54.008320, -38.050369, 21.78,  0.00, 205, 0, 56.65, 1
2013/01/27, 02:01:00, -54.008217, -38.050282, 17.31,  36.00, 323, 0, 12.79, 1
2013/01/27, 02:05:47, -54.008278, -38.050304, 11.86,  0.00, 55, 0, 6.93, 1
2013/01/27, 02:10:34, -54.007915, -38.050018, 20.07,  0.00, 51, 0, 44.48, 1
2013/01/27, 02:15:22, -54.008121, -38.050236, 4.85,  36.00, 55, 0, 26.97, 1
2013/01/27, 02:20:12, -54.008228, -38.050240, 9.76,  36.00, 19, 0, 11.90, 1
2013/01/27, 02:25:00, -54.008171, -38.050182, 1.74,  0.00, 308, 0, 7.38, 1
2013/01/27, 02:29:48, -54.008236, -38.050251, 17.14,  0.00, 273, 0, 8.52, 1
2013/01/27, 02:34:36, -54.008194, -38.050213, 11.67,  504.00, 27, 0, 5.29, 1
2013/01/27, 02:39:24, -54.008160, -38.050232, 28.89,  900.00, 207, 0, 3.98, 1
2013/01/27, 02:44:12, -54.008343, -38.050373, 28.61,  396.00, 22, 0, 22.34, 1
2013/01/27, 02:49:30, -54.008244, -38.050236, 22.75,  252.00, 33, 0, 14.19, 1
