Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2013/01/05, 12:02:57, -54.008659, -38.052197, -66.20,  0.00, 198, -2, 0.00, 1
2013/01/05, 12:08:02, -54.008778, -38.051437, 67.04,  0.00, 353, 0, 51.39, 1
2013/01/05, 12:12:59, -54.007935, -38.052010, -124.79,  7020.00, 195, 0, 100.94, 1
2013/01/05, 12:17:53, -54.008461, -38.052563, -72.08,  1260.00, 338, 0, 68.75, 1
2013/01/05, 12:25:05, -54.008392, -38.051666, 25.93,  0.00, 161, 0, 59.11, 1
2013/01/05, 15:30:04, -54.008392, -38.051666, 25.93,  0.00, 161, 0, 0.00, 1
2013/01/05, 15:35:34, -54.008152, -38.051380, 21.62,  216.00, 196, 0, 32.58, 1
2013/01/05, 15:40:32, -54.008179, -38.051491, 11.88,  0.00, 0, 0, 7.85, 1
2013/01/05, 15:45:32, -54.008156, -38.051575, -30.35,  0.00, 0, 0, 6.06, 1
2013/01/05, 15:50:27, -54.008301, -38.051479, -0.09,  2520.00, 203, 0, 17.30, 1
2013/01/05, 15:55:20, -54.008347, -38.051369, -2.03,  0.00, 350, 0, 8.82, 1
2013/01/05, 16:00:16, -54.008194, -38.051472, 38.74,  360.00, 70, 0, 18.30, 1
2013/01/05, 16:05:14, -54.008343, -38.051426, 22.75,  0.00, 21, 0, 16.84, 1
2013/01/05, 16:10:09, -54.008305, -38.051445, 15.14,  0.00, 355, 0, 4.40, 1
2013/01/05, 16:15:02, -54.008274, -38.051384, 4.00,  0.00, 203, 0, 5.27, 1
2013/01/05, 16:19:56, -54.008270, -38.051289, 22.55,  648.00, 106, 0, 6.22, 1
2013/01/05, 16:24:52, -54.008232, -38.051468, 39.18,  468.00, 166, 0, 12.44, 1
2013/01/05, 16:29:48, -54.008392, -38.051529, -18.62,  5904.00, 18, 0, 18.23, 1
2013/01/05, 16:34:43, -54.008484, -38.051609, 9.30,  504.00, 1, 0, 11.49, 1
2013/01/05, 16:39:38, -54.008190, -38.051277, 14.43,  4896.00, 349, 0, 39.23, 1
2013/01/05, 16:46:29, -54.007336, -38.051163, 57.13,  0.00, 29, 0, 95.25, 1
2013/01/05, 16:57:45, -54.006218, -38.050468, 119.28,  1152.00, 143, 0, 132.35, 1
