Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2013/02/17, 15:06:34, -54.008472, -38.050896, 42.84,  108.00, 211, -2, 0.00, 1
2013/02/17, 15:11:27, -54.008316, -38.050999, -27.08,  1080.00, 328, 0, 18.61, 1
2013/02/17, 15:16:19, -54.008533, -38.050819, -9.89,  1944.00, 100, 0, 26.84, 1
2013/02/17, 15:21:10, -54.009850, -38.052319, 20.22,  576.00, 147, 0, 176.22, 1
2013/02/17, 15:25:59, -54.009808, -38.052395, 31.65,  72.00, 308, 0, 6.82, 1
2013/02/17, 15:30:47, -54.009853, -38.052376, 14.40,  288.00, 293, 0, 5.16, 1
2013/02/17, 15:35:36, -54.009815, -38.052010, 19.56,  252.00, 251, 0, 24.29, 1
2013/02/17, 15:40:23, -54.011356, -38.051079, 20.19,  3240.00, 193, 0, 181.83, 1
2013/02/17, 15:45:08, -54.011959, -38.050179, 56.98,  1764.00, 53, 0, 89.19, 1
2013/02/17, 15:49:57, -54.011631, -38.049549, 4.53,  648.00, 56, 0, 55.00, 1
2013/02/17, 15:54:44, -54.011726, -38.049774, 17.17,  0.00, 63, 0, 18.10, 1
2013/02/17, 15:59:28, -54.011658, -38.049660, 1.35,  0.00, 224, 0, 10.61, 1
2013/02/17, 16:04:53, -54.011826, -38.049740, 43.37,  1332.00, 212, 0, 19.40, 1
2013/02/17, 16:09:49, -54.011494, -38.050606, -13.05,  0.00, 282, 0, 67.56, 1
2013/02/17, 16:14:46, -54.010460, -38.051167, 9.06,  0.00, 257, 0, 120.68, 1
2013/02/17, 16:19:43, -54.008282, -38.050003, 29.13,  0.00, 336, 0, 253.85, 1
2013/02/17, 16:24:45, -54.008587, -38.050743, 27.05,  0.00, 198, 0, 59.06, 1
2013/02/17, 16:29:43, -54.008057, -38.049999, 32.84,  0.00, 237, 0, 76.40, 1
2013/02/17, 16:34:52, -54.008213, -38.050415, 48.98,  2052.00, 59, 0, 32.25, 1
2013/02/17, 16:40:24, -54.008095, -38.050083, 27.20,  504.00, 176, 0, 25.35, 1
2013/02/17, 16:46:19, -54.008160, -38.050117, 23.12,  324.00, 76, 0, 7.56, 1
2013/02/17, 16:51:20, -54.008102, -38.050098, 23.31,  0.00, 94, 0, 6.57, 1
2013/02/17, 16:56:20, -54.008114, -38.050121, 33.24,  288.00, 179, 0, 2.01, 1
2013/02/17, 17:01:25, -54.008133, -38.050144, 34.86,  360.00, 175, 0, 2.59, 1
2013/02/17, 17:06:28, -54.008141, -38.050064, 37.07,  0.00, 74, 0, 5.30, 1
2013/02/17, 17:11:30, -54.008110, -38.050083, 36.99,  108.00, 127, 0, 3.66, 1
2013/02/17, 17:16:34, -54.008087, -38.050114, 36.69,  0.00, 0, 0, 3.26, 1
2013/02/17, 17:21:35, -54.008106, -38.050117, 31.77,  216.00, 161, 0, 2.12, 1
2013/02/17, 17:26:35, -54.008026, -38.050114, 23.99,  108.00, 147, 0, 8.90, 1
2013/02/17, 17:31:34, -54.008110, -38.050106, 34.24,  108.00, 97, 0, 9.35, 1
2013/02/17, 17:36:33, -54.008091, -38.050117, 40.04,  144.00, 98, 0, 2.23, 1
2013/02/17, 17:41:32, -54.008076, -38.050053, 37.28,  216.00, 46, 0, 4.50, 1
2013/02/17, 17:46:34, -54.008106, -38.050079, 38.13,  0.00, 0, 0, 3.74, 1
2013/02/17, 17:51:35, -54.008064, -38.050083, 39.84,  144.00, 307, 0, 4.68, 1
2013/02/17, 17:56:35, -54.008106, -38.050068, 46.97,  180.00, 125, 0, 4.77, 1
2013/02/17, 18:01:38, -54.007988, -38.050159, 42.44,  432.00, 26, 0, 14.41, 1
2013/02/17, 18:06:39, -54.008003, -38.050106, 32.98,  216.00, 165, 0, 3.84, 1
2013/02/17, 18:11:40, -54.008026, -38.050137, 23.94,  288.00, 157, 0, 3.26, 1
2013/02/17, 18:16:44, -54.008026, -38.050148, 28.61,  0.00, 154, 0, 0.72, 1
2013/02/17, 18:21:45, -54.008415, -38.050240, 95.15,  792.00, 33, 0, 43.67, 1
2013/02/17, 18:26:46, -54.008026, -38.050163, 31.44,  180.00, 79, 0, 43.55, 1
2013/02/17, 18:31:48, -54.008450, -38.050255, 54.01,  0.00, 2, 0, 47.53, 1
2013/02/17, 18:36:49, -54.008095, -38.050129, 24.68,  432.00, 125, 0, 40.32, 1
2013/02/17, 18:41:50, -54.008167, -38.050148, 30.29,  0.00, 317, 0, 8.10, 1
2013/02/17, 18:46:51, -54.008099, -38.050133, 49.39,  0.00, 252, 0, 7.62, 1
2013/02/17, 18:51:51, -54.008053, -38.050133, 27.10,  0.00, 200, 0, 5.11, 1
2013/02/17, 18:56:53, -54.008087, -38.050117, 14.78,  216.00, 140, 0, 3.92, 1
2013/02/17, 19:01:55, -54.008011, -38.050102, 18.10,  0.00, 199, 0, 8.51, 1
2013/02/17, 19:06:54, -54.008030, -38.050102, 20.19,  0.00, 9, 0, 2.11, 1
2013/02/17, 19:11:53, -54.007988, -38.050064, 18.35,  0.00, 173, 0, 5.29, 1
2013/02/17, 19:16:56, -54.007923, -38.050213, 10.62,  0.00, 191, 0, 12.13, 1
2013/02/17, 19:21:55, -54.008015, -38.050137, 11.83,  0.00, 16, 0, 11.37, 1
2013/02/17, 19:26:54, -54.007973, -38.050114, 19.74,  0.00, 151, 0, 4.91, 1
2013/02/17, 19:31:53, -54.007999, -38.050102, 13.52,  0.00, 171, 0, 3.00, 1
2013/02/17, 19:36:52, -54.008022, -38.050129, 19.83,  0.00, 190, 0, 3.11, 1
2013/02/17, 19:42:14, -54.007977, -38.050133, 21.70,  2736.00, 132, 0, 5.01, 1
2013/02/17, 19:47:36, -54.008060, -38.050076, 29.70,  72.00, 106, 0, 9.95, 1
2013/02/17, 19:52:52, -54.008060, -38.050083, 25.27,  0.00, 84, 0, 0.46, 1
2013/02/17, 19:57:49, -54.008045, -38.050110, 31.49,  108.00, 84, 0, 2.43, 1
2013/02/17, 20:02:51, -54.008060, -38.050041, 26.41,  72.00, 180, 0, 4.81, 1
2013/02/17, 20:07:49, -54.008026, -38.050022, 13.08,  0.00, 21, 0, 3.98, 1
2013/02/17, 20:12:47, -54.008034, -38.050014, 16.19,  0.00, 85, 0, 1.03, 1
2013/02/17, 20:17:45, -54.007851, -38.049969, -27.84,  0.00, 358, 0, 20.56, 1
2013/02/17, 20:22:43, -54.007572, -38.049942, -94.06,  0.00, 109, 0, 31.07, 1
2013/02/17, 20:27:41, -54.007828, -38.049969, -26.73,  0.00, 19, 0, 28.52, 1
2013/02/17, 20:32:40, -54.008087, -38.050053, 48.06,  0.00, 81, 0, 29.32, 1
2013/02/17, 20:37:38, -54.008022, -38.050072, 14.96,  72.00, 83, 0, 7.33, 1
2013/02/17, 20:42:36, -54.007988, -38.050079, 3.67,  144.00, 38, 0, 3.81, 1
2013/02/17, 20:47:34, -54.008121, -38.050091, 41.31,  252.00, 4, 0, 14.81, 1
2013/02/17, 20:52:32, -54.008003, -38.050087, 19.75,  108.00, 15, 0, 13.12, 1
2013/02/17, 20:57:29, -54.008076, -38.050041, 35.31,  144.00, 29, 0, 8.66, 1
2013/02/17, 21:02:21, -54.008053, -38.050076, 21.96,  108.00, 146, 0, 3.43, 1
2013/02/17, 21:06:32, -54.008003, -38.050098, 16.55,  0.00, 337, 0, 5.74, 1
2013/02/17, 21:10:43, -54.008080, -38.050079, 23.86,  72.00, 10, 0, 8.65, 1
2013/02/17, 21:14:54, -54.008072, -38.050064, 32.36,  144.00, 340, 0, 1.32, 1
2013/02/17, 21:19:05, -54.008060, -38.050076, 29.61,  72.00, 321, 0, 1.55, 1
2013/02/17, 21:23:16, -54.008072, -38.050072, 26.69,  72.00, 92, 0, 1.36, 1
2013/02/17, 21:27:27, -54.008053, -38.050076, 25.95,  36.00, 286, 0, 2.13, 1
2013/02/17, 21:31:38, -54.008018, -38.050068, 23.11,  396.00, 12, 0, 3.93, 1
2013/02/17, 21:35:49, -54.007969, -38.050064, 26.62,  72.00, 55, 0, 5.45, 1
