Date,Time,Latitude,Longitude,Logger ID,Deployment,Altitude,R-Err,C-Err,Total C-Err,Sats Used,# Sats,Duplicates,Notes
24/02/2013,16:26:00,-54.006696,-38.051002,SFL00000417,W8960_01_110313,0,10.355578,8.63,1.73,6,6,0,
24/02/2013,16:31:00,-54.006788,-38.051319,SFL00000417,W8960_01_110313,0,11.479124,-0.03,1.7,6,6,0,
24/02/2013,16:36:00,-53.993246,-38.036582,SFL00000417,W8960_01_110313,0,0.365609,-1.2,1.7,4,4,0,
24/02/2013,16:41:00,-54.00685,-38.050704,SFL00000417,W8960_01_110313,0,1.470662,0.02,1.7,4,4,0,
24/02/2013,16:46:00,-54.006544,-38.05114,SFL00000417,W8960_01_110313,0,1.048836,0.04,1.74,6,6,0,
24/02/2013,16:51:00,-54.006909,-38.050892,SFL00000417,W8960_01_110313,0,9.126767,-0.02,1.72,6,6,0,
24/02/2013,16:56:00,-54.006565,-38.051157,SFL00000417,W8960_01_110313,0,6.394008,-0.01,1.71,6,6,0,
24/02/2013,17:03:00,-54.006593,-38.051049,SFL00000417,W8960_01_110313,0,8.459027,0,1.71,7,7,0,
24/02/2013,17:08:00,-54.006721,-38.051066,SFL00000417,W8960_01_110313,0,11.001659,0.01,1.72,7,7,0,
24/02/2013,18:11:00,-54.00664,-38.050874,SFL00000417,W8960_01_110313,0,5.499495,-0.07,1.65,7,8,0,
24/02/2013,19:11:00,-54.006675,-38.050632,SFL00000417,W8960_01_110313,0,12.849793,-0.06,1.59,6,7,0,
24/02/2013,20:11:00,-54.006625,-38.050479,SFL00000417,W8960_01_110313,0,4.618708,-0.06,1.53,6,7,0,
24/02/2013,21:11:00,-54.00669,-38.050795,SFL00000417,W8960_01_110313,0,6.507724,-0.12,1.41,7,8,0,
24/02/2013,23:15:00,-54.006999,-38.051544,SFL00000417,W8960_01_110313,0,8.932077,-0.25,1.41,5,5,0,
25/02/2013,02:23:00,-54.00671,-38.0507,SFL00000417,W8960_01_110313,0,12.021306,-0.41,1,6,6,0,
25/02/2013,03:23:00,-54.006733,-38.050497,SFL00000417,W8960_01_110313,0,13.732663,-0.01,0.99,7,7,0,
25/02/2013,04:23:00,-54.00651,-38.049982,SFL00000417,W8960_01_110313,0,17.483692,-0.02,0.97,6,6,0,
25/02/2013,05:23:00,-54.006907,-38.050783,SFL00000417,W8960_01_110313,0,13.820798,-0.09,0.88,8,8,0,
25/02/2013,06:23:00,-54.006889,-38.050641,SFL00000417,W8960_01_110313,0,17.348309,-0.04,0.84,8,8,0,
25/02/2013,07:23:00,-54.006764,-38.051096,SFL00000417,W8960_01_110313,0,7.122266,-0.09,0.75,6,6,0,
25/02/2013,09:27:00,-54.006526,-38.05087,SFL00000417,W8960_01_110313,0,16.716774,-0.14,0.61,7,7,0,
25/02/2013,10:27:00,-54.006859,-38.049663,SFL00000417,W8960_01_110313,0,16.805543,-0.05,0.61,5,5,0,
25/02/2013,11:27:00,-54.008105,-38.046423,SFL00000417,W8960_01_110313,0,2.53101,-0.26,0.61,4,4,0,
25/02/2013,13:31:00,-54.007019,-38.051948,SFL00000417,W8960_01_110313,0,22.081523,-0.41,0.2,7,7,0,
25/02/2013,15:35:00,-54.006784,-38.050413,SFL00000417,W8960_01_110313,0,12.130185,-0.08,0.2,5,5,0,
25/02/2013,17:40:00,-54.006586,-38.050166,SFL00000417,W8960_01_110313,0,2.56457,-0.33,0.2,5,6,0,
25/02/2013,19:46:00,-54.006587,-38.050259,SFL00000417,W8960_01_110313,0,0.248002,-0.48,0.2,4,4,0,
25/02/2013,20:46:00,-54.006868,-38.050799,SFL00000417,W8960_01_110313,0,11.425121,-0.64,-0.44,8,8,0,
25/02/2013,21:46:00,-54.006739,-38.050931,SFL00000417,W8960_01_110313,0,16.461392,-0.09,-0.53,7,7,0,
25/02/2013,22:46:00,-54.006649,-38.050697,SFL00000417,W8960_01_110313,0,12.343701,-0.06,-0.59,7,7,0,
25/02/2013,23:46:00,-54.006925,-38.050958,SFL00000417,W8960_01_110313,0,10.052517,-0.1,-0.69,6,6,0,
26/02/2013,00:46:00,-54.006587,-38.051261,SFL00000417,W8960_01_110313,0,15.463857,-0.05,-0.69,5,5,0,
26/02/2013,01:46:00,-54.006933,-38.051646,SFL00000417,W8960_01_110313,0,1.073198,-0.23,-0.69,5,5,0,
26/02/2013,02:46:00,-54.006694,-38.051056,SFL00000417,W8960_01_110313,0,10.27609,-0.19,-0.88,6,6,0,
26/02/2013,03:46:00,-54.006576,-38.050381,SFL00000417,W8960_01_110313,0,14.764111,-0.08,-0.96,7,7,0,
26/02/2013,04:46:00,-54.009433,-38.060527,SFL00000417,W8960_01_110313,0,0.904482,-0.9,-0.96,4,4,0,
26/02/2013,05:46:00,-54.006995,-38.050839,SFL00000417,W8960_01_110313,0,0.916551,-0.1,-0.96,4,4,0,
26/02/2013,06:46:00,-54.006615,-38.050641,SFL00000417,W8960_01_110313,0,13.270835,-0.21,-1.17,8,8,0,
26/02/2013,07:46:00,-54.00676,-38.050616,SFL00000417,W8960_01_110313,0,14.929799,-0.07,-1.24,6,6,0,
26/02/2013,08:47:00,-54.006541,-38.051037,SFL00000417,W8960_01_110313,0,0.328569,-0.15,-1.24,4,4,0,
26/02/2013,09:47:00,-54.006786,-38.051285,SFL00000417,W8960_01_110313,0,11.960424,-0.2,-1.44,6,6,0,
26/02/2013,11:51:00,-54.007693,-38.051867,SFL00000417,W8960_01_110313,0,7.807865,-0.15,-1.59,8,8,0,
26/02/2013,12:22:00,-54.015238,-38.057698,SFL00000417,W8960_01_110313,0,13.386154,0.21,-1.38,7,7,0,
26/02/2013,12:31:00,-54.019449,-38.063525,SFL00000417,W8960_01_110313,0,6.408678,-0.24,-1.62,8,8,0,
26/02/2013,12:54:19,-54.01686,-38.095633,SFL00000417,W8960_01_110313,0,0.983466,-0.54,-2.16,6,6,0,
26/02/2013,13:45:07,-53.978713,-38.144369,SFL00000417,W8960_01_110313,0,9.132819,0.48,-1.68,6,6,0,
26/02/2013,13:53:03,-53.974805,-38.15271,SFL00000417,W8960_01_110313,0,1.407812,-0.24,-1.68,5,5,0,
26/02/2013,14:07:01,-53.967545,-38.160648,SFL00000417,W8960_01_110313,0,0.972323,-0.39,-1.68,4,4,0,
26/02/2013,14:13:04,-53.965552,-38.1696,SFL00000417,W8960_01_110313,0,14.834469,-0.14,-1.68,5,5,0,
26/02/2013,14:29:02,-53.959848,-38.186715,SFL00000417,W8960_01_110313,0,0.635769,-0.64,-1.68,4,4,0,
26/02/2013,15:57:08,-53.913921,-38.299549,SFL00000417,W8960_01_110313,0,11.195214,-0.44,-2.12,7,7,0,
26/02/2013,16:02:00,-53.913133,-38.301037,SFL00000417,W8960_01_110313,0,0.305786,0.38,-2.12,4,4,0,
26/02/2013,17:04:01,-53.889989,-38.39017,SFL00000417,W8960_01_110313,0,3.401419,-0.04,-2.16,7,7,0,
26/02/2013,17:20:03,-53.884858,-38.414024,SFL00000417,W8960_01_110313,0,2.151528,-0.09,-2.25,6,6,0,
26/02/2013,18:30:11,-53.858428,-38.497413,SFL00000417,W8960_01_110313,0,10.173513,0.69,-1.56,7,8,0,
26/02/2013,19:02:00,-53.847502,-38.535588,SFL00000417,W8960_01_110313,0,0.620756,-0.24,-1.56,4,5,0,
26/02/2013,19:09:02,-53.844894,-38.543496,SFL00000417,W8960_01_110313,0,0.123459,-0.52,-1.56,4,4,0,
26/02/2013,19:25:13,-53.839818,-38.560005,SFL00000417,W8960_01_110313,0,13.091579,-0.58,-2.14,6,7,0,
26/02/2013,19:42:06,-53.8329,-38.57921,SFL00000417,W8960_01_110313,0,0.724437,-0.13,-2.14,5,6,0,
26/02/2013,20:01:05,-53.826385,-38.600972,SFL00000417,W8960_01_110313,0,9.679324,-0.36,-2.5,7,7,0,
26/02/2013,21:47:05,-53.777364,-38.718473,SFL00000417,W8960_01_110313,0,2.698342,0.84,-2.5,5,5,0,
26/02/2013,21:57:30,-53.773344,-38.726623,SFL00000417,W8960_01_110313,0,3.374338,0.58,-1.92,6,6,0,
26/02/2013,22:16:02,-53.765054,-38.743779,SFL00000417,W8960_01_110313,0,5.662654,0.02,-1.9,6,6,0,
26/02/2013,22:25:37,-53.761527,-38.752361,SFL00000417,W8960_01_110313,0,10.564843,-0.02,-1.92,7,7,0,
26/02/2013,23:09:18,-53.742581,-38.787046,SFL00000417,W8960_01_110313,0,13.503229,0.1,-1.82,8,8,0,
27/02/2013,00:09:07,-53.719668,-38.830682,SFL00000417,W8960_01_110313,0,11.297519,-0.79,-2.61,7,7,0,
27/02/2013,00:54:13,-53.705762,-38.861902,SFL00000417,W8960_01_110313,0,6.121693,-0.07,-2.61,5,5,0,
27/02/2013,03:50:01,-53.639492,-39.010745,SFL00000417,W8960_01_110313,0,1.8195,0.4,-2.61,5,5,0,
27/02/2013,04:40:04,-53.615417,-39.08158,SFL00000417,W8960_01_110313,0,8.704193,0.22,-2.39,6,6,0,
27/02/2013,04:47:17,-53.612792,-39.090285,SFL00000417,W8960_01_110313,0,7.577425,0.37,-2.02,6,7,0,
27/02/2013,05:15:21,-53.601524,-39.135409,SFL00000417,W8960_01_110313,0,11.989379,-0.16,-2.18,7,7,0,
27/02/2013,06:06:03,-53.582838,-39.216553,SFL00000417,W8960_01_110313,0,6.308276,-0.23,-2.41,8,8,0,
27/02/2013,06:13:15,-53.580965,-39.226763,SFL00000417,W8960_01_110313,0,8.150252,-0.04,-2.41,5,5,0,
27/02/2013,06:27:08,-53.577994,-39.249157,SFL00000417,W8960_01_110313,0,4.826683,-0.38,-2.41,5,5,0,
27/02/2013,06:34:35,-53.576101,-39.261066,SFL00000417,W8960_01_110313,0,7.163387,0.35,-2.06,6,6,0,
27/02/2013,08:04:01,-53.571521,-39.373544,SFL00000417,W8960_01_110313,0,4.375598,-0.34,-2.06,5,5,0,
27/02/2013,08:22:15,-53.573331,-39.397723,SFL00000417,W8960_01_110313,0,8.57077,-0.58,-2.64,8,8,0,
27/02/2013,09:08:07,-53.583001,-39.437708,SFL00000417,W8960_01_110313,0,7.512917,0.49,-2.15,8,8,0,
27/02/2013,09:25:09,-53.585928,-39.455618,SFL00000417,W8960_01_110313,0,10.730019,-0.77,-2.92,7,7,0,
27/02/2013,09:30:17,-53.58658,-39.458822,SFL00000417,W8960_01_110313,0,6.790243,0.11,-2.81,7,7,0,
27/02/2013,09:44:02,-53.588586,-39.470035,SFL00000417,W8960_01_110313,0,7.023563,0.5,-2.31,8,8,0,
27/02/2013,09:52:00,-53.59044,-39.47723,SFL00000417,W8960_01_110313,0,10.487254,-0.14,-2.45,7,7,0,
27/02/2013,10:01:09,-53.591798,-39.487647,SFL00000417,W8960_01_110313,0,1.499472,-0.12,-2.57,7,7,0,
27/02/2013,10:18:00,-53.595105,-39.506548,SFL00000417,W8960_01_110313,0,12.898288,0.35,-2.22,6,6,0,
27/02/2013,10:48:10,-53.598134,-39.537419,SFL00000417,W8960_01_110313,0,22.663895,0,-2.22,5,5,0,
27/02/2013,11:35:00,-53.595105,-39.592132,SFL00000417,W8960_01_110313,0,5.932631,-0.27,-2.49,6,6,0,
27/02/2013,12:12:02,-53.59159,-39.630857,SFL00000417,W8960_01_110313,0,10.519572,0.09,-2.4,6,6,0,
27/02/2013,12:17:00,-53.59115,-39.632138,SFL00000417,W8960_01_110313,0,12.259271,-0.51,-2.91,7,7,0,
27/02/2013,12:33:00,-53.590288,-39.638991,SFL00000417,W8960_01_110313,0,0.801818,-0.08,-2.91,4,4,0,
27/02/2013,12:47:00,-53.587955,-39.648538,SFL00000417,W8960_01_110313,0,6.983914,0.78,-2.91,5,5,0,
27/02/2013,12:53:07,-53.587549,-39.652244,SFL00000417,W8960_01_110313,0,13.494207,0.13,-2.91,5,5,0,
27/02/2013,13:28:02,-53.584685,-39.677195,SFL00000417,W8960_01_110313,0,10.240424,0.57,-2.34,6,6,0,
27/02/2013,13:55:12,-53.580154,-39.701059,SFL00000417,W8960_01_110313,0,7.343961,-0.38,-2.34,5,5,0,
27/02/2013,15:07:09,-53.582127,-39.728208,SFL00000417,W8960_01_110313,0,6.793913,-0.29,-2.63,7,7,0,
27/02/2013,16:11:13,-53.568505,-39.778843,SFL00000417,W8960_01_110313,0,2.013853,-0.56,-2.63,4,4,0,
27/02/2013,17:10:00,-53.56072,-39.816823,SFL00000417,W8960_01_110313,0,4.323036,0.05,-2.58,8,8,0,
27/02/2013,17:20:03,-53.55681,-39.822659,SFL00000417,W8960_01_110313,0,9.3632,-0.62,-3.2,8,8,0,
27/02/2013,17:30:32,-53.555098,-39.825307,SFL00000417,W8960_01_110313,0,3.484282,0.5,-3.2,5,5,0,
27/02/2013,17:35:40,-53.555346,-39.829299,SFL00000417,W8960_01_110313,0,0.430249,0.86,-3.2,4,4,0,
27/02/2013,17:42:02,-53.55431,-39.833539,SFL00000417,W8960_01_110313,0,13.899956,0.12,-3.08,7,8,0,
27/02/2013,18:01:05,-53.552999,-39.848764,SFL00000417,W8960_01_110313,0,8.382564,0.21,-2.87,7,8,0,
27/02/2013,18:21:02,-53.555049,-39.860841,SFL00000417,W8960_01_110313,0,8.073993,0.38,-2.49,7,8,0,
27/02/2013,18:30:00,-53.555574,-39.866885,SFL00000417,W8960_01_110313,0,6.132505,-0.74,-3.23,7,8,0,
27/02/2013,18:40:14,-53.554764,-39.871804,SFL00000417,W8960_01_110313,0,9.223302,0.61,-3.23,5,5,0,
27/02/2013,18:48:04,-53.555801,-39.871703,SFL00000417,W8960_01_110313,0,8.472233,0.87,-2.36,6,7,0,
27/02/2013,19:08:04,-53.557133,-39.881151,SFL00000417,W8960_01_110313,0,0.374607,-0.45,-2.36,4,4,0,
27/02/2013,19:51:09,-53.548487,-39.892504,SFL00000417,W8960_01_110313,0,0.694937,-0.67,-2.36,4,4,0,
27/02/2013,20:11:04,-53.550001,-39.908132,SFL00000417,W8960_01_110313,0,0.121776,-0.87,-2.36,4,5,0,
27/02/2013,20:31:08,-53.554575,-39.914415,SFL00000417,W8960_01_110313,0,10.867354,-0.58,-2.36,5,5,0,
27/02/2013,20:36:08,-53.555859,-39.916669,SFL00000417,W8960_01_110313,0,12.167996,-0.8,-3.16,7,8,0,
27/02/2013,21:17:03,-53.560343,-39.93979,SFL00000417,W8960_01_110313,0,1.374096,0.32,-3.16,4,4,0,
27/02/2013,21:32:39,-53.562708,-39.937769,SFL00000417,W8960_01_110313,0,12.813839,0.67,-2.49,8,8,0,
27/02/2013,22:35:02,-53.548292,-39.971843,SFL00000417,W8960_01_110313,0,6.289025,0.03,-2.46,7,7,0,
27/02/2013,22:43:00,-53.546027,-39.97456,SFL00000417,W8960_01_110313,0,7.930712,-0.8,-2.46,5,5,0,
27/02/2013,23:34:15,-53.541839,-40.014537,SFL00000417,W8960_01_110313,0,12.810823,-0.07,-2.53,7,7,0,
27/02/2013,23:57:03,-53.537941,-40.017378,SFL00000417,W8960_01_110313,0,12.946831,0.2,-2.53,4,4,0,
28/02/2013,00:03:03,-53.539466,-40.019811,SFL00000417,W8960_01_110313,0,17.135135,-0.63,-3.16,7,7,0,
28/02/2013,00:11:00,-53.539146,-40.022291,SFL00000417,W8960_01_110313,0,12.943547,0.45,-2.71,6,6,0,
28/02/2013,00:19:16,-53.538729,-40.024455,SFL00000417,W8960_01_110313,0,4.181701,-0.12,-2.83,7,7,0,
28/02/2013,00:24:00,-53.537507,-40.026125,SFL00000417,W8960_01_110313,0,6.728814,0.14,-2.69,7,7,0,
28/02/2013,01:16:52,-53.53356,-40.035821,SFL00000417,W8960_01_110313,0,0.543684,-0.94,-2.69,4,4,0,
28/02/2013,01:22:00,-53.533007,-40.035737,SFL00000417,W8960_01_110313,0,10.401354,-0.02,-2.71,6,6,0,
28/02/2013,01:36:13,-53.53084,-40.041999,SFL00000417,W8960_01_110313,0,1.905653,-0.35,-2.71,5,5,0,
28/02/2013,01:45:48,-53.529431,-40.05015,SFL00000417,W8960_01_110313,0,9.266115,-0.78,-3.49,7,7,0,
28/02/2013,01:50:00,-53.528969,-40.051216,SFL00000417,W8960_01_110313,0,9.432567,0.77,-2.72,7,7,0,
28/02/2013,01:55:07,-53.528256,-40.052588,SFL00000417,W8960_01_110313,0,9.083679,0.11,-2.61,6,6,0,
28/02/2013,02:00:17,-53.52706,-40.053444,SFL00000417,W8960_01_110313,0,4.393009,-0.04,-2.61,5,5,0,
28/02/2013,02:09:34,-53.525092,-40.054897,SFL00000417,W8960_01_110313,0,0.745321,-0.51,-2.61,4,4,0,
28/02/2013,02:18:00,-53.523812,-40.055598,SFL00000417,W8960_01_110313,0,3.309092,-0.15,-2.61,5,5,0,
28/02/2013,02:26:06,-53.522678,-40.055245,SFL00000417,W8960_01_110313,0,7.598326,-0.53,-3.14,6,6,0,
28/02/2013,02:33:01,-53.521492,-40.05538,SFL00000417,W8960_01_110313,0,6.090911,-0.37,-3.14,5,5,0,
28/02/2013,02:38:01,-53.521064,-40.054388,SFL00000417,W8960_01_110313,0,6.663537,0.23,-2.91,6,6,0,
28/02/2013,02:45:01,-53.519313,-40.053975,SFL00000417,W8960_01_110313,0,3.959643,0.29,-2.91,5,5,0,
28/02/2013,02:51:02,-53.518701,-40.053409,SFL00000417,W8960_01_110313,0,11.177398,0.01,-2.9,7,7,0,
28/02/2013,02:56:00,-53.517767,-40.053191,SFL00000417,W8960_01_110313,0,13.631063,0.13,-2.77,7,7,0,
28/02/2013,03:01:02,-53.516656,-40.052873,SFL00000417,W8960_01_110313,0,3.460691,-0.52,-3.29,6,6,0,
28/02/2013,03:07:05,-53.51523,-40.053075,SFL00000417,W8960_01_110313,0,8.915575,-0.11,-3.4,6,6,0,
28/02/2013,03:12:01,-53.514344,-40.052674,SFL00000417,W8960_01_110313,0,0.103676,0.17,-3.4,4,4,0,
