Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2013/02/24, 10:45:51, -54.008190, -38.051647, -44.29,  3240.00, 329, -2, 0.00, 1
2013/02/24, 10:51:06, -54.008614, -38.051147, 62.44,  0.00, 266, 0, 57.36, 1
2013/02/24, 10:56:54, -54.008274, -38.051689, -34.67,  0.00, 10, 0, 51.80, 1
2013/02/24, 11:02:20, -54.008274, -38.051689, -34.67,  0.00, 10, 0, 0.00, 1
2013/02/24, 11:08:37, -54.008354, -38.051857, -24.52,  180.00, 218, 0, 14.13, 1
2013/02/24, 11:15:07, -54.008354, -38.051857, -24.52,  180.00, 218, 0, 0.00, 1
2013/02/24, 11:20:13, -54.008308, -38.050941, -4.95,  360.00, 133, 0, 60.07, 1
2013/02/24, 11:30:33, -54.008308, -38.050941, -4.95,  360.00, 133, 0, 0.00, 1
2013/02/24, 11:37:42, -54.008175, -38.051350, 8.36,  108.00, 168, 0, 30.55, 1
2013/02/24, 11:42:29, -54.008659, -38.051231, 2.82,  4212.00, 225, 0, 54.38, 1
2013/02/24, 11:47:12, -54.008736, -38.052124, 4.52,  144.00, 239, 0, 58.98, 1
2013/02/24, 11:51:55, -54.008888, -38.051662, 8.20,  4608.00, 77, 0, 34.60, 1
2013/02/24, 11:56:30, -54.008686, -38.049442, 26.88,  0.00, 232, 0, 146.79, 1
2013/02/24, 12:01:15, -54.008675, -38.049500, 11.21,  0.00, 161, 0, 3.98, 1
2013/02/24, 12:06:13, -54.008121, -38.046478, 50.01,  0.00, 63, 0, 206.86, 1
2013/02/24, 12:11:03, -54.007530, -38.046101, 55.08,  0.00, 57, 0, 70.18, 1
2013/02/24, 12:15:52, -54.006626, -38.046810, 62.50,  0.00, 345, 0, 110.68, 1
2013/02/24, 12:20:41, -54.006374, -38.046738, 50.24,  2880.00, 251, 0, 28.41, 1
2013/02/24, 12:25:28, -54.007339, -38.049335, 14.77,  0.00, 130, 0, 200.79, 1
2013/02/24, 12:30:13, -54.007172, -38.048801, 50.78,  36.00, 111, 0, 39.53, 1
2013/02/24, 12:35:00, -54.007187, -38.048992, 40.49,  0.00, 297, 0, 12.59, 1
2013/02/24, 12:39:47, -54.007458, -38.049461, 66.01,  144.00, 56, 0, 42.98, 1
2013/02/24, 12:44:39, -54.007309, -38.049271, 47.05,  0.00, 51, 0, 20.70, 1
2013/02/24, 12:49:30, -54.007545, -38.049381, 50.80,  0.00, 35, 0, 27.21, 1
2013/02/24, 12:54:19, -54.007767, -38.049679, 36.17,  0.00, 48, 0, 31.44, 1
2013/02/24, 12:59:10, -54.007973, -38.050102, 21.14,  0.00, 119, 0, 35.90, 1
2013/02/24, 13:04:12, -54.008251, -38.050850, 15.98,  0.00, 208, 0, 57.83, 1
2013/02/24, 13:09:14, -54.008759, -38.051613, 19.35,  828.00, 256, 0, 75.34, 1
2013/02/24, 13:14:18, -54.008804, -38.051735, 20.49,  684.00, 220, 0, 9.41, 1
2013/02/24, 15:27:47, -54.008804, -38.051735, 20.49,  684.00, 220, 0, 0.00, 1
2013/02/24, 15:46:06, -54.010601, -38.051975, 17.16,  0.00, 151, 0, 200.43, 1
2013/02/24, 15:51:03, -54.010605, -38.051971, 19.48,  180.00, 78, 0, 0.52, 1
2013/02/24, 15:56:01, -54.010670, -38.051929, -1.41,  1548.00, 276, 0, 7.73, 1
2013/02/24, 16:01:02, -54.010654, -38.052032, 12.40,  2124.00, 11, 0, 6.96, 1
2013/02/24, 16:05:58, -54.010681, -38.052055, 1.07,  1980.00, 135, 0, 3.36, 1
2013/02/24, 16:10:53, -54.010651, -38.052044, 6.61,  1548.00, 169, 0, 3.41, 1
2013/02/24, 16:15:53, -54.010769, -38.052048, 16.00,  2412.00, 138, 0, 13.12, 1
2013/02/24, 16:20:55, -54.011024, -38.052567, 30.87,  4500.00, 32, 0, 44.20, 1
2013/02/24, 16:25:58, -54.011024, -38.052567, 30.87,  4500.00, 32, 0, 0.00, 1
2013/02/24, 16:33:09, -54.010899, -38.051708, 68.24,  0.00, 0, 0, 57.82, 1
2013/02/24, 17:06:44, -54.010899, -38.051708, 68.24,  0.00, 0, 0, 0.00, 1
