Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2013/01/15, 17:52:51, -54.008472, -38.051792, -64.31,  396.00, 258, -2, 0.00, 1
2013/01/15, 17:59:43, -54.008579, -38.052113, -13.80,  2772.00, 36, 0, 24.12, 1
2013/01/15, 18:15:06, -54.008579, -38.052113, -13.80,  2772.00, 36, 0, 0.00, 1
2013/01/15, 18:20:09, -54.008240, -38.050648, 4.83,  504.00, 240, 0, 102.89, 1
2013/01/15, 18:25:03, -54.009304, -38.051872, 3.39,  72.00, 63, 0, 142.81, 1
2013/01/15, 18:29:56, -54.009285, -38.051846, 6.73,  0.00, 0, 0, 2.71, 1
2013/01/15, 18:34:46, -54.008221, -38.051033, 19.66,  324.00, 161, 0, 129.69, 1
2013/01/15, 18:39:31, -54.008507, -38.051193, -13.86,  1152.00, 104, 0, 33.48, 1
2013/01/15, 18:44:17, -54.008278, -38.050900, 17.47,  0.00, 213, 0, 31.86, 1
2013/01/15, 18:49:06, -54.008556, -38.050915, 16.10,  720.00, 235, 0, 30.93, 1
2013/01/15, 18:53:51, -54.008923, -38.051437, -6.53,  0.00, 239, 0, 53.19, 1
2013/01/15, 18:58:35, -54.009018, -38.051762, 3.60,  0.00, 179, 0, 23.72, 1
2013/01/15, 19:03:46, -54.009003, -38.052029, 2.12,  0.00, 223, 0, 17.53, 1
2013/01/15, 19:08:59, -54.009045, -38.052094, 5.27,  0.00, 191, 0, 6.31, 1
2013/01/15, 19:14:05, -54.009075, -38.052132, 5.11,  0.00, 27, 0, 4.16, 1
2013/01/15, 19:19:32, -54.008884, -38.052135, 15.65,  252.00, 21, 0, 21.24, 1
2013/01/15, 19:25:03, -54.008553, -38.051743, 39.49,  1512.00, 30, 0, 44.84, 1
2013/01/15, 19:30:51, -54.008118, -38.051498, 5.46,  396.00, 122, 0, 50.95, 1
2013/01/15, 19:36:01, -54.008095, -38.051365, 71.99,  288.00, 97, 0, 9.06, 1
2013/01/15, 19:41:12, -54.008152, -38.051353, 53.12,  468.00, 354, 0, 6.39, 1
2013/01/15, 19:46:33, -54.008167, -38.051479, 5.96,  396.00, 43, 0, 8.40, 1
2013/01/15, 19:51:57, -54.008163, -38.051544, 2.91,  792.00, 287, 0, 4.27, 1
2013/01/15, 19:57:11, -54.008221, -38.051456, 27.76,  0.00, 62, 0, 8.64, 1
2013/01/15, 20:02:50, -54.007824, -38.052094, -38.41,  1476.00, 315, 0, 60.72, 1
2013/01/15, 20:08:44, -54.008278, -38.051319, 8.70,  0.00, 119, 0, 71.51, 1
2013/01/15, 20:13:44, -54.008205, -38.051502, 37.40,  1620.00, 133, 0, 14.45, 1
2013/01/15, 20:18:43, -54.008228, -38.051510, 0.03,  0.00, 124, 0, 2.61, 1
2013/01/15, 20:23:41, -54.008186, -38.051525, 4.78,  108.00, 311, 0, 4.77, 1
2013/01/15, 20:28:38, -54.008125, -38.051083, 70.05,  864.00, 69, 0, 29.67, 1
2013/01/15, 20:33:44, -54.008400, -38.051407, 42.18,  1152.00, 35, 0, 37.19, 1
2013/01/15, 20:39:02, -54.008404, -38.051910, -34.92,  0.00, 251, 0, 32.87, 1
2013/01/15, 20:44:18, -54.008396, -38.051682, 16.28,  540.00, 228, 0, 14.93, 1
2013/01/15, 20:49:14, -54.008335, -38.051647, 11.14,  0.00, 73, 0, 7.16, 1
2013/01/15, 20:54:10, -54.008522, -38.051273, 7.25,  0.00, 339, 0, 32.09, 1
2013/01/15, 20:59:07, -54.008324, -38.051704, -19.53,  2700.00, 118, 0, 35.75, 1
