Date,Time,Latitude,Longitude,Logger ID,Deployment,Altitude,R-Err,C-Err,Total C-Err,Sats Used,# Sats,Duplicates,Notes
10/03/2013,08:34:03,-54.022135,-38.07494,SFL00000423,W8983_01_160313,0,12.347004,-0.15,-0.15,6,6,0,
10/03/2013,08:41:09,-54.019066,-38.085114,SFL00000423,W8983_01_160313,0,10.38143,0.84,0.69,6,6,0,
10/03/2013,08:46:01,-54.017423,-38.085132,SFL00000423,W8983_01_160313,0,10.896692,-0.94,-0.25,6,6,0,
10/03/2013,08:51:05,-54.014514,-38.084907,SFL00000423,W8983_01_160313,0,4.47174,0.85,0.6,6,6,0,
10/03/2013,08:56:00,-54.010444,-38.085244,SFL00000423,W8983_01_160313,0,5.367706,-0.42,0.6,5,5,0,
10/03/2013,09:13:07,-53.992802,-38.090572,SFL00000423,W8983_01_160313,0,3.834797,-0.26,0.34,6,6,0,
10/03/2013,09:21:00,-53.983728,-38.093276,SFL00000423,W8983_01_160313,0,0.513646,-0.16,0.34,4,4,0,
10/03/2013,09:36:21,-53.966292,-38.099154,SFL00000423,W8983_01_160313,0,10.73378,0.05,0.39,7,7,0,
10/03/2013,09:54:15,-53.950909,-38.106201,SFL00000423,W8983_01_160313,0,4.911168,-0.48,-0.09,6,6,0,
10/03/2013,10:41:52,-53.909078,-38.147775,SFL00000423,W8983_01_160313,0,16.220252,-0.26,-0.35,7,7,0,
10/03/2013,10:57:46,-53.892722,-38.167257,SFL00000423,W8983_01_160313,0,0.20992,-0.09,-0.35,4,4,0,
10/03/2013,11:02:18,-53.891012,-38.171256,SFL00000423,W8983_01_160313,0,1.231427,0.15,-0.2,7,7,0,
10/03/2013,11:20:05,-53.87335,-38.192575,SFL00000423,W8983_01_160313,0,3.565265,-0.15,-0.35,6,6,0,
10/03/2013,11:35:07,-53.857309,-38.209308,SFL00000423,W8983_01_160313,0,0.332424,0.78,-0.35,4,4,0,
10/03/2013,12:23:01,-53.814176,-38.247243,SFL00000423,W8983_01_160313,0,0.813847,0.71,-0.35,4,4,0,
10/03/2013,12:29:01,-53.811302,-38.248578,SFL00000423,W8983_01_160313,0,6.20881,0.85,0.5,6,6,0,
10/03/2013,13:06:35,-53.767123,-38.274053,SFL00000423,W8983_01_160313,0,7.919306,-0.9,0.5,5,5,0,
10/03/2013,13:16:02,-53.764668,-38.278007,SFL00000423,W8983_01_160313,0,3.210863,-0.62,-0.12,6,6,0,
10/03/2013,13:21:02,-53.761366,-38.283769,SFL00000423,W8983_01_160313,0,2.75528,-0.05,-0.12,5,5,0,
10/03/2013,14:05:25,-53.716714,-38.314824,SFL00000423,W8983_01_160313,0,4.881481,-0.18,-0.12,5,5,0,
10/03/2013,14:13:07,-53.70854,-38.322486,SFL00000423,W8983_01_160313,0,6.037801,-0.29,-0.41,6,6,0,
10/03/2013,14:18:14,-53.708043,-38.323201,SFL00000423,W8983_01_160313,0,0.331511,0.69,-0.41,5,5,0,
10/03/2013,14:23:04,-53.706379,-38.324999,SFL00000423,W8983_01_160313,0,0.391061,-0.01,-0.41,4,4,0,
10/03/2013,14:28:03,-53.705412,-38.325535,SFL00000423,W8983_01_160313,0,4.288516,0.03,-0.41,5,5,0,
10/03/2013,16:03:23,-53.684993,-38.381599,SFL00000423,W8983_01_160313,0,5.031986,-0.06,-0.47,6,6,0,
10/03/2013,16:11:06,-53.684798,-38.388986,SFL00000423,W8983_01_160313,0,4.57448,-0.03,-0.47,5,5,0,
10/03/2013,16:38:20,-53.690312,-38.407664,SFL00000423,W8983_01_160313,0,9.456725,0.36,-0.11,6,6,0,
10/03/2013,16:45:03,-53.688766,-38.408082,SFL00000423,W8983_01_160313,0,6.558447,-0.39,-0.5,6,6,0,
10/03/2013,17:05:29,-53.68938,-38.41113,SFL00000423,W8983_01_160313,0,6.864655,0.32,-0.5,5,6,0,
10/03/2013,17:11:50,-53.690452,-38.409079,SFL00000423,W8983_01_160313,0,5.026053,0.46,-0.5,5,5,0,
10/03/2013,17:21:05,-53.689905,-38.412873,SFL00000423,W8983_01_160313,0,7.511568,0.37,-0.13,7,8,0,
10/03/2013,17:26:40,-53.690304,-38.412407,SFL00000423,W8983_01_160313,0,11.815924,-0.01,-0.14,7,8,0,
10/03/2013,17:31:02,-53.689823,-38.413258,SFL00000423,W8983_01_160313,0,11.594452,0.35,-0.14,5,6,0,
10/03/2013,17:40:04,-53.689707,-38.416056,SFL00000423,W8983_01_160313,0,0.271197,-0.31,-0.14,4,5,0,
10/03/2013,17:46:12,-53.68862,-38.419427,SFL00000423,W8983_01_160313,0,12.229598,-0.17,-0.14,5,6,0,
10/03/2013,18:02:24,-53.681034,-38.43422,SFL00000423,W8983_01_160313,0,17.75177,0.38,0.24,6,7,0,
10/03/2013,18:45:13,-53.664023,-38.481454,SFL00000423,W8983_01_160313,0,0.736565,-0.38,0.24,4,5,0,
10/03/2013,19:03:02,-53.665136,-38.504494,SFL00000423,W8983_01_160313,0,10.40845,-0.34,-0.1,6,7,0,
10/03/2013,19:10:27,-53.667513,-38.513203,SFL00000423,W8983_01_160313,0,6.742014,0.41,0.31,6,7,0,
10/03/2013,19:16:20,-53.670996,-38.516658,SFL00000423,W8983_01_160313,0,0.226557,-0.01,0.31,4,4,0,
10/03/2013,19:34:08,-53.67543,-38.522859,SFL00000423,W8983_01_160313,0,5.502968,-0.79,0.31,5,5,0,
10/03/2013,19:42:16,-53.678156,-38.527025,SFL00000423,W8983_01_160313,0,11.419022,-0.66,-0.35,6,6,0,
10/03/2013,19:48:09,-53.678803,-38.528208,SFL00000423,W8983_01_160313,0,6.274681,0.38,0.03,6,7,0,
10/03/2013,19:56:07,-53.679749,-38.52972,SFL00000423,W8983_01_160313,0,8.830852,-0.52,-0.49,6,6,0,
10/03/2013,20:05:02,-53.680708,-38.533005,SFL00000423,W8983_01_160313,0,0.345309,0.54,-0.49,4,4,0,
10/03/2013,20:14:07,-53.681869,-38.532942,SFL00000423,W8983_01_160313,0,12.724497,0.51,0.02,7,7,0,
10/03/2013,21:14:58,-53.715256,-38.564174,SFL00000423,W8983_01_160313,0,12.318645,-0.56,-0.54,7,7,0,
10/03/2013,21:25:24,-53.716994,-38.567682,SFL00000423,W8983_01_160313,0,10.643852,0.15,-0.39,8,8,0,
10/03/2013,21:42:07,-53.718502,-38.567553,SFL00000423,W8983_01_160313,0,8.44906,0.64,-0.39,5,5,0,
10/03/2013,23:10:26,-53.723539,-38.551785,SFL00000423,W8983_01_160313,0,6.296438,0.06,-0.33,7,7,0,
11/03/2013,00:07:31,-53.723909,-38.547487,SFL00000423,W8983_01_160313,0,1.445766,0.48,-0.33,4,4,0,
11/03/2013,00:35:00,-53.716544,-38.542314,SFL00000423,W8983_01_160313,0,7.193492,0.93,-0.33,5,5,0,
11/03/2013,00:56:12,-53.7177,-38.54681,SFL00000423,W8983_01_160313,0,7.324297,0.13,-0.33,5,5,0,
11/03/2013,01:45:28,-53.71462,-38.544472,SFL00000423,W8983_01_160313,0,2.387216,-0.44,-0.33,5,5,0,
11/03/2013,01:51:07,-53.713944,-38.546403,SFL00000423,W8983_01_160313,0,6.744639,0.45,0.12,7,7,0,
11/03/2013,01:56:09,-53.713214,-38.548527,SFL00000423,W8983_01_160313,0,1.741803,-0.14,-0.02,6,6,0,
11/03/2013,02:01:01,-53.712762,-38.550058,SFL00000423,W8983_01_160313,0,8.246067,-0.61,-0.63,7,7,0,
11/03/2013,02:06:01,-53.711664,-38.557063,SFL00000423,W8983_01_160313,0,0.573653,0.48,-0.63,4,4,0,
11/03/2013,02:27:02,-53.710909,-38.549176,SFL00000423,W8983_01_160313,0,1.452712,0.53,-0.63,4,4,0,
11/03/2013,02:36:01,-53.713501,-38.546858,SFL00000423,W8983_01_160313,0,5.381025,0.35,-0.63,5,5,0,
11/03/2013,03:06:01,-53.719238,-38.550724,SFL00000423,W8983_01_160313,0,1.576189,-0.19,-0.63,4,5,0,
11/03/2013,03:23:18,-53.719977,-38.554597,SFL00000423,W8983_01_160313,0,12.756693,0.44,-0.63,5,5,0,
11/03/2013,03:30:11,-53.718657,-38.556604,SFL00000423,W8983_01_160313,0,1.086285,0.17,-0.63,4,5,0,
11/03/2013,03:44:01,-53.718515,-38.563702,SFL00000423,W8983_01_160313,0,4.901532,0.27,-0.36,6,7,0,
11/03/2013,03:50:01,-53.718864,-38.566488,SFL00000423,W8983_01_160313,0,11.386181,0.15,-0.21,7,8,0,
11/03/2013,03:59:22,-53.718823,-38.571028,SFL00000423,W8983_01_160313,0,4.726009,-0.4,-0.61,6,7,0,
11/03/2013,04:13:07,-53.718826,-38.579195,SFL00000423,W8983_01_160313,0,6.815079,0.15,-0.46,6,7,0,
11/03/2013,04:49:02,-53.718682,-38.595022,SFL00000423,W8983_01_160313,0,7.142256,0.46,-5.55E-17,7,8,0,
11/03/2013,04:54:04,-53.719033,-38.596909,SFL00000423,W8983_01_160313,0,7.851539,0.01,0.01,7,8,0,
11/03/2013,05:00:00,-53.718983,-38.598616,SFL00000423,W8983_01_160313,0,6.649575,-0.76,-0.75,8,8,0,
