Date,Time,Latitude,Longitude,Logger ID,Deployment,Altitude,R-Err,C-Err,Total C-Err,Sats Used,# Sats,Duplicates,Notes
25/02/2013,17:21:00,-54.007126,-38.050398,SFL00000418,W8985_01_030313,0,6.257017,8.58,1.68,8,8,0,
25/02/2013,17:26:00,-54.007331,-38.050189,SFL00000418,W8985_01_030313,0,7.398435,-0.01,1.67,6,6,0,
25/02/2013,17:31:00,-54.007161,-38.050571,SFL00000418,W8985_01_030313,0,9.167059,0,1.67,8,8,0,
25/02/2013,17:36:00,-54.00724,-38.050501,SFL00000418,W8985_01_030313,0,7.668941,0,1.67,8,8,0,
25/02/2013,17:41:00,-54.007272,-38.049915,SFL00000418,W8985_01_030313,0,4.504949,-0.01,1.66,6,6,0,
25/02/2013,17:46:00,-54.006767,-38.050565,SFL00000418,W8985_01_030313,0,5.709891,-0.04,1.62,7,8,0,
25/02/2013,18:01:00,-54.007177,-38.050488,SFL00000418,W8985_01_030313,0,10.340889,0.01,1.63,7,8,0,
25/02/2013,18:16:00,-54.007236,-38.050447,SFL00000418,W8985_01_030313,0,9.371289,-0.01,1.62,7,8,0,
25/02/2013,18:31:00,-54.007401,-38.050852,SFL00000418,W8985_01_030313,0,2.711238,-0.01,1.62,5,5,0,
25/02/2013,18:46:00,-54.006974,-38.050086,SFL00000418,W8985_01_030313,0,2.021342,-0.01,1.61,6,7,0,
25/02/2013,19:01:00,-54.006464,-38.050161,SFL00000418,W8985_01_030313,0,0.184582,0.01,1.61,4,5,0,
25/02/2013,19:18:00,-54.00661,-38.050901,SFL00000418,W8985_01_030313,0,0.463091,-0.14,1.61,4,4,0,
25/02/2013,19:35:00,-54.007258,-38.049868,SFL00000418,W8985_01_030313,0,0.89228,-0.12,1.61,4,4,0,
25/02/2013,19:50:00,-54.007143,-38.050359,SFL00000418,W8985_01_030313,0,1.723915,-0.13,1.61,5,6,0,
25/02/2013,20:05:00,-54.007371,-38.050623,SFL00000418,W8985_01_030313,0,11.438498,-0.15,1.46,6,7,0,
25/02/2013,20:20:00,-54.007348,-38.050648,SFL00000418,W8985_01_030313,0,8.542137,-0.01,1.45,6,7,0,
25/02/2013,20:35:00,-54.007258,-38.050617,SFL00000418,W8985_01_030313,0,1.558843,0.01,1.46,6,7,0,
25/02/2013,21:09:00,-54.007188,-38.050637,SFL00000418,W8985_01_030313,0,12.120533,-0.06,1.4,8,8,0,
25/02/2013,21:24:00,-54.007105,-38.050584,SFL00000418,W8985_01_030313,0,5.695816,-0.04,1.4,5,5,0,
25/02/2013,21:39:00,-54.006869,-38.050642,SFL00000418,W8985_01_030313,0,8.802622,-0.02,1.38,6,6,0,
25/02/2013,21:54:00,-54.007313,-38.050588,SFL00000418,W8985_01_030313,0,6.849209,-0.02,1.36,7,7,0,
25/02/2013,22:09:00,-54.006977,-38.05069,SFL00000418,W8985_01_030313,0,13.145842,-0.07,1.29,8,8,0,
25/02/2013,22:24:00,-54.007148,-38.050128,SFL00000418,W8985_01_030313,0,4.936508,0.04,1.33,6,6,0,
25/02/2013,22:39:00,-54.007616,-38.050621,SFL00000418,W8985_01_030313,0,8.628615,0.01,1.34,6,6,0,
25/02/2013,22:54:00,-54.007118,-38.050311,SFL00000418,W8985_01_030313,0,11.167169,0.01,1.35,7,7,0,
