Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2013/03/14, 14:46:49, -54.008469, -38.051552, 56.31,  4932.00, 224, -2, 0.00, 1
2013/03/14, 14:52:04, -54.006256, -38.048164, 117.85,  9468.00, 43, 0, 331.01, 1
2013/03/14, 14:57:24, -54.007717, -38.050522, 32.46,  0.00, 126, 0, 223.91, 1
2013/03/14, 15:02:43, -54.008171, -38.051193, 19.68,  0.00, 68, 0, 66.87, 1
2013/03/14, 15:08:32, -54.008389, -38.051975, 26.79,  4572.00, 18, 0, 56.56, 1
2013/03/14, 15:17:34, -54.007896, -38.050388, 28.72,  8316.00, 46, 0, 117.30, 1
2013/03/14, 15:39:15, -54.007896, -38.050388, 28.72,  8316.00, 46, 0, 0.00, 1
2013/03/14, 15:44:36, -54.008781, -38.051212, 11.97,  4356.00, 224, 0, 112.18, 1
2013/03/14, 15:49:15, -54.007988, -38.050407, 17.09,  8460.00, 45, 0, 102.68, 1
2013/03/14, 15:53:51, -54.007748, -38.050865, 62.41,  5112.00, 319, 0, 40.10, 1
2013/03/14, 15:58:28, -54.007507, -38.051464, 64.53,  4320.00, 232, 0, 47.44, 1
2013/03/14, 16:04:08, -54.007496, -38.051556, 48.37,  432.00, 239, 0, 6.14, 1
2013/03/14, 16:09:58, -54.007141, -38.051399, 53.32,  0.00, 244, 0, 40.79, 1
2013/03/14, 16:14:47, -54.006996, -38.051010, 115.40,  0.00, 133, 0, 30.10, 1
2013/03/14, 16:19:33, -54.007320, -38.051296, 49.41,  0.00, 94, 0, 40.59, 1
2013/03/14, 16:24:18, -54.007195, -38.049347, -31.72,  1044.00, 256, 0, 128.12, 1
2013/03/14, 16:29:03, -54.007401, -38.050190, -5.30,  360.00, 234, 0, 59.66, 1
2013/03/14, 16:33:48, -54.008080, -38.049355, 10.82,  0.00, 188, 0, 93.15, 1
2013/03/14, 16:38:34, -54.008873, -38.049587, 10.87,  0.00, 115, 0, 89.47, 1
2013/03/14, 16:43:24, -54.009605, -38.048428, 94.49,  2412.00, 100, 0, 111.18, 1
2013/03/14, 16:48:10, -54.009556, -38.048428, 57.33,  1404.00, 256, 0, 5.45, 1
2013/03/14, 16:52:55, -54.009518, -38.050117, 182.24,  2808.00, 31, 0, 110.45, 1
2013/03/14, 16:57:41, -54.008316, -38.049561, 71.62,  0.00, 236, 0, 138.51, 1
2013/03/14, 17:02:38, -54.007000, -38.047066, -93.52,  1008.00, 302, 0, 219.08, 1
2013/03/14, 17:07:39, -54.007420, -38.049610, 36.16,  0.00, 41, 0, 172.68, 1
2013/03/14, 17:12:40, -54.007477, -38.050083, -13.15,  0.00, 276, 0, 31.55, 1
2013/03/14, 17:17:40, -54.007675, -38.047958, 21.47,  0.00, 246, 0, 140.60, 1
2013/03/14, 17:22:39, -54.007694, -38.047180, 55.19,  0.00, 78, 0, 50.88, 1
2013/03/14, 17:28:25, -54.008030, -38.048820, 65.20,  5076.00, 262, 0, 113.49, 1
2013/03/14, 17:59:53, -54.008030, -38.048820, 65.20,  5076.00, 262, 0, 0.00, 1
2013/03/14, 18:06:06, -54.007965, -38.050339, 46.36,  504.00, 85, 0, 99.52, 1
2013/03/14, 18:11:14, -54.008057, -38.050331, 43.56,  0.00, 117, 0, 10.24, 1
2013/03/14, 18:16:20, -54.008129, -38.050201, 31.96,  0.00, 107, 0, 11.67, 1
2013/03/14, 18:21:46, -54.008102, -38.050396, 64.89,  216.00, 135, 0, 13.09, 1
2013/03/14, 18:28:25, -54.007988, -38.050297, 64.76,  576.00, 148, 0, 14.23, 1
2013/03/14, 18:35:22, -54.007919, -38.050426, 64.67,  216.00, 135, 0, 11.40, 1
2013/03/14, 18:43:22, -54.008156, -38.050213, 31.65,  396.00, 164, 0, 29.80, 1
2013/03/14, 18:52:06, -54.008144, -38.050209, 31.83,  144.00, 143, 0, 1.36, 1
2013/03/14, 18:57:05, -54.008152, -38.050179, 34.49,  144.00, 120, 0, 2.15, 1
2013/03/14, 19:02:07, -54.008213, -38.050190, 40.38,  720.00, 31, 0, 6.82, 1
