Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2013/02/01, 09:26:53, -54.008411, -38.051933, -50.61,  1440.00, 192, -2, 0.00, 1
2013/02/01, 09:58:41, -54.008411, -38.051933, -50.61,  1440.00, 192, 0, 0.00, 1
2013/02/01, 10:03:52, -54.008343, -38.051064, 10.84,  0.00, 0, 0, 57.29, 1
2013/02/01, 10:08:55, -54.009090, -38.052017, -5.16,  2664.00, 64, 0, 103.81, 1
2013/02/01, 10:13:54, -54.009270, -38.051678, 2.88,  0.00, 77, 0, 29.85, 1
2013/02/01, 10:18:50, -54.009689, -38.051544, -3.17,  684.00, 295, 0, 47.41, 1
2013/02/01, 10:23:49, -54.009449, -38.051899, 1.11,  0.00, 30, 0, 35.36, 1
2013/02/01, 10:28:48, -54.009350, -38.051895, 48.62,  36.00, 202, 0, 11.01, 1
2013/02/01, 10:33:49, -54.009350, -38.051895, 48.62,  36.00, 202, 0, 0.00, 1
2013/02/01, 10:38:46, -54.008778, -38.051113, 12.09,  4392.00, 58, 0, 81.59, 1
2013/02/01, 10:43:37, -54.008121, -38.050484, 12.68,  3708.00, 73, 0, 83.82, 1
2013/02/01, 10:48:24, -54.008114, -38.050163, 18.17,  0.00, 39, 0, 20.99, 1
2013/02/01, 10:53:09, -54.008152, -38.049915, 29.28,  216.00, 1, 0, 16.75, 1
2013/02/01, 10:57:54, -54.008095, -38.049904, 28.49,  1080.00, 44, 0, 6.38, 1
2013/02/01, 11:02:44, -54.008003, -38.049595, 50.48,  684.00, 239, 0, 22.64, 1
2013/02/01, 11:06:58, -54.008026, -38.049740, 29.05,  36.00, 255, 0, 9.81, 1
2013/02/01, 11:11:18, -54.008076, -38.049835, 27.42,  72.00, 177, 0, 8.33, 1
2013/02/01, 11:15:34, -54.008099, -38.049648, 52.01,  0.00, 84, 0, 12.48, 1
2013/02/01, 11:19:54, -54.008377, -38.049519, 76.11,  0.00, 156, 0, 32.04, 1
2013/02/01, 11:24:14, -54.008434, -38.049332, 92.56,  0.00, 63, 0, 13.77, 1
2013/02/01, 11:28:34, -54.008652, -38.049000, 131.73,  0.00, 90, 0, 32.53, 1
2013/02/01, 11:33:02, -54.008064, -38.049744, 29.13,  648.00, 47, 0, 81.48, 1
2013/02/01, 11:37:52, -54.008038, -38.049770, 17.97,  432.00, 188, 0, 3.35, 1
2013/02/01, 11:42:39, -54.007854, -38.049313, 66.88,  756.00, 242, 0, 36.20, 1
2013/02/01, 11:46:56, -54.008018, -38.049820, 20.98,  0.00, 165, 0, 37.82, 1
