Date,Time,Latitude,Longitude,Altitude,Residual Error,Clock Error,Cumulative Clock Error,No Sats Used,No Sats Provided
08/12/2006,16:27:00,-54.008465,-38.050596,16,16.825005,-0.21,1.79,7,7
08/12/2006,16:42:00,-54.008734,-38.050226,16,0.790746,-1.08,1.79,5,5
08/12/2006,16:57:00,-54.008292,-38.049848,16,7.555662,0.07,1.79,5,5
08/12/2006,17:12:00,-54.007346,-38.050588,16,0.971261,-0.88,1.79,4,4
08/12/2006,17:27:00,-54.007963,-38.05046,16,8.022567,-0.9,1.79,5,5
08/12/2006,17:42:00,-54.00838,-38.051205,16,0.498733,0.15,1.79,5,5
08/12/2006,17:57:00,-54.008305,-38.050614,16,0.546325,-0.71,1.79,5,5
08/12/2006,18:12:00,-54.008323,-38.052283,16,24.153894,-0.98,1.79,5,5
08/12/2006,18:27:00,-54.007928,-38.047345,16,0.218245,-0.45,1.79,4,4
08/12/2006,19:19:00,-54.008607,-38.047436,16,0.191077,-1.11,1.79,4,4
08/12/2006,19:35:00,-54.009674,-38.051563,16,0.375584,-0.84,1.79,4,4
08/12/2006,20:08:00,-54.009244,-38.051615,16,0.876134,-0.24,1.79,4,4
08/12/2006,20:24:00,-54.008627,-38.051207,16,1.920351,-0.47,1.79,5,5
08/12/2006,20:39:00,-54.013912,-37.99461,16,13.703922,3.3,1.79,4,4
08/12/2006,20:55:00,-54.008734,-38.051007,16,5.401112,-0.77,1.02,6,6
08/12/2006,21:11:00,-54.008243,-38.051228,16,0.811184,0.6,1.02,4,4
08/12/2006,21:26:00,-54.007157,-38.05125,16,0.566886,-0.26,1.02,4,4
08/12/2006,21:41:00,-54.009193,-38.051348,16,16.63013,-0.19,1.02,5,5
08/12/2006,21:57:00,-54.008217,-38.051365,16,16.189372,-0.53,1.02,5,5
08/12/2006,22:12:00,-54.008607,-38.051132,16,13.538535,0.49,1.02,5,5
08/12/2006,22:28:00,-54.008979,-38.050812,16,7.522993,-0.89,0.13,7,7
08/12/2006,22:43:00,-54.008842,-38.051061,16,26.383633,1.03,0.13,5,5
08/12/2006,22:59:01,-54.008937,-38.050398,16,9.830611,-0.2,-0.07,6,6
