Date,Time,Latitute,Longitude,Temperature,Nav State,Altitude,N Velocity,E Velocity,D Velocity,PDOP,SV Count
21/02/2006,12:55:59,-54.00821663,-38.05135659,21.75,3,126,0,0,0,4152,3
21/02/2006,12:56:29,-54.00797749,-38.05170462,21.5,0,25,0,0,0,5,5
21/02/2006,12:56:59,-54.00910313,-38.05110569,21.75,1,25,0,0,0,12,5
21/02/2006,12:57:29,-54.00814342,-38.05149435,21.5,0,93,0,0,0,3,6
21/02/2006,12:57:59,-54.00797528,-38.05104422,21.75,0,52,0,0,0,3,6
21/02/2006,12:58:29,-54.00864236,-38.05170399,21.25,1,52,0,0,0,13,5
21/02/2006,12:58:59,-54.00818418,-38.05181045,21.5,0,187,0,0,0,5,5
21/02/2006,12:59:29,-54.00404959,-38.05148636,21.5,3,187,0,0,0,3670,3
21/02/2006,12:59:59,-54.01501107,-38.0494956,21.75,3,187,0,0,0,2269,4
21/02/2006,13:00:29,-54.00778972,-38.05117975,21.5,0,126,0,0,0,4,6
21/02/2006,13:00:59,-54.00827499,-38.05124334,21.5,0,117,0,0,0,4,6
21/02/2006,13:01:29,-54.01425989,-38.04964714,21.25,3,117,0,0,0,3270,4
21/02/2006,13:01:59,-54.01039646,-38.05124978,21.75,3,115,0,0,0,3057,4
21/02/2006,13:02:29,-54.00779316,-38.05135607,21.5,1,117,0,0,0,14,5
21/02/2006,13:02:59,-54.0079776,-38.05091368,21.25,1,117,0,0,0,14,5
21/02/2006,13:03:29,-54.00682177,-38.05175622,21.25,3,117,0,0,0,1709,4
21/02/2006,13:03:59,-54.00841833,-38.04966939,21.25,3,117,0,0,0,50,4
21/02/2006,13:04:29,-54.01261108,-38.05080833,21.25,3,117,0,0,0,2642,3
21/02/2006,13:04:59,-54.00923335,-38.0511245,21.25,1,117,0,0,0,6,5
21/02/2006,13:05:29,-54.0112722,-38.05080389,21.25,3,117,0,0,0,2442,3
21/02/2006,13:05:59,-54.01155525,-38.05080764,21.25,3,117,0,0,0,582,4
21/02/2006,13:06:29,-54.00358159,-38.05235344,21.25,3,116,0,0,0,486,4
21/02/2006,13:06:59,-54.00729662,-38.05138874,20.75,3,117,0,0,0,2170,3
21/02/2006,13:07:29,-54.00519479,-38.05268822,21,3,117,0,0,0,351,4
21/02/2006,13:07:59,-54.01358289,-38.05055488,20.75,3,118,0,0,0,302,4
21/02/2006,13:08:29,-54.00590488,-38.05187824,20.75,3,117,0,0,0,263,4
21/02/2006,13:08:59,-54.00990713,-38.05125551,21.25,3,118,0,0,0,230,4
21/02/2006,13:09:29,-54.00549441,-38.05180927,21,3,117,0,0,0,1825,3
21/02/2006,13:09:59,-54.00921874,-38.05103021,20.75,3,117,0,0,0,1780,3
21/02/2006,13:10:29,-54.01038503,-38.0508638,21.25,3,118,0,0,0,161,4
21/02/2006,13:10:59,-54.00806982,-38.05194775,20.75,3,117,0,0,0,87,4
21/02/2006,13:11:29,-53.98320316,-38.05893391,20.75,3,117,0,0,0,197362,3
21/02/2006,13:11:59,-54.02755053,-38.04498634,20.75,3,117,0,0,0,52644,3
21/02/2006,13:12:29,-54.02244631,-38.04779902,20.75,3,117,0,0,0,60000,3
21/02/2006,13:12:59,-54.00339005,-38.05305807,20.75,3,117,0,0,0,25404,3
21/02/2006,13:13:29,-54.00827499,-38.05124334,20.75,3,117,0,0,0,1000,0
21/02/2006,13:13:59,-54.00827499,-38.05124334,21,3,117,0,0,0,1000,0
21/02/2006,13:14:29,-54.00827499,-38.05124334,20.75,3,117,0,0,0,1000,0
21/02/2006,13:14:59,-54.00827499,-38.05124334,20.75,3,117,0,0,0,1000,0
21/02/2006,13:15:29,-54.00827499,-38.05124334,20.75,3,117,0,0,0,1000,0
21/02/2006,13:15:59,-54.00827499,-38.05124334,20.75,3,117,0,0,0,1000,0
21/02/2006,13:16:29,-54.00827499,-38.05124334,21,3,117,0,0,0,1000,0
21/02/2006,13:16:59,-54.00827499,-38.05124334,20.75,3,117,0,0,0,1000,0
21/02/2006,13:17:29,-54.00827499,-38.05124334,21,3,117,0,0,0,1000,0
21/02/2006,13:17:59,-54.00827499,-38.05124334,20.75,3,117,0,0,0,1000,0
21/02/2006,13:18:29,-54.00827499,-38.05124334,20.75,3,117,0,0,0,1000,0
21/02/2006,13:18:59,-54.00827499,-38.05124334,20.75,3,117,0,0,0,1000,0
21/02/2006,13:19:29,-54.00827499,-38.05124334,20.75,3,117,0,0,0,1000,0
21/02/2006,13:19:59,-54.00827499,-38.05124334,20.75,3,117,0,0,0,1000,0
21/02/2006,13:20:29,-54.00827499,-38.05124334,20.75,3,117,0,0,0,1000,0
21/02/2006,13:20:59,-54.00827499,-38.05124334,20.75,3,117,0,0,0,1000,0
21/02/2006,13:21:29,-54.00827499,-38.05124334,20.25,3,117,0,0,0,1000,0
21/02/2006,13:21:59,-54.00827499,-38.05124334,20.75,3,117,0,0,0,1000,0
21/02/2006,13:22:29,-54.00827499,-38.05124334,21,3,117,0,0,0,1000,0
21/02/2006,13:22:59,-54.00827499,-38.05124334,21,3,117,0,0,0,1000,0
21/02/2006,13:23:29,-54.00827499,-38.05124334,20.5,3,117,0,0,0,1000,0
21/02/2006,13:23:59,-54.00827499,-38.05124334,20.75,3,117,0,0,0,1000,0
21/02/2006,13:24:29,-54.00827499,-38.05124334,20.5,3,117,0,0,0,1000,0
21/02/2006,13:24:59,-54.00827499,-38.05124334,20.5,3,117,0,0,0,1000,0
21/02/2006,13:25:29,-54.00827499,-38.05124334,20.75,3,117,0,0,0,1000,0
21/02/2006,13:25:59,-54.00827499,-38.05124334,20.5,3,117,0,0,0,1000,0
21/02/2006,13:26:29,-54.00827499,-38.05124334,20.75,3,117,0,0,0,1000,0
21/02/2006,13:26:59,-54.00827499,-38.05124334,20.25,3,117,0,0,0,1000,0
21/02/2006,13:27:29,-54.00827499,-38.05124334,20.75,3,117,0,0,0,1000,0
21/02/2006,13:27:59,-54.00827499,-38.05124334,20.5,3,117,0,0,0,1000,0
21/02/2006,13:28:29,-54.00827499,-38.05124334,20.75,3,117,0,0,0,1000,0
21/02/2006,13:28:59,-54.00827499,-38.05124334,20.5,3,117,0,0,0,1000,0
21/02/2006,13:29:29,-54.00827499,-38.05124334,20.5,3,117,0,0,0,1000,0
21/02/2006,13:29:59,-54.00827499,-38.05124334,20.5,3,117,0,0,0,1000,0
21/02/2006,13:30:29,-54.00827499,-38.05124334,20.5,3,117,0,0,0,1000,0
21/02/2006,13:30:59,-54.00827499,-38.05124334,20.25,3,117,0,0,0,1000,0
21/02/2006,13:31:29,-54.00827499,-38.05124334,20.75,3,117,0,0,0,1000,0
21/02/2006,13:31:59,-54.00827499,-38.05124334,20.75,3,117,0,0,0,1000,0
21/02/2006,13:32:29,-54.00827499,-38.05124334,20.25,3,117,0,0,0,1000,0
21/02/2006,13:32:59,-54.00827499,-38.05124334,20.25,3,117,0,0,0,1000,0
21/02/2006,13:33:29,-54.00827499,-38.05124334,20.5,3,117,0,0,0,1000,0
21/02/2006,13:33:59,-54.00827499,-38.05124334,20.75,3,117,0,0,0,1000,0
21/02/2006,13:34:29,-54.00827499,-38.05124334,20.25,3,117,0,0,0,1000,0
21/02/2006,13:34:59,-54.00827499,-38.05124334,20.75,3,117,0,0,0,1000,0
21/02/2006,13:35:29,-54.00827499,-38.05124334,20,3,117,0,0,0,1000,0
21/02/2006,13:35:59,-54.00827499,-38.05124334,20.5,3,117,0,0,0,1000,0
21/02/2006,13:36:29,-54.00827499,-38.05124334,20.5,3,117,0,0,0,1000,0
21/02/2006,13:36:59,-54.00827499,-38.05124334,20.5,3,117,0,0,0,1000,0
21/02/2006,13:37:29,-54.00827499,-38.05124334,20.5,3,117,0,0,0,1000,0
21/02/2006,13:37:59,-54.00827499,-38.05124334,20.5,3,117,0,0,0,1000,0
21/02/2006,13:38:29,-54.00827499,-38.05124334,20.25,3,117,0,0,0,1000,0
21/02/2006,13:38:59,-54.00827499,-38.05124334,20.25,3,117,0,0,0,1000,0
21/02/2006,13:39:29,-54.00679978,-38.05134695,20.25,1,117,0,0,0,21,4
21/02/2006,13:39:59,-54.0065602,-38.05206599,20.75,3,117,0,0,0,43,4
21/02/2006,13:40:29,-54.00779569,-38.05198348,20.25,3,117,0,0,0,41,4
21/02/2006,13:40:59,-54.00850767,-38.05139808,20.5,3,117,0,0,0,43381,3
21/02/2006,13:41:29,-54.00827499,-38.05124334,20.5,3,117,0,0,0,1000,0
21/02/2006,13:41:59,-54.00827499,-38.05124334,20.5,3,117,0,0,0,1000,0
21/02/2006,13:42:29,-54.00827499,-38.05124334,20.5,3,117,0,0,0,1000,0
21/02/2006,13:42:59,-54.00827499,-38.05124334,20.5,3,117,0,0,0,1000,0
21/02/2006,13:43:29,-54.00827499,-38.05124334,20.25,3,117,0,0,0,1000,0
21/02/2006,13:43:59,-54.00827499,-38.05124334,20.75,3,117,0,0,0,1000,0
21/02/2006,13:44:29,-54.00827499,-38.05124334,20.75,3,117,0,0,0,1000,0
21/02/2006,13:44:59,-54.00827499,-38.05124334,20.5,3,117,0,0,0,1000,0
21/02/2006,13:45:29,-54.00827499,-38.05124334,20.25,3,117,0,0,0,1000,0
21/02/2006,13:45:59,-54.00827499,-38.05124334,20.25,3,117,0,0,0,1000,0
21/02/2006,13:46:29,-54.00823946,-38.05108742,20.25,1,117,0,0,0,5,6
21/02/2006,13:46:59,-54.00855829,-38.05108956,20,1,117,0,0,0,5,6
21/02/2006,13:47:29,-54.00804802,-38.05160122,20.5,1,117,0,0,0,4,7
21/02/2006,13:47:59,-54.00832553,-38.05113322,20.5,1,117,0,0,0,5,6
21/02/2006,13:48:29,-54.00878288,-38.05086874,20.25,1,117,0,0,0,5,6
21/02/2006,13:48:59,-54.00890016,-38.05139064,20.5,1,117,0,0,0,6,5
21/02/2006,13:49:29,-54.00919459,-38.05059136,20.5,1,117,0,0,0,6,5
21/02/2006,13:49:59,-54.00892099,-38.0510956,20.25,1,117,0,0,0,6,5
21/02/2006,13:50:29,-54.00842761,-38.05165179,20.25,1,117,0,0,0,5,6
21/02/2006,13:50:59,-54.00890112,-38.05080861,20.25,1,117,0,0,0,5,6
21/02/2006,13:51:29,-54.00860836,-38.05119973,20.25,1,117,0,0,0,5,6
21/02/2006,13:51:59,-54.00821216,-38.05111755,20.25,0,48,0,0,0,5,7
21/02/2006,13:52:29,-54.00802765,-38.05119326,20.25,1,48,0,0,0,4,7
21/02/2006,13:52:59,-54.00821216,-38.05111755,20.75,3,48,0,0,0,1000,0
21/02/2006,13:53:29,-54.0082209,-38.05116625,20.25,1,48,0,0,0,4,7
21/02/2006,13:53:59,-54.00821216,-38.05111755,20.5,3,48,0,0,0,1000,0
21/02/2006,13:54:29,-54.00881601,-38.050855,20.25,1,48,0,0,0,4,6
21/02/2006,13:54:59,-54.00806971,-38.05113638,20.25,1,48,0,0,0,19,4
21/02/2006,13:55:29,-54.00876175,-38.05106881,20.25,1,48,0,0,0,5,6
21/02/2006,13:55:59,-54.00899508,-38.0513297,20.5,1,48,0,0,0,5,5
21/02/2006,13:56:29,-54.0083965,-38.05142763,20.25,1,48,0,0,0,5,6
21/02/2006,13:56:59,-54.00876041,-38.05073271,20.25,1,48,0,0,0,5,6
21/02/2006,13:57:29,-54.00886453,-38.05136006,20.25,1,48,0,0,0,5,6
21/02/2006,13:57:59,-54.00839306,-38.05081441,20.25,1,48,0,0,0,5,6
21/02/2006,13:58:29,-54.00892888,-38.05119901,20.25,1,48,0,0,0,6,5
21/02/2006,13:58:59,-54.00771733,-38.05134651,20.25,1,45,0,0,0,6,5
21/02/2006,13:59:29,-54.00886433,-38.05123695,20.25,1,48,0,0,0,5,6
21/02/2006,13:59:59,-54.00824652,-38.05161048,20.25,0,63,0,0,0,3,6
21/02/2006,14:00:29,-54.00893874,-38.05148299,20.5,0,123,0,0,0,3,6
21/02/2006,14:00:59,-54.00850894,-38.05148013,20.25,1,123,0,0,0,5,6
21/02/2006,14:01:29,-54.00806306,-38.05165674,20.25,0,87,0,0,0,3,6
21/02/2006,14:01:59,-54.00880094,-38.05166813,20.25,0,195,0,0,0,4,5
21/02/2006,14:02:29,-54.00814979,-38.05159081,20.25,0,74,0,0,0,4,5
21/02/2006,14:02:59,-54.00914347,-38.05124459,20.25,0,131,0,0,0,4,5
21/02/2006,14:03:29,-54.00792273,-38.05094328,20.25,0,48,0,0,0,3,6
21/02/2006,14:03:59,-54.00882648,-38.05115317,20,0,64,0,0,0,3,6
21/02/2006,14:04:29,-54.00781783,-38.05190231,20,0,-9,0,0,0,3,6
21/02/2006,14:04:59,-54.00888203,-38.05118318,20.25,0,108,0,0,0,3,6
21/02/2006,14:05:29,-54.00860232,-38.05193333,20.25,0,133,0,0,0,3,6
21/02/2006,14:05:59,-54.00806517,-38.05107975,20,0,26,0,0,0,4,5
21/02/2006,14:06:29,-54.00780127,-38.05115631,20.25,1,26,0,0,0,8,4
21/02/2006,14:06:59,-54.00837979,-38.05168757,19.75,0,155,0,0,0,3,6
21/02/2006,14:07:29,-54.00800015,-38.05114966,20.25,1,155,0,0,0,4,6
21/02/2006,14:07:59,-54.00869114,-38.05227187,20,0,200,0,0,0,3,6
21/02/2006,14:08:29,-54.00838958,-38.05117362,20.5,0,-10,0,0,0,3,6
21/02/2006,14:08:59,-54.00807352,-38.0512942,20.25,0,2,0,0,0,3,6
21/02/2006,14:09:29,-54.00850351,-38.05117493,20.25,0,56,0,0,0,4,5
21/02/2006,14:09:59,-54.0077917,-38.0510221,20.25,0,7,0,0,0,3,6
21/02/2006,14:10:29,-54.00852187,-38.05120445,20.25,0,117,0,0,0,2,7
21/02/2006,14:10:59,-54.00797036,-38.05093705,20.25,0,-1,0,0,0,3,6
21/02/2006,14:11:29,-54.0086092,-38.05167996,20.25,0,83,0,0,0,3,6
21/02/2006,14:11:59,-54.0086092,-38.05167996,20.5,3,83,0,0,0,1000,0
21/02/2006,14:12:29,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:12:59,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:13:29,-54.0086092,-38.05167996,20.5,3,83,0,0,0,1000,0
21/02/2006,14:13:59,-54.0086092,-38.05167996,20.5,3,83,0,0,0,1000,0
21/02/2006,14:14:29,-54.0086092,-38.05167996,20.5,3,83,0,0,0,1000,0
21/02/2006,14:14:59,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:15:29,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:15:59,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:16:29,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:16:59,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:17:29,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:17:59,-54.0086092,-38.05167996,20.5,3,83,0,0,0,1000,0
21/02/2006,14:18:29,-54.0086092,-38.05167996,20.5,3,83,0,0,0,1000,0
21/02/2006,14:18:59,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:19:29,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:19:59,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:20:29,-54.0086092,-38.05167996,20.5,3,83,0,0,0,1000,0
21/02/2006,14:20:59,-54.0086092,-38.05167996,20.5,3,83,0,0,0,1000,0
21/02/2006,14:21:29,-54.0086092,-38.05167996,20.5,3,83,0,0,0,1000,0
21/02/2006,14:21:59,-54.0086092,-38.05167996,20.5,3,83,0,0,0,1000,0
21/02/2006,14:22:29,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:22:59,-54.0086092,-38.05167996,20.5,3,83,0,0,0,1000,0
21/02/2006,14:23:29,-54.0086092,-38.05167996,20.5,3,83,0,0,0,1000,0
21/02/2006,14:23:59,-54.0086092,-38.05167996,20.5,3,83,0,0,0,1000,0
21/02/2006,14:24:29,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:24:59,-54.0086092,-38.05167996,20.75,3,83,0,0,0,1000,0
21/02/2006,14:25:29,-54.0086092,-38.05167996,20.5,3,83,0,0,0,1000,0
21/02/2006,14:25:59,-54.0086092,-38.05167996,20.5,3,83,0,0,0,1000,0
21/02/2006,14:26:29,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:26:59,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:27:29,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:27:59,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:28:29,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:28:59,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:29:29,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:29:59,-54.0086092,-38.05167996,20,3,83,0,0,0,1000,0
21/02/2006,14:30:29,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:30:59,-54.0086092,-38.05167996,20.5,3,83,0,0,0,1000,0
21/02/2006,14:31:29,-54.0086092,-38.05167996,20.5,3,83,0,0,0,1000,0
21/02/2006,14:31:59,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:32:29,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:32:59,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:33:29,-54.0086092,-38.05167996,20.5,3,83,0,0,0,1000,0
21/02/2006,14:33:59,-54.0086092,-38.05167996,20.5,3,83,0,0,0,1000,0
21/02/2006,14:34:29,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:34:59,-54.0086092,-38.05167996,20.5,3,83,0,0,0,1000,0
21/02/2006,14:35:29,-54.0086092,-38.05167996,20.5,3,83,0,0,0,1000,0
21/02/2006,14:35:59,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:36:29,-54.0086092,-38.05167996,20,3,83,0,0,0,1000,0
21/02/2006,14:36:59,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:37:29,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:37:59,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:38:29,-54.0086092,-38.05167996,20,3,83,0,0,0,1000,0
21/02/2006,14:38:59,-54.0086092,-38.05167996,19.75,3,83,0,0,0,1000,0
21/02/2006,14:39:29,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:39:59,-54.0086092,-38.05167996,19.75,3,83,0,0,0,1000,0
21/02/2006,14:40:29,-54.0086092,-38.05167996,20,3,83,0,0,0,1000,0
21/02/2006,14:40:59,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:41:29,-54.0086092,-38.05167996,20,3,83,0,0,0,1000,0
21/02/2006,14:41:59,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:42:29,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:42:59,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:43:29,-54.0086092,-38.05167996,20,3,83,0,0,0,1000,0
21/02/2006,14:43:59,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:44:29,-54.0086092,-38.05167996,20.5,3,83,0,0,0,1000,0
21/02/2006,14:44:59,-54.0086092,-38.05167996,20,3,83,0,0,0,1000,0
21/02/2006,14:45:29,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:45:59,-54.0086092,-38.05167996,19.75,3,83,0,0,0,1000,0
21/02/2006,14:46:29,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:46:59,-54.0086092,-38.05167996,20,3,83,0,0,0,1000,0
21/02/2006,14:47:29,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:47:59,-54.0086092,-38.05167996,20,3,83,0,0,0,1000,0
21/02/2006,14:48:29,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:48:59,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:49:29,-54.0086092,-38.05167996,19.75,3,83,0,0,0,1000,0
21/02/2006,14:49:59,-54.0086092,-38.05167996,19.75,3,83,0,0,0,1000,0
21/02/2006,14:50:29,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:50:59,-54.0086092,-38.05167996,20,3,83,0,0,0,1000,0
21/02/2006,14:51:29,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:51:59,-54.0086092,-38.05167996,20,3,83,0,0,0,1000,0
21/02/2006,14:52:29,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:52:59,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:53:29,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:53:59,-54.0086092,-38.05167996,20,3,83,0,0,0,1000,0
21/02/2006,14:54:29,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:54:59,-54.0086092,-38.05167996,20,3,83,0,0,0,1000,0
21/02/2006,14:55:29,-54.0086092,-38.05167996,20,3,83,0,0,0,1000,0
21/02/2006,14:55:59,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:56:29,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:56:59,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:57:29,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:57:59,-54.0086092,-38.05167996,19.75,3,83,0,0,0,1000,0
21/02/2006,14:58:29,-54.0086092,-38.05167996,19.75,3,83,0,0,0,1000,0
21/02/2006,14:58:59,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,14:59:29,-54.0086092,-38.05167996,19.75,3,83,0,0,0,1000,0
21/02/2006,14:59:59,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,15:00:29,-54.0086092,-38.05167996,19.75,3,83,0,0,0,1000,0
21/02/2006,15:00:59,-54.0086092,-38.05167996,19.5,3,83,0,0,0,1000,0
21/02/2006,15:01:29,-54.0086092,-38.05167996,19.75,3,83,0,0,0,1000,0
21/02/2006,15:01:59,-54.0086092,-38.05167996,20,3,83,0,0,0,1000,0
21/02/2006,15:02:29,-54.0086092,-38.05167996,19.75,3,83,0,0,0,1000,0
21/02/2006,15:02:59,-54.0086092,-38.05167996,19.5,3,83,0,0,0,1000,0
21/02/2006,15:03:29,-54.0086092,-38.05167996,20,3,83,0,0,0,1000,0
21/02/2006,15:03:59,-54.0086092,-38.05167996,19.75,3,83,0,0,0,1000,0
21/02/2006,15:04:29,-54.0086092,-38.05167996,20.25,3,83,0,0,0,1000,0
21/02/2006,15:04:59,-54.0086092,-38.05167996,19.75,3,83,0,0,0,1000,0
21/02/2006,15:05:29,-54.0086092,-38.05167996,19.5,3,83,0,0,0,1000,0
21/02/2006,15:05:59,-54.0086092,-38.05167996,19.75,3,83,0,0,0,1000,0
21/02/2006,15:06:29,-54.0086092,-38.05167996,19.5,3,83,0,0,0,1000,0
21/02/2006,15:06:59,-54.0086092,-38.05167996,19.75,3,83,0,0,0,1000,0
21/02/2006,15:07:29,-54.0086092,-38.05167996,19.75,3,83,0,0,0,1000,0
21/02/2006,15:07:59,-54.0086092,-38.05167996,19.75,3,83,0,0,0,1000,0
21/02/2006,15:08:29,-54.0086092,-38.05167996,19.75,3,83,0,0,0,1000,0
21/02/2006,15:08:59,-54.0086092,-38.05167996,19.75,3,83,0,0,0,1000,0
21/02/2006,15:09:29,-54.0086092,-38.05167996,19.75,3,83,0,0,0,1000,0
21/02/2006,15:09:59,-54.0086092,-38.05167996,19.75,3,83,0,0,0,1000,0
21/02/2006,15:10:29,-54.0086092,-38.05167996,19.75,3,83,0,0,0,1000,0
21/02/2006,15:10:59,-54.0086092,-38.05167996,19.25,3,83,0,0,0,1000,0
