Date,Time,Latitute,Longitude,Temperature,Nav State,Altitude,N Velocity,E Velocity,D Velocity,PDOP,SV Count
24/01/2006,20:49:23,-54.008,-38.051,24.25,3,39,0,0,0,1000,0
24/01/2006,20:49:53,-54.008,-38.051,23.75,3,39,0,0,0,1000,0
24/01/2006,20:50:23,-54.008,-38.051,23.75,3,39,0,0,0,1000,0
24/01/2006,20:50:53,-54.008,-38.051,23.75,3,39,0,0,0,1000,0
24/01/2006,20:51:23,-54.008,-38.051,24,3,39,0,0,0,1000,0
24/01/2006,20:51:53,-54.008,-38.051,23.75,3,39,0,0,0,1000,0
24/01/2006,20:52:23,-54.008,-38.051,24.25,3,39,0,0,0,1000,0
24/01/2006,20:52:53,-54.008,-38.051,24.25,3,39,0,0,0,1000,0
24/01/2006,20:53:23,-54.008,-38.051,24.25,3,39,0,0,0,1000,0
24/01/2006,20:53:53,-54.008,-38.051,23.75,3,39,0,0,0,1000,0
24/01/2006,20:54:23,-54.008,-38.051,24.25,3,39,0,0,0,1000,0
24/01/2006,20:54:53,-54.008,-38.051,24,3,39,0,0,0,1000,0
24/01/2006,20:55:23,-54.008,-38.051,23.75,3,39,0,0,0,1000,0
24/01/2006,20:55:53,-54.008,-38.051,23.75,3,39,0,0,0,1000,0
24/01/2006,20:56:23,-54.008,-38.051,23.75,3,39,0,0,0,1000,0
24/01/2006,20:56:53,-54.008,-38.051,24,3,39,0,0,0,1000,0
24/01/2006,20:57:23,-54.008,-38.051,24,3,39,0,0,0,1000,0
24/01/2006,20:57:53,-54.008,-38.051,24,3,39,0,0,0,1000,0
24/01/2006,20:58:23,-54.008,-38.051,23.5,3,39,0,0,0,1000,0
24/01/2006,20:58:53,-54.008,-38.051,23.5,3,39,0,0,0,1000,0
24/01/2006,20:59:23,-54.008,-38.051,24,3,39,0,0,0,1000,0
24/01/2006,20:59:53,-54.008,-38.051,23.75,3,39,0,0,0,1000,0
24/01/2006,21:00:23,-54.008,-38.051,23.75,3,39,0,0,0,1000,0
24/01/2006,21:00:53,-54.008,-38.051,23.5,3,39,0,0,0,1000,0
24/01/2006,21:01:23,-54.008,-38.051,23.75,3,39,0,0,0,1000,0
24/01/2006,21:01:53,-54.008,-38.051,24,3,39,0,0,0,1000,0
24/01/2006,21:02:23,-54.008,-38.051,23.75,3,39,0,0,0,1000,0
24/01/2006,21:02:53,-54.008,-38.051,24,3,39,0,0,0,1000,0
24/01/2006,21:03:23,-54.008,-38.051,23.75,3,39,0,0,0,1000,0
24/01/2006,21:03:53,-54.008,-38.051,24.25,3,39,0,0,0,1000,0
24/01/2006,21:04:23,-54.008,-38.051,24.25,3,39,0,0,0,1000,0
24/01/2006,21:04:53,-54.008,-38.051,23.75,3,39,0,0,0,1000,0
24/01/2006,21:05:23,-54.008,-38.051,23.75,3,39,0,0,0,1000,0
24/01/2006,21:05:53,-54.008,-38.051,23.75,3,39,0,0,0,1000,0
24/01/2006,21:06:23,-54.008,-38.051,24.25,3,39,0,0,0,1000,0
24/01/2006,21:06:53,-54.008,-38.051,23.75,3,39,0,0,0,1000,0
24/01/2006,21:07:23,-54.008,-38.051,23.25,3,39,0,0,0,1000,0
24/01/2006,21:07:53,-54.008,-38.051,23.75,3,39,0,0,0,1000,0
24/01/2006,21:08:23,-54.008,-38.051,23.25,3,39,0,0,0,1000,0
24/01/2006,21:08:53,-54.008,-38.051,23.25,3,39,0,0,0,1000,0
24/01/2006,21:09:23,-54.008,-38.051,23.75,3,39,0,0,0,1000,0
24/01/2006,21:09:53,-54.008,-38.051,23.5,3,39,0,0,0,1000,0
24/01/2006,21:10:23,-54.008,-38.051,23.75,3,39,0,0,0,1000,0
24/01/2006,21:10:53,-54.008,-38.051,23.5,3,39,0,0,0,1000,0
24/01/2006,21:11:23,-54.008,-38.051,23.25,3,39,0,0,0,1000,0
24/01/2006,21:11:53,-54.008,-38.051,23.25,3,39,0,0,0,1000,0
24/01/2006,21:12:23,-54.008,-38.051,23.5,3,39,0,0,0,1000,0
24/01/2006,21:12:53,-54.008,-38.051,23.25,3,39,0,0,0,1000,0
24/01/2006,21:13:23,-54.008,-38.051,23.25,3,39,0,0,0,1000,0
24/01/2006,21:13:53,-54.008,-38.051,23.25,3,39,0,0,0,1000,0
24/01/2006,21:14:23,-54.008,-38.051,23.25,3,39,0,0,0,1000,0
24/01/2006,21:14:53,-54.008,-38.051,23.25,3,39,0,0,0,1000,0
24/01/2006,21:15:23,-54.008,-38.051,23.25,3,39,0,0,0,1000,0
24/01/2006,21:15:53,-54.008,-38.051,23.25,3,39,0,0,0,1000,0
24/01/2006,21:16:23,-54.008,-38.051,22.75,3,39,0,0,0,1000,0
24/01/2006,21:16:53,-54.008,-38.051,23.25,3,39,0,0,0,1000,0
24/01/2006,21:17:23,-54.008,-38.051,23.25,3,39,0,0,0,1000,0
24/01/2006,21:17:53,-54.008,-38.051,23,3,39,0,0,0,1000,0
24/01/2006,21:18:23,-54.008,-38.051,23,3,39,0,0,0,1000,0
24/01/2006,21:18:53,-54.008,-38.051,23.25,3,39,0,0,0,1000,0
24/01/2006,21:19:23,-54.008,-38.051,22.75,3,39,0,0,0,1000,0
24/01/2006,21:19:53,-54.008,-38.051,23.25,3,39,0,0,0,1000,0
24/01/2006,21:20:23,-54.008,-38.051,22.75,3,39,0,0,0,1000,0
24/01/2006,21:20:53,-54.008,-38.051,22.75,3,39,0,0,0,1000,0
24/01/2006,21:21:23,-54.008,-38.051,22.75,3,39,0,0,0,1000,0
24/01/2006,21:21:53,-54.008,-38.051,22.75,3,39,0,0,0,1000,0
24/01/2006,21:22:23,-54.008,-38.051,22.75,3,39,0,0,0,1000,0
24/01/2006,21:22:53,-54.008,-38.051,22.25,3,39,0,0,0,1000,0
24/01/2006,21:23:23,-54.008,-38.051,22.25,3,39,0,0,0,1000,0
24/01/2006,21:23:53,-54.008,-38.051,22.75,3,39,0,0,0,1000,0
24/01/2006,21:24:23,-54.008,-38.051,22.25,3,39,0,0,0,1000,0
24/01/2006,21:24:53,-54.008,-38.051,22,3,39,0,0,0,1000,0
24/01/2006,21:25:23,-54.008,-38.051,22,3,39,0,0,0,1000,0
24/01/2006,21:25:53,-54.008,-38.051,21.75,3,39,0,0,0,1000,0
24/01/2006,21:26:23,-54.008,-38.051,21.75,3,39,0,0,0,1000,0
24/01/2006,21:26:53,-54.008,-38.051,21.25,3,39,0,0,0,1000,0
24/01/2006,21:27:23,-54.008,-38.051,21.75,3,39,0,0,0,1000,0
24/01/2006,21:27:53,-54.008,-38.051,21.5,3,39,0,0,0,1000,0
24/01/2006,21:28:23,-54.008,-38.051,21.5,3,39,0,0,0,1000,0
24/01/2006,21:28:53,-54.008,-38.051,21.25,3,39,0,0,0,1000,0
24/01/2006,21:29:23,-54.008,-38.051,21.25,3,39,0,0,0,1000,0
24/01/2006,21:29:53,-54.008,-38.051,21,3,39,0,0,0,1000,0
24/01/2006,21:30:23,-54.008,-38.051,21.25,3,39,0,0,0,1000,0
24/01/2006,21:30:53,-54.008,-38.051,21,3,39,0,0,0,1000,0
24/01/2006,21:31:23,-54.008,-38.051,20.75,3,39,0,0,0,1000,0
24/01/2006,21:31:53,-54.008,-38.051,20.75,3,39,0,0,0,1000,0
24/01/2006,21:32:23,-54.008,-38.051,20.75,3,39,0,0,0,1000,0
24/01/2006,21:32:53,-54.008,-38.051,20.5,3,39,0,0,0,1000,0
24/01/2006,21:33:23,-54.008,-38.051,20.75,3,39,0,0,0,1000,0
24/01/2006,21:33:53,-54.008,-38.051,20.75,3,39,0,0,0,1000,0
24/01/2006,21:34:23,-54.008,-38.051,20.75,3,39,0,0,0,1000,0
24/01/2006,21:34:53,-54.008,-38.051,20.25,3,39,0,0,0,1000,0
24/01/2006,21:35:23,-54.008,-38.051,20.5,3,39,0,0,0,1000,0
24/01/2006,21:35:53,-54.008,-38.051,20.25,3,39,0,0,0,1000,0
24/01/2006,21:36:23,-54.008,-38.051,20.5,3,39,0,0,0,1000,0
24/01/2006,21:36:53,-54.008,-38.051,20.75,3,39,0,0,0,1000,0
24/01/2006,21:37:23,-54.008,-38.051,20.25,3,39,0,0,0,1000,0
24/01/2006,21:37:53,-54.008,-38.051,20.5,3,39,0,0,0,1000,0
24/01/2006,21:38:23,-54.008,-38.051,20,3,39,0,0,0,1000,0
24/01/2006,21:38:53,-54.008,-38.051,20,3,39,0,0,0,1000,0
24/01/2006,21:39:23,-54.008,-38.051,20,3,39,0,0,0,1000,0
24/01/2006,21:39:53,-54.008,-38.051,19.75,3,39,0,0,0,1000,0
24/01/2006,21:40:23,-54.008,-38.051,19.75,3,39,0,0,0,1000,0
24/01/2006,21:40:53,-54.008,-38.051,19.75,3,39,0,0,0,1000,0
24/01/2006,21:41:23,-54.008,-38.051,19.75,3,39,0,0,0,1000,0
24/01/2006,21:41:53,-54.008,-38.051,19.5,3,39,0,0,0,1000,0
24/01/2006,21:42:23,-54.008,-38.051,19.75,3,39,0,0,0,1000,0
24/01/2006,21:42:53,-54.008,-38.051,19.75,3,39,0,0,0,1000,0
24/01/2006,21:43:23,-54.008,-38.051,19.5,3,39,0,0,0,1000,0
24/01/2006,21:43:53,-54.008,-38.051,19.75,3,39,0,0,0,1000,0
24/01/2006,21:44:23,-54.008,-38.051,19.75,3,39,0,0,0,1000,0
24/01/2006,21:44:53,-54.008,-38.051,19.75,3,39,0,0,0,1000,0
24/01/2006,21:45:23,-54.008,-38.051,19.5,3,39,0,0,0,1000,0
24/01/2006,21:45:53,-54.008,-38.051,19.75,3,39,0,0,0,1000,0
24/01/2006,21:46:23,-54.008,-38.051,19.75,3,39,0,0,0,1000,0
24/01/2006,21:46:53,-54.008,-38.051,19.5,3,39,0,0,0,1000,0
24/01/2006,21:47:23,-54.008,-38.051,19.5,3,39,0,0,0,1000,0
24/01/2006,21:47:53,-54.008,-38.051,19.25,3,39,0,0,0,1000,0
24/01/2006,21:48:23,-54.008,-38.051,19.25,3,39,0,0,0,1000,0
24/01/2006,21:48:53,-54.008,-38.051,19,3,39,0,0,0,1000,0
24/01/2006,21:49:23,-54.008,-38.051,19.25,3,39,0,0,0,1000,0
24/01/2006,21:49:53,-54.008,-38.051,19.25,3,39,0,0,0,1000,0
24/01/2006,21:50:23,-54.008,-38.051,19.5,3,39,0,0,0,1000,0
24/01/2006,21:50:53,-54.008,-38.051,19.25,3,39,0,0,0,1000,0
24/01/2006,21:51:23,-54.008,-38.051,19.25,3,39,0,0,0,1000,0
24/01/2006,21:51:53,-54.008,-38.051,19.25,3,39,0,0,0,1000,0
24/01/2006,21:52:23,-54.008,-38.051,19.25,3,39,0,0,0,1000,0
24/01/2006,21:52:53,-54.008,-38.051,18.75,3,39,0,0,0,1000,0
24/01/2006,21:53:23,-54.008,-38.051,19.25,3,39,0,0,0,1000,0
24/01/2006,21:53:53,-54.008,-38.051,19,3,39,0,0,0,1000,0
24/01/2006,21:54:23,-54.008,-38.051,19.25,3,39,0,0,0,1000,0
24/01/2006,21:54:53,-54.008,-38.051,19.25,3,39,0,0,0,1000,0
24/01/2006,21:55:23,-54.008,-38.051,19,3,39,0,0,0,1000,0
24/01/2006,21:55:53,-54.008,-38.051,18.75,3,39,0,0,0,1000,0
24/01/2006,21:56:23,-54.008,-38.051,18.75,3,39,0,0,0,1000,0
24/01/2006,21:56:53,-54.008,-38.051,19.25,3,39,0,0,0,1000,0
24/01/2006,21:57:23,-54.008,-38.051,18.75,3,39,0,0,0,1000,0
24/01/2006,21:57:53,-54.008,-38.051,18.75,3,39,0,0,0,1000,0
24/01/2006,21:58:23,-54.008,-38.051,19.25,3,39,0,0,0,1000,0
24/01/2006,21:58:53,-54.008,-38.051,18.75,3,39,0,0,0,1000,0
24/01/2006,21:59:23,-54.008,-38.051,18.75,3,39,0,0,0,1000,0
24/01/2006,21:59:53,-54.008,-38.051,18.75,3,39,0,0,0,1000,0
24/01/2006,22:00:23,-54.008,-38.051,19,3,39,0,0,0,1000,0
24/01/2006,22:00:53,-54.008,-38.051,18.75,3,39,0,0,0,1000,0
24/01/2006,22:01:23,-54.008,-38.051,18.75,3,39,0,0,0,1000,0
24/01/2006,22:01:53,-54.008,-38.051,18.75,3,39,0,0,0,1000,0
24/01/2006,22:02:23,-54.008,-38.051,18.75,3,39,0,0,0,1000,0
24/01/2006,22:02:53,-54.008,-38.051,18.25,3,39,0,0,0,1000,0
24/01/2006,22:03:23,-54.008,-38.051,18.75,3,39,0,0,0,1000,0
24/01/2006,22:03:53,-54.008,-38.051,18.25,3,39,0,0,0,1000,0
24/01/2006,22:04:23,-54.008,-38.051,18.25,3,39,0,0,0,1000,0
24/01/2006,22:04:53,-54.008,-38.051,18.25,3,39,0,0,0,1000,0
24/01/2006,22:05:23,-54.008,-38.051,18.25,3,39,0,0,0,1000,0
24/01/2006,22:05:53,-54.008,-38.051,18,3,39,0,0,0,1000,0
24/01/2006,22:06:23,-54.008,-38.051,18.25,3,39,0,0,0,1000,0
24/01/2006,22:06:53,-54.008,-38.051,18,3,39,0,0,0,1000,0
24/01/2006,22:07:23,-54.008,-38.051,18,3,39,0,0,0,1000,0
24/01/2006,22:07:53,-54.008,-38.051,18,3,39,0,0,0,1000,0
24/01/2006,22:08:23,-54.008,-38.051,17.75,3,39,0,0,0,1000,0
24/01/2006,22:08:53,-54.008,-38.051,17.75,3,39,0,0,0,1000,0
24/01/2006,22:09:23,-54.008,-38.051,17.75,3,39,0,0,0,1000,0
24/01/2006,22:09:53,-54.008,-38.051,17.5,3,39,0,0,0,1000,0
24/01/2006,22:10:23,-54.008,-38.051,17.75,3,39,0,0,0,1000,0
24/01/2006,22:10:53,-54.008,-38.051,17.5,3,39,0,0,0,1000,0
24/01/2006,22:11:23,-54.008,-38.051,17.5,3,39,0,0,0,1000,0
24/01/2006,22:11:53,-54.008,-38.051,17.5,3,39,0,0,0,1000,0
24/01/2006,22:12:23,-54.008,-38.051,17.5,3,39,0,0,0,1000,0
24/01/2006,22:12:53,-54.008,-38.051,17.25,3,39,0,0,0,1000,0
24/01/2006,22:13:23,-54.008,-38.051,17.75,3,39,0,0,0,1000,0
24/01/2006,22:13:53,-54.008,-38.051,17.5,3,39,0,0,0,1000,0
24/01/2006,22:14:23,-54.008,-38.051,17.25,3,39,0,0,0,1000,0
24/01/2006,22:14:53,-54.008,-38.051,17.25,3,39,0,0,0,1000,0
24/01/2006,22:15:23,-54.008,-38.051,17.25,3,39,0,0,0,1000,0
24/01/2006,22:15:53,-54.008,-38.051,17.25,3,39,0,0,0,1000,0
24/01/2006,22:16:23,-54.008,-38.051,17,3,39,0,0,0,1000,0
24/01/2006,22:16:53,-54.008,-38.051,17.25,3,39,0,0,0,1000,0
24/01/2006,22:17:23,-54.008,-38.051,17.25,3,39,0,0,0,1000,0
24/01/2006,22:17:53,-54.008,-38.051,17.25,3,39,0,0,0,1000,0
24/01/2006,22:18:23,-54.008,-38.051,17.25,3,39,0,0,0,1000,0
24/01/2006,22:18:53,-54.008,-38.051,17.25,3,39,0,0,0,1000,0
24/01/2006,22:19:23,-54.008,-38.051,17.25,3,39,0,0,0,1000,0
24/01/2006,22:19:53,-54.008,-38.051,17,3,39,0,0,0,1000,0
24/01/2006,22:20:23,-54.008,-38.051,17.25,3,39,0,0,0,1000,0
24/01/2006,22:20:53,-54.008,-38.051,17.25,3,39,0,0,0,1000,0
24/01/2006,22:21:23,-54.008,-38.051,16.75,3,39,0,0,0,1000,0
24/01/2006,22:21:53,-54.008,-38.051,17,3,39,0,0,0,1000,0
24/01/2006,22:22:23,-54.008,-38.051,16.75,3,39,0,0,0,1000,0
24/01/2006,22:22:53,-54.008,-38.051,17.25,3,39,0,0,0,1000,0
24/01/2006,22:23:23,-54.008,-38.051,17.25,3,39,0,0,0,1000,0
24/01/2006,22:23:53,-54.008,-38.051,16.5,3,39,0,0,0,1000,0
24/01/2006,22:24:23,-54.008,-38.051,17,3,39,0,0,0,1000,0
24/01/2006,22:24:53,-54.008,-38.051,17,3,39,0,0,0,1000,0
24/01/2006,22:25:23,-54.008,-38.051,16.75,3,39,0,0,0,1000,0
24/01/2006,22:25:53,-54.008,-38.051,16.75,3,39,0,0,0,1000,0
24/01/2006,22:26:23,-54.008,-38.051,16.75,3,39,0,0,0,1000,0
24/01/2006,22:26:53,-54.008,-38.051,16.75,3,39,0,0,0,1000,0
24/01/2006,22:27:23,-54.008,-38.051,17,3,39,0,0,0,1000,0
24/01/2006,22:27:53,-54.008,-38.051,16.75,3,39,0,0,0,1000,0
24/01/2006,22:28:23,-54.008,-38.051,17.25,3,39,0,0,0,1000,0
24/01/2006,22:28:53,-54.008,-38.051,16.75,3,39,0,0,0,1000,0
24/01/2006,22:29:23,-54.008,-38.051,16.75,3,39,0,0,0,1000,0
24/01/2006,22:29:53,-54.008,-38.051,17,3,39,0,0,0,1000,0
24/01/2006,22:30:23,-54.008,-38.051,16.5,3,39,0,0,0,1000,0
24/01/2006,22:30:53,-54.008,-38.051,16.75,3,39,0,0,0,1000,0
24/01/2006,22:31:23,-54.008,-38.051,16.75,3,39,0,0,0,1000,0
24/01/2006,22:31:53,-54.008,-38.051,16.75,3,39,0,0,0,1000,0
24/01/2006,22:32:23,-54.008,-38.051,17,3,39,0,0,0,1000,0
24/01/2006,22:32:53,-54.008,-38.051,17,3,39,0,0,0,1000,0
24/01/2006,22:33:23,-54.008,-38.051,16.75,3,39,0,0,0,1000,0
24/01/2006,22:33:53,-54.008,-38.051,16.75,3,39,0,0,0,1000,0
24/01/2006,22:34:23,-54.008,-38.051,16.75,3,39,0,0,0,1000,0
24/01/2006,22:34:53,-54.008,-38.051,16.75,3,39,0,0,0,1000,0
24/01/2006,22:35:23,-54.008,-38.051,16.75,3,39,0,0,0,1000,0
24/01/2006,22:35:53,-54.008,-38.051,16.75,3,39,0,0,0,1000,0
24/01/2006,22:36:23,-54.008,-38.051,16.75,3,39,0,0,0,1000,0
24/01/2006,22:36:53,-54.008,-38.051,16.75,3,39,0,0,0,1000,0
24/01/2006,22:37:23,-54.008,-38.051,16.75,3,39,0,0,0,1000,0
24/01/2006,22:37:53,-54.008,-38.051,16.5,3,39,0,0,0,1000,0
24/01/2006,22:38:23,-54.008,-38.051,16.5,3,39,0,0,0,1000,0
24/01/2006,22:38:53,-54.008,-38.051,16.5,3,39,0,0,0,1000,0
24/01/2006,22:39:23,-54.008,-38.051,16.5,3,39,0,0,0,1000,0
24/01/2006,22:39:53,-54.008,-38.051,16.25,3,39,0,0,0,1000,0
24/01/2006,22:40:23,-54.008,-38.051,16.5,3,39,0,0,0,1000,0
24/01/2006,22:40:53,-54.008,-38.051,16.25,3,39,0,0,0,1000,0
24/01/2006,22:41:23,-54.008,-38.051,16.25,3,39,0,0,0,1000,0
24/01/2006,22:41:53,-54.008,-38.051,16.25,3,39,0,0,0,1000,0
24/01/2006,22:42:23,-54.008,-38.051,16.25,3,39,0,0,0,1000,0
24/01/2006,22:42:53,-54.008,-38.051,16.25,3,39,0,0,0,1000,0
24/01/2006,22:43:23,-54.008,-38.051,16.25,3,39,0,0,0,1000,0
24/01/2006,22:43:53,-54.008,-38.051,16,3,39,0,0,0,1000,0
24/01/2006,22:44:23,-54.008,-38.051,16.25,3,39,0,0,0,1000,0
24/01/2006,22:44:53,-54.008,-38.051,16.25,3,39,0,0,0,1000,0
24/01/2006,22:45:23,-54.008,-38.051,16.25,3,39,0,0,0,1000,0
24/01/2006,22:45:53,-54.008,-38.051,16.25,3,39,0,0,0,1000,0
24/01/2006,22:46:23,-54.008,-38.051,16.25,3,39,0,0,0,1000,0
24/01/2006,22:46:53,-54.008,-38.051,16.5,3,39,0,0,0,1000,0
24/01/2006,22:47:23,-54.008,-38.051,16.25,3,39,0,0,0,1000,0
24/01/2006,22:47:53,-54.008,-38.051,16,3,39,0,0,0,1000,0
24/01/2006,22:48:23,-54.008,-38.051,16.5,3,39,0,0,0,1000,0
24/01/2006,22:48:53,-54.008,-38.051,16.25,3,39,0,0,0,1000,0
24/01/2006,22:49:23,-54.008,-38.051,15.75,3,39,0,0,0,1000,0
24/01/2006,22:49:53,-54.008,-38.051,16.25,3,39,0,0,0,1000,0
24/01/2006,22:50:23,-54.008,-38.051,16.25,3,39,0,0,0,1000,0
24/01/2006,22:50:53,-54.008,-38.051,16.25,3,39,0,0,0,1000,0
24/01/2006,22:51:23,-54.008,-38.051,16.25,3,39,0,0,0,1000,0
24/01/2006,22:51:53,-54.008,-38.051,16,3,39,0,0,0,1000,0
24/01/2006,22:52:23,-54.008,-38.051,16.25,3,39,0,0,0,1000,0
24/01/2006,22:52:53,-54.008,-38.051,16.25,3,39,0,0,0,1000,0
24/01/2006,22:53:23,-54.008,-38.051,16.25,3,39,0,0,0,1000,0
24/01/2006,22:53:53,-54.008,-38.051,16.25,3,39,0,0,0,1000,0
24/01/2006,22:54:23,-54.008,-38.051,16.25,3,39,0,0,0,1000,0
24/01/2006,22:54:53,-54.008,-38.051,16.25,3,39,0,0,0,1000,0
24/01/2006,22:55:23,-54.008,-38.051,16.25,3,39,0,0,0,1000,0
24/01/2006,22:55:53,-54.008,-38.051,16.25,3,39,0,0,0,1000,0
24/01/2006,22:56:23,-54.008,-38.051,16,3,39,0,0,0,1000,0
24/01/2006,22:56:53,-54.008,-38.051,16.25,3,39,0,0,0,1000,0
24/01/2006,22:57:23,-54.008,-38.051,16,3,39,0,0,0,1000,0
24/01/2006,22:57:53,-54.008,-38.051,16,3,39,0,0,0,1000,0
24/01/2006,22:58:23,-54.008,-38.051,15.75,3,39,0,0,0,1000,0
24/01/2006,22:58:53,-54.008,-38.051,16.25,3,39,0,0,0,1000,0
24/01/2006,22:59:23,-54.008,-38.051,16,3,39,0,0,0,1000,0
24/01/2006,22:59:53,-54.008,-38.051,16,3,39,0,0,0,1000,0
24/01/2006,23:00:23,-54.008,-38.051,16.25,3,39,0,0,0,1000,0
24/01/2006,23:00:53,-54.008,-38.051,16.25,3,39,0,0,0,1000,0
24/01/2006,23:01:23,-54.008,-38.051,16.25,3,39,0,0,0,1000,0
24/01/2006,23:01:53,-54.008,-38.051,15.75,3,39,0,0,0,1000,0
24/01/2006,23:02:23,-54.008,-38.051,16,3,39,0,0,0,1000,0
24/01/2006,23:02:53,-54.008,-38.051,15.75,3,39,0,0,0,1000,0
24/01/2006,23:03:23,-54.008,-38.051,16,3,39,0,0,0,1000,0
24/01/2006,23:03:53,-54.008,-38.051,16,3,39,0,0,0,1000,0
24/01/2006,23:04:23,-54.008,-38.051,16.25,3,39,0,0,0,1000,0
24/01/2006,23:04:53,-54.008,-38.051,16,3,39,0,0,0,1000,0
24/01/2006,23:05:23,-54.008,-38.051,15.75,3,39,0,0,0,1000,0
24/01/2006,23:05:53,-54.008,-38.051,16,3,39,0,0,0,1000,0
24/01/2006,23:06:23,-54.008,-38.051,15.75,3,39,0,0,0,1000,0
24/01/2006,23:06:53,-54.008,-38.051,15.75,3,39,0,0,0,1000,0
24/01/2006,23:07:23,-54.008,-38.051,15.75,3,39,0,0,0,1000,0
24/01/2006,23:07:53,-54.008,-38.051,15.75,3,39,0,0,0,1000,0
24/01/2006,23:08:23,-54.008,-38.051,15.75,3,39,0,0,0,1000,0
24/01/2006,23:08:53,-54.008,-38.051,15.75,3,39,0,0,0,1000,0
24/01/2006,23:09:23,-54.008,-38.051,15.75,3,39,0,0,0,1000,0
24/01/2006,23:09:53,-54.008,-38.051,16,3,39,0,0,0,1000,0
24/01/2006,23:10:23,-54.008,-38.051,15.75,3,39,0,0,0,1000,0
24/01/2006,23:10:53,-54.008,-38.051,15.75,3,39,0,0,0,1000,0
24/01/2006,23:11:23,-54.008,-38.051,15.5,3,39,0,0,0,1000,0
24/01/2006,23:11:53,-54.008,-38.051,15.75,3,39,0,0,0,1000,0
24/01/2006,23:12:23,-54.008,-38.051,15.75,3,39,0,0,0,1000,0
24/01/2006,23:12:53,-54.008,-38.051,15.75,3,39,0,0,0,1000,0
24/01/2006,23:13:23,-54.008,-38.051,15.75,3,39,0,0,0,1000,0
24/01/2006,23:13:53,-54.008,-38.051,15.75,3,39,0,0,0,1000,0
24/01/2006,23:14:23,-54.008,-38.051,15.25,3,39,0,0,0,1000,0
24/01/2006,23:14:53,-54.008,-38.051,15.5,3,39,0,0,0,1000,0
24/01/2006,23:15:23,-54.008,-38.051,15.25,3,39,0,0,0,1000,0
24/01/2006,23:15:53,-54.008,-38.051,15.75,3,39,0,0,0,1000,0
24/01/2006,23:16:23,-54.008,-38.051,15.5,3,39,0,0,0,1000,0
24/01/2006,23:16:53,-54.008,-38.051,15.75,3,39,0,0,0,1000,0
24/01/2006,23:17:23,-54.008,-38.051,15.75,3,39,0,0,0,1000,0
24/01/2006,23:17:53,-54.008,-38.051,15.25,3,39,0,0,0,1000,0
24/01/2006,23:18:23,-54.008,-38.051,15.5,3,39,0,0,0,1000,0
24/01/2006,23:18:53,-54.008,-38.051,15.75,3,39,0,0,0,1000,0
24/01/2006,23:19:23,-54.008,-38.051,15.5,3,39,0,0,0,1000,0
24/01/2006,23:19:53,-54.008,-38.051,15.75,3,39,0,0,0,1000,0
24/01/2006,23:20:23,-54.008,-38.051,15.25,3,39,0,0,0,1000,0
24/01/2006,23:20:53,-54.008,-38.051,15.5,3,39,0,0,0,1000,0
24/01/2006,23:21:23,-54.008,-38.051,15.5,3,39,0,0,0,1000,0
24/01/2006,23:21:53,-54.008,-38.051,15.75,3,39,0,0,0,1000,0
24/01/2006,23:22:23,-54.008,-38.051,15.75,3,39,0,0,0,1000,0
24/01/2006,23:22:53,-54.008,-38.051,15.25,3,39,0,0,0,1000,0
