Date,Time,Latitude,Longitude,Logger ID,Deployment,Altitude,R-Err,C-Err,Total C-Err,No satellites used,No satellites available,Duplicates,Notes
05/01/2011,17:52:01,-53.973264,-35.626276,SFL00000411,AFSMai. 25,0,10.422723,0.6,-3.16,7,7,0,
05/01/2011,17:57:25,-53.972975,-35.62392,SFL00000411,AFSMai. 25,0,11.115518,-0.1,-3.26,8,8,0,
05/01/2011,18:06:10,-53.973112,-35.620885,SFL00000411,AFSMai. 25,0,8.485729,0.14,-3.12,7,7,0,
05/01/2011,18:13:00,-53.971295,-35.617775,SFL00000411,AFSMai. 25,0,7.783012,0.01,-3.11,6,6,0,
05/01/2011,18:19:05,-53.972571,-35.619503,SFL00000411,AFSMai. 25,0,0.803853,-0.3,-3.11,4,4,0,
05/01/2011,18:24:22,-53.971646,-35.613766,SFL00000411,AFSMai. 25,0,4.645121,-0.66,-3.77,7,7,0,
05/01/2011,18:29:00,-53.971494,-35.611801,SFL00000411,AFSMai. 25,0,9.915838,0.61,-3.16,6,6,0,
05/01/2011,18:36:02,-53.972656,-35.609661,SFL00000411,AFSMai. 25,0,2.882233,-0.32,-3.16,5,5,0,
05/01/2011,18:44:04,-53.976118,-35.606359,SFL00000411,AFSMai. 25,0,0.610211,-0.45,-3.16,4,4,0,
05/01/2011,18:52:08,-53.974031,-35.602173,SFL00000411,AFSMai. 25,0,6.111242,-0.61,-3.77,7,7,0,
05/01/2011,18:57:00,-53.973765,-35.600178,SFL00000411,AFSMai. 25,0,15.758487,0.37,-3.4,8,8,0,
05/01/2011,19:06:01,-53.972112,-35.597007,SFL00000411,AFSMai. 25,0,1.182574,-0.22,-3.4,5,5,0,
05/01/2011,19:50:05,-53.9748,-35.586621,SFL00000411,AFSMai. 25,0,13.226894,-0.65,-4.05,6,6,0,
05/01/2011,19:56:01,-53.975189,-35.585491,SFL00000411,AFSMai. 25,0,6.398164,0.72,-3.33,6,6,0,
05/01/2011,20:20:03,-53.976044,-35.574507,SFL00000411,AFSMai. 25,0,5.071241,-0.74,-4.07,6,6,0,
05/01/2011,20:25:03,-53.976156,-35.56941,SFL00000411,AFSMai. 25,0,1.172052,0.25,-3.82,6,6,0,
05/01/2011,20:31:15,-53.976756,-35.56464,SFL00000411,AFSMai. 25,0,10.977791,0.24,-3.58,6,6,0,
05/01/2011,20:45:04,-53.976696,-35.55795,SFL00000411,AFSMai. 25,0,5.333443,-0.14,-3.72,6,6,0,
