Date,Time,Latitude,Longitude,Logger ID,Deployment,Altitude,R-Err,C-Err,Total C-Err,No satellites used,No satellites available,Duplicates,Notes
03/01/2011,15:18:01,-54.252933,-36.490921,SFL00000423,AFSMai. 24,0,1.482602,-0.03,-1.65,5,5,0,
03/01/2011,15:23:00,-54.252382,-36.488644,SFL00000423,AFSMai. 24,0,0.481311,0.52,-1.65,4,4,0,
03/01/2011,15:32:00,-54.251328,-36.495831,SFL00000423,AFSMai. 24,0,2.872405,0.38,-1.65,5,5,0,
03/01/2011,15:37:00,-54.250161,-36.497561,SFL00000423,AFSMai. 24,0,11.9925,0.4,-1.65,5,5,0,
03/01/2011,15:54:10,-54.243967,-36.50007,SFL00000423,AFSMai. 24,0,10.378948,-1.65,-1.65,6,6,0,
03/01/2011,16:00:00,-54.24425,-36.500908,SFL00000423,AFSMai. 24,0,2.827289,-0.01,-1.66,6,6,0,
03/01/2011,16:06:00,-54.245215,-36.500218,SFL00000423,AFSMai. 24,0,13.238819,0.66,-1,6,6,0,
03/01/2011,16:11:05,-54.243785,-36.499998,SFL00000423,AFSMai. 24,0,3.113179,-0.41,-1.41,6,6,0,
03/01/2011,16:16:01,-54.244444,-36.500981,SFL00000423,AFSMai. 24,0,1.910374,-0.16,-1.57,6,6,0,
03/01/2011,16:21:00,-54.245704,-36.500175,SFL00000423,AFSMai. 24,0,6.038567,0.16,-1.41,7,7,0,
03/01/2011,16:27:03,-54.244904,-36.500273,SFL00000423,AFSMai. 24,0,6.737821,-0.17,-1.58,7,7,0,
03/01/2011,16:50:02,-54.232826,-36.489907,SFL00000423,AFSMai. 24,0,8.69288,0.58,-1,6,6,0,
03/01/2011,16:56:16,-54.229965,-36.48569,SFL00000423,AFSMai. 24,0,7.646486,-0.1,-1.1,7,7,0,
03/01/2011,17:01:04,-54.227686,-36.483063,SFL00000423,AFSMai. 24,0,6.922891,-0.73,-1.1,5,5,0,
03/01/2011,17:06:04,-54.225544,-36.480528,SFL00000423,AFSMai. 24,0,3.630797,-0.77,-1.87,7,7,0,
03/01/2011,17:11:08,-54.222534,-36.477171,SFL00000423,AFSMai. 24,0,17.425422,0.12,-1.75,8,8,0,
03/01/2011,17:16:26,-54.219639,-36.474326,SFL00000423,AFSMai. 24,0,8.921892,0.24,-1.51,8,8,0,
03/01/2011,17:21:31,-54.21639,-36.471123,SFL00000423,AFSMai. 24,0,10.78868,-0.13,-1.64,8,8,0,
03/01/2011,17:26:37,-54.213611,-36.46784,SFL00000423,AFSMai. 24,0,14.104507,0.48,-1.16,7,7,0,
03/01/2011,17:32:36,-54.210309,-36.462817,SFL00000423,AFSMai. 24,0,4.918244,0.01,-1.15,8,8,0,
03/01/2011,17:37:08,-54.207877,-36.45983,SFL00000423,AFSMai. 24,0,4.489331,-0.27,-1.42,6,6,0,
03/01/2011,17:45:03,-54.203955,-36.456213,SFL00000423,AFSMai. 24,0,7.864451,0.36,-1.06,7,7,0,
03/01/2011,17:51:10,-54.200493,-36.451675,SFL00000423,AFSMai. 24,0,3.129479,-0.37,-1.06,5,5,0,
03/01/2011,17:56:21,-54.197699,-36.447249,SFL00000423,AFSMai. 24,0,7.667929,-0.17,-1.23,7,7,0,
03/01/2011,18:02:18,-54.19473,-36.443448,SFL00000423,AFSMai. 24,0,14.640041,-0.49,-1.72,7,7,0,
03/01/2011,18:07:13,-54.192143,-36.439393,SFL00000423,AFSMai. 24,0,13.267024,0.37,-1.35,7,7,0,
03/01/2011,18:12:47,-54.187905,-36.435911,SFL00000423,AFSMai. 24,0,11.822591,0.13,-1.22,8,8,0,
03/01/2011,18:18:04,-54.185553,-36.43401,SFL00000423,AFSMai. 24,0,5.536648,-0.76,-1.98,7,7,0,
03/01/2011,18:23:42,-54.182527,-36.430837,SFL00000423,AFSMai. 24,0,7.16676,0.12,-1.86,8,8,0,
03/01/2011,18:28:48,-54.179305,-36.427768,SFL00000423,AFSMai. 24,0,5.904334,-0.13,-1.99,8,8,0,
03/01/2011,18:33:03,-54.176819,-36.424868,SFL00000423,AFSMai. 24,0,8.677813,0.13,-1.86,7,7,0,
03/01/2011,18:38:15,-54.174461,-36.422377,SFL00000423,AFSMai. 24,0,8.797892,0.44,-1.42,8,8,0,
03/01/2011,18:44:31,-54.170218,-36.416744,SFL00000423,AFSMai. 24,0,7.757587,-0.61,-2.03,7,7,0,
03/01/2011,18:49:11,-54.166747,-36.412199,SFL00000423,AFSMai. 24,0,0.553466,0.54,-2.03,4,4,0,
03/01/2011,18:54:47,-54.163876,-36.406347,SFL00000423,AFSMai. 24,0,5.327484,0,-2.03,6,6,0,
