Date,Time,Latitude,Longitude,Logger ID,Deployment,Altitude,R-Err,C-Err,Total C-Err,No satellites used,No satellites available,Duplicates,Notes
16/12/2010,17:07:00,-54.252239,-36.491105,SFL00000413,AFSMai. 21,0,2.195613,0.07,-63.75,5,5,0,
16/12/2010,17:12:00,-54.252092,-36.492164,SFL00000413,AFSMai. 21,0,0.793521,0.13,-63.75,4,4,0,
16/12/2010,17:17:00,-54.251863,-36.492438,SFL00000413,AFSMai. 21,0,5.380902,-63.75,-63.75,6,6,0,
16/12/2010,17:22:00,-54.252293,-36.49185,SFL00000413,AFSMai. 21,0,6.49433,0.03,-63.72,6,6,0,
16/12/2010,17:27:00,-54.252359,-36.491478,SFL00000413,AFSMai. 21,0,1.902286,0.02,-63.72,5,5,0,
16/12/2010,17:32:00,-54.252087,-36.491585,SFL00000413,AFSMai. 21,0,2.887404,0.03,-63.72,5,5,0,
16/12/2010,17:37:00,-54.252579,-36.491396,SFL00000413,AFSMai. 21,0,3.883744,-0.03,-63.72,5,5,0,
16/12/2010,17:42:00,-54.252072,-36.491734,SFL00000413,AFSMai. 21,0,3.209233,-0.02,-63.74,6,6,0,
16/12/2010,17:47:00,-54.250771,-36.493744,SFL00000413,AFSMai. 21,0,5.554833,-0.14,-63.74,5,5,0,
16/12/2010,17:52:00,-54.252103,-36.492022,SFL00000413,AFSMai. 21,0,7.299322,-0.06,-63.8,6,6,0,
16/12/2010,17:57:00,-54.251987,-36.49187,SFL00000413,AFSMai. 21,0,14.399667,-0.01,-63.8,5,5,0,
16/12/2010,18:02:00,-54.252544,-36.49159,SFL00000413,AFSMai. 21,0,3.948717,0.06,-63.8,5,5,0,
16/12/2010,18:07:00,-54.252148,-36.49143,SFL00000413,AFSMai. 21,0,1.162087,0.04,-63.76,6,6,0,
16/12/2010,18:13:00,-54.251471,-36.492423,SFL00000413,AFSMai. 21,0,0.643881,-0.09,-63.76,4,4,0,
16/12/2010,18:18:00,-54.25224,-36.491349,SFL00000413,AFSMai. 21,0,10.176837,-0.03,-63.79,6,6,0,
16/12/2010,19:19:00,-54.252372,-36.491351,SFL00000413,AFSMai. 21,0,13.615561,-0.1,-63.89,6,6,0,
16/12/2010,20:19:00,-54.252368,-36.491393,SFL00000413,AFSMai. 21,0,5.480388,-0.04,-63.89,5,5,0,
16/12/2010,22:23:00,-54.251922,-36.491775,SFL00000413,AFSMai. 21,0,5.544253,-0.2,-63.89,5,5,0,
16/12/2010,23:23:00,-54.25203,-36.49119,SFL00000413,AFSMai. 21,0,12.960639,-0.28,-64.17,6,6,0,
17/12/2010,00:23:00,-54.252171,-36.491598,SFL00000413,AFSMai. 21,0,7.685813,-0.1,-64.27,7,7,0,
17/12/2010,01:23:00,-54.252425,-36.491075,SFL00000413,AFSMai. 21,0,4.465432,-0.05,-64.32,6,7,0,
17/12/2010,02:23:00,-54.252376,-36.491469,SFL00000413,AFSMai. 21,0,0.211973,0.01,-64.32,4,4,0,
17/12/2010,03:23:00,-54.252232,-36.491493,SFL00000413,AFSMai. 21,0,15.921442,-0.14,-64.46,7,8,0,
17/12/2010,05:27:00,-54.252079,-36.491733,SFL00000413,AFSMai. 21,0,16.142021,-0.13,-64.59,6,6,0,
17/12/2010,07:35:00,-54.252001,-36.493943,SFL00000413,AFSMai. 21,0,0.63642,-0.17,-64.59,4,4,0,
17/12/2010,08:35:00,-54.252238,-36.491467,SFL00000413,AFSMai. 21,0,13.669842,-0.27,-64.86,6,6,0,
17/12/2010,10:39:00,-54.252172,-36.491455,SFL00000413,AFSMai. 21,0,0.819812,-0.18,-64.86,4,4,0,
17/12/2010,11:39:00,-54.251515,-36.489582,SFL00000413,AFSMai. 21,0,2.012878,-0.15,-64.86,4,5,0,
17/12/2010,12:39:00,-54.252243,-36.491029,SFL00000413,AFSMai. 21,0,3.302629,-0.35,-64.86,5,6,0,
17/12/2010,13:39:00,-54.252362,-36.491155,SFL00000413,AFSMai. 21,0,6.880494,-0.47,-65.33,6,6,0,
17/12/2010,14:39:00,-54.252123,-36.491682,SFL00000413,AFSMai. 21,0,11.076019,-0.13,-65.33,5,5,0,
17/12/2010,15:39:00,-54.252352,-36.491306,SFL00000413,AFSMai. 21,0,6.435951,-0.19,-65.52,6,6,0,
17/12/2010,16:39:00,-54.251505,-36.490888,SFL00000413,AFSMai. 21,0,0.689154,-0.12,-65.52,4,4,0,
17/12/2010,17:39:00,-54.251811,-36.492358,SFL00000413,AFSMai. 21,0,4.588788,-0.24,-65.76,6,6,0,
17/12/2010,18:39:00,-54.252346,-36.491499,SFL00000413,AFSMai. 21,0,12.328084,-0.05,-65.81,6,6,0,
17/12/2010,20:43:00,-54.252058,-36.491308,SFL00000413,AFSMai. 21,0,5.203686,-0.2,-65.81,5,5,0,
17/12/2010,21:43:00,-54.252975,-36.492049,SFL00000413,AFSMai. 21,0,0.655883,-0.27,-65.81,4,4,0,
17/12/2010,22:43:00,-54.252009,-36.491444,SFL00000413,AFSMai. 21,0,13.363288,-0.38,-66.19,6,6,0,
17/12/2010,23:43:00,-54.251636,-36.491557,SFL00000413,AFSMai. 21,0,0.815857,-0.09,-66.19,4,4,0,
18/12/2010,01:47:00,-54.252196,-36.491568,SFL00000413,AFSMai. 21,0,2.380026,-0.29,-66.19,5,6,0,
18/12/2010,02:47:00,-54.252564,-36.49098,SFL00000413,AFSMai. 21,0,0.883919,-0.33,-66.19,4,5,0,
18/12/2010,03:47:00,-54.252277,-36.490929,SFL00000413,AFSMai. 21,0,1.705318,-0.38,-66.19,4,4,0,
18/12/2010,04:47:00,-54.251962,-36.491346,SFL00000413,AFSMai. 21,0,5.373963,-0.45,-66.64,7,7,0,
18/12/2010,05:47:00,-54.252253,-36.491478,SFL00000413,AFSMai. 21,0,7.037122,-0.09,-66.73,6,6,0,
18/12/2010,07:51:00,-54.251768,-36.491176,SFL00000413,AFSMai. 21,0,6.788351,-0.08,-66.73,5,5,0,
18/12/2010,08:55:00,-54.252011,-36.491857,SFL00000413,AFSMai. 21,0,1.41009,-0.26,-66.73,5,5,0,
18/12/2010,09:55:00,-54.252487,-36.491303,SFL00000413,AFSMai. 21,0,2.316359,-0.34,-66.73,5,5,0,
18/12/2010,10:55:00,-54.252671,-36.491937,SFL00000413,AFSMai. 21,0,2.687163,-0.47,-66.73,4,4,0,
18/12/2010,12:59:00,-54.252177,-36.491189,SFL00000413,AFSMai. 21,0,6.488666,-0.6,-66.73,5,5,0,
18/12/2010,13:59:00,-54.252462,-36.491434,SFL00000413,AFSMai. 21,0,2.183361,-0.71,-67.44,6,6,0,
18/12/2010,15:00:00,-54.252165,-36.491708,SFL00000413,AFSMai. 21,0,3.536748,-0.07,-67.44,5,5,0,
18/12/2010,16:04:00,-54.252091,-36.491404,SFL00000413,AFSMai. 21,0,12.864758,-0.17,-67.61,6,6,0,
18/12/2010,17:04:00,-54.25181,-36.492951,SFL00000413,AFSMai. 21,0,5.032569,-0.14,-67.61,5,5,0,
18/12/2010,18:04:00,-54.252137,-36.491609,SFL00000413,AFSMai. 21,0,18.776269,-0.13,-67.74,6,6,0,
18/12/2010,20:08:00,-54.252397,-36.491345,SFL00000413,AFSMai. 21,0,19.126679,-0.18,-67.92,7,7,0,
18/12/2010,21:08:00,-54.252271,-36.491584,SFL00000413,AFSMai. 21,0,7.939697,-0.07,-67.99,7,7,0,
18/12/2010,22:08:00,-54.252097,-36.492431,SFL00000413,AFSMai. 21,0,0.177489,-0.01,-67.99,4,4,0,
18/12/2010,23:08:00,-54.251919,-36.491307,SFL00000413,AFSMai. 21,0,5.480477,-0.08,-67.99,5,5,0,
19/12/2010,00:10:00,-54.251278,-36.493693,SFL00000413,AFSMai. 21,0,2.853226,-0.2,-67.99,5,5,0,
19/12/2010,01:10:00,-54.252414,-36.491447,SFL00000413,AFSMai. 21,0,7.359105,-0.21,-68.2,7,8,0,
19/12/2010,02:10:00,-54.252195,-36.49183,SFL00000413,AFSMai. 21,0,2.071021,-0.09,-68.2,5,6,0,
19/12/2010,03:10:00,-54.252508,-36.491147,SFL00000413,AFSMai. 21,0,8.972569,-0.11,-68.31,6,7,0,
19/12/2010,04:11:00,-54.252358,-36.494184,SFL00000413,AFSMai. 21,0,3.189435,-0.01,-68.31,4,4,0,
19/12/2010,05:11:00,-54.252421,-36.490732,SFL00000413,AFSMai. 21,0,3.563783,-0.18,-68.31,5,5,0,
19/12/2010,06:11:00,-54.252092,-36.491551,SFL00000413,AFSMai. 21,0,1.185196,-0.15,-68.46,6,6,0,
19/12/2010,07:11:00,-54.252168,-36.491422,SFL00000413,AFSMai. 21,0,11.298929,-0.08,-68.54,7,7,0,
19/12/2010,08:11:00,-54.253203,-36.491912,SFL00000413,AFSMai. 21,0,6.804422,-0.15,-68.54,5,5,0,
19/12/2010,09:12:00,-54.251813,-36.491566,SFL00000413,AFSMai. 21,0,1.892886,-0.13,-68.54,5,5,0,
19/12/2010,11:16:00,-54.252013,-36.490915,SFL00000413,AFSMai. 21,0,15.21057,-0.27,-68.81,7,8,0,
19/12/2010,12:16:00,-54.252268,-36.491819,SFL00000413,AFSMai. 21,0,4.745772,-0.13,-68.94,6,7,0,
19/12/2010,13:16:00,-54.252304,-36.490876,SFL00000413,AFSMai. 21,0,8.684436,-0.1,-69.04,7,7,0,
